# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 261
13	1.18837e-06	-6.61244e-08	2.00608e-06	-2.21656e-07
12.9	1.19303e-06	-1.08965e-07	2.02471e-06	-2.26312e-07
12.8	1.20328e-06	-1.29455e-07	2.05637e-06	-3.07338e-07
12.7	1.19769e-06	-1.22004e-07	3.06313e-06	-2.71948e-07
12.6	1.18558e-06	-1.17347e-07	2.66173e-06	-1.64845e-07
12.5	1.17068e-06	-1.01515e-07	2.6161e-06	-1.17347e-07
12.4	1.17347e-06	-6.61244e-08	2.24357e-06	-3.25965e-07
12.3	1.1446e-06	-7.82316e-08	1.92599e-06	-2.90574e-07
12.2	1.12318e-06	-9.4064e-08	1.97442e-06	1.0524e-07
12.1	1.14926e-06	-9.22014e-08	2.01167e-06	-2.06755e-07
12	1.1623e-06	-6.05364e-08	2.55743e-06	-3.07339e-08
11.9	1.15485e-06	-9.77893e-08	3.28945e-06	-8.96867e-07
11.8	1.17254e-06	-8.66135e-08	6.34699e-06	-9.82553e-07
11.7	1.15392e-06	-1.03377e-07	3.49061e-06	3.63218e-07
11.6	1.11573e-06	-7.35749e-08	8.04948e-06	-1.70898e-06
11.5	1.14274e-06	-8.56821e-08	5.67551e-06	-3.87432e-07
11.4	1.15392e-06	-5.40169e-08	2.40469e-06	-5.30856e-08
11.3	1.1297e-06	-6.42617e-08	1.60747e-06	1.1921e-07
11.2	1.13436e-06	-9.03387e-08	1.53017e-06	-1.63914e-07
11.1	1.12411e-06	-1.08034e-07	1.40351e-06	-3.20377e-07
11	1.11387e-06	-8.75448e-08	1.32807e-06	-2.32832e-07
10.9	1.15671e-06	-8.38195e-08	1.67918e-06	-1.55532e-07
10.8	1.14181e-06	-7.26436e-08	1.67825e-06	-3.37141e-07
10.7	1.08593e-06	-7.35749e-08	1.83099e-06	-3.2969e-07
10.6	1.15112e-06	-9.03387e-08	2.53507e-06	-1.93716e-07
10.5	1.12039e-06	-8.00942e-08	2.57792e-06	-3.19445e-07
10.4	1.12504e-06	-7.0781e-08	2.39817e-06	3.09201e-07
10.3	1.14181e-06	-7.91629e-08	1.62051e-06	-5.49483e-08
10.2	1.13715e-06	-7.91629e-08	2.74369e-06	-5.86735e-08
10.1	1.12877e-06	-1.09897e-07	4.41264e-06	-1.14088e-06
10	1.13901e-06	-7.17123e-08	2.83496e-06	1.1921e-07
9.9	1.09059e-06	-8.28882e-08	8.30743e-07	-3.75325e-07
9.8	1.00211e-06	-1.07103e-07	6.74281e-07	2.36557e-07
9.7	9.00593e-07	-9.49954e-08	1.92878e-06	-2.64497e-07
9.6	8.78241e-07	-8.19568e-08	2.09456e-06	-2.93368e-07
9.5	7.82315e-07	-6.42617e-08	2.36837e-06	-1.69502e-07
9.4	7.26435e-07	-7.45063e-08	1.41375e-06	-3.39935e-07
9.3	7.12465e-07	-7.0781e-08	3.51762e-06	9.37845e-07
9.2	6.808e-07	-5.21543e-08	2.08897e-06	-6.36097e-07
9.1	6.23058e-07	-4.93603e-08	1.49012e-06	-1.66614e-06
9	5.76492e-07	-6.14677e-08	1.9977e-06	-2.98956e-07
8.9	6.06295e-07	-7.54376e-08	1.60002e-06	-2.16068e-07
8.8	6.06295e-07	-6.14677e-08	1.60188e-06	-1.08034e-07
8.7	6.33303e-07	-3.53905e-08	1.39513e-06	-1.55532e-07
8.6	5.66248e-07	-5.40169e-08	1.45101e-06	-1.44356e-07
8.5	5.99775e-07	-2.42145e-08	1.43052e-06	-2.48665e-07
8.4	6.04432e-07	-5.02916e-08	1.77976e-06	-7.0781e-08
8.3	6.1002e-07	-5.96051e-08	2.5062e-06	-2.14205e-07
8.2	6.4541e-07	-6.33304e-08	2.2445e-06	-2.32832e-07
8.1	6.58449e-07	-4.09784e-08	1.72389e-06	-2.28175e-07
8	6.25852e-07	-6.89183e-08	1.60374e-06	-3.16651e-07
7.9	6.28646e-07	-3.81845e-08	1.40351e-06	-1.69502e-07
7.8	6.58449e-07	-5.96051e-08	1.18931e-06	-2.65429e-07
7.7	6.64037e-07	-5.21543e-08	2.07314e-06	-2.69154e-07
7.6	6.68693e-07	-6.14677e-08	3.33694e-06	-3.92089e-07
7.5	6.91045e-07	-8.47508e-08	2.43635e-06	-2.92437e-07
7.4	6.60311e-07	-5.68109e-08	1.7481e-06	-1.81609e-07
7.3	7.13397e-07	-7.35749e-08	1.84961e-06	-5.77422e-08
7.2	7.32955e-07	-5.40169e-08	2.15044e-06	-2.99888e-07
7.1	7.75795e-07	-2.23519e-08	3.1423e-06	4.37724e-08
7	7.73933e-07	-9.87206e-08	4.46945e-06	-6.47273e-07
6.9	8.0746e-07	-8.10255e-08	4.75816e-06	-4.84291e-07
6.8	8.13048e-07	-6.7987e-08	3.14602e-06	-3.56698e-07
6.7	8.54958e-07	-1.07103e-07	2.86383e-06	-3.89295e-07
6.6	8.0001e-07	-3.81845e-08	2.29107e-06	-3.25033e-07
6.5	7.94422e-07	-6.89183e-08	2.07034e-06	-2.32832e-07
6.4	7.05946e-07	-7.0781e-08	2.07034e-06	-2.84987e-07
6.3	6.78006e-07	-6.70557e-08	2.56767e-06	-2.20724e-07
6.2	6.25852e-07	-4.47037e-08	1.24984e-06	8.19568e-08
