# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 201
-10	1.1772e-05	-8.94074e-08
-9.9	1.1921e-05	-1.1921e-07
-9.8	1.21892e-05	8.94074e-08
-9.7	1.15634e-05	2.98025e-08
-9.6	1.1474e-05	-1.78815e-07
-9.5	1.11461e-05	0
-9.4	1.03415e-05	2.98025e-08
-9.3	1.04309e-05	-1.78815e-07
-9.2	1.02223e-05	-1.78815e-07
-9.1	1.03415e-05	-2.68223e-07
-9	1.00136e-05	-1.1921e-07
-8.9	1.02819e-05	-1.49013e-07
-8.8	1.04309e-05	-8.04666e-07
-8.7	1.03415e-05	-4.47037e-07
-8.6	1.04607e-05	-4.76841e-07
-8.5	1.05501e-05	-6.25852e-07
-8.4	1.10567e-05	-6.25852e-07
-8.3	1.08779e-05	-2.3842e-07
-8.2	1.11461e-05	-8.94074e-08
-8.1	1.11759e-05	-5.96051e-08
-8	1.1474e-05	-5.96051e-08
-7.9	1.13845e-05	-5.96051e-08
-7.8	1.13845e-05	0
-7.7	1.1474e-05	2.98025e-08
-7.6	1.15932e-05	5.96051e-08
-7.5	1.1623e-05	0
-7.4	1.17124e-05	2.98025e-08
-7.3	1.22488e-05	-2.68223e-07
-7.2	1.207e-05	-4.76841e-07
-7.1	1.28151e-05	5.96051e-08
-7	1.32323e-05	4.17234e-07
-6.9	1.36495e-05	1.49013e-07
-6.8	1.42456e-05	5.96051e-08
-6.7	1.47522e-05	5.96051e-08
-6.6	1.52589e-05	-5.96051e-08
-6.5	1.57655e-05	2.98025e-08
-6.4	1.62722e-05	-5.96051e-08
-6.3	1.67192e-05	0
-6.2	1.73451e-05	0
-6.1	1.6749e-05	-5.96051e-08
-6	1.7047e-05	0
-5.9	1.71961e-05	5.96051e-08
-5.8	1.64808e-05	8.94074e-08
-5.7	1.53483e-05	1.78815e-07
-5.6	1.42456e-05	0
-5.5	1.35303e-05	1.1921e-07
-5.4	1.29641e-05	1.1921e-07
-5.3	1.27256e-05	-1.1921e-07
-5.2	1.24276e-05	0
-5.1	1.1921e-05	-2.98025e-08
-5	1.16528e-05	-2.98025e-08
-4.9	1.15932e-05	5.96051e-08
-4.8	1.1623e-05	0
-4.7	1.13249e-05	2.3842e-07
-4.6	1.1623e-05	1.1921e-07
-4.5	1.17124e-05	2.3842e-07
-4.4	1.18912e-05	8.94074e-08
-4.3	1.1623e-05	2.08617e-07
-4.2	1.17124e-05	0
-4.1	1.16826e-05	5.96051e-08
-4	1.18912e-05	5.96051e-08
-3.9	1.19508e-05	8.94074e-08
-3.8	1.20104e-05	-5.96051e-08
-3.7	1.21892e-05	8.94074e-08
-3.6	1.23382e-05	1.1921e-07
-3.5	1.2666e-05	1.49013e-07
-3.4	1.31727e-05	8.94074e-08
-3.3	1.37985e-05	1.1921e-07
-3.2	1.41562e-05	8.94074e-08
-3.1	1.44244e-05	8.94074e-08
-3	1.47522e-05	2.98025e-08
-2.9	1.53483e-05	1.78815e-07
-2.8	1.62722e-05	8.94074e-08
-2.7	1.74345e-05	5.96051e-08
-2.6	1.81199e-05	1.49013e-07
-2.5	1.88948e-05	1.1921e-07
-2.4	1.9163e-05	0
-2.3	1.9312e-05	0
-2.2	1.92524e-05	-5.96051e-08
-2.1	1.92524e-05	-8.94074e-08
-2	1.9461e-05	2.98025e-08
-1.9	1.94312e-05	2.98025e-08
-1.8	2.03551e-05	0
-1.7	2.10108e-05	-8.94074e-08
-1.6	2.22028e-05	2.98025e-08
-1.5	2.36632e-05	-1.78815e-07
-1.4	2.52725e-05	-8.94074e-08
-1.3	2.70606e-05	-3.27827e-07
-1.2	2.90276e-05	-2.68223e-07
-1.1	3.04581e-05	-1.78815e-07
-1	3.28126e-05	-4.76841e-07
-0.9	3.65379e-05	-4.47037e-07
-0.799999999999999	4.13957e-05	-6.55655e-07
-0.699999999999999	4.35116e-05	-7.45062e-07
-0.6	4.68495e-05	-7.45062e-07
-0.5	4.75647e-05	-8.04666e-07
-0.399999999999999	4.1187e-05	-6.25852e-07
-0.299999999999999	3.38855e-05	-4.17234e-07
-0.199999999999999	3.03091e-05	-3.87432e-07
-0.0999999999999996	2.76269e-05	-2.68223e-07
0	2.72692e-05	-2.68223e-07
0.100000000000001	2.75971e-05	-2.3842e-07
0.200000000000001	3.03687e-05	-3.87432e-07
0.300000000000001	3.24252e-05	-3.27827e-07
0.4	3.38557e-05	-3.87432e-07
0.5	3.70743e-05	-5.06643e-07
0.600000000000001	3.92797e-05	-5.36445e-07
0.700000000000001	4.20513e-05	-6.85457e-07
0.800000000000001	3.68061e-05	-3.27827e-07
0.9	3.46901e-05	-2.3842e-07
1	3.83558e-05	-3.27827e-07
1.1	3.96969e-05	-3.5763e-07
1.2	4.27666e-05	-4.17234e-07
1.3	4.37202e-05	-4.17234e-07
1.4	4.16639e-05	-4.17234e-07
1.5	4.0591e-05	-2.68223e-07
1.6	3.11437e-05	-2.68223e-07
1.7	2.39612e-05	-1.78815e-07
1.8	1.81199e-05	-1.1921e-07
1.9	1.55867e-05	-1.78815e-07
2	1.48714e-05	-1.1921e-07
2.1	1.38283e-05	-1.49013e-07
2.2	1.23382e-05	-1.49013e-07
2.3	1.19806e-05	-1.1921e-07
2.4	1.15038e-05	-2.08617e-07
2.5	1.04607e-05	-8.94074e-08
2.6	9.5368e-06	-8.94074e-08
2.7	9.20898e-06	-1.78815e-07
2.8	8.58313e-06	-1.1921e-07
2.9	8.07649e-06	-1.49013e-07
3	7.56982e-06	-8.94074e-08
3.1	7.24199e-06	-1.1921e-07
3.2	7.06318e-06	-1.49013e-07
3.3	6.76516e-06	-8.94074e-08
3.4	6.49694e-06	-2.08617e-07
3.5	6.28832e-06	-1.1921e-07
3.6	6.0797e-06	-1.49013e-07
3.7	5.90089e-06	-1.78815e-07
3.8	5.78168e-06	-2.08617e-07
3.9	5.84128e-06	-3.27827e-07
4	5.69227e-06	-1.78815e-07
4.1	5.30484e-06	2.3842e-07
4.2	5.54326e-06	-1.49013e-07
4.3	5.30484e-06	-2.3842e-07
4.4	5.27504e-06	-3.27827e-07
4.5	5.03662e-06	-5.96051e-08
4.6	4.82801e-06	2.98025e-08
4.7	5.00682e-06	-2.3842e-07
4.8	4.94721e-06	-2.68223e-07
4.9	4.88761e-06	-2.3842e-07
5	4.7982e-06	-1.1921e-07
5.1	4.88761e-06	-2.08617e-07
5.2	4.85781e-06	-2.3842e-07
5.3	4.7088e-06	-2.08617e-07
5.4	4.67899e-06	-2.3842e-07
5.5	4.7088e-06	-2.98025e-07
5.6	4.7684e-06	-5.06643e-07
5.7	4.7386e-06	-3.5763e-07
5.8	4.67899e-06	-3.27827e-07
5.9	4.47038e-06	-2.98025e-07
6	4.52998e-06	-1.78815e-07
6.1	4.41077e-06	-2.3842e-07
6.2	4.44058e-06	-3.27827e-07
6.3	4.35117e-06	-3.5763e-07
6.4	4.35117e-06	-2.3842e-07
6.5	4.29156e-06	-3.27827e-07
6.6	4.58959e-06	-2.08617e-07
6.7	4.20216e-06	-1.78815e-07
6.8	4.02334e-06	-1.49013e-07
6.9	3.81473e-06	-3.87432e-07
7	3.7253e-06	-4.76841e-07
7.1	3.48689e-06	-4.76841e-07
