# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 201
-10	2.338e-05	-3.35278e-06
-9.9	2.42518e-05	-3.53904e-06
-9.8	2.49596e-05	-3.76256e-06
-9.7	2.5645e-05	-3.91158e-06
-9.6	2.56599e-05	-3.95629e-06
-9.5	2.54737e-05	-4.1053e-06
-9.4	2.58164e-05	-4.26921e-06
-9.3	2.58238e-05	-4.24686e-06
-9.2	2.55035e-05	-4.18726e-06
-9.1	2.47435e-05	-4.00099e-06
-9	2.41251e-05	-4.01589e-06
-8.9	2.37302e-05	-4.15e-06
-8.8	2.34396e-05	-4.08295e-06
-8.7	2.31565e-05	-4.01589e-06
-8.6	2.3082e-05	-4.04569e-06
-8.5	2.34247e-05	-3.95629e-06
-8.4	2.36855e-05	-3.87433e-06
-8.3	2.36557e-05	-3.94884e-06
-8.2	2.39239e-05	-4.0904e-06
-8.1	2.42816e-05	-4.46293e-06
-8	2.50415e-05	-4.73115e-06
-7.9	2.52725e-05	-4.50018e-06
-7.8	2.51235e-05	-4.44058e-06
-7.7	2.48925e-05	-4.46293e-06
-7.6	2.52203e-05	-4.47038e-06
-7.5	2.5116e-05	-4.55233e-06
-7.4	2.47584e-05	-4.64919e-06
-7.3	2.43933e-05	-4.93976e-06
-7.2	2.41623e-05	-4.90251e-06
-7.1	2.44231e-05	-4.89506e-06
-7	2.47658e-05	-4.63429e-06
-6.9	2.49149e-05	-4.49273e-06
-6.8	2.49521e-05	-4.26921e-06
-6.7	2.45349e-05	-4.18726e-06
-6.6	2.43039e-05	-4.29156e-06
-6.5	2.44827e-05	-4.71625e-06
-6.4	2.40059e-05	-4.62684e-06
-6.3	2.36855e-05	-4.42567e-06
-6.2	2.34024e-05	-4.62684e-06
-6.1	2.25977e-05	-5.01427e-06
-6	2.22103e-05	-5.13348e-06
-5.9	2.21358e-05	-4.84291e-06
-5.8	2.19123e-05	-4.91741e-06
-5.7	2.23146e-05	-5.31229e-06
-5.6	2.32236e-05	-5.50601e-06
-5.5	2.33726e-05	-5.58051e-06
-5.4	2.38271e-05	-5.4613e-06
-5.3	2.44008e-05	-5.19308e-06
-5.2	2.48925e-05	-5.00682e-06
-5.1	2.5414e-05	-5.05152e-06
-5	2.59505e-05	-5.3868e-06
-4.9	2.71947e-05	-5.80403e-06
-4.8	2.85805e-05	-6.19891e-06
-4.7	3.01079e-05	-6.78006e-06
-4.6	3.24773e-05	-7.3612e-06
-4.5	3.35278e-05	-8.85135e-06
-4.4	3.48913e-05	-8.94821e-06
-4.3	3.66198e-05	-8.36706e-06
-4.2	3.80205e-05	-8.86625e-06
-4.1	3.88848e-05	-9.84228e-06
-4	4.01812e-05	-9.43994e-06
-3.9	3.92275e-05	-9.08232e-06
-3.8	3.75437e-05	-8.62038e-06
-3.7	3.64634e-05	-8.11374e-06
-3.6	3.48019e-05	-7.65926e-06
-3.5	3.49435e-05	-7.68161e-06
-3.4	3.75512e-05	-8.09884e-06
-3.3	4.07624e-05	-8.92585e-06
-3.2	4.27219e-05	-1.01403e-05
-3.1	4.22748e-05	-1.08109e-05
-3	4.0971e-05	-1.06842e-05
-2.9	3.83186e-05	-9.26858e-06
-2.8	3.46082e-05	-8.15099e-06
-2.7	3.02048e-05	-7.26435e-06
-2.6	2.81559e-05	-6.53419e-06
-2.5	2.60399e-05	-5.99775e-06
-2.4	2.44231e-05	-5.94559e-06
-2.3	2.40729e-05	-6.6683e-06
-2.2	2.33577e-05	-7.3463e-06
-2.1	2.31044e-05	-8.70979e-06
-2	2.34694e-05	-8.32981e-06
-1.9	2.33204e-05	-7.25689e-06
-1.8	2.38047e-05	-7.16004e-06
-1.7	2.34173e-05	-6.66085e-06
-1.6	2.26722e-05	-6.0648e-06
-1.5	2.10257e-05	-5.92324e-06
-1.4	1.98932e-05	-5.55816e-06
-1.3	1.88948e-05	-5.76678e-06
-1.2	1.80678e-05	-5.64012e-06
-1.1	1.73302e-05	-5.20053e-06
-1	1.66894e-05	-4.69389e-06
-0.9	1.62945e-05	-4.42567e-06
-0.799999999999999	1.64063e-05	-4.1202e-06
-0.699999999999999	1.65553e-05	-4.37352e-06
-0.6	1.70619e-05	-5.45385e-06
