# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	5.41213e-05	-2.68222e-06
-12.9	5.53729e-05	-6.31812e-06
-12.8	5.85916e-05	-6.25852e-06
-12.7	6.15125e-05	-7.15259e-06
-12.6	8.08244e-05	-1.10865e-05
-12.5	7.83806e-05	-1.06693e-05
-12.4	0.000108719	-1.74643e-05
-12.3	0.000194789	-4.35116e-05
-12.2	0.00022322	-5.61478e-05
-12.1	0.000496928	-0.000247123
-12	0.000245335	-6.73537e-05
-11.9	0.000381174	-0.000147999
-11.8	0.000361862	-0.000141443
-11.7	0.000399055	-0.000172497
-11.6	0.000530187	-0.000317397
-11.5	0.000430943	-0.000216127
-11.4	0.000412287	-0.000212968
-11.3	0.000469388	-0.000298919
-11.2	0.000441851	-0.000320138
-11.1	0.0003109	-0.000151635
-11	0.00031233	-0.000164093
-10.9	0.000268759	-0.000154735
-10.8	0.000224412	-0.000140608
-10.7	0.000120581	-4.72667e-05
-10.6	9.85865e-05	-3.2604e-05
-10.5	8.06456e-05	-1.9014e-05
-10.4	5.70419e-05	-1.06693e-05
-10.3	4.61342e-05	-7.56982e-06
-10.2	3.75512e-05	-5.36445e-06
-10.1	3.17099e-05	-4.17235e-06
-10	2.76567e-05	-3.45708e-06
-9.9	2.57493e-05	-2.98025e-06
-9.8	2.37824e-05	-2.74183e-06
-9.7	2.21134e-05	-2.50341e-06
-9.6	2.08617e-05	-2.20539e-06
-9.5	1.91332e-05	-1.96697e-06
-9.4	1.80603e-05	-1.84775e-06
-9.3	1.65106e-05	-1.72854e-06
-9.2	1.54377e-05	-1.54973e-06
-9.1	1.44244e-05	-1.37091e-06
-9	1.34707e-05	-1.31131e-06
-8.9	1.26958e-05	-1.2517e-06
-8.8	1.19806e-05	-1.1921e-06
-8.7	1.13249e-05	-1.07289e-06
-8.6	1.06097e-05	-1.07289e-06
-8.5	9.89443e-06	-9.53682e-07
-8.4	9.29838e-06	-8.34469e-07
-8.3	8.76194e-06	-8.34469e-07
-8.2	8.2255e-06	-7.15259e-07
-8.1	7.92748e-06	-7.15259e-07
-8	7.56982e-06	-6.55655e-07
-7.9	7.3314e-06	-5.9605e-07
-7.8	7.15259e-06	-5.9605e-07
-7.7	6.97377e-06	-5.9605e-07
-7.6	6.91417e-06	-6.55655e-07
-7.5	6.91417e-06	-5.36445e-07
-7.4	6.85456e-06	-5.9605e-07
-7.3	6.79496e-06	-6.55655e-07
-7.2	6.79496e-06	-5.36445e-07
-7.1	6.67575e-06	-5.36445e-07
-7	6.61614e-06	-5.9605e-07
-6.9	6.55654e-06	-5.36445e-07
-6.8	6.49694e-06	-5.36445e-07
-6.7	6.43733e-06	-4.76841e-07
-6.6	6.37773e-06	-5.36445e-07
-6.5	6.31812e-06	-5.36445e-07
-6.4	6.25852e-06	-4.76841e-07
-6.3	6.19891e-06	-4.76841e-07
-6.2	6.13931e-06	-4.76841e-07
-6.1	6.0201e-06	-5.36445e-07
-6	5.90089e-06	-5.36445e-07
-5.9	5.84128e-06	-4.76841e-07
-5.8	5.72208e-06	-4.76841e-07
