# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 201
-10	2.46988e-05	-2.17558e-06
-9.9	2.49894e-05	-2.22029e-06
-9.8	2.52874e-05	-2.24264e-06
-9.7	2.55929e-05	-2.28734e-06
-9.6	2.5876e-05	-2.31715e-06
-9.5	2.61219e-05	-2.31715e-06
-9.4	2.64869e-05	-2.39165e-06
-9.3	2.67701e-05	-2.4289e-06
-9.2	2.71053e-05	-2.47361e-06
-9.1	2.74108e-05	-2.53321e-06
-9	2.77237e-05	-2.52576e-06
-8.9	2.80814e-05	-2.64497e-06
-8.8	2.83868e-05	-2.61517e-06
-8.7	2.87519e-05	-2.65987e-06
-8.6	2.90723e-05	-2.69712e-06
-8.5	2.94001e-05	-2.76418e-06
-8.4	2.9713e-05	-2.77908e-06
-8.3	3.01005e-05	-2.82378e-06
-8.2	3.04283e-05	-2.92809e-06
-8.1	3.0786e-05	-2.92064e-06
-8	3.11511e-05	-2.99515e-06
-7.9	3.15385e-05	-3.0026e-06
-7.8	3.18962e-05	-3.08455e-06
-7.7	3.22985e-05	-3.12926e-06
-7.6	3.27157e-05	-3.18886e-06
-7.5	3.30734e-05	-3.22612e-06
-7.4	3.34757e-05	-3.30062e-06
-7.3	3.38706e-05	-3.33787e-06
-7.2	3.43027e-05	-3.37513e-06
-7.1	3.47274e-05	-3.42728e-06
-7	3.51297e-05	-3.48689e-06
-6.9	3.55768e-05	-3.55394e-06
-6.8	3.60312e-05	-3.59864e-06
-6.7	3.64559e-05	-3.67315e-06
-6.6	3.69551e-05	-3.71785e-06
-6.5	3.74319e-05	-3.77746e-06
-6.4	3.78715e-05	-3.88178e-06
-6.3	3.83484e-05	-3.92649e-06
-6.2	3.88923e-05	-3.99354e-06
-6.1	3.93542e-05	-4.03079e-06
-6	3.98906e-05	-4.11275e-06
-5.9	4.03898e-05	-4.18726e-06
-5.8	4.09486e-05	-4.25431e-06
-5.7	4.14776e-05	-4.35862e-06
-5.6	4.20662e-05	-4.37352e-06
-5.5	4.26325e-05	-4.48528e-06
-5.4	4.32061e-05	-4.58214e-06
-5.3	4.38245e-05	-4.65664e-06
-5.2	4.44206e-05	-4.71625e-06
-5.1	4.50539e-05	-4.79075e-06
-5	4.57244e-05	-4.92486e-06
-4.9	4.63503e-05	-4.99192e-06
-4.8	4.70134e-05	-5.11858e-06
-4.7	4.76914e-05	-5.17818e-06
-4.6	4.84141e-05	-5.31974e-06
-4.5	4.90996e-05	-5.37935e-06
-4.4	4.9867e-05	-5.51346e-06
-4.3	5.06418e-05	-5.64012e-06
-4.2	5.1372e-05	-5.75188e-06
-4.1	5.21543e-05	-5.81148e-06
-4	5.29292e-05	-5.94559e-06
-3.9	5.37562e-05	-6.08715e-06
-3.8	5.45236e-05	-6.20636e-06
-3.7	5.53655e-05	-6.26597e-06
-3.6	5.61776e-05	-6.43733e-06
-3.5	5.69674e-05	-6.56399e-06
-3.4	5.78093e-05	-6.66085e-06
-3.3	5.86065e-05	-6.79496e-06
-3.2	5.93814e-05	-6.95887e-06
-3.1	6.01711e-05	-7.02593e-06
-3	6.09832e-05	-7.16749e-06
-2.9	6.1736e-05	-7.32395e-06
-2.8	6.24512e-05	-7.44316e-06
-2.7	6.31963e-05	-7.51766e-06
-2.6	6.38966e-05	-7.6518e-06
-2.5	6.4597e-05	-7.73376e-06
-2.4	6.52228e-05	-7.84552e-06
-2.3	6.5871e-05	-7.97218e-06
-2.2	6.64149e-05	-8.03923e-06
-2.1	6.70035e-05	-8.12864e-06
-2	6.75623e-05	-8.2553e-06
-1.9	6.80764e-05	-8.32236e-06
-1.8	6.85905e-05	-8.39686e-06
