# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 101
5	6.07672e-05	-8.58313e-06	1.46181e-05	-9.53682e-07
4.9	6.20042e-05	-8.74704e-06	1.48193e-05	-9.83484e-07
4.8	6.33006e-05	-9.00781e-06	1.50279e-05	-9.53682e-07
4.7	6.4515e-05	-9.29093e-06	1.5229e-05	-9.68583e-07
4.6	6.58338e-05	-9.5666e-06	1.55048e-05	-9.53682e-07
4.5	6.71376e-05	-9.90933e-06	1.57283e-05	-9.76033e-07
4.4	6.85086e-05	-1.0267e-05	1.59816e-05	-9.98385e-07
4.3	6.99167e-05	-1.05352e-05	1.62424e-05	-9.90934e-07
4.2	7.1377e-05	-1.09003e-05	1.64659e-05	-1.00584e-06
4.1	7.27926e-05	-1.12653e-05	1.67863e-05	-1.01329e-06
4	7.42157e-05	-1.15857e-05	1.70396e-05	-9.76033e-07
3.9	7.56686e-05	-1.19061e-05	1.73376e-05	-9.90934e-07
3.8	7.71214e-05	-1.22414e-05	1.76282e-05	-1.01329e-06
3.7	7.86413e-05	-1.26139e-05	1.79113e-05	-1.02074e-06
3.6	8.00644e-05	-1.29939e-05	1.82391e-05	-1.00584e-06
3.5	8.15173e-05	-1.33068e-05	1.85521e-05	-1.05054e-06
3.4	8.30223e-05	-1.37315e-05	1.88799e-05	-1.08034e-06
3.3	8.45348e-05	-1.41934e-05	1.92301e-05	-1.05054e-06
3.2	8.5928e-05	-1.4551e-05	1.95579e-05	-1.10269e-06
3.1	8.7366e-05	-1.48267e-05	1.99453e-05	-1.1325e-06
3	8.88635e-05	-1.52067e-05	2.02955e-05	-1.1474e-06
2.9	9.03537e-05	-1.5624e-05	2.06904e-05	-1.1474e-06
2.8	9.16724e-05	-1.59965e-05	2.10629e-05	-1.1772e-06
2.7	9.30582e-05	-1.63243e-05	2.1495e-05	-1.207e-06
2.6	9.4377e-05	-1.66447e-05	2.18601e-05	-1.21445e-06
2.5	9.56883e-05	-1.70172e-05	2.23072e-05	-1.2517e-06
2.4	9.70294e-05	-1.72929e-05	2.27393e-05	-1.28151e-06
2.3	9.82587e-05	-1.76952e-05	2.32161e-05	-1.34111e-06
2.2	9.94061e-05	-1.80007e-05	2.36185e-05	-1.38582e-06
2.1	0.000100583	-1.83211e-05	2.41325e-05	-1.43797e-06
2	0.000101693	-1.86489e-05	2.46019e-05	-1.47522e-06
1.9	0.000102722	-1.89171e-05	2.51309e-05	-1.51248e-06
1.8	0.00010366	-1.92226e-05	2.56152e-05	-1.57953e-06
1.7	0.000104562	-1.9461e-05	2.61517e-05	-1.66149e-06
1.6	0.000105262	-1.95579e-05	2.66955e-05	-1.69129e-06
1.5	0.000105948	-1.98261e-05	2.72767e-05	-1.75089e-06
1.4	0.000106574	-2.00347e-05	2.78653e-05	-1.8403e-06
1.3	0.000107065	-2.01614e-05	2.85209e-05	-1.90736e-06
1.2	0.000107371	-2.02061e-05	2.91244e-05	-1.98187e-06
1.1	0.000107594	-2.02284e-05	2.9862e-05	-2.07873e-06
1	0.000107825	-2.02731e-05	3.05402e-05	-2.19049e-06
