# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	0.000282766	-2.02657e-05
-12.9	0.000306608	-2.28883e-05
-12.8	0.00033641	-2.55109e-05
-12.7	0.00037575	-2.88488e-05
-12.6	0.000421287	-3.21867e-05
-12.5	0.000469686	-3.69551e-05
-12.4	0.000536922	-4.33924e-05
-12.3	0.000694755	-5.93665e-05
-12.2	0.00100804	-9.39374e-05
-12.1	0.00188065	-0.000211717
-12	0.00204994	-0.000246765
-11.9	0.00251247	-0.000346662
-11.8	0.00280215	-0.000430347
-11.7	0.00317813	-0.00052667
-11.6	0.00299193	-0.000478031
-11.5	0.00319101	-0.000564579
-11.4	0.00333454	-0.000621323
-11.3	0.0036049	-0.000715736
-11.2	0.00427631	-0.000965837
-11.1	0.00472572	-0.00113297
-11	0.00427368	-0.000957254
-10.9	0.00441888	-0.000965837
-10.8	0.00466183	-0.00100613
-10.7	0.00519136	-0.001261
-10.6	0.00546077	-0.00163079
-10.5	0.00546077	-0.00183774
-10.4	0.00546077	-0.00193477
-10.3	0.00546077	-0.00204207
-10.2	0.00546077	-0.00237228
-10.1	0.00546077	-0.00167943
-10	0.00474098	-0.00129844
-9.9	0.00419405	-0.00110245
-9.8	0.00378133	-0.000898603
-9.7	0.00341226	-0.000728849
-9.6	0.00309016	-0.000603918
-9.5	0.00275065	-0.000485184
-9.4	0.00260617	-0.000444414
-9.3	0.00248195	-0.000411751
-9.2	0.00219728	-0.00033951
-9.1	0.00213839	-0.000323297
-9	0.00206448	-0.000303509
-8.9	0.0018766	-0.000262501
-8.8	0.00176168	-0.000237704
-8.7	0.00171138	-0.000225545
-8.6	0.00167895	-0.000218154
-8.5	0.00162483	-0.000207664
-8.4	0.00157929	-0.000197888
-8.3	0.00154162	-0.000190974
-8.2	0.00149203	-0.000180961
-8.1	0.00140191	-0.00016451
-8	0.00135875	-0.00015688
-7.9	0.00131298	-0.000149489
-7.8	0.00126959	-0.000143052
-7.7	0.00122786	-0.000136138
-7.6	0.00119019	-0.000130416
-7.5	0.00115658	-0.000125171
-7.4	0.00113011	-0.000120879
-7.3	0.00110698	-0.000117541
-7.2	0.00107742	-0.000113249
-7.1	0.00105	-0.000109196
-7	0.00102258	-0.000105381
-6.9	0.000997074	-0.000101328
-6.8	0.000975136	-9.89442e-05
-6.7	0.000953678	-9.63216e-05
-6.6	0.000931505	-9.27453e-05
-6.5	0.000914339	-9.03611e-05
-6.4	0.000901941	-8.9169e-05
-6.3	0.000891928	-8.82153e-05
-6.2	0.000883583	-8.72617e-05
-6.1	0.000875715	-8.58312e-05
-6	0.000865225	-8.48775e-05
-5.9	0.000855926	-8.32085e-05
-5.8	0.000842337	-8.10628e-05
-5.7	0.000833992	-7.98707e-05
-5.6	0.000823263	-7.86786e-05
-5.5	0.000812773	-7.65328e-05
-5.4	0.000798944	-7.6056e-05
-5.3	0.000788692	-7.48639e-05
-5.2	0.000782732	-7.36718e-05
-5.1	0.00077844	-7.36718e-05
-5	0.000772718	-7.27181e-05
-4.9	0.00076342	-7.10492e-05
-4.8	0.000754599	-7.10492e-05
-4.7	0.000742439	-6.98571e-05
-4.6	0.000731949	-6.77113e-05
-4.5	0.000720266	-6.60424e-05
-4.4	0.000708822	-6.43735e-05
-4.3	0.00069857	-6.31814e-05
-4.2	0.00068808	-6.24661e-05
-4.1	0.00067902	-6.15125e-05
-4	0.000672821	-6.03201e-05
-3.9	0.000670675	-5.98433e-05
-3.8	0.000674251	-6.03201e-05
-3.7	0.00068355	-6.10356e-05
-3.6	0.00068951	-6.17509e-05
-3.5	0.000695709	-6.22277e-05
-3.4	0.000703339	-6.36582e-05
-3.3	0.000710968	-6.41351e-05
-3.2	0.00071812	-6.50887e-05
-3.1	0.000720743	-6.48503e-05
-3	0.000723843	-6.50887e-05
-2.9	0.000722412	-6.43735e-05
-2.8	0.000717405	-6.48503e-05
-2.7	0.000714306	-6.48503e-05
-2.6	0.000713114	-6.43735e-05
-2.5	0.000712875	-6.41351e-05
-2.4	0.000718359	-6.50887e-05
-2.3	0.000725035	-6.67577e-05
-2.2	0.000734095	-6.67577e-05
-2.1	0.000744108	-6.79498e-05
-2	0.000749115	-6.91419e-05
-1.9	0.000752214	-6.8665e-05
-1.8	0.000756744	-6.93803e-05
-1.7	0.000762228	-6.98571e-05
-1.6	0.000768188	-7.1526e-05
-1.5	0.000780586	-7.20029e-05
-1.4	0.000793222	-7.39102e-05
-1.3	0.000807051	-7.53407e-05
-1.2	0.000823025	-7.82018e-05
-1.1	0.000841383	-8.03475e-05
-1	0.000860695	-8.20165e-05
-0.899999999999999	0.000885729	-8.55927e-05
-0.799999999999999	0.0009172	-9.03611e-05
-0.699999999999999	0.000954632	-9.53679e-05
-0.6	0.0010016	-0.000102044
-0.5	0.00106455	-0.000110388
-0.399999999999999	0.00115777	-0.000124455
-0.299999999999999	0.00129033	-0.000143767
-0.199999999999999	0.00149298	-0.000176669
-0.0999999999999996	0.00183512	-0.000237704
0	0.00246812	-0.000378134
0.100000000000001	0.00302626	-0.000527147
0.200000000000001	0.00320007	-0.000575785
0.300000000000001	0.00302459	-0.00054026
0.4	0.00278427	-0.000498537
0.5	0.00261809	-0.000474932
0.600000000000001	0.00234343	-0.000395538
0.700000000000001	0.00205661	-0.000318768
0.800000000000001	0.00182462	-0.00025964
0.9	0.00165916	-0.000220538
1	0.0015173	-0.000190736
1.1	0.00138236	-0.000164033
1.2	0.00126792	-0.000143767
1.3	0.00117851	-0.000129701
1.4	0.00110913	-0.000117541
1.5	0.00105763	-0.000109673
1.6	0.00102545	-0.000104428
1.7	0.0010028	-0.000100375
1.8	0.000971559	-9.58447e-05
1.9	0.000937704	-9.15532e-05
2	0.000902418	-8.77385e-05
2.1	0.000875238	-8.44006e-05
2.2	0.000855926	-8.15396e-05
2.3	0.000844482	-8.05859e-05
2.4	0.000823501	-7.70097e-05
2.5	0.000795607	-7.39102e-05
2.6	0.000768427	-7.08108e-05
2.7	0.000737194	-6.72345e-05
2.8	0.000706438	-6.41351e-05
2.9	0.000681404	-6.19893e-05
3	0.000658993	-5.81744e-05
3.1	0.000643734	-5.76975e-05
3.2	0.000631098	-5.55518e-05
3.3	0.000622276	-5.48365e-05
3.4	0.000616077	-5.43597e-05
3.5	0.00060964	-5.3406e-05
3.6	0.000606541	-5.31676e-05
3.7	0.000602011	-5.29292e-05
3.8	0.000596527	-5.24523e-05
3.9	0.000593666	-5.22139e-05
4	0.000590328	-5.26907e-05
4.1	0.000588898	-5.17371e-05
4.2	0.000585321	-5.14986e-05
4.3	0.000585798	-5.10218e-05
4.4	0.000585798	-5.10218e-05
4.5	0.000580553	-5.10218e-05
4.6	0.000577215	-5.0545e-05
4.7	0.000576977	-5.03066e-05
4.8	0.000575308	-4.98297e-05
4.9	0.000575308	-5.03066e-05
5	0.000568632	-4.98297e-05
5.1	0.000565533	-4.8876e-05
5.2	0.000559572	-4.79224e-05
5.3	0.000553612	-4.72071e-05
5.4	0.000546936	-4.72071e-05
5.5	0.000541214	-4.6015e-05
5.6	0.000534777	-4.50613e-05
5.7	0.000529293	-4.50613e-05
5.8	0.000524286	-4.41077e-05
5.9	0.000518564	-4.36308e-05
6	0.000515942	-4.43461e-05
6.1	0.000521187	-4.33924e-05
6.2	0.000530247	-4.50613e-05
6.3	0.00053883	-4.6015e-05
6.4	0.000549082	-4.72071e-05
6.5	0.000557903	-4.81608e-05
