# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 101
5	6.09907e-05	-7.79337e-06	1.5162e-05	-1.03564e-06
4.9	6.18924e-05	-7.79337e-06	1.5326e-05	-1.07289e-06
4.8	6.27567e-05	-7.97218e-06	1.55718e-05	-9.76033e-07
4.7	6.36135e-05	-8.09884e-06	1.5773e-05	-1.01329e-06
4.6	6.44778e-05	-8.3e-06	1.58997e-05	-1.09524e-06
4.5	6.5424e-05	-8.46392e-06	1.61902e-05	-1.07289e-06
4.4	6.63106e-05	-8.64273e-06	1.63988e-05	-1.05799e-06
4.3	6.71898e-05	-8.83645e-06	1.66e-05	-1.08034e-06
4.2	6.8136e-05	-9.04506e-06	1.68459e-05	-1.12504e-06
4.1	6.90673e-05	-9.17172e-06	1.71365e-05	-1.12504e-06
4	6.9954e-05	-9.48465e-06	1.73823e-05	-1.13995e-06
3.9	7.08704e-05	-9.64111e-06	1.76654e-05	-1.1474e-06
3.8	7.18241e-05	-9.81992e-06	1.78964e-05	-1.1623e-06
3.7	7.27777e-05	-9.96894e-06	1.82317e-05	-1.16975e-06
3.6	7.36569e-05	-1.02372e-05	1.8485e-05	-1.207e-06
3.5	7.4551e-05	-1.04607e-05	1.87979e-05	-1.26661e-06
3.4	7.54599e-05	-1.07736e-05	1.90885e-05	-1.2517e-06
3.3	7.63764e-05	-1.09748e-05	1.93716e-05	-1.29641e-06
3.2	7.72704e-05	-1.11536e-05	1.97516e-05	-1.40072e-06
3.1	7.81496e-05	-1.12206e-05	2.0072e-05	-1.33366e-06
3	7.90213e-05	-1.13398e-05	2.03924e-05	-1.38582e-06
2.9	7.98334e-05	-1.16006e-05	2.07351e-05	-1.40072e-06
2.8	8.06754e-05	-1.17794e-05	2.11076e-05	-1.43052e-06
2.7	8.15098e-05	-1.19731e-05	2.14205e-05	-1.43052e-06
2.6	8.2307e-05	-1.21594e-05	2.18452e-05	-1.47522e-06
2.5	8.29925e-05	-1.23531e-05	2.22401e-05	-1.46032e-06
2.4	8.37524e-05	-1.24798e-05	2.26052e-05	-1.49757e-06
2.3	8.44304e-05	-1.26884e-05	2.30522e-05	-1.57953e-06
2.2	8.50712e-05	-1.28002e-05	2.34024e-05	-1.59443e-06
2.1	8.57417e-05	-1.29268e-05	2.38196e-05	-1.64659e-06
2	8.62409e-05	-1.30609e-05	2.4289e-05	-1.69874e-06
1.9	8.67848e-05	-1.32174e-05	2.46839e-05	-1.74344e-06
1.8	8.72915e-05	-1.3344e-05	2.51458e-05	-1.7807e-06
1.7	8.77236e-05	-1.34931e-05	2.56227e-05	-1.8403e-06
1.6	8.80365e-05	-1.35601e-05	2.60995e-05	-1.84775e-06
1.5	8.84016e-05	-1.36346e-05	2.6621e-05	-1.95207e-06
1.4	8.86698e-05	-1.37464e-05	2.70904e-05	-1.98187e-06
1.3	8.88188e-05	-1.38358e-05	2.76269e-05	-2.04892e-06
1.2	8.89827e-05	-1.38358e-05	2.81782e-05	-2.12343e-06
1.1	8.91094e-05	-1.39028e-05	2.87296e-05	-2.17558e-06
1	8.91616e-05	-1.39028e-05	2.92883e-05	-2.25009e-06
0.899999999999999	8.91541e-05	-1.39401e-05	2.98844e-05	-2.29479e-06
0.8	8.90647e-05	-1.39252e-05	3.04581e-05	-2.37675e-06
0.7	8.89827e-05	-1.38432e-05	3.1017e-05	-2.42145e-06
0.6	8.87592e-05	-1.39848e-05	3.15534e-05	-2.54066e-06
0.5	8.85357e-05	-1.38507e-05	3.21048e-05	-2.60027e-06
0.399999999999999	8.82228e-05	-1.37315e-05	3.25444e-05	-2.60027e-06
0.3	8.78652e-05	-1.3657e-05	3.29094e-05	-2.64497e-06
0.199999999999999	8.74628e-05	-1.35601e-05	3.32075e-05	-2.71948e-06
0.0999999999999996	8.69711e-05	-1.34409e-05	3.33192e-05	-2.72693e-06
0	8.64421e-05	-1.33142e-05	3.34384e-05	-2.70458e-06
-0.100000000000001	8.58163e-05	-1.32546e-05	3.34012e-05	-2.75673e-06
-0.2	8.52724e-05	-1.3046e-05	3.32522e-05	-2.66732e-06
-0.300000000000001	8.4572e-05	-1.28747e-05	3.29914e-05	-2.66732e-06
-0.4	8.38717e-05	-1.2748e-05	3.27679e-05	-2.65987e-06
-0.5	8.31713e-05	-1.25915e-05	3.24028e-05	-2.60027e-06
-0.600000000000001	8.23592e-05	-1.24127e-05	3.20601e-05	-2.61517e-06
-0.7	8.1562e-05	-1.22041e-05	3.16056e-05	-2.56301e-06
-0.800000000000001	8.07573e-05	-1.20402e-05	3.12629e-05	-2.51086e-06
-0.9	7.98856e-05	-1.18241e-05	3.08456e-05	-2.4289e-06
-1	7.90213e-05	-1.16304e-05	3.03985e-05	-2.4289e-06
-1.1	7.809e-05	-1.14367e-05	2.99589e-05	-2.39165e-06
-1.2	7.71214e-05	-1.12132e-05	2.9564e-05	-2.33205e-06
-1.3	7.61901e-05	-1.10344e-05	2.91915e-05	-2.27989e-06
-1.4	7.52588e-05	-1.07885e-05	2.87221e-05	-2.23519e-06
