# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 201
-10	0.00190283	-0.0014608
-9.9	0.00165058	-0.00100947
-9.8	0.00144435	-0.000663523
-9.7	0.00104857	-0.000380041
-9.6	0.000912193	-0.000280621
-9.5	0.000918631	-0.000260832
-9.4	0.00106216	-0.000294687
-9.3	0.00117756	-0.00031996
-9.2	0.000983723	-0.000236035
-9.1	0.00110222	-0.000270369
-9	0.00123335	-0.000310184
-8.9	0.00102139	-0.000228883
-8.8	0.00090671	-0.00018716
-8.7	0.00090361	-0.000182868
-8.6	0.000808481	-0.000153542
-8.5	0.000773195	-0.000142098
-8.4	0.000704769	-0.000123502
-8.3	0.000665907	-0.000113011
-8.2	0.000640158	-0.000105381
-8.1	0.000552658	-8.55927e-05
-8	0.000497106	-7.43871e-05
-7.9	0.000453236	-6.55656e-05
-7.8	0.00042391	-5.93665e-05
-7.7	0.000389816	-5.31676e-05
-7.6	0.00036812	-4.83992e-05
-7.5	0.000335218	-4.24387e-05
-7.4	0.000314238	-3.88625e-05
-7.3	0.000307085	-3.76704e-05
-7.2	0.000311615	-3.81472e-05
-7.1	0.000311377	-3.79088e-05
-7	0.000298502	-3.55246e-05
-6.9	0.000272753	-3.17099e-05
-6.8	0.000253441	-2.88488e-05
-6.7	0.000234128	-2.62262e-05
-6.6	0.000214339	-2.33651e-05
-6.5	0.000200273	-2.12194e-05
-6.4	0.00018859	-1.95504e-05
-6.3	0.000179292	-1.83583e-05
-6.2	0.00017357	-1.76431e-05
-6.1	0.000167132	-1.66894e-05
-6	0.000163318	-1.62126e-05
-5.9	0.000158311	-1.57357e-05
-5.8	0.000154258	-1.50204e-05
-5.7	0.000151635	-1.4782e-05
-5.6	0.000148297	-1.43052e-05
-5.5	0.000145436	-1.40668e-05
-5.4	0.000143767	-1.38283e-05
-5.3	0.00014329	-1.38283e-05
-5.2	0.000143767	-1.40668e-05
-5.1	0.000145913	-1.40668e-05
-5	0.000148297	-1.43052e-05
-4.9	0.000150443	-1.45436e-05
-4.8	0.000152112	-1.45436e-05
-4.7	0.000153066	-1.50204e-05
-4.6	0.000150443	-1.4782e-05
-4.5	0.000148297	-1.45436e-05
-4.4	0.000144006	-1.40668e-05
-4.3	0.000138761	-1.33515e-05
-4.2	0.0001328	-1.28747e-05
-4.1	0.000128032	-1.1921e-05
-4	0.000123979	-1.16826e-05
-3.9	0.00012064	-1.12057e-05
-3.8	0.000116826	-1.07289e-05
-3.7	0.000114441	-1.07289e-05
-3.6	0.000112296	-1.02521e-05
-3.5	0.00011015	-1.02521e-05
-3.4	0.000108958	-1.00136e-05
-3.3	0.000108719	-1.02521e-05
-3.2	0.000108958	-1.04905e-05
-3.1	0.000109435	-1.04905e-05
-3	0.000110865	-1.04905e-05
-2.9	0.000113011	-1.04905e-05
-2.8	0.000114441	-1.07289e-05
-2.7	0.000116587	-1.09673e-05
-2.6	0.00011921	-1.12057e-05
-2.5	0.00012374	-1.14442e-05
-2.4	0.000129224	-1.21594e-05
-2.3	0.00013137	-1.23978e-05
-2.2	0.000131131	-1.23978e-05
-2.1	0.000129462	-1.23978e-05
-2	0.000128985	-1.23978e-05
-1.9	0.000129462	-1.23978e-05
-1.8	0.000131131	-1.26362e-05
-1.7	0.000134707	-1.31131e-05
-1.6	0.000138761	-1.35899e-05
-1.5	0.000144006	-1.43052e-05
-1.4	0.000149489	-1.4782e-05
-1.3	0.000154496	-1.54973e-05
-1.2	0.00015998	-1.62126e-05
-1.1	0.000165225	-1.69278e-05
-1	0.000172139	-1.81199e-05
-0.9	0.000181199	-1.95504e-05
-0.799999999999999	0.000194074	-2.16962e-05
-0.699999999999999	0.000207425	-2.33651e-05
-0.6	0.000222922	-2.59877e-05
-0.5	0.000243903	-2.98024e-05
-0.399999999999999	0.000282051	-3.64783e-05
-0.299999999999999	0.000351431	-4.93529e-05
-0.199999999999999	0.000474932	-7.72481e-05
-0.0999999999999996	0.000726227	-0.000152827
0	0.00123072	-0.000375988
0.100000000000001	0.00159264	-0.000622753
0.200000000000001	0.00155354	-0.0006156
0.300000000000001	0.00132204	-0.000471832
0.4	0.00111843	-0.00045562
0.5	0.000767712	-0.000393393
0.600000000000001	0.000563148	-0.000244619
0.700000000000001	0.000468494	-0.000122548
0.800000000000001	0.000364305	-8.86922e-05
0.9	0.000305654	-5.22139e-05
1	0.000267031	-3.50478e-05
1.1	0.000242473	-2.88488e-05
1.2	0.000217916	-2.3842e-05
1.3	0.000196458	-2.12194e-05
1.4	0.000180961	-1.88352e-05
1.5	0.000172139	-1.78815e-05
1.6	0.000163318	-1.66894e-05
1.7	0.00015688	-1.59742e-05
1.8	0.000152112	-1.52589e-05
1.9	0.000146628	-1.40668e-05
2	0.000140429	-1.31131e-05
2.1	0.000136138	-1.28747e-05
2.2	0.000132323	-1.28747e-05
2.3	0.000128032	-1.23978e-05
2.4	0.000122786	-1.16826e-05
2.5	0.000117064	-1.12057e-05
2.6	0.000109673	-1.04905e-05
2.7	0.000103474	-9.5368e-06
2.8	9.79905e-05	-9.05996e-06
2.9	9.32221e-05	-8.34471e-06
3	8.89306e-05	-7.86787e-06
3.1	8.55927e-05	-7.62945e-06
3.2	8.27317e-05	-7.15259e-06
3.3	8.03475e-05	-6.67575e-06
3.4	7.82018e-05	-6.67575e-06
3.5	7.6056e-05	-6.43733e-06
3.6	7.48639e-05	-6.19891e-06
3.7	7.36718e-05	-6.19891e-06
3.8	7.24797e-05	-6.19891e-06
3.9	7.17645e-05	-6.19891e-06
4	7.12876e-05	-6.19891e-06
4.1	7.12876e-05	-5.96049e-06
4.2	7.12876e-05	-6.19891e-06
4.3	7.1526e-05	-6.19891e-06
4.4	7.27181e-05	-6.19891e-06
4.5	7.51023e-05	-6.43733e-06
4.6	7.84402e-05	-6.67575e-06
4.7	8.29701e-05	-7.39101e-06
4.8	8.55927e-05	-7.62945e-06
4.9	8.20165e-05	-7.39101e-06
5	7.74865e-05	-6.67575e-06
5.1	7.22413e-05	-6.19891e-06
5.2	6.81882e-05	-5.72208e-06
5.3	6.55656e-05	-5.72208e-06
5.4	6.34198e-05	-5.48366e-06
5.5	6.24661e-05	-5.48366e-06
5.6	6.15125e-05	-5.24524e-06
5.7	6.10356e-05	-5.48366e-06
5.8	6.1274e-05	-5.48366e-06
5.9	6.17509e-05	-5.48366e-06
6	6.24661e-05	-5.24524e-06
6.1	6.2943e-05	-5.24524e-06
6.2	6.41351e-05	-5.24524e-06
6.3	6.5804e-05	-5.48366e-06
6.4	6.74729e-05	-5.72208e-06
6.5	6.93803e-05	-5.96049e-06
6.6	7.17645e-05	-6.19891e-06
6.7	7.46255e-05	-6.67575e-06
6.8	7.86786e-05	-6.91417e-06
6.9	8.41622e-05	-7.39101e-06
7	9.32221e-05	-8.34471e-06
7.1	0.000113488	-1.07289e-05
