# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 201
10	1.66298e-05	-1.31131e-06	2.13982e-05	-1.37091e-06
9.9	1.71663e-05	-1.31131e-06	2.14876e-05	-1.37091e-06
9.8	1.79411e-05	-1.31131e-06	2.16664e-05	-1.37091e-06
9.7	1.66e-05	-1.1623e-06	2.16366e-05	-1.37091e-06
9.6	1.62722e-05	-1.2517e-06	2.15174e-05	-1.37091e-06
9.5	1.68682e-05	-1.2219e-06	2.14876e-05	-1.31131e-06
9.4	1.66298e-05	-1.1921e-06	2.11002e-05	-1.40072e-06
9.3	1.76729e-05	-1.40072e-06	2.09213e-05	-1.34111e-06
9.2	1.7047e-05	-1.28151e-06	2.07425e-05	-1.34111e-06
9.1	1.72259e-05	-1.2219e-06	2.03253e-05	-1.31131e-06
9	1.66596e-05	-1.1921e-06	2.01763e-05	-1.31131e-06
8.9	1.74047e-05	-1.07289e-06	1.97889e-05	-1.2219e-06
8.8	1.86862e-05	-1.99677e-06	1.961e-05	-1.31131e-06
8.7	1.76729e-05	-1.31131e-06	1.9312e-05	-1.2219e-06
8.6	1.9163e-05	-1.1921e-06	1.88948e-05	-1.1921e-06
8.5	1.99677e-05	-1.1921e-06	1.85074e-05	-1.1623e-06
8.4	1.86564e-05	-1.2219e-06	1.81795e-05	-1.07289e-06
8.3	2.00571e-05	-1.31131e-06	1.78815e-05	-1.04309e-06
8.2	1.94312e-05	-1.40072e-06	1.74047e-05	-1.07289e-06
8.1	1.95206e-05	-1.34111e-06	1.73451e-05	-1.01329e-06
8	1.92822e-05	-1.2219e-06	1.72259e-05	-1.07289e-06
7.9	2.02955e-05	-1.40072e-06	1.73153e-05	-1.04309e-06
7.8	2.00571e-05	-1.51993e-06	1.74047e-05	-1.04309e-06
7.7	2.04147e-05	-2.29479e-06	1.74047e-05	-1.04309e-06
7.6	1.98485e-05	-1.40072e-06	1.75537e-05	-1.04309e-06
7.5	1.91332e-05	-8.94073e-07	1.77623e-05	-1.10269e-06
7.4	2.06829e-05	-1.34111e-06	1.80305e-05	-1.07289e-06
7.3	2.113e-05	-1.40072e-06	1.83583e-05	-1.1921e-06
7.2	2.10108e-05	-1.31131e-06	1.87458e-05	-1.2517e-06
7.1	2.09511e-05	-1.66894e-06	1.91928e-05	-1.1921e-06
7	1.9461e-05	-1.2219e-06	1.95504e-05	-1.1921e-06
6.9	1.97889e-05	-1.51993e-06	1.98485e-05	-1.31131e-06
6.8	2.05339e-05	-1.49012e-06	2.00869e-05	-1.31131e-06
6.7	2.1577e-05	-1.60933e-06	2.02061e-05	-1.34111e-06
6.6	2.2173e-05	-1.69874e-06	2.02061e-05	-1.31131e-06
6.5	2.18154e-05	-1.2517e-06	1.98485e-05	-1.2517e-06
6.4	2.22923e-05	-1.66894e-06	1.95206e-05	-1.31131e-06
6.3	2.22326e-05	-1.66894e-06	1.90736e-05	-1.2517e-06
6.2	2.20538e-05	-1.46032e-06	1.82391e-05	-1.1623e-06
6.1	2.30075e-05	-1.63914e-06	1.74643e-05	-1.10269e-06
6	2.3842e-05	-1.60933e-06	1.68384e-05	-9.83484e-07
5.9	2.56301e-05	-1.75834e-06	1.62126e-05	-9.83484e-07
5.8	2.55407e-05	-1.66894e-06	1.53185e-05	-9.23876e-07
5.7	2.56003e-05	-1.66894e-06	1.45138e-05	-8.04666e-07
5.6	2.60771e-05	-1.90736e-06	1.38283e-05	-7.74864e-07
5.5	2.58387e-05	-1.63914e-06	1.33217e-05	-7.45062e-07
5.4	2.48851e-05	-1.72854e-06	1.28747e-05	-6.55655e-07
5.3	2.50937e-05	-1.78815e-06	1.24872e-05	-6.55655e-07
5.2	2.48553e-05	-1.96697e-06	1.21892e-05	-6.25852e-07
5.1	2.68818e-05	-1.93717e-06	1.17124e-05	-5.36445e-07
5	2.71202e-05	-2.05637e-06	1.13845e-05	-5.9605e-07
4.9	2.91766e-05	-2.20539e-06	1.10567e-05	-4.76841e-07
4.8	3.04879e-05	-2.29479e-06	1.09077e-05	-4.76841e-07
4.7	2.87296e-05	-2.3842e-06	1.09077e-05	-3.5763e-07
4.6	2.95938e-05	-1.99677e-06	1.08481e-05	-3.27827e-07
4.5	3.12331e-05	-2.59282e-06	1.09077e-05	-3.27827e-07
4.4	3.06072e-05	-2.414e-06	1.09375e-05	-3.27827e-07
4.3	3.20079e-05	-2.77163e-06	1.10567e-05	-3.27827e-07
4.2	3.14119e-05	-2.56301e-06	1.11461e-05	-3.5763e-07
4.1	3.13225e-05	-2.3544e-06	1.12653e-05	-4.76841e-07
4	3.0935e-05	-2.20539e-06	1.12951e-05	-3.27827e-07
3.9	2.80143e-05	-2.17558e-06	1.14143e-05	-4.76841e-07
3.8	2.72394e-05	-2.14578e-06	1.1623e-05	-4.76841e-07
3.7	2.60473e-05	-2.23519e-06	1.1921e-05	-5.9605e-07
3.6	2.56599e-05	-2.02657e-06	1.24872e-05	-5.36445e-07
3.5	2.58387e-05	-1.96697e-06	1.28747e-05	-5.9605e-07
3.4	2.75673e-05	-2.3544e-06	1.34409e-05	-5.9605e-07
3.3	2.76567e-05	-2.08618e-06	1.37985e-05	-5.36445e-07
3.2	2.93256e-05	-2.20539e-06	1.43946e-05	-6.55655e-07
3.1	2.93852e-05	-2.47361e-06	1.4931e-05	-7.74864e-07
3	3.00707e-05	-2.4438e-06	1.54973e-05	-8.04666e-07
2.9	3.03091e-05	-2.56301e-06	1.59146e-05	-7.45062e-07
2.8	3.18589e-05	-2.17558e-06	1.59146e-05	-7.15259e-07
2.7	3.29616e-05	-2.3246e-06	1.56463e-05	-8.04666e-07
2.6	3.00707e-05	-2.47361e-06	1.53781e-05	-8.04666e-07
2.5	3.11735e-05	-2.59282e-06	1.54973e-05	-6.85457e-07
2.4	3.20973e-05	-2.71203e-06	1.54377e-05	-6.85457e-07
2.3	3.00409e-05	-2.50341e-06	1.50502e-05	-6.25852e-07
2.2	2.97428e-05	-2.65242e-06	1.43052e-05	-5.36445e-07
2.1	2.99216e-05	-2.62262e-06	1.34111e-05	-5.66248e-07
2	3.08158e-05	-2.71203e-06	1.26064e-05	-5.66248e-07
1.9	3.16205e-05	-2.77163e-06	1.20402e-05	-5.06643e-07
1.8	3.30212e-05	-2.80143e-06	1.15038e-05	-4.47037e-07
1.7	3.4869e-05	-2.92064e-06	1.11163e-05	-4.17234e-07
1.6	3.56438e-05	-3.03985e-06	1.10269e-05	-4.47037e-07
1.5	3.66869e-05	-3.15906e-06	1.12951e-05	-4.76841e-07
1.4	3.91903e-05	-3.48689e-06	1.1623e-05	-4.76841e-07
1.3	4.13957e-05	-3.90413e-06	1.21594e-05	-4.47037e-07
1.2	4.10678e-05	-3.6061e-06	1.27555e-05	-4.17234e-07
1.1	4.1187e-05	-3.6061e-06	1.35899e-05	-3.5763e-07
1	4.25878e-05	-3.6061e-06	1.45436e-05	-3.27827e-07
0.9	4.57766e-05	-3.99354e-06	1.59742e-05	-2.68223e-07
0.799999999999999	4.73263e-05	-4.29156e-06	1.74643e-05	-4.47037e-07
0.699999999999999	4.58958e-05	-3.99354e-06	1.96995e-05	-7.45062e-07
0.6	4.73263e-05	-3.99354e-06	2.24115e-05	-1.07289e-06
0.5	5.13496e-05	-4.41077e-06	2.66732e-05	-1.34111e-06
0.399999999999999	5.31676e-05	-4.7088e-06	3.24252e-05	-1.66894e-06
0.299999999999999	5.68333e-05	-5.66247e-06	3.96969e-05	-2.23519e-06
0.199999999999999	6.12144e-05	-6.58634e-06	4.89356e-05	-3.03985e-06
0.0999999999999996	6.44331e-05	-7.24199e-06	5.19457e-05	-3.24847e-06
0	6.10952e-05	-6.52674e-06	4.36606e-05	-2.3544e-06
-0.100000000000001	5.37934e-05	-4.97702e-06	3.38259e-05	-1.72854e-06
-0.200000000000001	4.80714e-05	-4.29156e-06	2.61368e-05	-1.51993e-06
-0.300000000000001	4.13063e-05	-3.54649e-06	2.19346e-05	-1.1921e-06
-0.4	3.61803e-05	-3.12926e-06	1.9312e-05	-1.04309e-06
-0.5	3.36769e-05	-2.77163e-06	1.74047e-05	-1.01329e-06
-0.600000000000001	3.27828e-05	-2.71203e-06	1.58251e-05	-7.74864e-07
-0.700000000000001	3.25146e-05	-2.65242e-06	1.45138e-05	-8.04666e-07
-0.800000000000001	3.11139e-05	-2.56301e-06	1.35601e-05	-7.15259e-07
-0.9	3.00409e-05	-2.47361e-06	1.29045e-05	-6.85457e-07
-1	2.87892e-05	-2.29479e-06	1.26362e-05	-5.06643e-07
-1.1	2.69712e-05	-2.20539e-06	1.23382e-05	-4.47037e-07
-1.2	2.69116e-05	-2.17558e-06	1.20402e-05	-3.5763e-07
-1.3	2.6852e-05	-2.29479e-06	1.20104e-05	-5.36445e-07
-1.4	2.58387e-05	-2.14578e-06	1.22786e-05	-4.76841e-07
-1.5	2.54513e-05	-2.08618e-06	1.24276e-05	-5.06643e-07
-1.6	2.43784e-05	-2.14578e-06	1.26362e-05	-5.9605e-07
-1.7	2.53321e-05	-2.20539e-06	1.28449e-05	-5.36445e-07
-1.8	2.52725e-05	-2.20539e-06	1.30535e-05	-6.25852e-07
-1.9	2.48255e-05	-2.08618e-06	1.32919e-05	-6.55655e-07
-2	2.35738e-05	-1.96697e-06	1.34111e-05	-8.04666e-07
-2.1	2.27095e-05	-1.72854e-06	1.34111e-05	-7.74864e-07
-2.2	2.113e-05	-1.87755e-06	1.34707e-05	-7.45062e-07
-2.3	2.08021e-05	-1.78815e-06	1.38581e-05	-7.74864e-07
-2.4	2.08915e-05	-1.57953e-06	1.38283e-05	-8.04666e-07
-2.5	2.07425e-05	-1.31131e-06	1.35601e-05	-8.04666e-07
-2.6	1.97591e-05	-1.54973e-06	1.35899e-05	-8.64271e-07
-2.7	1.93716e-05	-1.37091e-06	1.34707e-05	-8.34469e-07
-2.8	1.92226e-05	-1.51993e-06	1.31727e-05	-8.04666e-07
-2.9	1.96995e-05	-1.60933e-06	1.28151e-05	-8.04666e-07
-3	2.07723e-05	-1.60933e-06	1.25468e-05	-7.45062e-07
-3.1	2.02955e-05	-1.51993e-06	1.22488e-05	-6.85457e-07
-3.2	1.99677e-05	-1.54973e-06	1.18614e-05	-6.55655e-07
-3.3	1.9163e-05	-1.49012e-06	1.15932e-05	-5.9605e-07
-3.4	1.92226e-05	-1.60933e-06	1.13249e-05	-6.25852e-07
-3.5	1.95206e-05	-1.60933e-06	1.12355e-05	-6.85457e-07
-3.6	1.95802e-05	-1.49012e-06	1.10567e-05	-6.55655e-07
-3.7	1.92524e-05	-1.49012e-06	1.08779e-05	-6.25852e-07
-3.8	1.94312e-05	-1.60933e-06	1.07587e-05	-6.25852e-07
-3.9	2.03551e-05	-1.60933e-06	1.08183e-05	-4.76841e-07
-4	2.02657e-05	-1.54973e-06	1.05501e-05	-5.9605e-07
-4.1	2.03849e-05	-1.63914e-06	1.09971e-05	-9.53682e-07
-4.2	2.00869e-05	-1.57953e-06	1.11759e-05	-5.36445e-07
-4.3	1.8865e-05	-1.57953e-06	1.10865e-05	-8.94073e-07
-4.4	1.82391e-05	-1.51993e-06	1.11759e-05	-5.36445e-07
-4.5	1.74047e-05	-1.54973e-06	1.13547e-05	-6.25852e-07
-4.6	1.7047e-05	-1.40072e-06	1.15038e-05	-7.45062e-07
-4.7	1.63318e-05	-1.34111e-06	1.1772e-05	-6.25852e-07
-4.8	1.80305e-05	-1.51993e-06	1.20402e-05	-8.94073e-07
-4.9	1.76729e-05	-1.34111e-06	1.23084e-05	-6.55655e-07
-5	1.70172e-05	-1.31131e-06	1.30237e-05	-8.34469e-07
-5.1	1.82689e-05	-1.2517e-06	1.34111e-05	-1.04309e-06
-5.2	1.62424e-05	-1.07289e-06	1.39177e-05	-8.34469e-07
-5.3	1.55271e-05	-1.2517e-06	1.46628e-05	-9.53682e-07
-5.4	1.51694e-05	-1.2219e-06	1.53781e-05	-9.53682e-07
-5.5	1.5229e-05	-1.1921e-06	1.62126e-05	-9.83484e-07
-5.6	1.55271e-05	-1.2219e-06	1.69874e-05	-1.04309e-06
-5.7	1.66e-05	-1.31131e-06	1.79411e-05	-1.07289e-06
-5.8	1.55867e-05	-1.2219e-06	1.91332e-05	-1.1921e-06
-5.9	1.69576e-05	-1.1921e-06	2.04147e-05	-1.2219e-06
-6	1.54079e-05	-1.04309e-06	2.12492e-05	-1.37091e-06
-6.1	1.4931e-05	-1.04309e-06	2.21134e-05	-1.40072e-06
-6.2	1.51992e-05	-1.04309e-06	2.32459e-05	-1.51993e-06
-6.3	1.35899e-05	-9.83484e-07	2.40506e-05	-1.57953e-06
-6.4	1.41562e-05	-1.04309e-06	2.48553e-05	-1.60933e-06
-6.5	1.42456e-05	-1.10269e-06	2.54811e-05	-1.66894e-06
-6.6	1.48416e-05	-1.1921e-06	2.57791e-05	-1.66894e-06
-6.7	1.48118e-05	-1.1623e-06	2.51235e-05	-1.57953e-06
-6.8	1.42158e-05	-1.07289e-06	2.44082e-05	-1.54973e-06
-6.9	1.37389e-05	-1.07289e-06	2.3991e-05	-1.49012e-06
-7	1.35303e-05	-1.31131e-06	2.31863e-05	-1.43052e-06
-7.1	1.46032e-05	-4.47037e-07	2.22028e-05	-1.40072e-06
-7.2	1.39475e-05	-1.34111e-06	2.14578e-05	-1.40072e-06
-7.3	1.39475e-05	-8.04666e-07	2.10704e-05	-1.37091e-06
-7.4	1.45138e-05	-1.34111e-06	2.05041e-05	-1.31131e-06
-7.5	1.42456e-05	-6.55655e-07	2.00869e-05	-1.34111e-06
-7.6	1.39177e-05	-9.53682e-07	1.98485e-05	-1.2219e-06
-7.7	1.39475e-05	-1.07289e-06	1.94014e-05	-1.2219e-06
-7.8	1.36197e-05	-1.07289e-06	1.90736e-05	-1.1921e-06
-7.9	1.37985e-05	-1.07289e-06	1.8865e-05	-1.2219e-06
-8	1.35899e-05	-9.53682e-07	1.86564e-05	-1.1921e-06
-8.1	1.29045e-05	-1.34111e-06	1.84478e-05	-1.1921e-06
-8.2	1.39475e-05	-1.01329e-06	1.83881e-05	-1.2219e-06
-8.3	1.37985e-05	-1.01329e-06	1.85074e-05	-1.1623e-06
-8.4	1.40071e-05	-1.07289e-06	1.84776e-05	-1.1623e-06
-8.5	1.37091e-05	-1.04309e-06	1.85372e-05	-1.1623e-06
-8.6	1.41264e-05	-1.04309e-06	1.86564e-05	-1.2219e-06
-8.7	1.41562e-05	-1.01329e-06	1.88054e-05	-1.1921e-06
-8.8	1.29641e-05	-9.23876e-07	1.91034e-05	-1.1623e-06
-8.9	1.23978e-05	-8.64271e-07	1.961e-05	-1.1623e-06
-9	1.22786e-05	-9.23876e-07	2.00273e-05	-1.1921e-06
-9.1	1.27853e-05	-9.23876e-07	2.02955e-05	-1.2219e-06
-9.2	1.27555e-05	-9.23876e-07	2.05637e-05	-1.28151e-06
-9.3	1.20998e-05	-8.64271e-07	2.10704e-05	-1.31131e-06
-9.4	1.1772e-05	-8.34469e-07	2.10406e-05	-1.2517e-06
-9.5	1.27555e-05	-8.94073e-07	2.10108e-05	-1.31131e-06
-9.6	1.18614e-05	-8.34469e-07	2.0981e-05	-1.31131e-06
-9.7	1.15038e-05	-7.74864e-07	2.08617e-05	-1.31131e-06
-9.8	1.17422e-05	-8.34469e-07	2.07127e-05	-1.28151e-06
-9.9	1.1772e-05	-9.23876e-07	2.06233e-05	-1.2517e-06
-10	1.14143e-05	-8.64271e-07	2.06233e-05	-1.31131e-06
