# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 201
-10	2.48627e-05	-2.21284e-06
-9.9	2.50937e-05	-2.27989e-06
-9.8	2.53768e-05	-2.30969e-06
-9.7	2.55854e-05	-2.30224e-06
-9.6	2.58089e-05	-2.30969e-06
-9.5	2.6025e-05	-2.33205e-06
-9.4	2.62783e-05	-2.4289e-06
-9.3	2.64869e-05	-2.45126e-06
-9.2	2.6785e-05	-2.4438e-06
-9.1	2.70159e-05	-2.50341e-06
-9	2.72767e-05	-2.54066e-06
-8.9	2.75077e-05	-2.54811e-06
-8.8	2.77386e-05	-2.61517e-06
-8.7	2.80068e-05	-2.64497e-06
-8.6	2.82453e-05	-2.65242e-06
-8.5	2.85433e-05	-2.66732e-06
-8.4	2.88711e-05	-2.77908e-06
-8.3	2.90872e-05	-2.74928e-06
-8.2	2.93554e-05	-2.80888e-06
-8.1	2.96609e-05	-2.86104e-06
-8	2.99589e-05	-2.91319e-06
-7.9	3.02122e-05	-2.92064e-06
-7.8	3.05028e-05	-2.96535e-06
-7.7	3.08233e-05	-3.0175e-06
-7.6	3.11213e-05	-3.02495e-06
-7.5	3.1464e-05	-3.12181e-06
-7.4	3.18068e-05	-3.14416e-06
-7.3	3.20973e-05	-3.18141e-06
-7.2	3.24773e-05	-3.22612e-06
-7.1	3.27977e-05	-3.27082e-06
-7	3.31628e-05	-3.35278e-06
-6.9	3.35204e-05	-3.37513e-06
-6.8	3.39451e-05	-3.43473e-06
-6.7	3.43102e-05	-3.50179e-06
-6.6	3.46901e-05	-3.55394e-06
-6.5	3.50701e-05	-3.56139e-06
-6.4	3.55246e-05	-3.6508e-06
-6.3	3.59344e-05	-3.70295e-06
-6.2	3.63889e-05	-3.75511e-06
-6.1	3.68136e-05	-3.78491e-06
-6	3.7268e-05	-3.90413e-06
-5.9	3.77523e-05	-3.94884e-06
-5.8	3.81547e-05	-3.99354e-06
-5.7	3.86911e-05	-4.08295e-06
-5.6	3.92126e-05	-4.1798e-06
-5.5	3.97714e-05	-4.23196e-06
-5.4	4.0293e-05	-4.29156e-06
-5.3	4.08443e-05	-4.32882e-06
-5.2	4.14627e-05	-4.45548e-06
-5.1	4.20141e-05	-4.52998e-06
-5	4.26846e-05	-4.62684e-06
-4.9	4.33701e-05	-4.7386e-06
-4.8	4.40704e-05	-4.7982e-06
-4.7	4.48229e-05	-4.94721e-06
-4.6	4.56201e-05	-5.03662e-06
-4.5	4.64323e-05	-5.14838e-06
-4.4	4.73189e-05	-5.29739e-06
-4.3	4.82576e-05	-5.3868e-06
-4.2	4.91666e-05	-5.52091e-06
-4.1	5.01799e-05	-5.67737e-06
-4	5.11783e-05	-5.81893e-06
-3.9	5.22512e-05	-5.92324e-06
-3.8	5.33762e-05	-6.10951e-06
-3.7	5.44938e-05	-6.26597e-06
-3.6	5.56114e-05	-6.42988e-06
-3.5	5.67215e-05	-6.59379e-06
-3.4	5.78093e-05	-6.72045e-06
-3.3	5.88524e-05	-6.88437e-06
-3.2	5.99551e-05	-7.03338e-06
-3.1	6.09683e-05	-7.16749e-06
-3	6.19148e-05	-7.39101e-06
-2.9	6.27493e-05	-7.48041e-06
-2.8	6.35614e-05	-7.57727e-06
-2.7	6.42841e-05	-7.67416e-06
-2.6	6.48876e-05	-7.86042e-06
-2.5	6.5424e-05	-7.92003e-06
-2.4	6.58487e-05	-8.00943e-06
-2.3	6.61616e-05	-8.07649e-06
-2.2	6.64224e-05	-8.13609e-06
-2.1	6.6564e-05	-8.17335e-06
-2	6.66608e-05	-8.2106e-06
-1.9	6.66757e-05	-8.2106e-06
-1.8	6.66012e-05	-8.21805e-06
-1.7	6.66385e-05	-8.2553e-06
-1.6	6.65491e-05	-8.2553e-06
-1.5	6.64522e-05	-8.2404e-06
-1.4	6.6333e-05	-8.23295e-06
-1.3	6.62361e-05	-8.2553e-06
-1.2	6.60946e-05	-8.2702e-06
-1.1	6.60052e-05	-8.1957e-06
-1	6.59083e-05	-8.24785e-06
-0.9	6.58338e-05	-8.24785e-06
-0.799999999999999	6.57965e-05	-8.2255e-06
-0.699999999999999	6.56997e-05	-8.2106e-06
-0.6	6.56475e-05	-8.2255e-06
-0.5	6.5573e-05	-8.27765e-06
-0.399999999999999	6.55507e-05	-8.2404e-06
-0.299999999999999	6.54538e-05	-8.26275e-06
-0.199999999999999	6.53421e-05	-8.2702e-06
-0.0999999999999996	6.52527e-05	-8.2553e-06
0	6.50962e-05	-8.23295e-06
0.100000000000001	6.49248e-05	-8.1957e-06
0.200000000000001	6.46715e-05	-8.17335e-06
0.300000000000001	6.43958e-05	-8.12864e-06
0.4	6.41649e-05	-8.09139e-06
0.5	6.38147e-05	-8.08394e-06
0.600000000000001	6.34273e-05	-8.05414e-06
0.700000000000001	6.30547e-05	-7.99453e-06
0.800000000000001	6.26375e-05	-7.89767e-06
0.9	6.22054e-05	-7.84552e-06
1	6.1736e-05	-7.80082e-06
1.1	6.12442e-05	-7.69651e-06
1.2	6.07299e-05	-7.64435e-06
1.3	6.02978e-05	-7.60707e-06
1.4	5.97762e-05	-7.52512e-06
1.5	5.93069e-05	-7.45806e-06
1.6	5.88151e-05	-7.40591e-06
1.7	5.83308e-05	-7.35375e-06
1.8	5.78242e-05	-7.16004e-06
1.9	5.72952e-05	-7.18239e-06
2	5.67513e-05	-7.07808e-06
2.1	5.61627e-05	-7.09298e-06
2.2	5.55667e-05	-6.95887e-06
2.3	5.4844e-05	-6.87691e-06
2.4	5.41436e-05	-6.79496e-06
2.5	5.33613e-05	-6.6683e-06
2.6	5.25343e-05	-6.54164e-06
2.7	5.16924e-05	-6.43733e-06
2.8	5.07387e-05	-6.26597e-06
2.9	4.97925e-05	-6.14676e-06
3	4.88462e-05	-5.99775e-06
3.1	4.78553e-05	-5.86364e-06
3.2	4.68346e-05	-5.71462e-06
3.3	4.58213e-05	-5.55071e-06
3.4	4.47708e-05	-5.45385e-06
3.5	4.37426e-05	-5.31974e-06
3.6	4.27293e-05	-5.20053e-06
3.7	4.1798e-05	-5.02172e-06
3.8	4.0822e-05	-4.85781e-06
3.9	3.99204e-05	-4.7833e-06
4	3.90711e-05	-4.68644e-06
4.1	3.82813e-05	-4.52998e-06
4.2	3.75363e-05	-4.43312e-06
4.3	3.68508e-05	-4.31392e-06
4.4	3.61654e-05	-4.23196e-06
4.5	3.55991e-05	-4.1202e-06
4.6	3.5085e-05	-4.01589e-06
4.7	3.4556e-05	-3.97864e-06
4.8	3.41164e-05	-3.88923e-06
4.9	3.37141e-05	-3.86688e-06
5	3.33565e-05	-3.81473e-06
5.1	3.30808e-05	-3.7253e-06
5.2	3.28051e-05	-3.6955e-06
5.3	3.25816e-05	-3.6508e-06
5.4	3.2373e-05	-3.59864e-06
5.5	3.21718e-05	-3.59864e-06
5.6	3.20526e-05	-3.55394e-06
5.7	3.18887e-05	-3.50179e-06
5.8	3.17397e-05	-3.46453e-06
5.9	3.16652e-05	-3.44218e-06
6	3.15236e-05	-3.44218e-06
6.1	3.13597e-05	-3.37513e-06
6.2	3.12927e-05	-3.36023e-06
6.3	3.11288e-05	-3.33787e-06
6.4	3.10319e-05	-3.32297e-06
6.5	3.08531e-05	-3.32297e-06
6.6	3.07041e-05	-3.20376e-06
6.7	3.05551e-05	-3.18141e-06
6.8	3.03016e-05	-3.23357e-06
6.9	3.01228e-05	-3.17396e-06
7	2.98918e-05	-3.18141e-06
7.1	2.96832e-05	-3.16651e-06
7.2	2.94374e-05	-3.11436e-06
7.3	2.91617e-05	-3.12926e-06
7.4	2.89084e-05	-3.0473e-06
7.5	2.86401e-05	-3.0473e-06
7.6	2.83794e-05	-3.0175e-06
7.7	2.80739e-05	-2.96535e-06
7.8	2.78802e-05	-2.95044e-06
7.9	2.75598e-05	-2.88339e-06
8	2.73437e-05	-2.87594e-06
8.1	2.70234e-05	-2.83124e-06
8.2	2.66881e-05	-2.81633e-06
8.3	2.65093e-05	-2.74928e-06
8.4	2.62485e-05	-2.73438e-06
8.5	2.59728e-05	-2.68967e-06
8.6	2.57046e-05	-2.63752e-06
8.7	2.5496e-05	-2.60772e-06
8.8	2.52427e-05	-2.57792e-06
8.9	2.49819e-05	-2.57046e-06
9	2.47584e-05	-2.50341e-06
9.1	2.45498e-05	-2.47361e-06
9.2	2.42965e-05	-2.45126e-06
9.3	2.40729e-05	-2.414e-06
9.4	2.38569e-05	-2.37675e-06
9.5	2.36334e-05	-2.3395e-06
9.6	2.34098e-05	-2.27244e-06
9.7	2.31863e-05	-2.27989e-06
9.8	2.29554e-05	-2.23519e-06
9.9	2.27765e-05	-2.22029e-06
10	2.25381e-05	-2.15323e-06
