# count_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y	ppms_temperature	time0
# "count"	"X"	"Y"	"X"	"Y"	"Temperature"	"time0"
# 3600
827	0.000180007	-1.22786e-05	3.65975e-05	-1.07289e-06	172.244232177734	909.770371437073
828	0.000180007	-1.21594e-05	3.66273e-05	-1.07289e-06	172.311767578125	910.877726793289
829	0.000179888	-1.22786e-05	3.66273e-05	-1.07289e-06	172.425079345703	911.980076789856
830	0.000179888	-1.21594e-05	3.66273e-05	-1.04309e-06	172.512588500977	913.077443122864
831	0.000180007	-1.22786e-05	3.66273e-05	-1.07289e-06	172.580047607422	914.179824113846
832	0.000179888	-1.22786e-05	3.66273e-05	-1.07289e-06	172.693832397461	915.281170606613
833	0.000180007	-1.22786e-05	3.65975e-05	-1.07289e-06	172.782150268555	916.38654923439
834	0.000179769	-1.22786e-05	3.65677e-05	-1.07289e-06	172.848983764648	917.486978292465
835	0.000179888	-1.21594e-05	3.65975e-05	-1.07289e-06	172.962814331055	918.576350450516
836	0.000180007	-1.20402e-05	3.65975e-05	-1.04309e-06	173.050994873047	919.6767141819
837	0.000179769	-1.21594e-05	3.65975e-05	-1.04309e-06	173.118103027344	920.77011680603
838	0.000179769	-1.22786e-05	3.65677e-05	-1.07289e-06	173.231262207031	921.875477313995
839	0.000179769	-1.21594e-05	3.65677e-05	-1.07289e-06	173.319564819336	922.967895269394
840	0.000179769	-1.21594e-05	3.65677e-05	-1.04309e-06	173.386428833008	924.059263944626
841	0.000179769	-1.20402e-05	3.65677e-05	-1.04309e-06	173.499877929688	925.15163397789
842	0.000179769	-1.20402e-05	3.65677e-05	-1.07289e-06	173.588272094727	926.246000289917
843	0.000179769	-1.21594e-05	3.65379e-05	-1.07289e-06	173.655075073242	927.344366788864
844	0.000179649	-1.22786e-05	3.65379e-05	-1.07289e-06	173.768798828125	928.436735630035
845	0.000179649	-1.21594e-05	3.65379e-05	-1.07289e-06	173.857162475586	929.526155948639
846	0.000179649	-1.20402e-05	3.65379e-05	-1.07289e-06	173.924240112305	930.621505975723
847	0.000179769	-1.21594e-05	3.65081e-05	-1.04309e-06	174.037399291992	931.720871686935
848	0.000179649	-1.21594e-05	3.65081e-05	-1.07289e-06	174.125717163086	932.826328992844
849	0.000179649	-1.20402e-05	3.64783e-05	-1.07289e-06	174.193237304688	933.918699026108
850	0.000179649	-1.22786e-05	3.65081e-05	-1.07289e-06	174.327499389648	935.010048627853
851	0.00017953	-1.21594e-05	3.64783e-05	-1.04309e-06	174.394638061523	936.111413002014
852	0.00017953	-1.21594e-05	3.65081e-05	-1.07289e-06	174.461578369141	937.20679807663
853	0.000179649	-1.22786e-05	3.65081e-05	-1.07289e-06	174.596374511719	938.318138122559
854	0.000179411	-1.20402e-05	3.64783e-05	-1.07289e-06	174.66374206543	939.416521549225
855	0.00017953	-1.21594e-05	3.64783e-05	-1.07289e-06	174.777389526367	940.507892370224
856	0.000179411	-1.22786e-05	3.64783e-05	-1.07289e-06	174.865509033203	941.600329399109
857	0.000179411	-1.22786e-05	3.65081e-05	-1.04309e-06	174.932800292969	942.696695804596
858	0.000179292	-1.21594e-05	3.65081e-05	-1.07289e-06	175.046035766602	943.8080534935
859	0.000179411	-1.21594e-05	3.64783e-05	-1.07289e-06	175.136199951172	944.899440526962
860	0.000179292	-1.20402e-05	3.64783e-05	-1.07289e-06	175.203308105469	945.996824979782
861	0.000179292	-1.20402e-05	3.64783e-05	-1.07289e-06	175.31608581543	947.087176799774
862	0.000179292	-1.20402e-05	3.64783e-05	-1.07289e-06	175.404296875	948.180576324463
863	0.000179292	-1.21594e-05	3.64187e-05	-1.04309e-06	175.471740722656	949.287937164307
864	0.000179292	-1.20402e-05	3.64187e-05	-1.07289e-06	175.584930419922	950.37832736969
865	0.000179411	-1.20402e-05	3.64187e-05	-1.07289e-06	175.672927856445	951.475674390793
866	0.000179172	-1.21594e-05	3.64485e-05	-1.07289e-06	175.739883422852	952.569042444229
867	0.000179053	-1.20402e-05	3.64485e-05	-1.04309e-06	175.853302001953	953.661411523819
868	0.000179172	-1.1921e-05	3.64187e-05	-1.07289e-06	175.941268920898	954.766772985458
869	0.000179172	-1.22786e-05	3.64485e-05	-1.07289e-06	176.008682250977	955.858143091202
870	0.000179053	-1.21594e-05	3.64187e-05	-1.04309e-06	176.122268676758	956.948513269424
871	0.000179172	-1.20402e-05	3.64783e-05	-1.07289e-06	176.210189819336	958.04688000679
872	0.000179172	-1.20402e-05	3.64485e-05	-1.07289e-06	176.277526855469	959.137249469757
873	0.000179172	-1.21594e-05	3.64485e-05	-1.07289e-06	176.391006469727	960.244742393494
874	0.000179172	-1.20402e-05	3.64187e-05	-1.07289e-06	176.479125976562	961.336112260818
875	0.000179172	-1.1921e-05	3.64187e-05	-1.07289e-06	176.546676635742	962.427499771118
876	0.000179172	-1.21594e-05	3.63889e-05	-1.07289e-06	176.660446166992	963.518851280212
877	0.000179053	-1.22786e-05	3.63889e-05	-1.07289e-06	176.748336791992	964.616227149963
878	0.000178934	-1.20402e-05	3.63889e-05	-1.07289e-06	176.815887451172	965.713601589203
879	0.000179053	-1.20402e-05	3.63591e-05	-1.07289e-06	176.928482055664	966.809968948364
880	0.000179172	-1.21594e-05	3.63889e-05	-1.07289e-06	177.017044067383	967.911314725876
881	0.000179053	-1.20402e-05	3.63889e-05	-1.07289e-06	177.084274291992	969.007699489594
882	0.000179053	-1.20402e-05	3.63591e-05	-1.07289e-06	177.218643188477	970.09707069397
883	0.000179053	-1.20402e-05	3.63591e-05	-1.10269e-06	177.286026000977	971.198434352875
884	0.000178815	-1.20402e-05	3.63591e-05	-1.07289e-06	177.353240966797	972.295799732208
885	0.000178815	-1.20402e-05	3.63591e-05	-1.07289e-06	177.487411499023	973.387152910233
886	0.000179053	-1.21594e-05	3.63591e-05	-1.07289e-06	177.555068969727	974.486535310745
887	0.000178815	-1.20402e-05	3.63591e-05	-1.04309e-06	177.62239074707	975.587881326675
888	0.000178815	-1.20402e-05	3.63591e-05	-1.07289e-06	177.756591796875	976.684251070023
889	0.000178934	-1.20402e-05	3.63889e-05	-1.04309e-06	177.82421875	977.779633522034
890	0.000178696	-1.20402e-05	3.63591e-05	-1.04309e-06	177.937408447266	978.878980398178
891	0.000178934	-1.21594e-05	3.63591e-05	-1.07289e-06	178.025756835938	979.9773645401
892	0.000178815	-1.20402e-05	3.63293e-05	-1.07289e-06	178.093139648438	981.067717552185
893	0.000178696	-1.21594e-05	3.63293e-05	-1.07289e-06	178.206665039062	982.167081356049
894	0.000178576	-1.20402e-05	3.63591e-05	-1.07289e-06	178.294692993164	983.259451150894
895	0.000178696	-1.20402e-05	3.63293e-05	-1.04309e-06	178.362228393555	984.356817245483
896	0.000178696	-1.21594e-05	3.62697e-05	-1.01329e-06	178.475814819336	985.447219610214
897	0.000178576	-1.21594e-05	3.63591e-05	-1.07289e-06	178.564254760742	986.546602010727
898	0.000178696	-1.20402e-05	3.63591e-05	-1.07289e-06	178.631439208984	987.647947788239
899	0.000178696	-1.21594e-05	3.63293e-05	-1.07289e-06	178.747131347656	988.740317821503
900	0.000178576	-1.21594e-05	3.62995e-05	-1.04309e-06	178.835296630859	989.838701486588
901	0.000178576	-1.21594e-05	3.62995e-05	-1.04309e-06	178.902755737305	990.943046569824
902	0.000178576	-1.20402e-05	3.62697e-05	-1.04309e-06	179.015670776367	992.036413669586
903	0.000178457	-1.20402e-05	3.62697e-05	-1.07289e-06	179.103256225586	993.135786533356
904	0.000178576	-1.20402e-05	3.62697e-05	-1.07289e-06	179.170761108398	994.226149320602
905	0.000178576	-1.20402e-05	3.62697e-05	-1.07289e-06	179.28337097168	995.319519042969
906	0.000178576	-1.21594e-05	3.62697e-05	-1.07289e-06	179.371627807617	996.415885448456
907	0.000178338	-1.20402e-05	3.62697e-05	-1.07289e-06	179.439041137695	997.506254911423
908	0.000178338	-1.18018e-05	3.62697e-05	-1.04309e-06	179.552185058594	998.60762834549
909	0.000178576	-1.21594e-05	3.62399e-05	-1.04309e-06	179.640563964844	999.695990562439
910	0.000178338	-1.20402e-05	3.62399e-05	-1.04309e-06	179.708084106445	1000.79235720634
911	0.000178219	-1.1921e-05	3.62697e-05	-1.07289e-06	179.820861816406	1001.88973212242
912	0.000178576	-1.1921e-05	3.62399e-05	-1.04309e-06	179.909378051758	1002.98709011078
913	0.000178457	-1.20402e-05	3.62399e-05	-1.07289e-06	179.976638793945	1004.0875685215
914	0.000178219	-1.20402e-05	3.62399e-05	-1.07289e-06	180.090774536133	1005.18993067741
915	0.000178338	-1.20402e-05	3.62399e-05	-1.07289e-06	180.179244995117	1006.28829669952
916	0.000178219	-1.20402e-05	3.62101e-05	-1.07289e-06	180.246490478516	1007.37773084641
917	0.000178338	-1.1921e-05	3.62399e-05	-1.07289e-06	180.359725952148	1008.4680814743
918	0.000178219	-1.18018e-05	3.62399e-05	-1.07289e-06	180.448333740234	1009.58643627167
919	0.000178219	-1.20402e-05	3.62101e-05	-1.07289e-06	180.515380859375	1010.6877989769
920	0.000178338	-1.18018e-05	3.62399e-05	-1.07289e-06	180.650024414062	1011.77624988556
921	0.000178219	-1.20402e-05	3.62101e-05	-1.04309e-06	180.717147827148	1012.86863660812
922	0.000178219	-1.20402e-05	3.62101e-05	-1.07289e-06	180.78466796875	1013.95700716972
923	0.0001781	-1.20402e-05	3.62101e-05	-1.04309e-06	180.919219970703	1015.05642342567
924	0.000178219	-1.20402e-05	3.62101e-05	-1.04309e-06	180.98649597168	1016.14879179001
925	0.000178338	-1.1921e-05	3.61803e-05	-1.07289e-06	181.053329467773	1017.24625968933
926	0.000178219	-1.21594e-05	3.62101e-05	-1.07289e-06	181.18717956543	1018.33761239052
927	0.00017798	-1.20402e-05	3.61803e-05	-1.04309e-06	181.254211425781	1019.42999053001
928	0.00017798	-1.1921e-05	3.61803e-05	-1.04309e-06	181.367294311523	1020.53834033012
929	0.00017798	-1.20402e-05	3.61803e-05	-1.07289e-06	181.455307006836	1021.62771344185
930	0.00017798	-1.1921e-05	3.61504e-05	-1.07289e-06	181.522018432617	1022.72108101845
931	0.00017798	-1.1921e-05	3.61803e-05	-1.07289e-06	181.634719848633	1023.81954598427
932	0.000178219	-1.20402e-05	3.61803e-05	-1.07289e-06	181.722686767578	1024.91791319847
933	0.000177861	-1.1921e-05	3.61803e-05	-1.04309e-06	181.790283203125	1026.01827573776
934	0.0001781	-1.1921e-05	3.61504e-05	-1.07289e-06	181.903457641602	1027.10664772987
935	0.0001781	-1.18018e-05	3.61206e-05	-1.07289e-06	181.991134643555	1028.19701719284
936	0.0001781	-1.20402e-05	3.61206e-05	-1.07289e-06	182.058517456055	1029.28638863564
937	0.0001781	-1.20402e-05	3.61206e-05	-1.04309e-06	182.171615600586	1030.37731194496
938	0.00017798	-1.20402e-05	3.61206e-05	-1.04309e-06	182.259658813477	1031.48667192459
939	0.00017798	-1.21594e-05	3.61206e-05	-1.04309e-06	182.326599121094	1032.59003543854
940	0.000177742	-1.1921e-05	3.61206e-05	-1.04309e-06	182.439392089844	1033.68640065193
941	0.000177742	-1.1921e-05	3.61206e-05	-1.07289e-06	182.527633666992	1034.777769804
942	0.00017798	-1.18018e-05	3.61206e-05	-1.07289e-06	182.594848632812	1035.86814045906
943	0.0001781	-1.1921e-05	3.61206e-05	-1.07289e-06	182.708282470703	1036.96650600433
944	0.000177861	-1.1921e-05	3.61206e-05	-1.07289e-06	182.796478271484	1038.0588760376
945	0.000177742	-1.16826e-05	3.61504e-05	-1.07289e-06	182.863128662109	1039.16423821449
946	0.000177861	-1.20402e-05	3.61206e-05	-1.07289e-06	182.976669311523	1040.26160287857
947	0.000177861	-1.1921e-05	3.61206e-05	-1.04309e-06	183.064559936523	1041.35996866226
948	0.00017798	-1.18018e-05	3.61206e-05	-1.04309e-06	183.13215637207	1042.46433091164
949	0.000177623	-1.20402e-05	3.60908e-05	-1.04309e-06	183.245681762695	1043.55871677399
950	0.000177742	-1.18018e-05	3.60908e-05	-1.04309e-06	183.333892822266	1044.66006278992
951	0.000177623	-1.1921e-05	3.60908e-05	-1.04309e-06	183.400741577148	1045.75742912292
952	0.000177742	-1.1921e-05	3.60908e-05	-1.04309e-06	183.53547668457	1046.84779930115
953	0.000177623	-1.18018e-05	3.60908e-05	-1.04309e-06	183.602523803711	1047.94616532326
954	0.000177623	-1.18018e-05	3.60908e-05	-1.07289e-06	183.669769287109	1049.03653550148
955	0.000177742	-1.18018e-05	3.6061e-05	-1.04309e-06	183.804168701172	1050.12798953056
956	0.000177742	-1.20402e-05	3.6061e-05	-1.07289e-06	183.871246337891	1051.21935963631
957	0.000177623	-1.1921e-05	3.60908e-05	-1.07289e-06	183.938781738281	1052.31772518158
958	0.000177623	-1.16826e-05	3.6061e-05	-1.07289e-06	184.072326660156	1053.41709303856
959	0.000177623	-1.18018e-05	3.60312e-05	-1.07289e-06	184.139938354492	1054.50954341888
960	0.000177504	-1.1921e-05	3.60312e-05	-1.04309e-06	184.207015991211	1055.60645651817
961	0.000177504	-1.18018e-05	3.60312e-05	-1.07289e-06	184.343078613281	1056.6978456974
962	0.000177623	-1.18018e-05	3.6061e-05	-1.07289e-06	184.410110473633	1057.78819584846
963	0.000177623	-1.18018e-05	3.60312e-05	-1.07289e-06	184.523468017578	1058.88556289673
964	0.000177384	-1.1921e-05	3.60014e-05	-1.07289e-06	184.611053466797	1059.97693276405
965	0.000177384	-1.18018e-05	3.60014e-05	-1.04309e-06	184.678741455078	1061.06843757629
966	0.000177384	-1.18018e-05	3.60312e-05	-1.07289e-06	184.791580200195	1062.16877698898
967	0.000177504	-1.1921e-05	3.60014e-05	-1.04309e-06	184.880279541016	1063.2671444416
968	0.000177384	-1.18018e-05	3.60014e-05	-1.04309e-06	184.947082519531	1064.36450958252
969	0.000177504	-1.18018e-05	3.60014e-05	-1.07289e-06	185.059951782227	1065.45589709282
970	0.000177504	-1.1921e-05	3.60014e-05	-1.07289e-06	185.148178100586	1066.54626750946
971	0.000177384	-1.1921e-05	3.60014e-05	-1.07289e-06	185.215637207031	1067.63661885262
972	0.000177384	-1.1921e-05	3.60014e-05	-1.04309e-06	185.328552246094	1068.72698974609
973	0.000177384	-1.16826e-05	3.60014e-05	-1.10269e-06	185.416961669922	1069.82537269592
974	0.000177384	-1.18018e-05	3.60014e-05	-1.10269e-06	185.484329223633	1070.91772532463
975	0.000177504	-1.20402e-05	3.59716e-05	-1.07289e-06	185.59733581543	1072.00911164284
976	0.000177384	-1.18018e-05	3.59716e-05	-1.04309e-06	185.685943603516	1073.09946417809
977	0.000177146	-1.18018e-05	3.59716e-05	-1.04309e-06	185.753219604492	1074.19984197617
978	0.000177265	-1.16826e-05	3.59716e-05	-1.07289e-06	185.867080688477	1075.30520129204
979	0.000177265	-1.1921e-05	3.59418e-05	-1.04309e-06	185.955200195312	1076.39762687683
980	0.000177265	-1.18018e-05	3.59418e-05	-1.04309e-06	186.022262573242	1077.48799729347
981	0.000177146	-1.16826e-05	3.59418e-05	-1.07289e-06	186.134750366211	1078.58939361572
982	0.000177146	-1.18018e-05	3.59418e-05	-1.04309e-06	186.223617553711	1079.68975734711
983	0.000177146	-1.16826e-05	3.59418e-05	-1.04309e-06	186.290832519531	1080.79411935806
984	0.000177265	-1.16826e-05	3.59418e-05	-1.04309e-06	186.404037475586	1081.89148521423
985	0.000177146	-1.1921e-05	3.59418e-05	-1.04309e-06	186.492538452148	1082.99085044861
986	0.000177027	-1.16826e-05	3.59716e-05	-1.04309e-06	186.559860229492	1084.08625340462
987	0.000177146	-1.18018e-05	3.59418e-05	-1.07289e-06	186.673217773438	1085.18162155151
988	0.000177146	-1.1921e-05	3.5912e-05	-1.07289e-06	186.761535644531	1086.2859826088
989	0.000177027	-1.16826e-05	3.5912e-05	-1.07289e-06	186.828948974609	1087.39232587814
990	0.000177027	-1.1921e-05	3.59418e-05	-1.04309e-06	186.942245483398	1088.48872184753
991	0.000176908	-1.15634e-05	3.59418e-05	-1.04309e-06	187.030120849609	1089.58707261086
992	0.000177027	-1.18018e-05	3.58822e-05	-1.04309e-06	187.097763061523	1090.68742346764
993	0.000177027	-1.20402e-05	3.5912e-05	-1.04309e-06	187.232437133789	1091.79478383064
994	0.000176908	-1.18018e-05	3.5912e-05	-1.07289e-06	187.299468994141	1092.8911511898
995	0.000177027	-1.1921e-05	3.58822e-05	-1.07289e-06	187.366958618164	1093.98654174805
996	0.000176908	-1.18018e-05	3.5912e-05	-1.07289e-06	187.501083374023	1095.07891154289
997	0.000176788	-1.16826e-05	3.5912e-05	-1.07289e-06	187.568389892578	1096.17729496956
998	0.000177027	-1.15634e-05	3.58822e-05	-1.07289e-06	187.68132019043	1097.27564263344
999	0.000176908	-1.1921e-05	3.58822e-05	-1.07289e-06	187.770294189453	1098.36701250076
1000	0.000176908	-1.18018e-05	3.5912e-05	-1.04309e-06	187.837203979492	1099.45940065384
1001	0.000176908	-1.15634e-05	3.58822e-05	-1.07289e-06	187.951416015625	1100.55791473389
1002	0.000176788	-1.18018e-05	3.58822e-05	-1.07289e-06	188.047790527344	1101.65128421783
1003	0.000176788	-1.18018e-05	3.58524e-05	-1.07289e-06	188.11393737793	1102.76065564156
1004	0.000176788	-1.18018e-05	3.58524e-05	-1.07289e-06	188.225067138672	1103.85701012611
1005	0.000176788	-1.18018e-05	3.58524e-05	-1.04309e-06	188.3125	1104.95837402344
1006	0.000176788	-1.16826e-05	3.58524e-05	-1.07289e-06	188.378555297852	1106.0568344593
1007	0.000176788	-1.18018e-05	3.58226e-05	-1.04309e-06	188.491271972656	1107.14720535278
1008	0.000176788	-1.18018e-05	3.58226e-05	-1.04309e-06	188.578643798828	1108.24557065964
1009	0.000176669	-1.16826e-05	3.58524e-05	-1.07289e-06	188.645660400391	1109.33793997765
1010	0.000176788	-1.16826e-05	3.58524e-05	-1.07289e-06	188.758361816406	1110.42931008339
1011	0.000176788	-1.15634e-05	3.58226e-05	-1.07289e-06	188.846282958984	1111.52567577362
1012	0.000176669	-1.16826e-05	3.58226e-05	-1.04309e-06	188.913146972656	1112.62207865715
1013	0.000176788	-1.16826e-05	3.58226e-05	-1.04309e-06	189.026382446289	1113.72648048401
1014	0.000176669	-1.1921e-05	3.57928e-05	-1.04309e-06	189.11474609375	1114.81791615486
1015	0.000176788	-1.18018e-05	3.58226e-05	-1.04309e-06	189.182144165039	1115.90836071968
1016	0.000176431	-1.16826e-05	3.58226e-05	-1.04309e-06	189.294967651367	1116.99971079826
1017	0.000176669	-1.16826e-05	3.58226e-05	-1.04309e-06	189.38346862793	1118.09707689285
1018	0.000176788	-1.16826e-05	3.57928e-05	-1.07289e-06	189.450332641602	1119.19544243813
1019	0.00017655	-1.18018e-05	3.57928e-05	-1.04309e-06	189.563812255859	1120.2878112793
1020	0.00017655	-1.16826e-05	3.57928e-05	-1.07289e-06	189.652435302734	1121.38917541504
1021	0.000176669	-1.16826e-05	3.57928e-05	-1.04309e-06	189.719512939453	1122.48654150963
1022	0.000176431	-1.18018e-05	3.57928e-05	-1.01329e-06	189.832992553711	1123.58993577957
1023	0.000176669	-1.16826e-05	3.58226e-05	-1.01329e-06	189.921279907227	1124.69831299782
1024	0.000176431	-1.16826e-05	3.58226e-05	-1.07289e-06	189.98828125	1125.81067109108
1025	0.000176431	-1.18018e-05	3.57928e-05	-1.07289e-06	190.123077392578	1126.91601467133
1026	0.000176311	-1.16826e-05	3.57928e-05	-1.04309e-06	190.190902709961	1128.01837801933
1027	0.000176311	-1.16826e-05	3.5763e-05	-1.04309e-06	190.304214477539	1129.11774325371
1028	0.000176431	-1.16826e-05	3.57928e-05	-1.07289e-06	190.392669677734	1130.22510385513
1029	0.000176431	-1.18018e-05	3.57928e-05	-1.04309e-06	190.460327148438	1131.31948018074
1030	0.000176431	-1.18018e-05	3.5763e-05	-1.04309e-06	190.573348999023	1132.41783809662
1031	0.000176311	-1.15634e-05	3.5763e-05	-1.04309e-06	190.662124633789	1133.52020025253
1032	0.000176311	-1.16826e-05	3.5763e-05	-1.04309e-06	190.729064941406	1134.61764478683
1033	0.000176431	-1.16826e-05	3.57034e-05	-1.04309e-06	190.842697143555	1135.71504282951
1034	0.000176311	-1.16826e-05	3.57034e-05	-1.04309e-06	190.930892944336	1136.8064262867
1035	0.000176431	-1.16826e-05	3.57034e-05	-1.07289e-06	190.99836730957	1137.89680171013
1036	0.00017655	-1.16826e-05	3.57034e-05	-1.04309e-06	191.111968994141	1138.99053525925
1037	0.000176431	-1.16826e-05	3.57034e-05	-1.04309e-06	191.200485229492	1140.08990049362
1038	0.000176311	-1.16826e-05	3.57034e-05	-1.04309e-06	191.267990112305	1141.19326400757
1039	0.000176311	-1.16826e-05	3.5763e-05	-1.04309e-06	191.381301879883	1142.29062962532
1040	0.000176073	-1.18018e-05	3.57332e-05	-1.04309e-06	191.470077514648	1143.38799595833
1041	0.000176192	-1.15634e-05	3.57332e-05	-1.07289e-06	191.537292480469	1144.47936534882
1042	0.000176311	-1.16826e-05	3.57034e-05	-1.04309e-06	191.65071105957	1145.57673144341
1043	0.000176192	-1.18018e-05	3.57034e-05	-1.04309e-06	191.739227294922	1146.67809605598
1044	0.000175954	-1.15634e-05	3.57034e-05	-1.04309e-06	191.808181762695	1147.77646136284
1045	0.000176192	-1.16826e-05	3.56736e-05	-1.04309e-06	191.92138671875	1148.86883044243
1046	0.000176311	-1.18018e-05	3.57034e-05	-1.04309e-06	192.009948730469	1149.96719694138
1047	0.000176073	-1.16826e-05	3.57034e-05	-1.04309e-06	192.076858520508	1151.05956625938
1048	0.000176192	-1.16826e-05	3.57034e-05	-1.07289e-06	192.190338134766	1152.1689248085
1049	0.000176073	-1.16826e-05	3.56736e-05	-1.07289e-06	192.278518676758	1153.26630425453
1050	0.000176073	-1.15634e-05	3.56736e-05	-1.04309e-06	192.346084594727	1154.35567975044
1051	0.000176192	-1.15634e-05	3.56736e-05	-1.04309e-06	192.45947265625	1155.45103025436
1052	0.000176073	-1.18018e-05	3.57034e-05	-1.04309e-06	192.547973632812	1156.54739570618
1053	0.000175835	-1.18018e-05	3.56736e-05	-1.04309e-06	192.615203857422	1157.64776039124
1054	0.000176073	-1.16826e-05	3.56736e-05	-1.07289e-06	192.749633789062	1158.74713850021
1055	0.000175954	-1.16826e-05	3.56438e-05	-1.04309e-06	192.816665649414	1159.83752846718
1056	0.000175835	-1.16826e-05	3.56438e-05	-1.04309e-06	192.883850097656	1160.92991542816
1057	0.000176073	-1.15634e-05	3.56736e-05	-1.04309e-06	193.018676757812	1162.02726483345
1058	0.000175954	-1.16826e-05	3.56438e-05	-1.04309e-06	193.085662841797	1163.13564133644
1059	0.000175835	-1.16826e-05	3.56438e-05	-1.04309e-06	193.199096679688	1164.22701120377
1060	0.000175954	-1.16826e-05	3.56736e-05	-1.04309e-06	193.287750244141	1165.31948256493
1061	0.000176073	-1.15634e-05	3.56438e-05	-1.04309e-06	193.355041503906	1166.41683030128
1062	0.000175835	-1.16826e-05	3.56736e-05	-1.01329e-06	193.469085693359	1167.51919412613
1063	0.000175954	-1.15634e-05	3.5614e-05	-1.04309e-06	193.556838989258	1168.62555527687
1064	0.000175954	-1.15634e-05	3.5614e-05	-1.04309e-06	193.624588012695	1169.72593832016
1065	0.000175954	-1.16826e-05	3.5614e-05	-1.07289e-06	193.738098144531	1170.81828856468
1066	0.000176073	-1.15634e-05	3.5614e-05	-1.07289e-06	193.825836181641	1171.91965293884
1067	0.000175835	-1.16826e-05	3.5614e-05	-1.04309e-06	193.893630981445	1173.02201676369
1068	0.000175835	-1.16826e-05	3.5614e-05	-1.04309e-06	194.007476806641	1174.12540030479
1069	0.000175954	-1.15634e-05	3.55842e-05	-1.01329e-06	194.095733642578	1175.21730923653
1070	0.000175715	-1.18018e-05	3.5614e-05	-1.04309e-06	194.163040161133	1176.31867313385
1071	0.000175835	-1.15634e-05	3.5614e-05	-1.04309e-06	194.276657104492	1177.41004419327
1072	0.000175715	-1.16826e-05	3.55842e-05	-1.07289e-06	194.365417480469	1178.50840806961
1073	0.000175715	-1.18018e-05	3.55842e-05	-1.04309e-06	194.433090209961	1179.60477471352
1074	0.000175596	-1.15634e-05	3.55842e-05	-1.04309e-06	194.546157836914	1180.69714426994
1075	0.000175596	-1.15634e-05	3.55544e-05	-1.04309e-06	194.634658813477	1181.78751444817
1076	0.000175835	-1.15634e-05	3.55544e-05	-1.07289e-06	194.701889038086	1182.87890219688
1077	0.000175715	-1.15634e-05	3.55544e-05	-1.04309e-06	194.815063476562	1183.97626805305
1078	0.000175596	-1.16826e-05	3.55544e-05	-1.04309e-06	194.90380859375	1185.07463407516
1079	0.000175715	-1.14442e-05	3.55246e-05	-1.07289e-06	194.971008300781	1186.16798472404
1080	0.000175715	-1.15634e-05	3.55544e-05	-1.04309e-06	195.084579467773	1187.26035356522
1081	0.000175477	-1.15634e-05	3.55544e-05	-1.04309e-06	195.172943115234	1188.35973286629
1082	0.000175477	-1.15634e-05	3.55246e-05	-1.07289e-06	195.240432739258	1189.45908379555
1083	0.000175715	-1.16826e-05	3.55246e-05	-1.04309e-06	195.353576660156	1190.55744981766
1084	0.000175358	-1.15634e-05	3.55544e-05	-1.04309e-06	195.441802978516	1191.65781569481
1085	0.000175715	-1.15634e-05	3.55246e-05	-1.04309e-06	195.509704589844	1192.7512755394
1086	0.000175835	-1.16826e-05	3.55246e-05	-1.04309e-06	195.622497558594	1193.84664201736
1087	0.000175358	-1.18018e-05	3.55246e-05	-1.04309e-06	195.711807250977	1194.93801283836
1088	0.000175358	-1.16826e-05	3.55246e-05	-1.04309e-06	195.778579711914	1196.03737711906
1089	0.000175477	-1.15634e-05	3.55246e-05	-1.04309e-06	195.9130859375	1197.12974619865
1090	0.000175477	-1.15634e-05	3.55246e-05	-1.04309e-06	195.980712890625	1198.22711324692
1091	0.000175477	-1.15634e-05	3.55246e-05	-1.04309e-06	196.094619750977	1199.31948184967
1092	0.000175358	-1.15634e-05	3.55246e-05	-1.04309e-06	196.183364868164	1200.41886663437
1093	0.000175477	-1.15634e-05	3.55246e-05	-1.04309e-06	196.250747680664	1201.52429294586
1094	0.000175477	-1.14442e-05	3.55246e-05	-1.04309e-06	196.364349365234	1202.61766076088
1095	0.000175477	-1.14442e-05	3.55246e-05	-1.04309e-06	196.452972412109	1203.71802616119
1096	0.000175477	-1.15634e-05	3.54948e-05	-1.04309e-06	196.520370483398	1204.81838965416
1097	0.000175239	-1.15634e-05	3.55246e-05	-1.04309e-06	196.633682250977	1205.90777873993
1098	0.000175239	-1.15634e-05	3.55246e-05	-1.04309e-06	196.722412109375	1207.00412774086
1099	0.000175239	-1.15634e-05	3.54948e-05	-1.07289e-06	196.789855957031	1208.09649658203
1100	0.000175119	-1.15634e-05	3.54948e-05	-1.04309e-06	196.903137207031	1209.18786692619
1101	0.000175239	-1.16826e-05	3.54948e-05	-1.04309e-06	196.991333007812	1210.28723096848
1102	0.000175477	-1.15634e-05	3.54948e-05	-1.04309e-06	197.059188842773	1211.37761998177
1103	0.000175477	-1.15634e-05	3.5465e-05	-1.07289e-06	197.172607421875	1212.47798466682
1104	0.000175358	-1.14442e-05	3.54352e-05	-1.07289e-06	197.260604858398	1213.57033514977
1105	0.000175239	-1.15634e-05	3.54948e-05	-1.04309e-06	197.328369140625	1214.67170000076
1106	0.000175358	-1.15634e-05	3.5465e-05	-1.07289e-06	197.441680908203	1215.77106451988
1107	0.000175239	-1.15634e-05	3.54352e-05	-1.04309e-06	197.530853271484	1216.87144756317
1108	0.000175119	-1.14442e-05	3.54352e-05	-1.04309e-06	197.598098754883	1217.97379255295
1109	0.000175239	-1.15634e-05	3.54352e-05	-1.07289e-06	197.714324951172	1219.07017731667
