# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 101
-5	7.30162e-05	-1.00434e-05	-0.000133843	1.46628e-05
-4.9	7.29566e-05	-1.00434e-05	-0.000133515	1.47224e-05
-4.8	7.28671e-05	-1.00434e-05	-0.000133456	1.45138e-05
-4.7	7.28671e-05	-9.83482e-06	-0.000133903	1.46628e-05
-4.6	7.29864e-05	-9.98384e-06	-0.000133664	1.44542e-05
-4.5	7.28969e-05	-9.89443e-06	-0.000133366	1.43946e-05
-4.4	7.29267e-05	-9.80502e-06	-0.000133873	1.49608e-05
-4.3	7.29566e-05	-9.95403e-06	-0.000133545	1.52589e-05
-4.2	7.29566e-05	-9.95403e-06	-0.000133784	1.46628e-05
-4.1	7.30162e-05	-9.92423e-06	-0.000133366	1.49608e-05
-4	7.31354e-05	-9.77522e-06	-0.00013274	1.4484e-05
-3.9	7.31056e-05	-9.98384e-06	-0.000133068	1.48416e-05
-3.8	7.3195e-05	-1.00434e-05	-0.000132949	1.43946e-05
-3.7	7.32546e-05	-1.00434e-05	-0.000132472	1.45436e-05
-3.6	7.3195e-05	-9.89443e-06	-0.00013286	1.47224e-05
-3.5	7.3344e-05	-9.77522e-06	-0.0001328	1.54079e-05
-3.4	7.32844e-05	-9.80502e-06	-0.0001328	1.43946e-05
-3.3	7.32844e-05	-1.00434e-05	-0.00013286	1.46628e-05
-3.2	7.3195e-05	-9.92423e-06	-0.000133009	1.45436e-05
-3.1	7.34036e-05	-9.95403e-06	-0.000133247	1.47224e-05
-3	7.32546e-05	-9.95403e-06	-0.000133038	1.43946e-05
-2.9	7.32546e-05	-9.92423e-06	-0.000132979	1.47522e-05
-2.8	7.3344e-05	-9.89443e-06	-0.000132681	1.50204e-05
-2.7	7.34334e-05	-9.89443e-06	-0.000133098	1.4782e-05
-2.6	7.34036e-05	-9.83482e-06	-0.000133128	1.4633e-05
-2.5	7.32546e-05	-1.0103e-05	-0.000132591	1.42158e-05
-2.4	7.32844e-05	-9.98384e-06	-0.000132979	1.4633e-05
-2.3	7.3344e-05	-1.01328e-05	-0.0001328	1.48118e-05
-2.2	7.33142e-05	-9.89443e-06	-0.00013274	1.46032e-05
-2.1	7.3493e-05	-9.98384e-06	-0.00013277	1.43946e-05
-2	7.32844e-05	-9.98384e-06	-0.000132651	1.46926e-05
-1.9	7.33738e-05	-1.00136e-05	-0.000132681	1.48416e-05
-1.8	7.33738e-05	-1.00434e-05	-0.000131995	1.4782e-05
-1.7	7.33738e-05	-1.00732e-05	-0.000132651	1.44542e-05
-1.6	7.34036e-05	-9.98384e-06	-0.000132442	1.45138e-05
-1.5	7.33142e-05	-1.01925e-05	-0.000132442	1.43648e-05
-1.4	7.3344e-05	-9.98384e-06	-0.000132413	1.46628e-05
-1.3	7.36122e-05	-9.68581e-06	-0.000132204	1.45734e-05
-1.2	7.35526e-05	-9.86463e-06	-0.000132711	1.48714e-05
-1.1	7.35824e-05	-9.83482e-06	-0.000132651	1.47224e-05
-1	7.36122e-05	-9.92423e-06	-0.000133038	1.4484e-05
-0.899999999999999	7.3642e-05	-1.00136e-05	-0.000132174	1.50502e-05
-0.8	7.36718e-05	-9.86463e-06	-0.000132055	1.42456e-05
-0.7	7.36718e-05	-1.00434e-05	-0.00013274	1.47224e-05
-0.6	7.35526e-05	-9.89443e-06	-0.000132323	1.45138e-05
-0.5	7.35824e-05	-1.02521e-05	-0.000132621	1.48714e-05
-0.399999999999999	7.3493e-05	-1.01627e-05	-0.000132413	1.43648e-05
-0.3	7.3493e-05	-1.00732e-05	-0.000132234	1.46926e-05
-0.199999999999999	7.35228e-05	-1.01925e-05	-0.000132502	1.42158e-05
-0.0999999999999996	7.3493e-05	-1.00732e-05	-0.000132293	1.45734e-05
0	7.35824e-05	-9.92423e-06	-0.00013277	1.46926e-05
0.100000000000001	7.35824e-05	-9.98384e-06	-0.000132621	1.46032e-05
0.2	7.3493e-05	-9.95403e-06	-0.000132711	1.45436e-05
0.300000000000001	7.3642e-05	-1.00434e-05	-0.000132442	1.45138e-05
0.4	7.3642e-05	-1.00732e-05	-0.000132502	1.46628e-05
0.5	7.36122e-05	-1.0103e-05	-0.000132621	1.45734e-05
0.600000000000001	7.3791e-05	-1.00136e-05	-0.000132413	1.4931e-05
0.7	7.37612e-05	-9.71562e-06	-0.000132442	1.46628e-05
0.800000000000001	7.3642e-05	-1.01925e-05	-0.000132621	1.43946e-05
0.9	7.36718e-05	-1.00136e-05	-0.000132144	1.45138e-05
1	7.36718e-05	-1.00434e-05	-0.000132383	1.46032e-05
1.1	7.38208e-05	-1.01627e-05	-0.000132651	1.49608e-05
1.2	7.35526e-05	-1.01925e-05	-0.000132651	1.49608e-05
1.3	7.37016e-05	-1.00732e-05	-0.000132591	1.49608e-05
1.4	7.37314e-05	-1.0103e-05	-0.000132562	1.42456e-05
1.5	7.36718e-05	-9.98384e-06	-0.000132711	1.46032e-05
1.6	7.37016e-05	-9.83482e-06	-0.000132293	1.4931e-05
1.7	7.37314e-05	-1.01328e-05	-0.000132413	1.45436e-05
1.8	7.37612e-05	-1.01627e-05	-0.000132681	1.48118e-05
1.9	7.3642e-05	-1.00434e-05	-0.000132293	1.44542e-05
2	7.3791e-05	-1.0103e-05	-0.000132264	1.44542e-05
2.1	7.36718e-05	-1.0103e-05	-0.000132651	1.45138e-05
2.2	7.36718e-05	-1.0103e-05	-0.000132621	1.46628e-05
2.3	7.37016e-05	-1.00732e-05	-0.000132532	1.47522e-05
2.4	7.38506e-05	-9.98384e-06	-0.000132949	1.4782e-05
2.5	7.36718e-05	-1.02223e-05	-0.000132591	1.46926e-05
2.6	7.37612e-05	-1.0103e-05	-0.000132115	1.45138e-05
2.7	7.38208e-05	-1.01925e-05	-0.00013277	1.44244e-05
2.8	7.36718e-05	-1.05501e-05	-0.000132413	1.45436e-05
2.9	7.37612e-05	-1.04011e-05	-0.000132562	1.45138e-05
3	7.3791e-05	-1.02223e-05	-0.000132502	1.43648e-05
3.1	7.3791e-05	-1.01627e-05	-0.000132442	1.46628e-05
3.2	7.3642e-05	-1.02521e-05	-0.00013283	1.45436e-05
3.3	7.38506e-05	-1.01627e-05	-0.000132472	1.45436e-05
3.4	7.37016e-05	-1.03713e-05	-0.0001328	1.4335e-05
3.5	7.38208e-05	-1.03415e-05	-0.000132681	1.45138e-05
3.6	7.37612e-05	-1.05203e-05	-0.000132979	1.43648e-05
3.7	7.38506e-05	-1.04309e-05	-0.000132353	1.44244e-05
3.8	7.3791e-05	-1.03415e-05	-0.000132621	1.45734e-05
3.9	7.38208e-05	-1.04607e-05	-0.000133217	1.4782e-05
4	7.3791e-05	-1.04607e-05	-0.000132621	1.43946e-05
4.1	7.38208e-05	-1.03117e-05	-0.000132532	1.45734e-05
4.2	7.394e-05	-1.03117e-05	-0.0001328	1.46628e-05
4.3	7.37612e-05	-1.03713e-05	-0.000132264	1.46032e-05
4.4	7.39698e-05	-1.05501e-05	-0.00013283	1.46032e-05
4.5	7.39102e-05	-1.04011e-05	-0.000132651	1.4782e-05
4.6	7.38506e-05	-1.03713e-05	-0.00013283	1.46628e-05
4.7	7.39102e-05	-1.05501e-05	-0.00013277	1.42754e-05
4.8	7.39996e-05	-1.04905e-05	-0.000132562	1.4484e-05
4.9	7.39698e-05	-1.05203e-05	-0.000133128	1.46628e-05
5	7.40294e-05	-1.04905e-05	-0.000132562	1.44244e-05
