# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 261
13	1.65124e-06	-1.1269e-07	1.16044e-06	-1.08034e-07
12.9	1.65962e-06	-1.38768e-07	1.17254e-06	-1.17347e-07
12.8	1.67918e-06	-8.00942e-08	1.18372e-06	-1.04309e-07
12.7	1.64938e-06	-1.06171e-07	1.14181e-06	-9.12701e-08
12.6	1.61026e-06	-9.03387e-08	1.12411e-06	-1.22935e-07
12.5	1.5786e-06	-8.66135e-08	1.16789e-06	-1.04309e-07
12.4	1.57022e-06	-9.31327e-08	1.15671e-06	-9.6858e-08
12.3	1.41841e-06	-1.1269e-07	1.11759e-06	-6.05364e-08
12.2	1.2517e-06	-9.59267e-08	1.12784e-06	-5.58796e-08
12.1	1.20048e-06	-5.77422e-08	1.07662e-06	-1.02446e-07
12	1.15392e-06	-8.38195e-08	1.05426e-06	-1.23867e-07
11.9	1.05054e-06	-8.00942e-08	1.1446e-06	-1.49013e-07
11.8	9.82553e-07	-5.68109e-08	1.12504e-06	-1.02446e-07
11.7	9.09906e-07	-2.79398e-09	1.13995e-06	-7.0781e-08
11.6	8.58683e-07	-6.42617e-08	1.05799e-06	-1.14553e-07
11.5	7.92559e-07	-2.14205e-08	1.15578e-06	-8.28882e-08
11.4	7.43199e-07	-6.5193e-08	1.17813e-06	-6.42617e-08
11.3	7.12465e-07	-5.02916e-08	1.10735e-06	-1.21073e-07
11.2	7.05946e-07	-5.21543e-08	1.12039e-06	-4.74977e-08
11.1	7.10603e-07	-3.44592e-08	1.12877e-06	-6.42617e-08
11	6.65899e-07	-7.0781e-08	1.13995e-06	-9.77893e-08
10.9	6.11883e-07	-5.30856e-08	1.10642e-06	-9.6858e-08
10.8	6.52861e-07	-3.35278e-08	1.15392e-06	-1.1269e-07
10.7	5.98844e-07	-4.19097e-08	1.12598e-06	-9.77893e-08
10.6	6.10951e-07	-5.02916e-08	1.10921e-06	-9.49954e-08
10.5	6.18402e-07	-4.5635e-08	1.13156e-06	-1.20142e-07
10.4	5.81149e-07	-5.49483e-08	1.11853e-06	-1.3318e-07
10.3	5.53209e-07	-1.95579e-08	1.11201e-06	-1.22004e-07
10.2	5.64385e-07	-4.00471e-08	1.16975e-06	-7.54376e-08
10.1	5.47621e-07	-4.8429e-08	1.12318e-06	-6.42617e-08
10	5.73698e-07	-2.42145e-08	1.09711e-06	-1.10828e-07
9.9	5.2527e-07	-6.51929e-09	1.04402e-06	-9.87206e-08
9.8	5.50415e-07	-4.74977e-08	1.01049e-06	-1.04309e-07
9.7	5.1875e-07	-3.63218e-08	9.18288e-07	-8.19568e-08
9.6	5.55072e-07	-1.39699e-08	8.8476e-07	-6.89183e-08
9.5	4.88948e-07	-4.93603e-08	8.01872e-07	-6.70557e-08
9.4	4.90811e-07	-5.68109e-08	7.43199e-07	-7.45063e-08
9.3	5.28064e-07	-4.93603e-08	6.42616e-07	-5.86735e-08
9.2	5.24338e-07	-3.44592e-08	6.52861e-07	-6.33304e-08
9.1	4.52625e-07	1.21073e-08	6.41685e-07	-5.68109e-08
9	4.59144e-07	-9.31328e-09	6.11883e-07	-3.16652e-08
8.9	4.99193e-07	-6.70557e-08	5.886e-07	-4.00471e-08
8.8	4.03264e-07	-8.75448e-08	6.11883e-07	-3.07339e-08
8.7	4.00471e-07	-3.35278e-08	6.02569e-07	-3.25965e-08
8.6	4.95467e-07	6.51929e-09	5.85806e-07	-5.86735e-08
8.5	4.80566e-07	-8.00942e-08	5.76492e-07	-5.49483e-08
8.4	4.47968e-07	-9.3133e-10	5.92325e-07	-3.07339e-08
8.3	4.80566e-07	-5.58796e-09	5.95119e-07	-1.58326e-08
8.2	4.61938e-07	8.38196e-09	5.79286e-07	-3.16652e-08
8.1	4.33067e-07	0	6.18402e-07	-6.05364e-08
8	4.19097e-07	-2.79398e-09	6.09089e-07	-7.91629e-08
7.9	4.13509e-07	-1.95579e-08	6.53792e-07	-5.21543e-08
7.8	4.16303e-07	-1.58326e-08	6.52861e-07	-4.00471e-08
7.7	3.61355e-07	1.95579e-08	6.68693e-07	-3.72531e-08
7.6	2.92437e-07	-5.86735e-08	6.76144e-07	-5.77422e-08
7.5	4.31204e-07	-8.84761e-08	6.57517e-07	-3.35278e-08
7.4	4.78703e-07	-3.72532e-09	6.75213e-07	-6.23991e-08
7.3	4.58213e-07	-4.93603e-08	7.19916e-07	-6.42617e-08
7.2	3.84638e-07	-3.07339e-08	7.26435e-07	-6.89183e-08
7.1	4.79635e-07	5.58796e-09	7.65551e-07	-5.68109e-08
7	4.23754e-07	-3.81845e-08	8.13048e-07	-8.10255e-08
6.9	4.89879e-07	-4.93603e-08	8.33537e-07	-6.42617e-08
6.8	4.27479e-07	-1.11759e-08	8.60546e-07	-6.23991e-08
6.7	4.638e-07	-2.42145e-08	8.61477e-07	-7.0781e-08
6.6	5.06643e-07	-4.8429e-08	8.31675e-07	-9.6858e-08
6.5	5.56003e-07	-4.00471e-08	7.94422e-07	-6.89183e-08
6.4	5.7463e-07	-4.93603e-08	6.96633e-07	-6.70557e-08
6.3	5.55072e-07	-1.95579e-08	6.90114e-07	-7.82316e-08
6.2	7.06877e-07	5.30856e-08	6.10951e-07	-3.07339e-08
6.1	5.97913e-07	-9.12701e-08	6.07226e-07	-2.14205e-08
6	7.64619e-07	-1.67639e-08	5.93256e-07	-5.86735e-08
5.9	8.7731e-07	-3.16652e-08	5.73698e-07	-7.26436e-08
5.8	1.01235e-06	-2.14205e-08	5.80218e-07	-3.81845e-08
5.7	1.1325e-06	-1.36905e-07	5.53209e-07	-2.88711e-08
5.6	1.2992e-06	-7.17123e-08	5.63454e-07	-3.81845e-08
5.5	1.41841e-06	-1.08965e-07	5.89531e-07	-4.65664e-08
5.4	1.50037e-06	-1.17347e-07	6.50998e-07	-4.00471e-08
5.3	1.61771e-06	-6.7987e-08	6.91976e-07	-1.18278e-07
5.2	1.83285e-06	-1.13622e-07	8.12117e-07	-1.01515e-07
5.1	1.89245e-06	-1.6112e-07	9.51815e-07	-1.00583e-07
5	1.89432e-06	-1.44356e-07	1.10735e-06	-8.38195e-08
4.9	1.93903e-06	-1.20142e-07	1.19769e-06	-9.12701e-08
4.8	2.03495e-06	-1.41562e-07	1.22563e-06	-1.25729e-07
4.7	2.02378e-06	-1.17347e-07	1.26847e-06	-1.1269e-07
4.6	1.99491e-06	-1.74158e-07	1.27592e-06	-1.20142e-07
4.5	1.99956e-06	-1.08034e-07	1.20514e-06	-1.41562e-07
4.4	1.95579e-06	-1.25729e-07	1.26754e-06	-1.22004e-07
4.3	1.86638e-06	-1.09897e-07	1.22842e-06	-1.36905e-07
4.2	1.77418e-06	-1.27592e-07	1.24425e-06	-1.20142e-07
4.1	1.61585e-06	-1.14553e-07	1.22097e-06	-7.91629e-08
4	1.49851e-06	-7.45063e-08	1.19769e-06	-9.31327e-08
3.9	1.41375e-06	-8.75448e-08	1.20048e-06	-8.94074e-08
3.8	1.34577e-06	-8.66135e-08	1.14647e-06	-1.1269e-07
3.7	1.31038e-06	-7.17123e-08	1.16137e-06	-1.09897e-07
3.6	1.24612e-06	-1.06171e-07	1.15112e-06	-9.9652e-08
3.5	1.20514e-06	-7.45064e-09	1.12039e-06	-8.00942e-08
3.4	1.16137e-06	-5.68109e-08	1.09338e-06	-8.75448e-08
3.3	1.12691e-06	-1.1269e-07	1.00677e-06	-8.84761e-08
3.2	1.07289e-06	-5.21543e-08	9.47159e-07	-6.89183e-08
3.1	1.06265e-06	-5.02916e-08	8.5682e-07	-8.28882e-08
3	1.00304e-06	-4.37724e-08	8.0746e-07	-6.61244e-08
2.9	1.01794e-06	-6.05364e-08	7.45062e-07	-7.91629e-08
2.8	9.62063e-07	-5.21543e-08	7.12465e-07	-5.96051e-08
2.7	9.11768e-07	-8.28882e-08	6.69625e-07	-4.00471e-08
2.6	8.67065e-07	-9.77893e-08	6.76144e-07	-5.68109e-08
2.5	8.60546e-07	-5.86735e-08	6.26784e-07	-6.33304e-08
2.4	8.60546e-07	-7.26436e-08	5.76492e-07	-4.00471e-08
2.3	8.65202e-07	-4.37724e-08	6.1002e-07	-7.26436e-08
2.2	8.5682e-07	-4.74977e-08	5.69042e-07	-8.66135e-08
2.1	8.67065e-07	-7.35749e-08	5.71836e-07	-6.70557e-08
2	9.08043e-07	-8.19568e-08	5.57866e-07	-6.7987e-08
1.9	8.71722e-07	-5.49483e-08	5.70904e-07	-4.28411e-08
1.8	8.86623e-07	-6.61244e-08	5.73698e-07	-4.37724e-08
1.7	8.86623e-07	-2.32832e-08	5.90462e-07	-4.93603e-08
1.6	8.95005e-07	-3.07339e-08	5.69973e-07	-3.53905e-08
1.5	9.65789e-07	-4.37724e-08	6.07226e-07	-6.14677e-08
1.4	9.56476e-07	-9.22014e-08	5.7463e-07	-3.81845e-08
1.3	9.98385e-07	-4.28411e-08	5.99775e-07	-4.37724e-08
1.2	1.0552e-06	-1.08965e-07	6.19333e-07	-3.63218e-08
1.1	1.11108e-06	-8.94074e-08	5.95119e-07	-8.00942e-08
1	1.24239e-06	-5.86735e-08	6.51929e-07	-6.70557e-08
0.899999999999999	1.40817e-06	-5.77422e-08	6.75213e-07	-6.5193e-08
0.799999999999999	1.55718e-06	-9.59267e-08	7.26435e-07	-6.05364e-08
0.699999999999999	1.84775e-06	-9.87206e-08	7.45062e-07	-8.00942e-08
0.6	2.20166e-06	-1.17347e-07	8.53095e-07	-5.02916e-08
0.5	2.71668e-06	-1.76021e-07	9.37845e-07	-6.61244e-08
0.399999999999999	3.3565e-06	-2.14205e-07	1.10642e-06	-1.13622e-07
0.299999999999999	3.70575e-06	-2.51459e-07	1.28989e-06	-1.32249e-07
0.199999999999999	3.71785e-06	-2.65429e-07	1.48547e-06	-1.43425e-07
0.0999999999999996	3.40959e-06	-2.45871e-07	1.75462e-06	-1.81609e-07
0	2.73251e-06	-1.48081e-07	1.70246e-06	-1.72296e-07
-0.100000000000001	2.27896e-06	-1.57394e-07	1.45101e-06	-1.42493e-07
-0.200000000000001	1.90363e-06	-1.13622e-07	1.27033e-06	-1.07103e-07
-0.300000000000001	1.68663e-06	-9.6858e-08	1.08407e-06	-9.22014e-08
-0.4	1.51713e-06	-8.19568e-08	9.5927e-07	-8.47508e-08
-0.5	1.34111e-06	-1.14553e-07	8.27949e-07	-1.02446e-07
-0.600000000000001	1.26847e-06	-8.75448e-08	8.06529e-07	-3.35278e-08
-0.700000000000001	1.16975e-06	-8.28882e-08	7.32955e-07	-7.0781e-08
-0.800000000000001	1.07382e-06	-1.58326e-08	6.89182e-07	-7.54376e-08
-0.9	9.92797e-07	-6.42617e-08	6.46342e-07	-8.19568e-08
-1	9.77896e-07	-2.42145e-08	6.33303e-07	-4.00471e-08
-1.1	9.07112e-07	-5.86735e-08	5.94187e-07	-3.91158e-08
-1.2	8.93142e-07	6.51929e-09	5.57866e-07	-3.53905e-08
-1.3	8.86623e-07	-6.5193e-08	5.71836e-07	-5.21543e-08
-1.4	8.65202e-07	-3.35278e-08	5.57866e-07	-2.42145e-08
-1.5	8.67065e-07	-2.32832e-08	5.2527e-07	-3.53905e-08
-1.6	8.4937e-07	-4.47037e-08	5.31789e-07	-3.53905e-08
-1.7	8.29812e-07	-5.68109e-08	5.37377e-07	-6.05364e-08
-1.8	8.31675e-07	-2.42145e-08	5.23407e-07	-5.1223e-08
-1.9	8.14911e-07	-4.74977e-08	5.57866e-07	-2.88711e-08
-2	8.24224e-07	2.32832e-08	5.33651e-07	-2.60771e-08
-2.1	8.15842e-07	-6.05364e-08	5.03849e-07	-8.94074e-08
-2.2	8.25155e-07	-3.53905e-08	5.36445e-07	-6.61244e-08
-2.3	8.78241e-07	-7.73002e-08	5.70904e-07	-4.28411e-08
-2.4	8.48439e-07	-4.28411e-08	5.48553e-07	-4.65664e-08
-2.5	8.34469e-07	-7.82316e-08	5.81149e-07	-5.96051e-08
