# ppms_temperature_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"volt"	"X"	"Y"	"X"	"Y"
# 25	661
120	-1.525	0.000108839	-2.55109e-05	5.13198e-05	-1.03117e-05
120	-1.5	0.000108839	-2.55109e-05	5.16179e-05	-1.03117e-05
120	-1.475	0.000108839	-2.55109e-05	5.17967e-05	-1.04309e-05
120	-1.45	0.000108839	-2.55109e-05	5.20351e-05	-1.05501e-05
120	-1.425	0.000108839	-2.57493e-05	5.22139e-05	-1.06097e-05
120	-1.4	0.000108839	-2.57493e-05	5.25715e-05	-1.06693e-05
120	-1.375	0.000108839	-2.57493e-05	5.28099e-05	-1.06693e-05
120	-1.35	0.000108958	-2.57493e-05	5.29888e-05	-1.06693e-05
120	-1.325	0.000108958	-2.58685e-05	5.32272e-05	-1.07885e-05
120	-1.3	0.000108958	-2.58685e-05	5.3406e-05	-1.09077e-05
120	-1.275	0.000108958	-2.58685e-05	5.36444e-05	-1.10269e-05
120	-1.25	0.000109077	-2.59877e-05	5.39424e-05	-1.10865e-05
120	-1.225	0.000109077	-2.59877e-05	5.41213e-05	-1.10865e-05
120	-1.2	0.000109196	-2.59877e-05	5.43597e-05	-1.10865e-05
120	-1.175	0.000109196	-2.59877e-05	5.45981e-05	-1.11461e-05
120	-1.15	0.000109315	-2.59877e-05	5.48365e-05	-1.12057e-05
120	-1.125	0.000109435	-2.59877e-05	5.50749e-05	-1.12653e-05
120	-1.1	0.000109435	-2.6107e-05	5.52537e-05	-1.13249e-05
120	-1.075	0.000109435	-2.62262e-05	5.55518e-05	-1.14442e-05
120	-1.05	0.000109554	-2.6107e-05	5.57902e-05	-1.14442e-05
120	-1.025	0.000109554	-2.62262e-05	5.59094e-05	-1.14442e-05
120	-1	0.000109673	-2.62262e-05	5.61478e-05	-1.1623e-05
120	-0.975	0.000109792	-2.63454e-05	5.63862e-05	-1.16826e-05
120	-0.949999999999999	0.000109792	-2.65838e-05	5.6565e-05	-1.18018e-05
120	-0.925	0.000109792	-2.65838e-05	5.68631e-05	-1.1921e-05
120	-0.899999999999999	0.000109911	-2.6703e-05	5.70419e-05	-1.1921e-05
120	-0.875	0.000109911	-2.6703e-05	5.72803e-05	-1.19806e-05
120	-0.85	0.00011015	-2.68222e-05	5.75187e-05	-1.20402e-05
120	-0.824999999999999	0.00011015	-2.68222e-05	5.77571e-05	-1.20402e-05
120	-0.8	0.000110269	-2.68222e-05	5.79956e-05	-1.21594e-05
120	-0.774999999999999	0.000110507	-2.68222e-05	5.82936e-05	-1.20998e-05
120	-0.75	0.000110388	-2.70606e-05	5.84724e-05	-1.23382e-05
120	-0.725	0.000110507	-2.70606e-05	5.87108e-05	-1.23382e-05
120	-0.699999999999999	0.000110627	-2.71798e-05	5.89492e-05	-1.24574e-05
120	-0.675	0.000110746	-2.71798e-05	5.91876e-05	-1.2517e-05
120	-0.649999999999999	0.000110865	-2.7299e-05	5.94857e-05	-1.26362e-05
120	-0.625	0.000110984	-2.71798e-05	5.96645e-05	-1.26362e-05
120	-0.6	0.000111104	-2.7299e-05	6.00221e-05	-1.26362e-05
120	-0.574999999999999	0.000111342	-2.7299e-05	6.02605e-05	-1.27555e-05
120	-0.55	0.000111461	-2.74183e-05	6.04393e-05	-1.28747e-05
120	-0.524999999999999	0.00011158	-2.74183e-05	6.07374e-05	-1.28747e-05
120	-0.5	0.0001117	-2.75375e-05	6.09758e-05	-1.29343e-05
120	-0.475	0.000111819	-2.76567e-05	6.12144e-05	-1.31131e-05
120	-0.449999999999999	0.000111938	-2.77759e-05	6.15125e-05	-1.31131e-05
120	-0.425	0.000112057	-2.77759e-05	6.18105e-05	-1.31727e-05
120	-0.399999999999999	0.000112176	-2.78951e-05	6.20489e-05	-1.33515e-05
120	-0.375	0.000112296	-2.80143e-05	6.22277e-05	-1.34111e-05
120	-0.35	0.000112296	-2.80143e-05	6.25257e-05	-1.34111e-05
120	-0.324999999999999	0.000112534	-2.81335e-05	6.27642e-05	-1.35899e-05
120	-0.3	0.000112772	-2.81335e-05	6.31218e-05	-1.35303e-05
120	-0.274999999999999	0.000112772	-2.81335e-05	6.33602e-05	-1.37091e-05
120	-0.25	0.000112892	-2.83719e-05	6.34794e-05	-1.37091e-05
120	-0.225	0.00011313	-2.84911e-05	6.37178e-05	-1.38283e-05
120	-0.199999999999999	0.000113249	-2.84911e-05	6.40159e-05	-1.38879e-05
120	-0.174999999999999	0.000113369	-2.86103e-05	6.42543e-05	-1.40071e-05
120	-0.15	0.000113488	-2.86103e-05	6.44927e-05	-1.40668e-05
120	-0.125	0.000113726	-2.87296e-05	6.47907e-05	-1.41264e-05
120	-0.0999999999999996	0.000113845	-2.88488e-05	6.49695e-05	-1.42456e-05
120	-0.0749999999999993	0.000113845	-2.8968e-05	6.51483e-05	-1.43052e-05
120	-0.0499999999999989	0.000113965	-2.90872e-05	6.53868e-05	-1.4484e-05
120	-0.0250000000000004	0.000114084	-2.90872e-05	6.56252e-05	-1.4484e-05
120	0	0.000114322	-2.92064e-05	6.58636e-05	-1.45436e-05
120	0.0250000000000004	0.000114441	-2.93256e-05	6.60424e-05	-1.46032e-05
120	0.0500000000000007	0.000114561	-2.94448e-05	6.62212e-05	-1.47224e-05
120	0.0750000000000011	0.00011468	-2.93256e-05	6.65192e-05	-1.47224e-05
120	0.0999999999999996	0.00011468	-2.9564e-05	6.66385e-05	-1.48416e-05
120	0.125	0.000114918	-2.9564e-05	6.68173e-05	-1.49012e-05
120	0.15	0.000115037	-2.9564e-05	6.70557e-05	-1.49608e-05
120	0.175000000000001	0.000115157	-2.9564e-05	6.71749e-05	-1.49012e-05
