# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 141
-7	1.93418e-05	-9.20153e-06	2.07127e-05	2.81633e-06
-6.9	2.19644e-05	-2.07873e-06	2.25307e-05	2.39165e-06
-6.8	0.000218437	2.13609e-05	2.03775e-05	3.84453e-06
-6.7	0.000218437	-8.21431e-05	1.98559e-05	3.50179e-06
-6.6	0.000218437	-0.00015048	2.11896e-05	3.7104e-06
-6.5	0.000218437	-0.000218445	2.47286e-05	7.2718e-06
-6.4	0.000218437	-0.000218445	4.56946e-05	1.51843e-05
-6.3	0.000218437	-0.000218445	2.44678e-05	7.54002e-06
-6.2	0.000218437	-0.000218445	2.16515e-05	4.97702e-06
-6.1	0.000218437	-0.000169785	1.93046e-05	2.21284e-06
-6	0.000218437	-0.000178293	1.84999e-05	1.44542e-06
-5.9	0.000218437	-0.000218445	1.90736e-05	1.75834e-06
-5.8	0.000218437	-0.000218445	1.99304e-05	2.4289e-06
-5.7	0.000218437	-0.000199922	1.82391e-05	9.61132e-07
-5.6	0.000218437	-0.00015963	1.77176e-05	7.00358e-07
-5.5	0.000218437	-0.000140675	1.7427e-05	3.6508e-07
-5.4	0.000218437	-8.62111e-05	1.74047e-05	-2.83124e-07
-5.3	0.000202329	-4.55531e-05	1.74792e-05	-1.07289e-06
-5.2	0.00010793	-2.14652e-05	1.73004e-05	-1.54973e-06
-5.1	6.81286e-05	-1.26735e-05	1.73302e-05	-1.8552e-06
-5	4.96658e-05	-8.64273e-06	1.75537e-05	-2.01167e-06
-4.9	3.79013e-05	-6.13931e-06	1.79188e-05	-2.09363e-06
-4.8	3.07264e-05	-4.92486e-06	1.82466e-05	-2.25009e-06
-4.7	2.63454e-05	-4.1649e-06	1.84031e-05	-2.39165e-06
-4.6	2.31789e-05	-3.56139e-06	1.88948e-05	-2.46616e-06
-4.5	2.08692e-05	-3.39003e-06	1.87607e-05	-2.67477e-06
-4.4	1.92077e-05	-3.48689e-06	1.88575e-05	-3.03985e-06
-4.3	1.82242e-05	-3.27082e-06	1.88054e-05	-2.9579e-06
-4.2	1.77623e-05	-3.0622e-06	1.90662e-05	-2.82378e-06
-4.1	1.72631e-05	-2.92064e-06	1.91854e-05	-2.85359e-06
-4	1.69502e-05	-2.85359e-06	1.93791e-05	-2.78653e-06
-3.9	1.64957e-05	-2.9728e-06	1.95504e-05	-3.06965e-06
-3.8	1.63243e-05	-2.93554e-06	1.95281e-05	-3.06965e-06
-3.7	1.62126e-05	-3.0026e-06	1.95057e-05	-3.21867e-06
-3.6	1.62722e-05	-3.08455e-06	2.01241e-05	-3.41983e-06
-3.5	1.61306e-05	-3.0622e-06	2.12492e-05	-3.58374e-06
