# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 101
-5	4.59033e-05	-4.88761e-06
-4.9	4.65515e-05	-4.97702e-06
-4.8	4.71922e-05	-5.09623e-06
-4.7	4.78851e-05	-5.21544e-06
-4.6	4.85482e-05	-5.26759e-06
-4.5	4.91815e-05	-5.37935e-06
-4.4	4.98521e-05	-5.48366e-06
-4.3	5.05897e-05	-5.55816e-06
-4.2	5.129e-05	-5.68482e-06
-4.1	5.19829e-05	-5.75188e-06
-4	5.27131e-05	-5.89344e-06
-3.9	5.34209e-05	-5.96049e-06
-3.8	5.41362e-05	-6.13186e-06
-3.7	5.4911e-05	-6.22871e-06
-3.6	5.55965e-05	-6.31812e-06
-3.5	5.63341e-05	-6.42243e-06
-3.4	5.70344e-05	-6.56399e-06
-3.3	5.78018e-05	-6.69065e-06
-3.2	5.8532e-05	-6.78006e-06
-3.1	5.92622e-05	-6.90672e-06
-3	6.00221e-05	-6.98122e-06
-2.9	6.06778e-05	-7.10043e-06
-2.8	6.13932e-05	-7.25689e-06
-2.7	6.20787e-05	-7.3612e-06
-2.6	6.27865e-05	-7.41336e-06
-2.5	6.34124e-05	-7.51766e-06
-2.4	6.40978e-05	-7.66671e-06
-2.3	6.47386e-05	-7.78591e-06
-2.2	6.53495e-05	-7.87532e-06
-2.1	6.5953e-05	-8.04669e-06
-2	6.65863e-05	-8.08394e-06
-1.9	6.71078e-05	-8.15844e-06
-1.8	6.76666e-05	-8.2255e-06
-1.7	6.81509e-05	-8.3e-06
-1.6	6.86501e-05	-8.39686e-06
-1.5	6.91195e-05	-8.49372e-06
-1.4	6.96112e-05	-8.56823e-06
-1.3	6.99689e-05	-8.66508e-06
-1.2	7.03936e-05	-8.76194e-06
-1.1	7.0699e-05	-8.82155e-06
-1	7.1079e-05	-8.8886e-06
-0.899999999999999	7.13398e-05	-8.9035e-06
-0.8	7.15931e-05	-8.99291e-06
-0.7	7.17943e-05	-9.05996e-06
-0.6	7.20103e-05	-9.04506e-06
-0.5	7.21519e-05	-9.12702e-06
-0.399999999999999	7.21966e-05	-9.09722e-06
-0.3	7.22934e-05	-9.12702e-06
-0.199999999999999	7.22785e-05	-9.17917e-06
-0.0999999999999996	7.22636e-05	-9.15682e-06
0	7.21593e-05	-9.12702e-06
0.100000000000001	7.20252e-05	-9.12702e-06
0.2	7.18613e-05	-9.11212e-06
0.300000000000001	7.16229e-05	-9.08977e-06
0.4	7.13547e-05	-9.05251e-06
0.5	7.0997e-05	-8.97801e-06
0.600000000000001	7.06767e-05	-9.00036e-06
0.7	7.02371e-05	-8.9035e-06
0.800000000000001	6.97901e-05	-8.80664e-06
0.9	6.92834e-05	-8.76939e-06
1	6.8747e-05	-8.68744e-06
1.1	6.81956e-05	-8.62038e-06
1.2	6.75772e-05	-8.53842e-06
1.3	6.68992e-05	-8.41176e-06
1.4	6.62361e-05	-8.32236e-06
1.5	6.55134e-05	-8.1957e-06
1.6	6.47609e-05	-8.06159e-06
1.7	6.40531e-05	-7.97963e-06
1.8	6.32335e-05	-7.84552e-06
1.9	6.24587e-05	-7.74866e-06
2	6.16615e-05	-7.60707e-06
2.1	6.0864e-05	-7.51766e-06
2.2	5.99998e-05	-7.35375e-06
2.3	5.91578e-05	-7.24944e-06
2.4	5.83159e-05	-7.13023e-06
2.5	5.74517e-05	-7.01848e-06
2.6	5.66246e-05	-6.89927e-06
2.7	5.57529e-05	-6.78006e-06
2.8	5.4911e-05	-6.63105e-06
2.9	5.4084e-05	-6.49694e-06
3	5.32495e-05	-6.37028e-06
3.1	5.24672e-05	-6.23617e-06
3.2	5.16253e-05	-6.13186e-06
3.3	5.08281e-05	-5.9903e-06
3.4	5.00756e-05	-5.90834e-06
3.5	4.92337e-05	-5.81148e-06
3.6	4.85259e-05	-5.64757e-06
3.7	4.77957e-05	-5.56561e-06
3.8	4.69985e-05	-5.45385e-06
3.9	4.6313e-05	-5.42405e-06
4	4.56052e-05	-5.28249e-06
4.1	4.49421e-05	-5.20798e-06
4.2	4.43163e-05	-5.08878e-06
4.3	4.36532e-05	-4.99192e-06
4.4	4.30348e-05	-4.89506e-06
4.5	4.24462e-05	-4.83546e-06
4.6	4.18576e-05	-4.74605e-06
4.7	4.12914e-05	-4.69389e-06
4.8	4.07624e-05	-4.58214e-06
4.9	4.01663e-05	-4.50763e-06
5	3.97044e-05	-4.43312e-06
