# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 181
-8	2.49968e-05	-3.67688e-06
-7.9	2.4926e-05	-3.62845e-06
-7.8	2.49074e-05	-3.62472e-06
-7.7	2.49223e-05	-3.64335e-06
-7.6	2.47323e-05	-3.6061e-06
-7.5	2.46429e-05	-3.63217e-06
-7.4	2.45721e-05	-3.60982e-06
-7.3	2.43561e-05	-3.621e-06
-7.2	2.42294e-05	-3.54277e-06
-7.1	2.40916e-05	-3.51669e-06
-7	2.39463e-05	-3.49806e-06
-6.9	2.38643e-05	-3.47199e-06
-6.8	2.3693e-05	-3.44591e-06
-6.7	2.35514e-05	-3.44218e-06
-6.6	2.33912e-05	-3.42356e-06
-6.5	2.3123e-05	-3.40493e-06
-6.4	2.30187e-05	-3.4012e-06
-6.3	2.28138e-05	-3.23729e-06
-6.2	2.26648e-05	-3.22612e-06
-6.1	2.25717e-05	-3.23357e-06
-6	2.23034e-05	-3.19259e-06
-5.9	2.21432e-05	-3.14416e-06
-5.8	2.19048e-05	-3.12181e-06
-5.7	2.1767e-05	-3.04358e-06
-5.6	2.1577e-05	-3.0622e-06
-5.5	2.14056e-05	-3.0324e-06
-5.4	2.12454e-05	-2.94672e-06
-5.3	2.11523e-05	-2.89457e-06
-5.2	2.09586e-05	-2.88711e-06
-5.1	2.07202e-05	-2.87594e-06
-5	2.05749e-05	-2.87221e-06
-4.9	2.03924e-05	-2.83869e-06
-4.8	2.02657e-05	-2.80516e-06
-4.7	2.00757e-05	-2.72693e-06
-4.6	1.99304e-05	-2.7381e-06
-4.5	1.97777e-05	-2.7083e-06
-4.4	1.96324e-05	-2.71575e-06
-4.3	1.94797e-05	-2.6934e-06
-4.2	1.93642e-05	-2.65615e-06
-4.1	1.91928e-05	-2.61144e-06
-4	1.90513e-05	-2.56674e-06
-3.9	1.89134e-05	-2.56301e-06
-3.8	1.88017e-05	-2.53321e-06
-3.7	1.86862e-05	-2.43635e-06
-3.6	1.85558e-05	-2.48106e-06
-3.5	1.83881e-05	-2.4289e-06
-3.4	1.83248e-05	-2.45498e-06
-3.3	1.81497e-05	-2.3991e-06
-3.2	1.80491e-05	-2.3693e-06
-3.1	1.78741e-05	-2.37675e-06
-3	1.76841e-05	-2.3395e-06
-2.9	1.76803e-05	-2.28362e-06
-2.8	1.75239e-05	-2.28734e-06
-2.7	1.7427e-05	-2.25754e-06
-2.6	1.73562e-05	-2.25009e-06
-2.5	1.72445e-05	-2.21656e-06
-2.4	1.70992e-05	-2.23146e-06
-2.3	1.70284e-05	-2.18676e-06
-2.2	1.68943e-05	-2.17931e-06
-2.1	1.68608e-05	-2.17186e-06
-2	1.67416e-05	-2.12343e-06
-1.9	1.66596e-05	-2.09363e-06
-1.8	1.65926e-05	-2.10853e-06
-1.7	1.6492e-05	-2.1197e-06
-1.6	1.63988e-05	-2.08245e-06
-1.5	1.62349e-05	-2.04892e-06
-1.4	1.61865e-05	-2.075e-06
-1.3	1.60971e-05	-2.07128e-06
-1.2	1.60934e-05	-2.05637e-06
-1.1	1.60338e-05	-2.0303e-06
-1	1.59593e-05	-1.98187e-06
-0.899999999999999	1.58214e-05	-2.02285e-06
-0.8	1.57134e-05	-2.00795e-06
-0.699999999999999	1.57022e-05	-2.02657e-06
-0.6	1.56277e-05	-1.97069e-06
-0.5	1.56054e-05	-1.97442e-06
-0.399999999999999	1.55383e-05	-1.93717e-06
-0.3	1.54526e-05	-1.93344e-06
-0.199999999999999	1.53818e-05	-1.96697e-06
-0.0999999999999996	1.53371e-05	-1.91481e-06
0	1.5229e-05	-1.90363e-06
0.0999999999999996	1.52477e-05	-1.92226e-06
0.200000000000001	1.51769e-05	-1.8701e-06
0.300000000000001	1.51061e-05	-1.885e-06
0.4	1.50875e-05	-1.86638e-06
0.5	1.50018e-05	-1.82167e-06
0.6	1.49608e-05	-1.89618e-06
0.700000000000001	1.49571e-05	-1.82167e-06
0.800000000000001	1.48453e-05	-1.8701e-06
0.9	1.48491e-05	-1.8701e-06
1	1.47857e-05	-1.8254e-06
1.1	1.4782e-05	-1.81795e-06
1.2	1.47075e-05	-1.80305e-06
1.3	1.46963e-05	-1.81795e-06
1.4	1.46442e-05	-1.80305e-06
1.5	1.46479e-05	-1.82912e-06
1.6	1.45846e-05	-1.7956e-06
1.7	1.4525e-05	-1.79187e-06
