# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 271
-13	5.96051e-08	-8.34469e-07	9.79905e-05	-8.70234e-06
-12.9	1.78815e-07	5.96051e-08	0.000101805	-1.00136e-05
-12.8	-1.78815e-07	2.98025e-07	0.000115633	-1.1921e-05
-12.7	0	5.96051e-08	0.000139357	-1.43052e-05
-12.6	6.55655e-07	-1.01329e-06	0.000218512	-2.18154e-05
-12.5	7.15259e-07	3.5763e-07	0.000495438	-6.81882e-05
-12.4	0	7.15259e-07	0.000729803	-0.000127436
-12.3	4.17234e-07	-2.3842e-07	0.00112642	-0.000270965
-12.2	4.17234e-07	-7.15259e-07	0.00192226	-0.00080407
-12.1	5.9605e-07	-4.17234e-07	0.00106586	-0.000251295
-12	-4.76841e-07	2.98025e-07	0.00107516	-0.000251295
-11.9	4.76841e-07	-5.36445e-07	0.00138665	-0.000405909
-11.8	6.55655e-07	-4.17234e-07	0.00166989	-0.000592832
-11.7	2.3842e-07	-4.76841e-07	0.0017947	-0.000957493
-11.6	4.17234e-07	5.96051e-08	0.00218429	-0.00151087
-11.5	4.17234e-07	-4.17234e-07	0.00218429	-0.00180734
-11.4	-5.9605e-07	-5.36445e-07	0.00208034	-0.00127245
-11.3	1.01329e-06	2.98025e-07	0.00213446	-0.00141383
-11.2	5.36445e-07	-8.34469e-07	0.00218429	-0.00137997
-11.1	6.55655e-07	-1.78815e-07	0.00199343	-0.000742797
-11	-4.17234e-07	9.53682e-07	0.00218429	-0.00109268
-10.9	5.9605e-07	3.5763e-07	0.00218429	-0.000900749
-10.8	-1.78815e-07	-1.07289e-06	0.00218429	-0.000944618
-10.7	-3.5763e-07	6.55655e-07	0.00214733	-0.000580315
-10.6	-7.74864e-07	-2.98025e-07	0.00218429	-0.000693802
-10.5	2.3842e-07	-4.17234e-07	0.00218429	-0.000761751
-10.4	4.17234e-07	-1.1921e-07	0.00218429	-0.00074232
-10.3	2.3842e-07	1.66894e-06	0.00147773	-0.000273468
-10.2	4.17234e-07	5.36445e-07	0.00151647	-0.000278832
-10.1	1.43052e-06	2.98025e-07	0.00143779	-0.000263693
-10	-3.5763e-07	1.78815e-07	0.00164653	-0.000338079
-9.9	-4.17234e-07	-1.01329e-06	0.000984915	-0.000141026
-9.8	0	3.5763e-07	0.000788692	-0.000102044
-9.7	-1.07289e-06	6.55655e-07	0.000608925	-7.05724e-05
-9.6	1.1325e-06	2.3842e-07	0.000512008	-5.66246e-05
-9.5	-1.78815e-07	4.76841e-07	0.000488404	-5.29292e-05
-9.4	-3.5763e-07	-5.36445e-07	0.000447037	-4.80416e-05
-9.3	1.78815e-07	-9.53682e-07	0.000421764	-4.39885e-05
-9.2	-5.9605e-07	-8.34469e-07	0.00032437	-3.18291e-05
-9.1	-1.2517e-06	4.17234e-07	0.000338795	-3.45709e-05
-9	-6.55655e-07	0	0.000280978	-2.69414e-05
-8.9	-7.74864e-07	4.17234e-07	0.000237943	-2.22923e-05
-8.8	9.53682e-07	-4.17234e-07	0.000221969	-2.05041e-05
-8.7	-1.2517e-06	4.76841e-07	0.000224353	-2.19346e-05
-8.6	3.5763e-07	0	0.000222207	-2.07425e-05
-8.5	-1.78815e-07	3.5763e-07	0.000213624	-2.01465e-05
-8.4	-4.76841e-07	5.9605e-07	0.000198246	-1.8716e-05
-8.3	-9.53682e-07	-1.07289e-06	0.000188232	-1.81199e-05
-8.2	-3.5763e-07	-1.78815e-07	0.000187875	-1.77623e-05
-8.1	-7.15259e-07	-1.31131e-06	0.000184775	-1.72855e-05
-8	-2.3842e-07	2.3842e-07	0.000195981	-1.82391e-05
-7.9	-1.78815e-07	-1.78815e-07	0.000211121	-1.96696e-05
-7.8	-1.78815e-07	-1.78815e-07	0.000203491	-1.90736e-05
-7.7	-8.34469e-07	-2.98025e-07	0.000203491	-1.89544e-05
-7.6	5.96051e-08	1.54973e-06	0.000181557	-1.68086e-05
-7.5	2.98025e-07	-7.74864e-07	0.000165106	-1.62126e-05
-7.4	-1.37091e-06	-1.78815e-07	0.000158192	-1.45436e-05
-7.3	0	0	0.000157834	-1.50204e-05
-7.2	-2.98025e-07	-2.3842e-07	0.000163914	-1.53781e-05
-7.1	-1.1921e-07	1.01329e-06	0.000164987	-1.54973e-05
-7	-3.5763e-07	-8.34469e-07	0.000160695	-1.51396e-05
-6.9	2.98025e-07	1.37091e-06	0.000159145	-1.43052e-05
-6.8	-1.1921e-07	6.55655e-07	0.000154615	-1.4186e-05
-6.7	2.98025e-07	-1.1921e-07	0.000154019	-1.40668e-05
-6.6	5.9605e-07	4.17234e-07	0.000154377	-1.46628e-05
-6.5	4.76841e-07	-1.49012e-06	0.000153423	-1.45436e-05
-6.4	5.9605e-07	6.55655e-07	0.000144483	-1.34707e-05
-6.3	-1.07289e-06	1.78815e-07	0.000142337	-1.34707e-05
-6.2	-1.1921e-07	2.98025e-07	0.000139476	-1.2517e-05
-6.1	-9.53682e-07	-9.53682e-07	0.000134111	-1.18018e-05
-6	1.78815e-07	-8.34469e-07	0.000131012	-1.37091e-05
-5.9	-8.94073e-07	1.1921e-06	0.0001359	-1.26362e-05
-5.8	-4.76841e-07	2.98025e-07	0.000140787	-1.31131e-05
-5.7	1.72854e-06	-4.17234e-07	0.000143648	-1.33515e-05
-5.6	6.55655e-07	-1.78815e-07	0.000140906	-1.2517e-05
-5.5	1.1921e-07	-1.07289e-06	0.000140787	-1.33515e-05
-5.4	-7.15259e-07	-3.5763e-07	0.000139833	-1.37091e-05
-5.3	-4.76841e-07	-4.17234e-07	0.00014329	-1.33515e-05
-5.2	9.53682e-07	-5.96051e-08	0.000141979	-1.32323e-05
-5.1	1.1921e-07	3.5763e-07	0.000137568	-1.28747e-05
-5	-1.78815e-07	7.15259e-07	0.000133158	-1.28747e-05
-4.9	5.9605e-07	-1.1921e-07	0.000134469	-1.22786e-05
-4.8	-2.3842e-07	-2.3842e-07	0.000146032	-1.37091e-05
-4.7	-4.17234e-07	-4.17234e-07	0.000153423	-1.37091e-05
-4.6	5.36445e-07	1.01329e-06	0.000173689	-1.69278e-05
-4.5	-1.01329e-06	-5.36445e-07	0.000166179	-1.45436e-05
-4.4	-6.55655e-07	-6.55655e-07	0.000167848	-1.60934e-05
-4.3	-1.66894e-06	-7.15259e-07	0.000163914	-1.54973e-05
-4.2	7.74864e-07	-1.1325e-06	0.000152231	-1.37091e-05
-4.1	2.98025e-07	-5.96051e-08	0.000145198	-1.38283e-05
-4	-4.76841e-07	-1.1325e-06	0.000138761	-1.32323e-05
-3.9	-4.76841e-07	3.5763e-07	0.000138164	-1.2517e-05
-3.8	-1.31131e-06	1.1921e-07	0.000129105	-1.1921e-05
-3.7	1.01329e-06	-2.3842e-07	0.00013125	-1.28747e-05
-3.6	-7.15259e-07	2.98025e-07	0.000134588	-1.2517e-05
-3.5	1.78815e-07	-4.76841e-07	0.000135542	-1.26362e-05
-3.4	-1.01329e-06	9.53682e-07	0.000140429	-1.39475e-05
-3.3	-4.17234e-07	2.3842e-07	0.00014186	-1.27555e-05
-3.2	-1.78815e-07	-2.3842e-07	0.000142575	-1.31131e-05
-3.1	-4.17234e-07	-2.3842e-07	0.000136972	-1.27555e-05
-3	2.98025e-07	-9.53682e-07	0.000134707	-1.18018e-05
-2.9	3.5763e-07	-1.90736e-06	0.000134588	-1.29939e-05
-2.8	-7.74864e-07	-1.01329e-06	0.000124455	-1.15634e-05
-2.7	-9.53682e-07	1.1921e-07	0.000121356	-1.14442e-05
-2.6	7.74864e-07	-7.74864e-07	0.00012684	-1.21594e-05
-2.5	-5.36445e-07	-4.76841e-07	0.000127078	-1.21594e-05
-2.4	-4.17234e-07	-8.34469e-07	0.000130774	-1.21594e-05
-2.3	-8.34469e-07	4.17234e-07	0.000129701	-1.2517e-05
-2.2	0	-1.1921e-07	0.000129343	-1.22786e-05
-2.1	1.78815e-07	5.36445e-07	0.000129224	-1.21594e-05
-2	1.1921e-07	-2.3842e-07	0.000126363	-1.14442e-05
-1.9	3.5763e-07	-1.78815e-07	0.000132442	-1.23978e-05
-1.8	0	-7.15259e-07	0.000134588	-1.26362e-05
-1.7	5.9605e-07	7.15259e-07	0.000143171	-1.32323e-05
-1.6	-7.74864e-07	1.1921e-07	0.000149728	-1.33515e-05
-1.5	1.01329e-06	5.9605e-07	0.000161649	-1.4782e-05
-1.4	-5.9605e-07	-7.15259e-07	0.00016451	-1.4782e-05
-1.3	2.98025e-07	1.1921e-07	0.000169636	-1.56165e-05
-1.2	-4.17234e-07	5.36445e-07	0.000164152	-1.53781e-05
-1.1	1.1921e-07	-4.17234e-07	0.000161053	-1.45436e-05
-1	5.96051e-08	8.94073e-07	0.000164152	-1.54973e-05
-0.899999999999999	-9.53682e-07	-6.55655e-07	0.000171543	-1.66894e-05
-0.799999999999999	-5.36445e-07	-1.54973e-06	0.000181557	-1.63318e-05
-0.699999999999999	2.98025e-07	1.54973e-06	0.000188113	-1.77623e-05
-0.6	3.5763e-07	-8.34469e-07	0.000185967	-1.71663e-05
-0.5	-2.3842e-07	5.96051e-08	0.000206829	-2.01465e-05
-0.399999999999999	5.9605e-07	-5.96051e-08	0.000226141	-2.20538e-05
-0.299999999999999	5.36445e-07	5.9605e-07	0.000240565	-2.30075e-05
-0.199999999999999	-1.1921e-07	-1.1921e-07	0.000258805	-2.57493e-05
-0.0999999999999996	2.3842e-07	-1.07289e-06	0.000311615	-3.25444e-05
0	1.1921e-06	4.76841e-07	0.00044048	-5.31676e-05
0.100000000000001	-3.5763e-07	-4.76841e-07	0.000661854	-9.04803e-05
0.200000000000001	0	1.1921e-07	0.000676516	-9.64408e-05
0.300000000000001	0	-8.94073e-07	0.000899319	-0.000142694
0.4	4.76841e-07	2.98025e-07	0.00113679	-0.00021422
0.5	-4.76841e-07	-8.34469e-07	0.00105274	-0.000195147
0.600000000000001	0	2.98025e-07	0.000633959	-8.72617e-05
0.700000000000001	4.17234e-07	-2.3842e-07	0.000491623	-5.92472e-05
0.800000000000001	2.3842e-07	-6.55655e-07	0.000390055	-4.36308e-05
0.9	1.1921e-07	0	0.000313284	-3.33788e-05
1	-2.98025e-07	-4.17234e-07	0.000263216	-2.71798e-05
1.1	2.98025e-07	-8.34469e-07	0.000240088	-2.30075e-05
1.2	-3.5763e-07	0	0.000214578	-2.18154e-05
1.3	-5.9605e-07	4.76841e-07	0.000191451	-1.83583e-05
1.4	-1.84775e-06	-3.5763e-07	0.000176669	-1.71663e-05
1.5	5.96051e-08	7.15259e-07	0.000163794	-1.4782e-05
1.6	-8.34469e-07	-9.53682e-07	0.00015092	-1.43052e-05
1.7	3.5763e-07	-4.76841e-07	0.00014794	-1.39475e-05
1.8	-7.15259e-07	-9.53682e-07	0.000158549	-1.46628e-05
1.9	nan	nan	nan	nan
