# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 201
10	1.11108e-06	-8.75448e-08	4.80752e-06	-7.46924e-07
9.9	1.0822e-06	-8.00942e-08	4.84477e-06	-4.07921e-07
9.8	9.73239e-07	-8.38195e-08	6.82942e-06	-9.97454e-07
9.7	9.11768e-07	-4.00471e-08	6.73629e-06	-6.90114e-07
9.6	8.74516e-07	-6.5193e-08	6.26969e-06	-3.30621e-07
9.5	8.12117e-07	-7.0781e-08	3.66756e-06	-4.37723e-07
9.4	7.25504e-07	-6.05364e-08	1.63448e-06	8.19568e-08
9.3	6.52861e-07	-6.14677e-08	1.64286e-06	1.88128e-07
9.2	6.24921e-07	-3.25965e-08	1.35974e-06	3.44592e-08
9.1	6.3796e-07	-6.5193e-08	6.40754e-07	4.16304e-06
9	6.36097e-07	-2.14205e-08	1.79187e-06	-2.27244e-07
8.9	6.32372e-07	-3.07339e-08	1.35415e-06	-3.10132e-07
8.8	6.07226e-07	-7.0781e-08	1.6112e-06	-1.53669e-07
8.7	5.83943e-07	-2.51458e-08	9.53682e-07	-3.19445e-07
8.6	6.13745e-07	-3.81845e-08	1.59071e-06	-4.8429e-08
8.5	6.12814e-07	-4.00471e-08	1.22935e-06	1.1921e-07
8.4	6.07226e-07	-4.74977e-08	7.40405e-07	1.57394e-07
8.3	6.12814e-07	-4.47037e-08	1.07662e-06	-1.38768e-07
8.2	6.44479e-07	-4.00471e-08	9.91866e-07	-7.17123e-08
8.1	6.69625e-07	-5.86735e-08	1.66056e-06	-3.11995e-07
8	6.39822e-07	-3.07339e-08	2.31528e-06	-1.77884e-07
7.9	6.88251e-07	-6.89183e-08	2.66639e-06	-3.22239e-07
7.8	6.29578e-07	-2.32832e-08	1.97628e-06	-2.32832e-08
7.7	6.84526e-07	-4.74977e-08	1.71923e-06	-9.59267e-08
7.6	7.02221e-07	-6.14677e-08	1.01794e-06	-2.42145e-08
7.5	6.83594e-07	-3.81845e-08	1.49385e-06	-2.8033e-07
7.4	7.0129e-07	-3.53905e-08	1.27219e-06	-2.00235e-07
7.3	7.19916e-07	-1.95579e-08	8.91279e-07	-1.6857e-07
7.2	7.54375e-07	-5.30856e-08	1.34856e-06	-2.61703e-07
7.1	7.24573e-07	-6.89183e-08	1.37557e-06	-1.57394e-07
7	8.24224e-07	-5.21543e-08	1.67918e-06	-5.86735e-08
6.9	8.15842e-07	-4.47037e-08	2.631e-06	-3.36209e-07
6.8	8.4937e-07	-1.20142e-07	2.87128e-06	-2.79398e-09
6.7	8.73584e-07	-6.33304e-08	1.9353e-06	1.48081e-07
6.6	8.67065e-07	-5.21543e-08	1.51248e-06	-2.00235e-07
6.5	7.84177e-07	-9.31327e-08	2.02098e-06	-1.95579e-07
6.4	7.47856e-07	-4.93603e-08	1.66521e-06	4.65664e-09
6.3	6.76144e-07	-5.96051e-08	2.33391e-06	-2.69154e-07
6.2	6.43548e-07	-6.33304e-08	4.00378e-06	-1.46219e-07
6.1	6.27715e-07	-3.63218e-08	7.86042e-06	1.50875e-07
6	5.97913e-07	-4.8429e-08	-4.99657e-06	6.47365e-06
