# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 301
8	6.39263e-06	-3.61355e-06
7.95	6.28832e-06	-3.91158e-06
7.9	6.39263e-06	-4.14255e-06
7.85	6.35537e-06	-4.39587e-06
7.8	-1.32993e-05	-1.03564e-05
7.75	-2.02731e-05	-1.11536e-05
7.7	-3.92499e-05	1.81721e-05
7.65	-7.36942e-05	2.61442e-05
7.6	-4.24387e-05	3.29691e-05
7.55	-5.34581e-05	3.21569e-05
7.5	-6.10878e-05	3.27604e-05
7.45	-4.52029e-05	2.47584e-05
7.4	-3.49062e-05	2.36855e-05
7.35	-2.45796e-05	1.56389e-05
7.3	-1.82168e-05	8.15099e-06
7.25	-1.92971e-05	5.52091e-06
7.2	-2.32534e-05	8.08394e-06
7.15	-2.81633e-05	1.88799e-05
7.1	-4.68644e-05	2.42518e-05
7.05	-5.50153e-05	2.91915e-05
7	-0.000100501	2.71649e-05
6.95	-0.000132718	4.44578e-05
6.9	-0.000115395	2.0668e-05
6.85	-0.000216418	3.1613e-05
6.8	-0.000115499	3.58673e-05
6.75	-0.000218445	2.97503e-05
6.7	-0.000218445	-1.00211e-05
6.65	-0.000168578	-2.68595e-05
6.6	-4.89953e-05	-2.27244e-05
6.55	-1.70396e-05	-1.65255e-05
6.5	-5.19308e-06	-1.29641e-05
6.45	-5.21544e-07	-1.04681e-05
6.4	1.93717e-06	-1.00807e-05
6.35	3.22612e-06	-9.05996e-06
6.3	4.22451e-06	-7.35375e-06
6.25	4.06805e-06	-6.40008e-06
6.2	4.35117e-06	-6.42988e-06
6.15	4.32137e-06	-7.06318e-06
6.1	4.90251e-06	-6.72045e-06
6.05	4.25431e-06	-6.95142e-06
6	4.89506e-06	-7.07063e-06
5.95	5.61032e-06	-6.60124e-06
5.9	5.62522e-06	-6.58634e-06
5.85	5.88599e-06	-6.77261e-06
5.8	5.18563e-06	-7.22709e-06
5.75	4.74605e-06	-7.43571e-06
5.7	4.7535e-06	-7.61452e-06
5.65	5.54326e-06	-7.56982e-06
5.6	5.18563e-06	-8.00943e-06
5.55	7.11533e-06	-7.85297e-06
5.5	7.47296e-06	-8.3e-06
5.45	7.98708e-06	-8.85135e-06
5.4	9.46975e-06	-8.64273e-06
5.35	9.43249e-06	-9.07487e-06
5.3	1.0483e-05	-8.75449e-06
5.25	1.16975e-05	-8.24785e-06
5.2	1.18018e-05	-8.23295e-06
5.15	1.22712e-05	-7.92748e-06
5.1	1.35974e-05	-6.88437e-06
5.05	1.47448e-05	-6.035e-06
5	1.51769e-05	-5.84873e-06
4.95	1.52216e-05	-5.80403e-06
4.9	1.5475e-05	-5.40915e-06
4.85	1.57059e-05	-5.53581e-06
4.8	1.57432e-05	-5.51346e-06
4.75	1.54228e-05	-5.4166e-06
4.7	1.49757e-05	-5.64757e-06
4.65	1.46703e-05	-5.79658e-06
4.6	1.49832e-05	-5.82638e-06
4.55	1.54303e-05	-5.54326e-06
4.5	1.5855e-05	-5.39425e-06
4.45	1.57506e-05	-5.64757e-06
4.4	1.59593e-05	-5.68482e-06
4.35	1.62051e-05	-5.56561e-06
4.3	1.62796e-05	-5.48366e-06
4.25	1.61679e-05	-5.82638e-06
4.2	1.63914e-05	-5.91579e-06
4.15	1.66298e-05	-5.96794e-06
4.1	1.66373e-05	-5.82638e-06
4.05	1.67192e-05	-5.63267e-06
4	1.64286e-05	-6.07225e-06
3.95	1.5691e-05	-6.13186e-06
3.9	1.54154e-05	-6.20636e-06
3.85	1.47522e-05	-6.50439e-06
3.8	1.43871e-05	-6.6236e-06
3.75	1.45063e-05	-6.34792e-06
3.7	1.45808e-05	-6.18401e-06
3.65	1.39624e-05	-6.57889e-06
3.6	1.39028e-05	-6.72045e-06
3.55	1.33366e-05	-6.79496e-06
3.5	1.34335e-05	-6.54164e-06
3.45	1.34782e-05	-6.10951e-06
3.4	1.38134e-05	-5.83383e-06
3.35	1.38805e-05	-5.72953e-06
3.3	1.39401e-05	-5.58051e-06
3.25	1.40966e-05	-5.45385e-06
3.2	1.4633e-05	-5.28994e-06
3.15	1.43573e-05	-5.3421e-06
3.1	1.47597e-05	-5.27504e-06
3.05	1.54675e-05	-4.87271e-06
3	1.59071e-05	-4.7535e-06
2.95	1.62349e-05	-4.52998e-06
2.9	1.62498e-05	-4.55978e-06
2.85	1.61455e-05	-4.67154e-06
2.8	1.62498e-05	-4.70135e-06
2.75	1.62871e-05	-4.7237e-06
2.7	1.59593e-05	-4.77585e-06
2.65	1.58177e-05	-4.79075e-06
2.6	1.55718e-05	-4.61194e-06
2.55	1.52514e-05	-4.74605e-06
2.5	nan	nan
