# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 361
-9	1.27555e-05	8.64273e-06
-8.95	1.22786e-05	1.01925e-05
-8.9	1.1623e-05	9.95403e-06
-8.85	1.59146e-05	1.2219e-05
-8.8	1.37091e-05	8.16589e-06
-8.75	1.68682e-05	1.07289e-05
-8.7	1.68682e-05	1.31727e-05
-8.65	2.16962e-05	1.20998e-05
-8.6	2.40804e-05	1.09077e-05
-8.55	2.12194e-05	1.18614e-05
-8.5	2.34247e-05	1.15634e-05
-8.45	2.56301e-05	1.10865e-05
-8.4	2.58089e-05	1.13845e-05
-8.35	2.31267e-05	1.35899e-05
-8.3	1.54377e-05	1.25766e-05
-8.25	2.71798e-05	1.6749e-05
-8.2	2.66434e-05	1.1921e-05
-8.15	1.9312e-05	1.24574e-05
-8.1	2.16962e-05	1.31727e-05
-8.05	1.95504e-05	1.07885e-05
-8	2.63454e-05	6.55654e-06
-7.95	2.29479e-05	1.12653e-05
-7.9	2.11598e-05	1.28747e-05
-7.85	3.13523e-05	1.11461e-05
-7.8	2.36036e-05	5.84128e-06
-7.75	3.01601e-05	8.76194e-06
-7.7	2.80143e-05	1.20402e-05
-7.65	3.25444e-05	1.01328e-05
-7.6	3.36173e-05	5.60287e-06
-7.55	4.22003e-05	7.80827e-06
-7.5	8.78577e-05	8.76194e-06
-7.45	0.000225306	1.91928e-05
-7.4	0.000281395	-2.12194e-05
-7.35	0.000343503	-2.25307e-05
-7.3	0.000369908	-3.2902e-05
-7.25	0.000302019	-3.03985e-06
-7.2	0.000349762	-8.94075e-06
-7.15	0.000415387	-3.85644e-05
-7.1	0.000367286	-2.97428e-05
-7.05	0.000422062	-3.88029e-05
-7	0.000405254	-3.89817e-05
-6.95	0.000354769	-9.59641e-06
-6.9	0.000341656	-2.3246e-06
-6.85	0.000306608	7.15259e-06
-6.8	0.00033039	8.82155e-06
-6.75	0.000364782	8.2851e-06
-6.7	0.000372769	2.92064e-06
-6.65	0.000409307	-3.51669e-06
-6.6	0.000353815	6.61614e-06
-6.55	0.000304105	1.73451e-05
-6.5	0.000281574	1.08481e-05
-6.45	0.000290753	-2.14578e-06
-6.4	0.000270607	-6.31812e-06
-6.35	0.000281276	-1.96696e-05
-6.3	0.000254037	-1.2517e-05
-6.25	0.000229598	-5.54326e-06
-6.2	0.000197888	2.62262e-06
-6.15	0.000176848	1.03713e-05
-6.1	0.000151456	9.89443e-06
-6.05	0.000134886	9.41759e-06
-6	0.000145555	9.95403e-06
-5.95	0.000143052	8.52352e-06
-5.9	0.000131072	8.16589e-06
-5.85	0.000129224	7.09298e-06
-5.8	0.000140072	8.94075e-06
-5.75	0.000138522	8.16589e-06
-5.7	0.000144661	7.09298e-06
-5.65	0.000134886	1.00732e-05
-5.6	0.000135005	6.31812e-06
-5.55	0.000130774	4.7684e-06
-5.5	0.000133813	3.99354e-06
-5.45	0.000123561	5.72208e-06
-5.4	0.000112415	1.14442e-05
-5.35	0.000101924	1.08481e-05
-5.3	8.63676e-05	1.34707e-05
-5.25	8.31489e-05	1.39475e-05
-5.2	6.59232e-05	1.30535e-05
-5.15	6.34794e-05	1.53185e-05
-5.1	6.38966e-05	1.45436e-05
-5.05	7.19433e-05	1.07885e-05
-5	6.83074e-05	1.18018e-05
-4.95	7.14664e-05	9.59641e-06
-4.9	6.59828e-05	1.1623e-05
-4.85	5.51941e-05	1.74047e-05
-4.8	6.00817e-05	1.23382e-05
-4.75	5.88896e-05	1.43052e-05
-4.7	5.78763e-05	1.54377e-05
-4.65	5.19159e-05	1.56761e-05
-4.6	5.12006e-05	1.4484e-05
-4.55	5.75187e-05	1.63318e-05
-4.5	5.87704e-05	1.48416e-05
-4.45	6.46715e-05	8.94075e-06
-4.4	5.63266e-05	1.34111e-05
-4.35	5.94261e-05	1.24574e-05
-4.3	6.41351e-05	8.94075e-06
-4.25	6.23469e-05	1.14442e-05
-4.2	6.17509e-05	1.59146e-05
-4.15	6.43139e-05	1.40071e-05
-4.1	6.23469e-05	3.75511e-06
-4.05	6.06778e-05	7.98708e-06
-4	6.44927e-05	1.18018e-05
-3.95	6.25257e-05	-4.64919e-06
-3.9	6.5804e-05	-3.93394e-06
-3.85	7.52811e-05	1.31131e-06
-3.8	7.71289e-05	2.92064e-06
-3.75	7.3493e-05	8.64273e-06
-3.7	7.53407e-05	8.58313e-06
-3.65	7.02147e-05	1.51992e-05
-3.6	6.97379e-05	1.65702e-05
-3.55	7.77249e-05	1.23382e-05
-3.5	8.46391e-05	4.29156e-06
-3.45	8.45795e-05	8.2255e-06
-3.4	9.01823e-05	2.08618e-06
-3.35	9.28049e-05	1.49012e-06
-3.3	9.56063e-05	5.96051e-08
-3.25	9.43546e-05	-7.74864e-07
-3.2	8.97055e-05	-1.1325e-06
-3.15	8.57119e-05	-1.01329e-06
-3.1	8.20165e-05	-1.1325e-06
-3.05	7.95727e-05	-1.1921e-06
-3	7.58772e-05	3.21867e-06
-2.95	7.59964e-05	2.92064e-06
-2.9	7.27777e-05	6.31812e-06
-2.85	6.92611e-05	7.98708e-06
-2.8	6.09758e-05	1.30535e-05
-2.75	6.46119e-05	1.01328e-05
-2.7	6.24661e-05	1.1921e-05
-2.65	4.83396e-05	1.74643e-05
-2.6	3.67167e-05	1.961e-05
-2.55	4.21407e-05	1.99081e-05
-2.5	4.92933e-05	1.92524e-05
-2.45	3.74916e-05	1.94908e-05
-2.4	5.85916e-05	1.51396e-05
-2.35	6.5506e-05	1.19806e-05
-2.3	6.92015e-05	9.89443e-06
-2.25	7.18241e-05	7.45061e-06
-2.2	6.27046e-05	1.34111e-05
-2.15	6.24065e-05	1.69278e-05
-2.1	6.59232e-05	1.40071e-05
-2.05	6.65192e-05	1.38879e-05
-2	7.3493e-05	4.94721e-06
-1.95	7.49235e-05	2.74183e-06
-1.9	7.08108e-05	9.11957e-06
-1.85	5.07834e-05	1.93716e-05
-1.8	6.2943e-05	1.40668e-05
-1.75	5.67439e-05	1.81199e-05
-1.7	5.96645e-05	1.63914e-05
-1.65	6.11548e-05	1.24574e-05
-1.6	6.77113e-05	7.74866e-06
-1.55	6.59828e-05	9.95403e-06
-1.5	6.50291e-05	8.58313e-06
-1.45	5.92472e-05	1.38879e-05
-1.4	6.62212e-05	6.61614e-06
-1.35	6.34198e-05	9.29838e-06
-1.3	6.18105e-05	1.2517e-05
-1.25	6.88438e-05	1.23978e-05
-1.2	4.6015e-05	1.69874e-05
-1.15	5.92472e-05	1.29343e-05
-1.1	6.40159e-05	9.29838e-06
-1.05	6.66981e-05	7.15259e-06
-1	7.22413e-05	-1.43052e-06
-0.949999999999999	7.28373e-05	-1.1921e-06
-0.9	7.26585e-05	8.34469e-07
-0.85	7.44467e-05	-4.76841e-07
-0.799999999999999	7.43871e-05	-2.08618e-06
-0.75	7.43275e-05	-1.78815e-06
-0.699999999999999	7.3791e-05	2.3246e-06
-0.65	7.65328e-05	-1.78815e-07
-0.6	7.72481e-05	-1.31131e-06
-0.549999999999999	7.64732e-05	2.26499e-06
-0.5	7.75461e-05	1.54973e-06
-0.449999999999999	7.8321e-05	1.43052e-06
-0.4	8.00495e-05	2.3842e-06
-0.35	8.12416e-05	5.48366e-06
-0.299999999999999	8.53543e-05	4.94721e-06
-0.25	8.97055e-05	3.15906e-06
-0.199999999999999	9.77521e-05	-1.1921e-06
-0.15	0.00010568	1.01329e-06
-0.0999999999999996	0.000112176	4.58959e-06
-0.0499999999999989	0.000111819	1.47224e-05
0	0.000127555	2.3246e-06
0.0500000000000007	0.000129105	1.24574e-05
0.0999999999999996	0.000141026	9.83482e-06
0.15	0.00015688	1.04905e-05
0.200000000000001	0.000168682	9.5368e-06
0.25	0.000171543	8.70234e-06
0.300000000000001	0.000160635	5.78168e-06
0.35	0.000145615	8.46392e-06
0.4	0.000131072	9.89443e-06
0.450000000000001	0.000126542	2.3842e-07
0.5	0.00011617	-1.1921e-06
0.550000000000001	0.000108243	-2.80143e-06
