# ppms_field_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Magnetic Field"	"volt"	"X"	"Y"	"X"	"Y"
# 181	281
0	-3.7	0.000113249	-7.92748e-06	1.09822e-05	-5.9605e-07
0	-3.6	0.000111044	-6.88437e-06	1.12877e-05	-5.73698e-07
0	-3.5	0.000108481	-7.86787e-06	1.14591e-05	-5.28995e-07
0	-3.4	0.000106425	-9.35799e-06	1.16006e-05	-4.17234e-07
0	-3.3	0.00010559	-9.41759e-06	1.18763e-05	-5.36445e-07
0	-3.2	0.000105173	-1.15038e-05	1.21594e-05	-5.9605e-07
0	-3.1	0.00010717	-1.25468e-05	1.25394e-05	-6.25852e-07
0	-3	0.000109494	-1.14442e-05	1.27256e-05	-6.78006e-07
0	-2.9	0.000110597	-9.5368e-06	1.28523e-05	-7.45062e-07
0	-2.8	0.000107706	-7.2718e-06	1.33366e-05	-8.04666e-07
0	-2.7	0.000105471	-7.09298e-06	1.36346e-05	-8.27018e-07
0	-2.6	0.000103564	-7.77846e-06	1.37762e-05	-7.89765e-07
0	-2.5	0.000102997	-8.76194e-06	1.36346e-05	-7.45062e-07
0	-2.4	0.000101716	-1.03713e-05	1.40519e-05	-7.67413e-07
0	-2.3	0.000102431	-1.16826e-05	1.40593e-05	-7.74864e-07
0	-2.2	0.000105173	-1.20402e-05	1.38581e-05	-7.67413e-07
0	-2.1	0.000106037	-1.02521e-05	1.38432e-05	-7.2271e-07
0	-2	0.000105858	-8.67253e-06	1.37166e-05	-7.67413e-07
0	-1.9	0.000104487	-7.09298e-06	1.34633e-05	-6.25852e-07
0	-1.8	0.000102312	-6.94397e-06	1.34931e-05	-5.28995e-07
0	-1.7	0.000101984	-6.61614e-06	1.31056e-05	-5.21544e-07
0	-1.6	0.000101001	-8.13609e-06	1.2897e-05	-4.76841e-07
0	-1.5	0.000100226	-9.68581e-06	1.26586e-05	-4.54487e-07
0	-1.4	0.000101716	-1.14442e-05	1.2517e-05	-4.47037e-07
0	-1.3	0.00010407	-1.21892e-05	1.22041e-05	-4.47037e-07
0	-1.2	0.000106574	-1.11759e-05	1.22265e-05	-4.24685e-07
0	-1.1	0.00010708	-9.20898e-06	1.25245e-05	-4.99193e-07
0	-1	0.000105829	-7.42081e-06	1.27256e-05	-5.9605e-07
0	-0.899999999999999	0.000104219	-7.12278e-06	1.2979e-05	-6.40754e-07
0	-0.799999999999999	0.000103236	-8.1957e-06	1.35825e-05	-6.48204e-07
0	-0.699999999999999	0.000103623	-9.62621e-06	1.46032e-05	-7.2271e-07
0	-0.6	0.000106156	-1.21594e-05	1.58922e-05	-7.82315e-07
0	-0.5	0.000112236	-1.35601e-05	1.74792e-05	-8.41919e-07
0	-0.399999999999999	0.000121356	-1.40071e-05	1.93046e-05	-9.16425e-07
0	-0.299999999999999	0.000130952	-1.36495e-05	2.2106e-05	-1.08034e-06
0	-0.199999999999999	0.000140608	-1.31727e-05	2.64497e-05	-1.25916e-06
0	-0.0999999999999996	0.000159294	-1.6451e-05	3.36098e-05	-1.78815e-06
0	0	0.00017807	-1.92226e-05	4.29081e-05	-2.57046e-06
0	0.100000000000001	0.000188054	-2.21432e-05	5.18265e-05	-3.30062e-06
0	0.200000000000001	0.000187428	-2.42294e-05	4.97925e-05	-3.24102e-06
0	0.300000000000001	0.000178994	-2.39016e-05	4.04494e-05	-2.414e-06
0	0.4	0.000163794	-2.08617e-05	3.29616e-05	-1.89245e-06
0	0.5	0.000151039	-1.75239e-05	2.75077e-05	-1.38582e-06
0	0.600000000000001	0.000138433	-1.34707e-05	2.31714e-05	-1.06544e-06
0	0.700000000000001	0.000127257	-1.06693e-05	2.00943e-05	-7.52512e-07
0	0.800000000000001	0.000120342	-1.02521e-05	1.79709e-05	-4.91742e-07
0	0.9	0.000112266	-1.11759e-05	1.62424e-05	-4.32135e-07
0	1	0.000107497	-1.2219e-05	1.48714e-05	-4.61938e-07
0	1.1	0.00010714	-1.29343e-05	1.37538e-05	-4.47037e-07
0	1.2	0.000108749	-1.2219e-05	1.29343e-05	-4.61938e-07
0	1.3	0.000110865	-1.03713e-05	1.23904e-05	-4.76841e-07
0	1.4	0.000110984	-8.52352e-06	1.18465e-05	-4.24685e-07
0	1.5	0.000107676	-7.24199e-06	1.15485e-05	-4.32135e-07
0	1.6	0.000103266	-7.59962e-06	1.13324e-05	-4.02333e-07
0	1.7	0.000101746	-9.00036e-06	1.13547e-05	-3.94883e-07
0	1.8	0.000103295	-1.09673e-05	1.16453e-05	-4.84291e-07
0	1.9	0.000106425	-1.22786e-05	1.22116e-05	-4.76841e-07
0	2	0.00011009	-1.20402e-05	1.28747e-05	-4.69388e-07
0	2.1	0.000111193	-1.04011e-05	1.37315e-05	-3.87432e-07
0	2.2	0.000108451	-8.37451e-06	1.45734e-05	-4.69388e-07
0	2.3	0.000106067	-7.39101e-06	1.51992e-05	-5.66248e-07
0	2.4	0.000103027	-6.73535e-06	1.5393e-05	-5.81149e-07
0	2.5	0.000100017	-7.56982e-06	1.54899e-05	-6.78006e-07
0	2.6	9.76329e-05	-9.11957e-06	1.55867e-05	-7.97216e-07
0	2.7	9.58447e-05	-1.07587e-05	1.58624e-05	-7.82315e-07
0	2.8	9.60235e-05	-1.10567e-05	1.61828e-05	-7.30161e-07
