# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	0.000363352	-2.71798e-05
-12.9	0.000384094	-2.83719e-05
-12.8	0.000418665	-3.17099e-05
-12.7	0.000494722	-3.93393e-05
-12.6	0.000775818	-6.91419e-05
-12.5	0.00144769	-0.000166417
-12.4	0.00202753	-0.000280144
-12.3	0.00213791	-0.000304224
-12.2	0.00212981	-0.000302317
-12.1	0.00214578	-0.000303747
-12	0.00199915	-0.000271322
-11.9	0.00223614	-0.000325682
-11.8	0.00245024	-0.000373842
-11.7	0.00234963	-0.000354292
-11.6	0.00256445	-0.000402929
-11.5	0.00264098	-0.00041938
-11.4	0.0029688	-0.000502352
-11.3	0.00297929	-0.000507835
-11.2	0.00306489	-0.000519995
-11.1	0.0032952	-0.000590805
-11	0.00336696	-0.000612978
-10.9	0.00370194	-0.000724558
-10.8	0.00390221	-0.00078297
-10.7	0.00440553	-0.000993975
-10.6	0.0047262	-0.00113011
-10.5	0.00486949	-0.00120641
-10.4	0.00526527	-0.00140286
-10.3	0.00546077	-0.0015514
-10.2	0.00470784	-0.00131608
-10.1	0.00487188	-0.00139714
-10	0.00462106	-0.00129772
-9.9	0.00419405	-0.00116015
-9.8	0.00381781	-0.000990875
-9.7	0.00318076	-0.00068498
-9.6	0.00282241	-0.000544313
-9.5	0.00246669	-0.000421526
-9.4	0.00228287	-0.00037122
-9.3	0.0021639	-0.000336649
-9.2	0.00205161	-0.0003078
-9.1	0.00201203	-0.00029278
-9	0.0019405	-0.000274183
-8.9	0.00187374	-0.000258686
-8.8	0.00181103	-0.000241519
-8.7	0.00172759	-0.000224591
-8.6	0.00163222	-0.000208379
-8.5	0.0015545	-0.000193358
-8.4	0.00149322	-0.00018406
-8.3	0.00143195	-0.000172854
-8.2	0.00137139	-0.000162364
-8.1	0.00132919	-0.000155211
-8	0.00129462	-0.000149251
-7.9	0.00126696	-0.000144483
-7.8	0.00123263	-0.000138045
-7.7	0.00119258	-0.000133038
-7.6	0.00114942	-0.000125648
-7.5	0.00111509	-0.000120402
-7.4	0.0010841	-0.000115395
-7.3	0.00106049	-0.000112057
-7.2	0.00103808	-0.000108958
-7.1	0.00100971	-0.000104666
-7	0.000986822	-0.000101328
-6.9	0.000969891	-9.87058e-05
-6.8	0.00095487	-9.656e-05
-6.7	0.000943426	-9.46526e-05
-6.6	0.000931028	-9.34605e-05
-6.5	0.000919584	-9.17916e-05
-6.4	0.000910524	-9.03611e-05
-6.3	0.000903133	-8.9169e-05
-6.2	0.00089908	-8.9169e-05
-6.1	0.000891689	-8.84538e-05
-6	0.000882152	-8.70232e-05
-5.9	0.000871662	-8.55927e-05
-5.8	0.000860218	-8.32085e-05
-5.7	0.000847582	-8.24933e-05
-5.6	0.000837568	-8.10628e-05
-5.5	0.000829224	-7.84402e-05
-5.4	0.000820164	-7.86786e-05
-5.3	0.000813488	-7.77249e-05
-5.2	0.000812057	-7.77249e-05
-5.1	0.000816587	-7.74865e-05
-5	0.000818972	-7.77249e-05
-4.9	0.000819687	-7.67712e-05
-4.8	0.000818972	-7.67712e-05
-4.7	0.000823501	-7.67712e-05
-4.6	0.000824455	-7.74865e-05
-4.5	0.000822071	-7.65328e-05
-4.4	0.000822548	-7.65328e-05
-4.3	0.000819687	-7.55792e-05
-4.2	0.000816111	-7.48639e-05
-4.1	0.000811819	-7.41486e-05
-4	0.000816111	-7.43871e-05
-3.9	0.000816349	-7.39102e-05
-3.8	0.000810627	-7.36718e-05
-3.7	0.000807766	-7.34334e-05
-3.6	0.000803474	-7.34334e-05
-3.5	0.000792746	-7.20029e-05
-3.4	0.000778679	-7.08108e-05
-3.3	0.000767712	-6.89034e-05
-3.2	0.000757936	-6.8665e-05
-3.1	0.000749592	-6.79498e-05
-3	0.000744585	-6.77113e-05
-2.9	0.000736956	-6.67577e-05
-2.8	0.000728611	-6.5804e-05
-2.7	0.00072265	-6.55656e-05
-2.6	0.000721458	-6.60424e-05
-2.5	0.000723604	-6.48503e-05
-2.4	0.000726465	-6.60424e-05
-2.3	0.000732902	-6.65192e-05
-2.2	0.000741247	-6.77113e-05
-2.1	0.000747208	-6.84266e-05
-2	0.000753406	-6.93803e-05
-1.9	0.000759605	-6.93803e-05
-1.8	0.00076795	-7.10492e-05
-1.7	0.000778917	-7.1526e-05
-1.6	0.000793461	-7.41486e-05
-1.5	0.000809673	-7.58176e-05
-1.4	0.00082827	-7.77249e-05
-1.3	0.00084639	-8.01091e-05
-1.2	0.000871185	-8.29701e-05
-1.1	0.000893597	-8.53543e-05
-1	0.000920776	-8.94074e-05
-0.899999999999999	0.00095344	-9.32221e-05
-0.799999999999999	0.000995643	-9.96594e-05
-0.699999999999999	0.00104929	-0.000106812
-0.6	0.00111175	-0.000115872
-0.5	0.00118256	-0.000125409
-0.399999999999999	0.00126673	-0.000138999
-0.299999999999999	0.0013733	-0.000156404
-0.199999999999999	0.00153423	-0.000185491
-0.0999999999999996	0.00182939	-0.000244619
0	0.00244118	-0.000385525
0.100000000000001	0.00286151	-0.000507597
0.200000000000001	0.0028813	-0.000519518
0.300000000000001	0.00287057	-0.000516895
0.4	0.0028813	-0.000526194
0.5	0.00272204	-0.00050569
0.600000000000001	0.00243451	-0.000422956
0.700000000000001	0.00216915	-0.000346662
0.800000000000001	0.00195099	-0.000286104
0.9	0.00177289	-0.000241042
1	0.00162173	-0.00020671
1.1	0.00148822	-0.000179292
1.2	0.00137449	-0.000158549
1.3	0.0012672	-0.000140668
1.4	0.00116182	-0.000124694
1.5	0.00108004	-0.000112296
1.6	0.00101305	-0.000102759
1.7	0.000963692	-9.63216e-05
1.8	0.000925068	-9.203e-05
1.9	0.000896219	-8.82153e-05
2	0.000873093	-8.53543e-05
2.1	0.000853542	-8.20165e-05
2.2	0.000840191	-7.96323e-05
2.3	0.000826124	-7.70097e-05
2.4	0.000806574	-7.6056e-05
2.5	0.000789408	-7.39102e-05
2.6	0.000768427	-7.03339e-05
2.7	0.000749115	-6.79498e-05
2.8	0.000731234	-6.65192e-05
2.9	0.000712398	-6.31814e-05
3	0.000700478	-6.27046e-05
3.1	0.000695232	-6.22277e-05
3.2	0.000688557	-6.10356e-05
3.3	0.000687364	-6.00817e-05
3.4	0.000686411	-5.96049e-05
3.5	0.000687603	-6.0797e-05
3.6	0.000696901	-6.17509e-05
3.7	0.000700954	-6.17509e-05
3.8	0.000693563	-6.1274e-05
3.9	0.00069261	-6.10356e-05
4	0.000693087	-6.10356e-05
4.1	0.000697855	-6.24661e-05
4.2	0.000699285	-6.15125e-05
