# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 101
-5	9.34904e-05	-7.42081e-06	9.59639e-05	-1.01328e-05
-4.9	0.000101835	-2.66732e-05	9.55169e-05	-9.11957e-06
-4.8	0.000247868	2.31863e-05	8.95564e-05	-6.79496e-06
-4.7	6.52079e-05	-5.73697e-05	9.94806e-05	-8.37451e-06
-4.6	9.8825e-05	-9.89443e-06	9.6262e-05	-1.01328e-05
-4.5	0.000118107	-3.86836e-05	9.52189e-05	-7.39101e-06
-4.4	0.000187517	4.42567e-05	9.16724e-05	-9.5368e-06
-4.3	9.40864e-05	-2.79249e-05	9.656e-05	-8.10629e-06
-4.2	9.96594e-05	-8.16589e-06	9.6113e-05	-8.88115e-06
-4.1	9.46824e-05	-7.54002e-06	9.48017e-05	-9.5368e-06
-4	0.000116885	-9.05996e-06	9.53977e-05	-8.70234e-06
-3.9	0.000126303	1.50204e-05	9.36394e-05	-9.38779e-06
-3.8	0.00010404	-4.20215e-05	9.60235e-05	-7.00357e-06
-3.7	9.15532e-05	-1.24872e-05	9.53679e-05	-8.64273e-06
-3.6	6.96783e-05	-5.78465e-05	9.76329e-05	-7.2718e-06
-3.5	7.21221e-05	-4.05314e-05	9.7156e-05	-8.91095e-06
-3.4	0.000159563	1.22488e-05	9.42354e-05	-8.76194e-06
-3.3	8.06157e-05	2.50341e-06	9.57851e-05	-9.23878e-06
-3.2	0.000108928	1.07289e-06	9.50699e-05	-9.08977e-06
-3.1	0.000114918	4.17234e-07	9.51891e-05	-9.00036e-06
-3	0.000128121	5.63267e-06	9.57851e-05	-8.82155e-06
-2.9	9.43248e-05	1.72557e-05	9.54275e-05	-1.01925e-05
-2.8	0.000112206	-2.43188e-05	9.63514e-05	-9.17917e-06
-2.7	0.000122995	-1.19806e-05	9.60235e-05	-7.80827e-06
-2.6	0.000138254	-1.70768e-05	9.53679e-05	-7.65926e-06
-2.5	8.62782e-05	-1.89544e-05	9.6709e-05	-9.74542e-06
-2.4	0.000120134	-2.16366e-05	9.67388e-05	-8.46392e-06
-2.3	0.00010711	-2.1726e-05	9.6858e-05	-8.70234e-06
-2.2	0.000125081	-2.42294e-05	9.69474e-05	-7.89767e-06
-2.1	0.000100077	-2.70606e-05	9.70964e-05	-8.55332e-06
-2	0.000113458	6.19891e-06	9.59341e-05	-9.35799e-06
-1.9	0.000102044	-1.95504e-05	9.76329e-05	-9.17917e-06
-1.8	0.000114322	-2.51235e-05	9.71858e-05	-8.49372e-06
-1.7	0.00010866	-4.56872e-05	9.84673e-05	-8.01688e-06
-1.6	0.000136227	-6.94397e-06	9.62024e-05	-8.07649e-06
-1.5	9.19704e-05	1.40072e-06	9.80799e-05	-1.04607e-05
-1.4	0.000102789	-5.36445e-07	9.75435e-05	-9.11957e-06
-1.3	9.39672e-05	-5.96049e-06	9.81395e-05	-9.507e-06
-1.2	0.000107289	-2.13386e-05	9.81693e-05	-8.79174e-06
-1.1	0.000117422	-1.00434e-05	9.74839e-05	-8.91095e-06
-1	0.000108749	-6.0797e-06	9.79309e-05	-9.38779e-06
-0.899999999999999	8.97949e-05	-2.44678e-05	9.8974e-05	-8.91095e-06
-0.8	8.0884e-05	-5.54326e-05	0.000100375	-8.64273e-06
-0.7	0.000103862	-2.74183e-05	9.90634e-05	-8.82155e-06
-0.6	0.000108183	-1.81795e-05	9.87058e-05	-9.08977e-06
-0.5	0.000122399	-1.04011e-05	9.81991e-05	-8.82155e-06
-0.399999999999999	0.000110358	-9.23878e-06	9.8825e-05	-9.17917e-06
-0.3	0.000120253	-1.33217e-05	9.88846e-05	-8.94075e-06
-0.199999999999999	0.000115991	-2.33353e-05	9.93316e-05	-8.91095e-06
-0.0999999999999996	0.000108988	-1.207e-05	9.93316e-05	-9.41759e-06
0	0.000109494	-1.54377e-05	9.96296e-05	-9.38779e-06
0.100000000000001	0.000111074	-1.34409e-05	9.97786e-05	-9.38779e-06
0.2	0.000109196	-1.30833e-05	9.98382e-05	-9.4772e-06
0.300000000000001	0.000106007	-1.50204e-05	0.000100136	-9.5666e-06
0.4	0.00014034	-1.25468e-05	9.90038e-05	-8.76194e-06
0.5	5.4002e-05	1.82391e-05	0.000101001	-1.20402e-05
0.600000000000001	5.46577e-05	4.44058e-06	0.000102222	-1.24872e-05
0.7	0.000109524	-3.75512e-05	0.000102282	-9.00036e-06
0.800000000000001	0.000139476	-6.85457e-07	0.000100375	-9.26858e-06
0.9	0.0001207	-5.9605e-07	0.000101269	-1.01627e-05
1	6.16019e-05	5.46279e-05	0.000101269	-1.33515e-05
1.1	7.63242e-05	8.31491e-06	0.000102491	-1.18018e-05
1.2	9.03015e-05	9.05996e-06	0.00010252	-1.18912e-05
1.3	nan	nan	nan	nan
