# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	0.000375511	-2.88488e-05
-12.9	0.00039673	-3.05178e-05
-12.8	0.000431778	-3.38557e-05
-12.7	0.000502829	-4.17235e-05
-12.6	0.000780586	-7.10492e-05
-12.5	0.00141955	-0.000162364
-12.4	0.00194932	-0.000263216
-12.3	0.00203635	-0.000281574
-12.2	0.00206353	-0.00028825
-12.1	0.00208236	-0.000293018
-12	0.00192714	-0.00026107
-11.9	0.00193597	-0.000261547
-11.8	0.0022421	-0.000337364
-11.7	0.00214268	-0.000313045
-11.6	0.00242926	-0.000390531
-11.5	0.00263311	-0.000451328
-11.4	0.00316335	-0.000655178
-11.3	0.00292732	-0.000590328
-11.2	0.00276662	-0.000486853
-11.1	0.00296427	-0.000573162
-11	0.00269462	-0.000450375
-10.9	0.00288297	-0.000473024
-10.8	0.00282766	-0.000420811
-10.7	0.00288536	-0.000419857
-10.6	0.0026715	-0.000358345
-10.5	0.00286295	-0.000374557
-10.4	0.00257398	-0.000316383
-10.3	0.00235035	-0.000280144
-10.2	0.00213696	-0.000241996
-10.1	0.00195027	-0.000213624
-10	0.00172544	-0.000181676
-9.9	0.00166798	-0.000173331
-9.8	0.00150896	-0.000152827
-9.7	0.00136424	-0.000134707
-9.6	0.00121904	-0.000117064
-9.5	0.00110174	-0.000104428
-9.4	0.00107241	-9.98979e-05
-9.3	0.00106574	-9.91826e-05
-9.2	0.00101758	-9.29837e-05
-9.1	0.00102473	-9.32221e-05
-9	0.000993736	-8.9169e-05
-8.9	0.000988014	-8.86922e-05
-8.8	0.000966314	-8.58312e-05
-8.7	0.000938896	-8.36854e-05
-8.6	0.000890497	-7.77249e-05
-8.5	0.000840429	-7.27181e-05
-8.4	0.000797991	-6.84266e-05
-8.3	0.000758413	-6.48503e-05
-8.2	0.000723604	-6.05586e-05
-8.1	0.000700478	-5.88896e-05
-8	0.000688795	-5.76975e-05
-7.9	0.000690464	-5.79359e-05
-7.8	0.000672344	-5.60286e-05
-7.7	0.00065041	-5.38828e-05
-7.6	0.000631098	-5.19755e-05
-7.5	0.000614885	-4.98297e-05
-7.4	0.000600819	-4.93529e-05
-7.3	0.000589613	-4.79224e-05
