# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	1.38283e-05	-2.14578e-06
-12.9	1.54973e-05	-2.14578e-06
-12.8	1.76431e-05	-2.3842e-06
-12.7	2.16962e-05	-2.62262e-06
-12.6	2.81335e-05	-3.33787e-06
-12.5	4.05314e-05	-4.7684e-06
-12.4	6.72345e-05	-8.82155e-06
-12.3	0.000100852	-1.57357e-05
-12.2	0.000144483	-2.90872e-05
-12.1	0.000145913	-3.67167e-05
-12	0.000182868	-3.8624e-05
-11.9	0.000210048	-4.33924e-05
-11.8	0.000270369	-5.43597e-05
-11.7	0.000297787	-5.65054e-05
-11.6	0.000391724	-9.32221e-05
-11.5	0.000470879	-0.00011921
-11.4	0.000630621	-0.000165225
-11.3	0.000456335	-0.000107289
-11.2	0.000511888	-6.15125e-05
-11.1	0.000482084	-6.22277e-05
-11	0.000564102	-0.000115872
-10.9	0.00041342	-1.23978e-05
-10.8	0.000545505	-2.76567e-05
-10.7	0.000704531	-0.00020218
-10.6	0.000523571	-0.000117541
-10.5	0.000364067	-5.41213e-05
-10.4	0.000316145	-4.07698e-05
-10.3	0.000246527	-2.83719e-05
-10.2	0.00020671	-2.33651e-05
-10.1	0.000190021	-2.12194e-05
-10	0.000172854	-1.90736e-05
-9.9	0.000157119	-1.71663e-05
-9.8	0.000146152	-1.54973e-05
-9.7	0.000133992	-1.40668e-05
-9.6	0.000119925	-1.1921e-05
-9.5	0.000109673	-1.07289e-05
-9.4	0.000101805	-9.5368e-06
-9.3	9.44142e-05	-8.82155e-06
-9.2	8.75001e-05	-7.86787e-06
-9.1	8.1778e-05	-7.39101e-06
-9	7.62944e-05	-6.67575e-06
-8.9	7.08108e-05	-6.19891e-06
-8.8	6.62808e-05	-5.72208e-06
-8.7	6.17509e-05	-5.24524e-06
-8.6	5.74591e-05	-5.00682e-06
-8.5	5.48365e-05	-4.52998e-06
-8.4	5.26907e-05	-4.52998e-06
-8.3	5.10218e-05	-4.29156e-06
-8.2	5.03066e-05	-4.05314e-06
-8.1	4.98297e-05	-4.05314e-06
-8	4.91145e-05	-4.05314e-06
-7.9	4.83992e-05	-4.05314e-06
-7.8	4.72071e-05	-4.05314e-06
-7.7	4.57766e-05	-3.81473e-06
-7.6	4.41077e-05	-3.57629e-06
-7.5	4.26772e-05	-3.33787e-06
-7.4	4.12466e-05	-3.33787e-06
-7.3	4.00546e-05	-3.33787e-06
-7.2	3.91009e-05	-3.33787e-06
-7.1	3.81472e-05	-3.09946e-06
-7	3.74319e-05	-3.09946e-06
-6.9	3.69551e-05	-3.09946e-06
-6.8	3.60014e-05	-2.86104e-06
-6.7	3.52862e-05	-2.86104e-06
-6.6	3.43325e-05	-2.86104e-06
-6.5	3.36173e-05	-2.86104e-06
-6.4	3.2902e-05	-2.62262e-06
-6.3	3.24252e-05	-2.62262e-06
-6.2	3.14715e-05	-2.3842e-06
-6.1	3.09946e-05	-2.3842e-06
-6	3.02793e-05	-2.3842e-06
-5.9	2.9564e-05	-2.3842e-06
-5.8	2.88488e-05	-2.3842e-06
-5.7	2.81335e-05	-2.3842e-06
-5.6	2.74183e-05	-2.3842e-06
-5.5	2.6703e-05	-2.14578e-06
-5.4	2.59877e-05	-2.14578e-06
-5.3	2.50341e-05	-1.90736e-06
-5.2	2.43188e-05	-1.90736e-06
-5.1	2.36036e-05	-1.90736e-06
-5	2.31267e-05	-1.90736e-06
-4.9	2.24115e-05	-1.66894e-06
-4.8	2.16962e-05	-1.66894e-06
-4.7	2.12194e-05	-1.66894e-06
-4.6	2.07425e-05	-1.66894e-06
-4.5	2.02657e-05	-1.66894e-06
-4.4	1.97889e-05	-1.66894e-06
-4.3	1.97889e-05	-1.66894e-06
-4.2	1.9312e-05	-1.66894e-06
-4.1	1.9312e-05	-1.66894e-06
-4	1.9312e-05	-1.66894e-06
-3.9	1.9312e-05	-1.66894e-06
-3.8	1.9312e-05	-1.66894e-06
-3.7	1.9312e-05	-1.66894e-06
-3.6	1.97889e-05	-1.66894e-06
-3.5	1.97889e-05	-1.66894e-06
-3.4	2.00273e-05	-1.66894e-06
-3.3	2.02657e-05	-1.66894e-06
-3.2	2.05041e-05	-1.66894e-06
-3.1	2.0981e-05	-1.66894e-06
-3	2.14578e-05	-1.90736e-06
-2.9	2.19346e-05	-1.90736e-06
-2.8	2.26499e-05	-1.90736e-06
-2.7	2.36036e-05	-2.14578e-06
-2.6	2.50341e-05	-2.3842e-06
-2.5	2.74183e-05	-2.3842e-06
-2.4	3.02793e-05	-2.62262e-06
-2.3	3.45709e-05	-2.86104e-06
-2.2	4.05314e-05	-3.57629e-06
-2.1	4.86376e-05	-4.29156e-06
-2	5.9128e-05	-5.24524e-06
-1.9	7.03339e-05	-6.19891e-06
-1.8	8.29701e-05	-7.15259e-06
-1.7	9.58447e-05	-8.34471e-06
-1.6	0.000108243	-9.5368e-06
-1.5	0.000115395	-1.02521e-05
-1.4	0.000115395	-1.04905e-05
-1.3	0.00011611	-1.04905e-05
-1.2	0.000112772	-1.00136e-05
-1.1	0.000104428	-9.29838e-06
-1	9.91826e-05	-8.82155e-06
-0.899999999999999	0.000101567	-9.05996e-06
-0.799999999999999	0.000103474	-9.05996e-06
-0.699999999999999	0.000108481	-9.5368e-06
-0.6	0.000118256	-1.07289e-05
-0.5	0.000138761	-1.33515e-05
-0.399999999999999	0.000165463	-1.66894e-05
-0.299999999999999	0.000200749	-2.14578e-05
-0.199999999999999	0.000264408	-3.19483e-05
-0.0999999999999996	0.000448467	-6.98571e-05
0	0.000794653	-0.000183345
0.100000000000001	0.0011313	-0.00031233
