# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 301
-15	3.39003e-07	-5.02916e-08
-14.9	3.55767e-07	-1.86266e-08
-14.8	3.79981e-07	-5.58796e-09
-14.7	3.9302e-07	-3.35278e-08
-14.6	3.94883e-07	-7.0781e-08
-14.5	4.02333e-07	-1.67639e-08
-14.4	3.78119e-07	-2.98025e-08
-14.3	3.66943e-07	-1.86266e-08
-14.2	3.98608e-07	-4.28411e-08
-14.1	4.06058e-07	-2.79398e-08
-14	3.5763e-07	-1.67639e-08
-13.9	3.91157e-07	-1.67639e-08
-13.8	4.15372e-07	-4.8429e-08
-13.7	4.04196e-07	-3.72532e-09
-13.6	4.13509e-07	-5.21543e-08
-13.5	4.22822e-07	-3.35278e-08
-13.4	4.19097e-07	-4.28411e-08
-13.3	4.19097e-07	-7.45064e-09
-13.2	4.74976e-07	-4.09784e-08
-13.1	4.39586e-07	-4.28411e-08
-13	4.69388e-07	-5.21543e-08
-12.9	4.30273e-07	-1.04309e-07
-12.8	4.89879e-07	-5.21543e-08
-12.7	4.89879e-07	-3.53905e-08
-12.6	4.78703e-07	-4.65664e-08
-12.5	4.99193e-07	-3.35278e-08
-12.4	5.14094e-07	-2.42145e-08
-12.3	4.69388e-07	-1.49013e-08
-12.2	4.78703e-07	-4.8429e-08
-12.1	4.88017e-07	-2.60771e-08
-12	5.34583e-07	-5.77422e-08
-11.9	5.75561e-07	-3.91158e-08
-11.8	5.34583e-07	-4.28411e-08
-11.7	5.6066e-07	-3.35278e-08
-11.6	5.69973e-07	-4.28411e-08
-11.5	5.81149e-07	-3.72531e-08
-11.4	5.71836e-07	-4.8429e-08
-11.3	6.01638e-07	-2.04892e-08
-11.2	5.97913e-07	-9.12701e-08
-11.1	6.48204e-07	-5.21543e-08
-11	6.18402e-07	-6.14677e-08
-10.9	6.74281e-07	-4.09784e-08
-10.8	6.79869e-07	-8.94074e-08
-10.7	6.78006e-07	-6.14677e-08
-10.6	7.09671e-07	-6.5193e-08
-10.5	7.09671e-07	-8.19568e-08
-10.4	7.28298e-07	-5.02916e-08
