# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 161
-8	1.70619e-06	-3.72531e-08
-7.9	1.86265e-06	-6.70557e-08
-7.8	2.08618e-06	-1.49013e-08
-7.7	2.31715e-06	-4.47037e-08
-7.6	2.59282e-06	-5.21543e-08
-7.5	2.86849e-06	-4.47037e-08
-7.4	3.24847e-06	-5.21543e-08
-7.3	3.53159e-06	-8.94074e-08
-7.2	3.46453e-06	-6.70557e-08
-7.1	3.24847e-06	-8.19568e-08
-7	3.0324e-06	-5.96051e-08
-6.9	2.85359e-06	-8.19568e-08
-6.8	2.60027e-06	-6.70557e-08
-6.7	2.46616e-06	-1.49013e-08
-6.6	2.25754e-06	-5.21543e-08
-6.5	2.13088e-06	-5.21543e-08
-6.4	1.91481e-06	-2.98025e-08
-6.3	1.83285e-06	-5.21543e-08
-6.2	1.72109e-06	-5.96051e-08
-6.1	1.63168e-06	-7.45064e-09
-6	1.46777e-06	1.49013e-08
-5.9	1.46032e-06	-5.21543e-08
-5.8	1.37091e-06	-6.70557e-08
-5.7	1.26661e-06	-7.45064e-09
-5.6	1.30386e-06	-7.45064e-09
-5.5	1.22935e-06	-5.21543e-08
-5.4	1.1474e-06	0
-5.3	1.16975e-06	-7.45063e-08
-5.2	1.1474e-06	-2.98025e-08
-5.1	1.1325e-06	-4.47037e-08
-5	1.09524e-06	-4.47037e-08
-4.9	1.08779e-06	-3.72531e-08
-4.8	1.07289e-06	7.45064e-09
-4.7	1.05799e-06	-3.72531e-08
-4.6	1.19955e-06	-6.70557e-08
-4.5	1.13995e-06	-2.23519e-08
-4.4	1.09524e-06	-7.45063e-08
-4.3	1.08034e-06	-5.21543e-08
-4.2	1.10269e-06	-5.96051e-08
-4.1	1.11759e-06	0
-4	1.1921e-06	-5.21543e-08
-3.9	1.1921e-06	-3.72531e-08
-3.8	1.2517e-06	-5.21543e-08
-3.7	1.24425e-06	-6.70557e-08
-3.6	1.25916e-06	-5.96051e-08
-3.5	1.25916e-06	-5.21543e-08
-3.4	1.31131e-06	-5.21543e-08
-3.3	1.40817e-06	-6.70557e-08
-3.2	1.42307e-06	-7.45063e-08
-3.1	1.44542e-06	-4.47037e-08
-3	1.45287e-06	-7.45063e-08
-2.9	1.57953e-06	-3.72531e-08
-2.8	1.53483e-06	-7.45063e-08
-2.7	1.60188e-06	-6.70557e-08
-2.6	1.75089e-06	-5.96051e-08
-2.5	1.8105e-06	-6.70557e-08
-2.4	1.83285e-06	-6.70557e-08
-2.3	1.92971e-06	-5.96051e-08
-2.2	2.00422e-06	-6.70557e-08
-2.1	2.09363e-06	-5.96051e-08
-2	2.07873e-06	-6.70557e-08
-1.9	2.15323e-06	-5.21543e-08
-1.8	2.27989e-06	-5.96051e-08
-1.7	2.34695e-06	-6.70557e-08
-1.6	2.3544e-06	-4.47037e-08
-1.5	2.57792e-06	-6.70557e-08
-1.4	2.65987e-06	-7.45063e-08
-1.3	2.76418e-06	-6.70557e-08
-1.2	2.92064e-06	-1.1921e-07
-1.1	3.13671e-06	-1.34111e-07
-1	3.36768e-06	-1.63914e-07
-0.899999999999999	3.40493e-06	-1.34111e-07
-0.8	3.44218e-06	-1.1921e-07
-0.699999999999999	3.80726e-06	-1.34111e-07
-0.6	4.36607e-06	-1.41562e-07
-0.5	4.99937e-06	-2.16068e-07
-0.399999999999999	5.54326e-06	-2.23518e-07
-0.3	6.83966e-06	-2.3842e-07
-0.199999999999999	9.04506e-06	-3.27827e-07
-0.0999999999999996	1.3344e-05	-6.55655e-07
0	1.38879e-05	-8.34469e-07
0.0999999999999996	1.10046e-05	-4.54487e-07
0.200000000000001	7.97963e-06	-4.47037e-08
0.300000000000001	6.52674e-06	-1.41562e-07
0.4	5.45385e-06	-1.26661e-07
0.5	4.57469e-06	-1.26661e-07
0.6	4.11275e-06	-9.6858e-08
0.700000000000001	3.85198e-06	-8.19568e-08
0.800000000000001	3.47944e-06	-6.70557e-08
0.9	3.41983e-06	-8.19568e-08
1	3.02495e-06	-6.70557e-08
1.1	2.70458e-06	-6.70557e-08
1.2	2.58537e-06	-7.45063e-08
1.3	2.48851e-06	-6.70557e-08
1.4	2.37675e-06	-6.70557e-08
1.5	2.31715e-06	-5.96051e-08
1.6	2.19049e-06	-5.21543e-08
1.7	2.07128e-06	-6.70557e-08
1.8	1.98932e-06	-5.96051e-08
1.9	1.78815e-06	-5.21543e-08
2	1.7956e-06	-4.47037e-08
2.1	1.66149e-06	-1.49013e-08
2.2	1.53483e-06	-5.21543e-08
2.3	1.48267e-06	-2.23519e-08
2.4	1.43052e-06	-5.21543e-08
2.5	1.35601e-06	-5.96051e-08
2.6	1.31876e-06	-2.23519e-08
2.7	1.24425e-06	-4.47037e-08
2.8	1.18465e-06	-5.21543e-08
2.9	1.1325e-06	-2.98025e-08
3	1.02819e-06	-5.21543e-08
3.1	1.02074e-06	-3.72531e-08
3.2	9.68583e-07	-3.72531e-08
3.3	9.46227e-07	-2.98025e-08
3.4	8.86623e-07	-2.23519e-08
3.5	9.23876e-07	-4.47037e-08
3.6	8.71722e-07	0
3.7	7.97216e-07	0
3.8	7.89765e-07	0
3.9	7.37611e-07	2.23519e-08
4	7.37611e-07	-2.23519e-08
4.1	7.2271e-07	-2.98025e-08
4.2	7.2271e-07	0
4.3	6.92908e-07	3.72531e-08
4.4	6.78006e-07	-6.70557e-08
4.5	6.92908e-07	-7.45064e-09
4.6	6.78006e-07	0
4.7	6.40754e-07	-1.49013e-08
4.8	5.886e-07	-2.23519e-08
4.9	5.58797e-07	2.23519e-08
5	6.18402e-07	7.45064e-09
5.1	5.9605e-07	-7.45064e-09
5.2	5.886e-07	-1.49013e-08
5.3	5.66248e-07	-2.23519e-08
5.4	6.03501e-07	-1.49013e-08
5.5	5.9605e-07	0
5.6	5.886e-07	-7.45064e-09
5.7	6.18402e-07	-5.96051e-08
5.8	6.33303e-07	-4.47037e-08
5.9	7.00358e-07	-5.21543e-08
6	7.07809e-07	2.23519e-08
6.1	7.2271e-07	-2.23519e-08
6.2	8.34469e-07	-7.45064e-09
6.3	8.86623e-07	-4.47037e-08
6.4	9.46227e-07	-2.23519e-08
6.5	9.76033e-07	-3.72531e-08
6.6	1.08034e-06	-7.45063e-08
6.7	1.1623e-06	-2.98025e-08
6.8	1.25916e-06	-6.70557e-08
6.9	1.28151e-06	-3.72531e-08
7	1.29641e-06	-2.98025e-08
7.1	1.2368e-06	-7.45064e-09
7.2	1.207e-06	-7.45064e-09
7.3	1.13995e-06	-5.21543e-08
7.4	1.13995e-06	0
7.5	1.02819e-06	-3.72531e-08
7.6	9.08974e-07	-5.96051e-08
7.7	9.16425e-07	0
7.8	8.5682e-07	-5.21543e-08
7.9	7.89765e-07	0
8	7.45062e-07	0
