# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 301
8	7.1079e-05	-2.04445e-05
7.95	8.95266e-05	-3.21271e-05
7.9	0.000116438	-4.69687e-05
7.85	0.000207664	-8.31787e-05
7.8	0.000546072	-0.000546101
7.75	0.000546072	-0.000546101
7.7	0.000546072	-0.000546101
7.65	0.000546072	-0.000546101
7.6	0.000458332	-0.000546101
7.55	0.00026408	-0.000546101
7.5	-1.22786e-05	-0.000546101
7.45	-0.000313194	-0.000546101
7.4	-0.000146301	-0.000546101
7.35	8.46391e-05	-0.000546101
7.3	0.000213713	-0.000546101
7.25	0.000457318	-0.000546101
7.2	0.000545446	-0.000546101
7.15	7.9215e-05	-0.000546101
7.1	0.000147642	-0.000546101
7.05	0.000546072	-0.000546101
7	0.000546072	-0.000546101
6.95	0.000243754	-0.000546101
6.9	0.000546072	-0.000546101
6.85	0.000546072	-0.000546101
6.8	0.000278624	-0.000546101
6.75	0.000546072	-0.000546101
6.7	0.000546072	-0.000546101
6.65	0.000546072	-0.000546101
6.6	0.000546072	-0.000546101
6.55	0.000546072	-0.000546101
6.5	0.000546072	-0.000546101
6.45	0.000546072	-0.000546101
6.4	0.000546072	-0.000540797
6.35	0.000546072	-0.000501249
6.3	0.000546072	-0.00041181
6.25	0.000469269	-0.000333341
6.2	0.000473829	-0.000340613
6.15	0.000546072	-0.000408443
6.1	0.000546072	-0.00038466
6.05	0.000546072	-0.000448884
6	0.000546072	-0.000416579
5.95	0.000546072	-0.000423552
5.9	0.000546072	-0.000432463
5.85	0.000546072	-0.000516538
5.8	0.000546072	-0.000546101
5.75	0.000546072	-0.000546101
5.7	0.000546072	-0.000546101
5.65	0.000546072	-0.000546101
5.6	0.000546072	-0.000546101
5.55	0.000546072	-0.000546101
5.5	0.000546072	-0.000546101
5.45	0.000546072	-0.000546101
5.4	0.000546072	-0.000471266
5.35	0.000546072	-0.000478121
5.3	0.000546072	-0.000401201
5.25	0.000505332	-0.000296535
5.2	0.000453057	-0.000254007
5.15	0.000383528	-0.000196935
5.1	0.000302734	-0.000137628
5.05	0.000232817	-9.95402e-05
5	0.000194163	-7.90064e-05
4.95	0.000164629	-6.04989e-05
4.9	0.000145734	-5.22139e-05
4.85	0.000128449	-4.0889e-05
4.8	0.000124038	-3.63591e-05
4.75	0.000113726	-3.23656e-05
4.7	0.000110925	-2.62262e-05
4.65	0.000104905	-3.10543e-05
4.6	0.000105381	-2.58387e-05
4.55	9.84375e-05	-2.78951e-05
4.5	9.86164e-05	-2.57493e-05
4.45	9.21492e-05	-2.96832e-05
