# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 341
-17	4.77436e-05	-2.50341e-06	1.40966e-05	-8.04666e-07
-16.9	4.76839e-05	-2.68222e-06	1.40966e-05	-7.74864e-07
-16.8	4.79224e-05	-2.50341e-06	1.39773e-05	-7.45062e-07
-16.7	4.79224e-05	-2.4438e-06	1.39475e-05	-7.74864e-07
-16.6	4.85184e-05	-2.08618e-06	1.38879e-05	-8.34469e-07
-16.5	4.99489e-05	-2.56301e-06	1.30535e-05	-5.36445e-07
-16.4	4.94125e-05	-2.74183e-06	1.37091e-05	-8.04666e-07
-16.3	4.91741e-05	-2.50341e-06	1.36495e-05	-8.04666e-07
-16.2	4.95317e-05	-2.68222e-06	1.36495e-05	-8.34469e-07
-16.1	4.96509e-05	-2.98025e-06	1.36197e-05	-8.04666e-07
-16	4.94721e-05	-2.92064e-06	1.35005e-05	-7.74864e-07
-15.9	4.96509e-05	-3.15906e-06	1.36793e-05	-8.64271e-07
-15.8	4.94721e-05	-3.21867e-06	1.37389e-05	-8.04666e-07
-15.7	4.99489e-05	-2.56301e-06	1.37389e-05	-8.34469e-07
-15.6	5.06642e-05	-2.86104e-06	1.38581e-05	-8.04666e-07
-15.5	5.04854e-05	-3.09946e-06	1.4037e-05	-8.04666e-07
-15.4	5.02469e-05	-3.33787e-06	1.4037e-05	-8.34469e-07
-15.3	5.06046e-05	-3.21867e-06	1.40668e-05	-7.74864e-07
-15.2	5.09622e-05	-2.80143e-06	1.40966e-05	-8.04666e-07
-15.1	5.20947e-05	-2.86104e-06	1.41562e-05	-8.34469e-07
-15	5.28696e-05	-2.80143e-06	1.42158e-05	-7.74864e-07
-14.9	5.30484e-05	-2.98025e-06	1.43648e-05	-8.34469e-07
-14.8	5.34656e-05	-3.39748e-06	1.45734e-05	-8.04666e-07
-14.7	5.35252e-05	-3.57629e-06	1.46628e-05	-8.34469e-07
-14.6	5.35252e-05	-3.03985e-06	1.48416e-05	-8.34469e-07
-14.5	5.35848e-05	-2.98025e-06	1.51694e-05	-8.04666e-07
-14.4	5.43597e-05	-3.03985e-06	1.55867e-05	-8.04666e-07
-14.3	5.53729e-05	-3.51669e-06	1.60338e-05	-9.23876e-07
-14.2	5.61478e-05	-3.57629e-06	1.63616e-05	-9.53682e-07
-14.1	5.57902e-05	-4.52998e-06	1.6898e-05	-9.83484e-07
-14	5.59094e-05	-3.6359e-06	1.73153e-05	-1.04309e-06
-13.9	5.59094e-05	-3.27827e-06	1.77325e-05	-9.83484e-07
-13.8	5.63266e-05	-3.27827e-06	1.82093e-05	-1.10269e-06
-13.7	5.71611e-05	-3.21867e-06	1.84776e-05	-1.10269e-06
-13.6	5.74591e-05	-3.45708e-06	1.86564e-05	-1.10269e-06
-13.5	5.88896e-05	-3.6955e-06	1.90736e-05	-1.1623e-06
-13.4	5.87108e-05	-3.03985e-06	1.95504e-05	-1.1623e-06
-13.3	5.90088e-05	-3.75511e-06	2.00869e-05	-1.2517e-06
-13.2	5.96049e-05	-3.75511e-06	2.05041e-05	-1.2517e-06
-13.1	5.97241e-05	-4.05314e-06	2.08617e-05	-1.31131e-06
-13	6.00817e-05	-4.23196e-06	2.11598e-05	-1.2517e-06
-12.9	6.01413e-05	-4.05314e-06	2.15174e-05	-1.31131e-06
-12.8	6.03201e-05	-4.17235e-06	2.1577e-05	-1.31131e-06
-12.7	6.00817e-05	-3.81473e-06	2.12194e-05	-1.31131e-06
-12.6	6.00221e-05	-3.75511e-06	2.10108e-05	-1.2219e-06
-12.5	6.06778e-05	-3.57629e-06	2.10704e-05	-1.2219e-06
-12.4	6.19893e-05	-3.33787e-06	2.07723e-05	-1.1921e-06
-12.3	6.0797e-05	-3.75511e-06	2.04743e-05	-1.1325e-06
-12.2	6.1274e-05	-3.6359e-06	2.00571e-05	-1.10269e-06
-12.1	6.15125e-05	-3.6359e-06	1.99379e-05	-1.10269e-06
-12	6.11548e-05	-4.11275e-06	2.00273e-05	-1.1623e-06
-11.9	6.16913e-05	-4.17235e-06	1.99379e-05	-1.1325e-06
-11.8	6.10356e-05	-4.17235e-06	1.97889e-05	-1.2517e-06
-11.7	6.08566e-05	-4.47038e-06	1.97591e-05	-1.1623e-06
-11.6	6.0797e-05	-4.35117e-06	1.95802e-05	-1.1623e-06
-11.5	6.08566e-05	-4.41077e-06	1.94312e-05	-1.1921e-06
-11.4	6.1274e-05	-4.17235e-06	1.93716e-05	-1.1325e-06
-11.3	6.13336e-05	-4.11275e-06	1.95206e-05	-1.04309e-06
-11.2	6.13932e-05	-4.05314e-06	1.96995e-05	-1.1623e-06
-11.1	6.17509e-05	-3.81473e-06	1.96696e-05	-1.1623e-06
-11	6.24065e-05	-4.35117e-06	1.96398e-05	-1.1325e-06
-10.9	6.30026e-05	-4.41077e-06	1.97293e-05	-1.1623e-06
-10.8	6.31814e-05	-4.58959e-06	1.99975e-05	-1.1921e-06
-10.7	6.27642e-05	-4.7684e-06	2.01465e-05	-1.2219e-06
-10.6	6.25257e-05	-4.41077e-06	2.02359e-05	-1.2219e-06
-10.5	6.26449e-05	-4.05314e-06	2.03849e-05	-1.2219e-06
-10.4	6.33006e-05	-3.87433e-06	2.04147e-05	-1.2517e-06
-10.3	6.31814e-05	-3.87433e-06	2.05637e-05	-1.31131e-06
-10.2	6.40159e-05	-4.05314e-06	2.06531e-05	-1.2517e-06
-10.1	6.45523e-05	-4.47038e-06	2.07127e-05	-1.31131e-06
-10	6.47907e-05	-4.58959e-06	2.06531e-05	-1.2517e-06
-9.9	6.50291e-05	-4.41077e-06	2.05935e-05	-1.31131e-06
-9.8	6.60424e-05	-4.7088e-06	2.06531e-05	-1.31131e-06
-9.7	6.56252e-05	-5.00682e-06	2.08319e-05	-1.2517e-06
-9.6	6.55656e-05	-4.7684e-06	2.09511e-05	-1.34111e-06
-9.5	6.51483e-05	-4.88761e-06	2.10704e-05	-1.28151e-06
-9.4	6.56252e-05	-4.7088e-06	2.10704e-05	-1.2219e-06
-9.3	6.58636e-05	-4.47038e-06	2.10108e-05	-1.31131e-06
-9.2	6.65789e-05	-4.41077e-06	2.06531e-05	-1.2219e-06
-9.1	6.71153e-05	-4.41077e-06	2.04445e-05	-1.1921e-06
-9	6.77113e-05	-4.58959e-06	2.01167e-05	-1.1921e-06
-8.9	6.87842e-05	-4.7684e-06	1.961e-05	-1.1623e-06
-8.8	7.02743e-05	-5.24524e-06	1.91034e-05	-1.1623e-06
-8.7	7.07512e-05	-5.30484e-06	1.88352e-05	-1.1623e-06
-8.6	7.11088e-05	-5.54326e-06	1.86266e-05	-1.1623e-06
-8.5	7.20625e-05	-5.54326e-06	1.85968e-05	-1.1921e-06
-8.4	7.1228e-05	-5.60287e-06	1.85372e-05	-1.1623e-06
-8.3	7.18837e-05	-5.42405e-06	1.85968e-05	-1.1921e-06
-8.2	7.25393e-05	-5.30484e-06	1.85968e-05	-1.1921e-06
-8.1	7.29566e-05	-5.36445e-06	1.8716e-05	-1.2219e-06
-8	7.3493e-05	-5.06642e-06	1.89246e-05	-1.2517e-06
-7.9	7.45063e-05	-5.18563e-06	1.90438e-05	-1.2517e-06
-7.8	7.51619e-05	-5.36445e-06	1.92524e-05	-1.1623e-06
-7.7	7.59368e-05	-5.72208e-06	1.961e-05	-1.1921e-06
-7.6	7.64136e-05	-5.90089e-06	2.02955e-05	-1.31131e-06
-7.5	7.64732e-05	-6.0201e-06	2.03253e-05	-1.2517e-06
-7.4	7.62944e-05	-6.13931e-06	2.05935e-05	-1.28151e-06
-7.3	7.71289e-05	-6.31812e-06	2.11598e-05	-1.34111e-06
-7.2	7.78441e-05	-6.19891e-06	2.16068e-05	-1.34111e-06
-7.1	7.84402e-05	-5.96049e-06	2.21432e-05	-1.37091e-06
-7	7.99303e-05	-5.96049e-06	2.29479e-05	-1.60933e-06
-6.9	8.03475e-05	-5.90089e-06	2.41698e-05	-1.46032e-06
-6.8	8.19569e-05	-5.90089e-06	2.4736e-05	-1.54973e-06
-6.7	8.29701e-05	-6.37773e-06	2.54215e-05	-1.60933e-06
-6.6	8.38046e-05	-6.55654e-06	2.61368e-05	-1.63914e-06
-6.5	8.42218e-05	-6.73535e-06	2.58387e-05	-1.66894e-06
-6.4	8.49371e-05	-7.15259e-06	2.51533e-05	-1.54973e-06
-6.3	8.57715e-05	-7.03338e-06	2.44082e-05	-1.51993e-06
-6.2	8.65464e-05	-7.39101e-06	2.34545e-05	-1.51993e-06
-6.1	8.73213e-05	-6.85456e-06	2.23221e-05	-1.37091e-06
-6	8.90498e-05	-6.91417e-06	2.13088e-05	-1.31131e-06
-5.9	9.08975e-05	-7.2718e-06	2.04743e-05	-1.31131e-06
-5.8	9.19108e-05	-7.51021e-06	1.92524e-05	-1.1623e-06
-5.7	9.24473e-05	-7.68906e-06	1.80007e-05	-1.10269e-06
-5.6	9.26857e-05	-7.92748e-06	1.71961e-05	-1.04309e-06
-5.5	9.29837e-05	-7.80827e-06	1.63616e-05	-1.01329e-06
-5.4	9.26261e-05	-7.62945e-06	1.54377e-05	-9.53682e-07
-5.3	9.35798e-05	-7.68906e-06	1.48118e-05	-8.94073e-07
-5.2	9.57255e-05	-7.39101e-06	1.40071e-05	-8.34469e-07
-5.1	9.67388e-05	-7.80827e-06	1.32919e-05	-7.74864e-07
-5	9.79905e-05	-8.10629e-06	1.29343e-05	-6.55655e-07
-4.9	9.85269e-05	-7.98708e-06	1.25468e-05	-6.55655e-07
-4.8	0.000100613	-8.88115e-06	1.22488e-05	-7.15259e-07
-4.7	0.000103474	-8.94075e-06	1.1921e-05	-6.55655e-07
-4.6	0.000105203	-9.11957e-06	1.16528e-05	-6.85457e-07
-4.5	0.00010717	-9.29838e-06	1.15932e-05	-6.55655e-07
-4.4	0.000108719	-9.35799e-06	1.14143e-05	-6.25852e-07
-4.3	0.000110865	-9.5368e-06	1.13249e-05	-6.25852e-07
-4.2	0.000111402	-9.4772e-06	1.12951e-05	-6.25852e-07
-4.1	0.000112117	-9.5368e-06	1.11759e-05	-5.66248e-07
-4	0.000112772	-1.00136e-05	1.09971e-05	-5.06643e-07
-3.9	0.000111878	-1.03117e-05	1.10567e-05	-5.36445e-07
-3.8	0.000110806	-1.02521e-05	1.09673e-05	-5.36445e-07
-3.7	0.000110686	-1.01328e-05	1.09971e-05	-6.25852e-07
-3.6	0.000109971	-9.77522e-06	1.12653e-05	-6.25852e-07
-3.5	0.000109673	-9.65601e-06	1.1474e-05	-5.66248e-07
-3.4	0.000109196	-9.59641e-06	1.15932e-05	-4.76841e-07
-3.3	0.000108123	-9.11957e-06	1.18912e-05	-5.36445e-07
-3.2	0.000107587	-9.35799e-06	1.21892e-05	-6.55655e-07
-3.1	0.00010717	-9.4772e-06	1.25766e-05	-5.9605e-07
-3	0.000107587	-9.71562e-06	1.25766e-05	-6.85457e-07
-2.9	0.000108243	-9.71562e-06	1.29045e-05	-7.74864e-07
-2.8	0.00010568	-9.71562e-06	1.32919e-05	-8.04666e-07
-2.7	0.000105739	-9.71562e-06	1.36197e-05	-8.04666e-07
-2.6	0.000105441	-9.83482e-06	1.37091e-05	-8.04666e-07
-2.5	0.000105381	-9.83482e-06	1.37389e-05	-7.74864e-07
-2.4	0.00010413	-9.65601e-06	1.41264e-05	-7.45062e-07
-2.3	0.000103236	-9.23878e-06	1.4037e-05	-8.04666e-07
-2.2	0.000103236	-9.00036e-06	1.38581e-05	-7.45062e-07
-2.1	0.000103236	-8.88115e-06	1.37985e-05	-8.04666e-07
-2	0.000103057	-9.11957e-06	1.37091e-05	-7.74864e-07
-1.9	0.00010258	-9.00036e-06	1.35303e-05	-6.85457e-07
-1.8	0.000102699	-9.17917e-06	1.35005e-05	-5.06643e-07
-1.7	0.000102938	-9.77522e-06	1.30237e-05	-4.76841e-07
-1.6	0.000103653	-9.65601e-06	1.27555e-05	-5.06643e-07
-1.5	0.000103176	-9.71562e-06	1.26958e-05	-4.76841e-07
-1.4	0.000103534	-9.95403e-06	1.24574e-05	-4.76841e-07
-1.3	0.000103593	-9.71562e-06	1.21594e-05	-4.17234e-07
-1.2	0.000103832	-9.77522e-06	1.22488e-05	-3.87432e-07
-1.1	0.000104011	-9.5368e-06	1.2517e-05	-5.06643e-07
-1	0.000104249	-9.11957e-06	1.27256e-05	-5.9605e-07
-0.899999999999999	0.000104785	-9.17917e-06	1.29939e-05	-6.85457e-07
-0.800000000000001	0.00010562	-9.35799e-06	1.37389e-05	-7.74864e-07
-0.699999999999999	0.000106872	-9.77522e-06	1.46628e-05	-6.85457e-07
-0.599999999999998	0.000108898	-1.06097e-05	1.60636e-05	-7.45062e-07
-0.5	0.000112713	-1.09673e-05	1.75537e-05	-8.94073e-07
-0.399999999999999	0.000120521	-1.27555e-05	1.95206e-05	-9.23876e-07
-0.300000000000001	0.000128747	-1.34707e-05	2.22923e-05	-1.1325e-06
-0.199999999999999	0.000139476	-1.51992e-05	2.6703e-05	-1.43052e-06
-0.0999999999999979	0.000158251	-1.85372e-05	3.39451e-05	-1.84775e-06
0	0.000178576	-2.1875e-05	4.375e-05	-2.62262e-06
0.100000000000001	0.000190676	-2.3842e-05	5.23033e-05	-3.39748e-06
0.199999999999999	0.00019014	-2.30671e-05	4.93231e-05	-3.27827e-06
0.300000000000001	0.000178636	-2.08021e-05	3.99353e-05	-2.4438e-06
0.400000000000002	0.000161231	-1.8716e-05	3.28424e-05	-1.78815e-06
0.5	0.000147046	-1.66298e-05	2.72096e-05	-1.34111e-06
0.600000000000001	0.000134827	-1.46032e-05	2.28287e-05	-8.94073e-07
0.699999999999999	0.000125946	-1.30535e-05	1.99081e-05	-6.25852e-07
0.800000000000001	0.000121236	-1.2219e-05	1.78815e-05	-4.17234e-07
0.900000000000002	0.000114978	-1.15634e-05	1.62126e-05	-3.27827e-07
1	0.000109315	-1.08481e-05	1.47522e-05	-4.17234e-07
1.1	0.000106931	-1.06097e-05	1.37389e-05	-3.87432e-07
1.2	0.000106574	-1.02521e-05	1.29045e-05	-4.47037e-07
1.3	0.000108123	-9.95403e-06	1.23084e-05	-4.47037e-07
1.4	0.000109375	-1.01328e-05	1.18018e-05	-4.47037e-07
1.5	0.000107527	-9.89443e-06	1.1474e-05	-4.17234e-07
1.6	0.000105024	-9.77522e-06	1.14143e-05	-4.17234e-07
1.7	0.000104249	-9.83482e-06	1.13845e-05	-3.87432e-07
1.8	0.000105083	-9.77522e-06	1.16528e-05	-5.36445e-07
1.9	0.000106335	-9.59641e-06	1.21892e-05	-3.87432e-07
2	0.000108183	-9.71562e-06	1.29641e-05	-3.27827e-07
2.1	0.000108183	-9.4772e-06	1.37985e-05	-4.76841e-07
2.2	0.000106276	-9.4772e-06	1.45138e-05	-5.36445e-07
2.3	0.000105083	-9.65601e-06	1.5229e-05	-5.9605e-07
2.4	0.000103772	-9.65601e-06	1.54973e-05	-6.25852e-07
2.5	0.000102759	-9.35799e-06	1.55271e-05	-7.45062e-07
