# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	1.48714e-05	-3.27827e-07
-12.9	1.57059e-05	-5.36445e-07
-12.8	1.66894e-05	-4.76841e-07
-12.7	1.82093e-05	-1.72854e-06
-12.6	1.98485e-05	-1.40072e-06
-12.5	2.22028e-05	-2.23519e-06
-12.4	2.66136e-05	-1.90736e-06
-12.3	3.35576e-05	-2.80143e-06
-12.2	4.49719e-05	-5.06642e-06
-12.1	7.89766e-05	-1.40966e-05
-12	0.00013584	-4.03228e-05
-11.9	0.00014329	-4.34222e-05
-11.8	0.000157864	-4.99191e-05
-11.7	0.000177265	-6.30324e-05
-11.6	0.000166059	-5.34954e-05
-11.5	0.000217558	-9.28645e-05
-11.4	0.000234903	-0.000103206
-11.3	0.000292303	-0.000179888
-11.2	0.000290813	-0.000184358
-11.1	0.000295194	-0.000178845
-11	0.000304403	-0.000200243
-10.9	0.000299515	-0.000187607
-10.8	0.000310393	-0.000171305
-10.7	0.00033504	-0.000221194
-10.6	0.000329914	-0.000158341
-10.5	0.00040135	-0.000187547
-10.4	0.000358196	-0.000176967
-10.3	0.000319125	-0.000146569
-10.2	0.000311824	-0.000142665
-10.1	0.000263544	-9.68282e-05
-10	0.000201435	-5.70717e-05
-9.9	0.000170828	-4.01142e-05
-9.8	0.000151844	-3.21569e-05
-9.7	0.000136227	-2.6554e-05
-9.6	0.000123859	-2.29777e-05
-9.5	0.00011614	-2.05041e-05
-9.4	0.000116319	-2.07127e-05
-9.3	0.000110001	-1.79411e-05
-9.2	0.000104398	-1.75239e-05
-9.1	0.000100852	-1.68682e-05
-9	9.79905e-05	-1.61232e-05
-8.9	9.58447e-05	-1.56761e-05
-8.8	9.0987e-05	-1.41562e-05
-8.7	8.80365e-05	-1.35601e-05
-8.6	8.41026e-05	-1.27256e-05
-8.5	8.06754e-05	-1.20104e-05
-8.4	7.68905e-05	-1.09077e-05
-8.3	7.32546e-05	-9.71562e-06
-8.2	7.04532e-05	-9.5666e-06
-8.1	6.70557e-05	-8.43412e-06
-8	6.5357e-05	-8.73214e-06
-7.9	6.17509e-05	-8.2255e-06
-7.8	6.03499e-05	-7.2718e-06
-7.7	5.84426e-05	-6.91417e-06
-7.6	5.59094e-05	-6.82476e-06
-7.5	5.5522e-05	-6.16911e-06
-7.4	5.32272e-05	-5.9903e-06
-7.3	5.22735e-05	-5.54326e-06
-7.2	5.129e-05	-5.24524e-06
-7.1	4.96509e-05	-5.39425e-06
-7	4.77734e-05	-4.52998e-06
-6.9	4.70879e-05	-4.88761e-06
-6.8	4.59256e-05	-4.50018e-06
-6.7	4.37202e-05	-4.50018e-06
-6.6	4.28858e-05	-4.11275e-06
