# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 101
5	0.000108362	-2.64944e-05	1.64734e-05	2.68967e-06
4.9	0.000106067	-2.54438e-05	1.63988e-05	2.34695e-06
4.8	0.000103944	-2.46019e-05	1.65032e-05	1.97442e-06
4.7	0.000101947	-2.38867e-05	1.65255e-05	1.74344e-06
4.6	0.00010039	-2.34471e-05	1.65926e-05	1.45287e-06
4.5	9.91751e-05	-2.31863e-05	1.67639e-05	1.29641e-06
4.4	9.84077e-05	-2.28958e-05	1.69427e-05	1.15485e-06
4.3	9.78489e-05	-2.29107e-05	1.71663e-05	1.05799e-06
4.2	9.75956e-05	-2.29852e-05	1.7427e-05	1.04309e-06
4.1	9.76254e-05	-2.30746e-05	1.77325e-05	9.46227e-07
4	9.7767e-05	-2.32981e-05	1.80305e-05	8.94073e-07
3.9	9.81321e-05	-2.34992e-05	1.83136e-05	8.34469e-07
3.8	9.87579e-05	-2.35216e-05	1.86191e-05	7.74864e-07
3.7	9.93763e-05	-2.35365e-05	1.88501e-05	6.85457e-07
3.6	9.96222e-05	-2.34173e-05	1.91332e-05	4.69388e-07
3.5	9.95551e-05	-2.31863e-05	1.93344e-05	2.01167e-07
3.4	9.92422e-05	-2.27914e-05	1.96324e-05	3.72531e-08
3.3	9.86164e-05	-2.22997e-05	1.98783e-05	-2.60772e-07
3.2	9.77074e-05	-2.18601e-05	2.01912e-05	-5.28995e-07
3.1	9.6709e-05	-2.13535e-05	2.05265e-05	-7.30161e-07
3	9.56212e-05	-2.09064e-05	2.09586e-05	-8.94073e-07
2.9	9.44291e-05	-2.03998e-05	2.13833e-05	-1.08779e-06
2.8	9.31327e-05	-2.00273e-05	2.1875e-05	-1.22935e-06
2.7	9.18587e-05	-1.96846e-05	2.23966e-05	-1.37091e-06
2.6	9.07187e-05	-1.93865e-05	2.29926e-05	-1.46032e-06
2.5	8.97874e-05	-1.91854e-05	2.35961e-05	-1.61678e-06
2.4	8.90796e-05	-1.91705e-05	2.41251e-05	-1.73599e-06
2.3	8.87965e-05	-1.91556e-05	2.4736e-05	-1.8254e-06
2.2	8.88784e-05	-1.93195e-05	2.53693e-05	-1.95952e-06
2.1	8.93031e-05	-1.95132e-05	2.59356e-05	-2.03402e-06
2	8.99513e-05	-1.97069e-05	2.65987e-05	-2.13833e-06
1.9	9.0607e-05	-1.98485e-05	2.72618e-05	-2.29479e-06
1.8	9.10615e-05	-1.98112e-05	2.78653e-05	-2.46616e-06
1.7	9.08603e-05	-1.95802e-05	2.85284e-05	-2.60027e-06
1.6	9.00258e-05	-1.92375e-05	2.90946e-05	-2.82378e-06
1.5	8.83867e-05	-1.86191e-05	2.9862e-05	-2.9579e-06
1.4	8.61962e-05	-1.79188e-05	3.04655e-05	-3.12181e-06
1.3	8.3596e-05	-1.71514e-05	3.11735e-05	-3.31552e-06
1.2	8.08542e-05	-1.64137e-05	3.19185e-05	-3.49434e-06
1.1	7.81347e-05	-1.57283e-05	3.27157e-05	-3.6806e-06
1	7.57207e-05	-1.51396e-05	3.35875e-05	-3.85198e-06
0.899999999999999	7.3724e-05	-1.46554e-05	3.45262e-05	-4.03824e-06
0.8	7.22785e-05	-1.42977e-05	3.55991e-05	-4.18726e-06
0.7	7.131e-05	-1.40742e-05	3.70222e-05	-4.46293e-06
0.6	7.07214e-05	-1.39103e-05	3.8788e-05	-4.76095e-06
0.5	7.04904e-05	-1.3873e-05	4.11796e-05	-5.13348e-06
0.399999999999999	7.05053e-05	-1.38134e-05	4.42865e-05	-5.63267e-06
0.3	7.01998e-05	-1.38358e-05	4.828e-05	-6.33302e-06
0.199999999999999	6.93654e-05	-1.36123e-05	5.29292e-05	-7.03338e-06
0.0999999999999996	6.73835e-05	-1.30237e-05	5.70791e-05	-7.59962e-06
0	6.40531e-05	-1.20924e-05	5.43522e-05	-7.15259e-06
-0.100000000000001	5.98656e-05	-1.1012e-05	4.77361e-05	-6.14676e-06
-0.2	5.57976e-05	-9.93913e-06	4.35712e-05	-5.45385e-06
-0.300000000000001	5.2348e-05	-9.09722e-06	4.09933e-05	-5.08133e-06
-0.4	4.9718e-05	-8.45647e-06	3.91381e-05	-4.7088e-06
-0.5	4.7833e-05	-7.97218e-06	3.76033e-05	-4.47038e-06
-0.600000000000001	4.67005e-05	-7.72631e-06	3.6374e-05	-4.26176e-06
-0.7	4.61342e-05	-7.55492e-06	3.53309e-05	-4.14255e-06
-0.800000000000001	4.60672e-05	-7.50276e-06	3.43176e-05	-3.95629e-06
-0.9	4.64248e-05	-7.62197e-06	3.34757e-05	-3.84453e-06
-1	4.70581e-05	-7.70396e-06	3.27008e-05	-3.73276e-06
-1.1	4.79596e-05	-7.88277e-06	3.19632e-05	-3.61355e-06
-1.2	4.90176e-05	-8.09884e-06	3.13672e-05	-3.47944e-06
-1.3	5.00309e-05	-8.37451e-06	3.08233e-05	-3.33042e-06
-1.4	5.11112e-05	-8.55332e-06	3.03016e-05	-3.21121e-06
-1.5	5.19904e-05	-8.73214e-06	2.97801e-05	-3.0622e-06
-1.6	5.26907e-05	-8.85135e-06	2.92809e-05	-2.95044e-06
-1.7	5.30782e-05	-8.9035e-06	2.88041e-05	-2.79398e-06
-1.8	5.32644e-05	-8.92585e-06	2.83198e-05	-2.67477e-06
-1.9	5.31452e-05	-8.91095e-06	2.7828e-05	-2.56301e-06
-2	5.2795e-05	-8.83645e-06	2.73586e-05	-2.50341e-06
-2.1	5.2281e-05	-8.74704e-06	2.6785e-05	-2.4289e-06
-2.2	5.17222e-05	-8.65763e-06	2.62709e-05	-2.36185e-06
-2.3	5.10963e-05	-8.46392e-06	2.58313e-05	-2.29479e-06
-2.4	5.06046e-05	-8.33726e-06	2.53544e-05	-2.26499e-06
-2.5	5.01426e-05	-8.2255e-06	2.48627e-05	-2.12343e-06
-2.6	4.98744e-05	-8.11374e-06	2.45498e-05	-2.08618e-06
-2.7	4.97627e-05	-8.01688e-06	2.414e-05	-2.06383e-06
-2.8	4.97925e-05	-7.98708e-06	2.37749e-05	-1.96697e-06
-2.9	4.98893e-05	-7.96473e-06	2.33875e-05	-1.84775e-06
-3	5.02246e-05	-7.97963e-06	2.29926e-05	-1.77325e-06
-3.1	5.05897e-05	-7.98708e-06	2.26722e-05	-1.65404e-06
-3.2	5.10665e-05	-8.11374e-06	2.2337e-05	-1.49757e-06
-3.3	5.15881e-05	-8.18825e-06	2.19868e-05	-1.43052e-06
-3.4	5.20574e-05	-8.32236e-06	2.17037e-05	-1.28151e-06
-3.5	5.24747e-05	-8.41176e-06	2.13907e-05	-1.1474e-06
-3.6	5.27205e-05	-8.50117e-06	2.11002e-05	-1.05054e-06
-3.7	5.28099e-05	-8.57568e-06	2.08319e-05	-9.61132e-07
-3.8	5.27578e-05	-8.60548e-06	2.05339e-05	-8.64271e-07
-3.9	5.25641e-05	-8.62783e-06	2.03551e-05	-7.67413e-07
-4	5.23182e-05	-8.60548e-06	2.01316e-05	-6.10951e-07
-4.1	5.20649e-05	-8.55332e-06	1.99453e-05	-5.36445e-07
-4.2	5.19308e-05	-8.52352e-06	1.97367e-05	-4.24685e-07
-4.3	5.19755e-05	-8.47137e-06	1.95653e-05	-3.20377e-07
-4.4	5.22139e-05	-8.52352e-06	1.93791e-05	-2.60772e-07
-4.5	5.26386e-05	-8.56823e-06	1.92375e-05	-9.6858e-08
-4.6	5.34209e-05	-8.67998e-06	1.91258e-05	4.47037e-08
-4.7	5.45012e-05	-8.86625e-06	1.90214e-05	2.60772e-07
-4.8	5.57976e-05	-9.12702e-06	1.89469e-05	3.94883e-07
-4.9	5.74293e-05	-9.38034e-06	1.88426e-05	6.48204e-07
-5	5.91951e-05	-9.86463e-06	1.87383e-05	8.86623e-07
