# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 201
-10	2.13386e-05	-2.45126e-06
-9.9	2.14056e-05	-2.52576e-06
-9.8	2.16515e-05	-2.57046e-06
-9.7	2.20389e-05	-2.64497e-06
-9.6	2.24189e-05	-2.71948e-06
-9.5	2.25456e-05	-2.80143e-06
-9.4	2.31416e-05	-2.9728e-06
-9.3	2.36036e-05	-2.98025e-06
-9.2	2.38643e-05	-3.02495e-06
-9.1	2.37898e-05	-2.96535e-06
-9	2.40133e-05	-2.9877e-06
-8.9	2.43859e-05	-3.15906e-06
-8.8	2.4587e-05	-3.19631e-06
-8.7	2.39761e-05	-3.15906e-06
-8.6	2.4371e-05	-3.17396e-06
-8.5	2.47435e-05	-3.12926e-06
-8.4	2.44976e-05	-3.09946e-06
-8.3	2.46913e-05	-3.18141e-06
-8.2	2.42741e-05	-3.18141e-06
-8.1	2.43561e-05	-3.30807e-06
-8	2.4289e-05	-3.43473e-06
-7.9	2.43635e-05	-3.30807e-06
-7.8	2.48255e-05	-3.33042e-06
-7.7	2.49521e-05	-3.36023e-06
-7.6	2.47286e-05	-3.30807e-06
-7.5	2.45721e-05	-3.30807e-06
-7.4	2.4587e-05	-3.42728e-06
-7.3	2.46839e-05	-3.6359e-06
-7.2	2.49372e-05	-3.73276e-06
-7.1	2.56152e-05	-3.74766e-06
-7	2.51905e-05	-3.53159e-06
-6.9	2.52874e-05	-3.42728e-06
-6.8	2.63975e-05	-3.42728e-06
-6.7	2.6405e-05	-3.40493e-06
-6.6	2.6405e-05	-3.48689e-06
-6.5	2.67626e-05	-3.74021e-06
-6.4	2.76269e-05	-3.91158e-06
-6.3	2.84092e-05	-3.87433e-06
-6.2	2.87445e-05	-4.05314e-06
-6.1	2.89605e-05	-4.47783e-06
-6	2.95119e-05	-4.67899e-06
-5.9	3.03687e-05	-4.73115e-06
-5.8	3.11511e-05	-5.05897e-06
-5.7	3.06072e-05	-5.08133e-06
-5.6	3.11288e-05	-5.13348e-06
-5.5	3.13299e-05	-5.31229e-06
-5.4	3.22314e-05	-5.27504e-06
-5.3	3.26859e-05	-5.02917e-06
-5.2	3.33714e-05	-5.00682e-06
-5.1	3.42729e-05	-5.05152e-06
-5	3.60238e-05	-5.50601e-06
-4.9	3.71861e-05	-5.83383e-06
-4.8	3.81621e-05	-6.11696e-06
-4.7	3.83633e-05	-6.27342e-06
-4.6	3.97714e-05	-6.54164e-06
-4.5	3.96746e-05	-7.3612e-06
-4.4	4.08294e-05	-7.40591e-06
-4.3	4.1798e-05	-6.85456e-06
-4.2	4.26399e-05	-7.39846e-06
-4.1	4.37053e-05	-7.90512e-06
-4	4.41971e-05	-7.72631e-06
-3.9	4.51582e-05	-7.80082e-06
-3.8	4.62311e-05	-7.89022e-06
-3.7	4.75647e-05	-7.92003e-06
-3.6	4.86153e-05	-8.06904e-06
-3.5	4.95987e-05	-8.26275e-06
-3.4	5.16849e-05	-8.48627e-06
-3.3	5.46949e-05	-9.15682e-06
-3.2	5.86214e-05	-1.04905e-05
-3.1	6.00072e-05	-1.13547e-05
-3	6.28238e-05	-1.21222e-05
-2.9	6.29057e-05	-1.12951e-05
-2.8	6.43064e-05	-1.14591e-05
-2.7	6.88736e-05	-1.24872e-05
-2.6	7.23531e-05	-1.27182e-05
-2.5	7.58697e-05	-1.29939e-05
-2.4	7.69054e-05	-1.39997e-05
-2.3	7.69799e-05	-1.54973e-05
-2.2	7.77696e-05	-1.75835e-05
-2.1	7.7859e-05	-1.99081e-05
-2	8.31936e-05	-2.00347e-05
-1.9	8.42293e-05	-1.82615e-05
-1.8	8.25827e-05	-1.72035e-05
-1.7	8.3745e-05	-1.66969e-05
-1.6	8.49222e-05	-1.58699e-05
-1.5	8.83718e-05	-1.68608e-05
-1.4	8.63974e-05	-1.60487e-05
-1.3	7.92895e-05	-1.5542e-05
-1.2	7.70544e-05	-1.50502e-05
-1.1	7.35675e-05	-1.38581e-05
-1	7.01626e-05	-1.26213e-05
-0.9	6.56177e-05	-1.14665e-05
-0.799999999999999	6.08119e-05	-9.93913e-06
-0.699999999999999	5.92994e-05	-1.00583e-05
-0.6	5.56114e-05	-1.07736e-05
-0.5	5.35923e-05	-9.79757e-06
-0.399999999999999	5.57678e-05	-9.80502e-06
-0.299999999999999	5.51792e-05	-8.89605e-06
-0.199999999999999	5.70568e-05	-9.38034e-06
-0.0999999999999996	6.04766e-05	-1.07661e-05
0	6.35912e-05	-1.20551e-05
0.100000000000001	6.55507e-05	-1.19731e-05
0.200000000000001	6.1654e-05	-1.0565e-05
0.300000000000001	5.94261e-05	-1.03713e-05
0.4	5.82563e-05	-1.04234e-05
0.5	5.88524e-05	-1.11238e-05
0.600000000000001	5.96421e-05	-1.1474e-05
0.700000000000001	5.86214e-05	-1.09971e-05
0.800000000000001	5.95155e-05	-1.1988e-05
0.9	5.94335e-05	-1.11014e-05
1	6.1952e-05	-1.1243e-05
1.1	6.33826e-05	-1.12877e-05
1.2	6.97304e-05	-1.21669e-05
1.3	7.43871e-05	-1.2897e-05
1.4	7.81347e-05	-1.39699e-05
1.5	7.84998e-05	-1.40444e-05
1.6	7.51247e-05	-1.4037e-05
1.7	7.16751e-05	-1.34186e-05
1.8	6.4679e-05	-1.36197e-05
1.9	6.38743e-05	-1.43797e-05
2	6.43139e-05	-1.48565e-05
2.1	6.4217e-05	-1.33068e-05
2.2	6.18552e-05	-1.22637e-05
2.3	6.0335e-05	-1.22935e-05
2.4	6.06703e-05	-1.17571e-05
2.5	6.01339e-05	-1.15708e-05
2.6	5.77795e-05	-1.245e-05
2.7	5.69376e-05	-1.28151e-05
2.8	5.43001e-05	-1.15708e-05
2.9	5.25045e-05	-1.1623e-05
3	5.36891e-05	-1.15857e-05
3.1	5.15433e-05	-1.16826e-05
3.2	5.01426e-05	-9.98384e-06
3.3	5.00979e-05	-9.60386e-06
3.4	4.94646e-05	-9.75287e-06
3.5	4.66707e-05	-9.18662e-06
3.6	4.43535e-05	-8.98546e-06
3.7	4.12541e-05	-8.99291e-06
3.8	4.09486e-05	-8.12864e-06
3.9	4.15e-05	-7.98708e-06
4	4.07549e-05	-7.59962e-06
4.1	3.84154e-05	-8.17335e-06
4.2	3.60983e-05	-7.48041e-06
4.3	3.53383e-05	-7.07063e-06
4.4	3.48913e-05	-6.98122e-06
4.5	3.46901e-05	-6.78006e-06
4.6	3.36322e-05	-6.30322e-06
4.7	3.22761e-05	-6.26597e-06
4.8	3.17993e-05	-5.55816e-06
4.9	2.98769e-05	-5.13348e-06
5	2.86252e-05	-5.17073e-06
5.1	2.71649e-05	-4.80565e-06
5.2	2.71798e-05	-4.67154e-06
5.3	2.74183e-05	-4.88016e-06
5.4	2.69563e-05	-5.55071e-06
5.5	2.67253e-05	-4.91741e-06
5.6	2.7232e-05	-4.83546e-06
5.7	2.63752e-05	-5.15583e-06
5.8	2.61889e-05	-4.70135e-06
5.9	2.62709e-05	-4.0606e-06
6	2.6256e-05	-3.74021e-06
6.1	2.57791e-05	-3.58374e-06
6.2	2.50713e-05	-3.44218e-06
6.3	2.43263e-05	-3.29317e-06
6.4	2.39686e-05	-3.19631e-06
6.5	2.40506e-05	-3.24847e-06
6.6	2.37451e-05	-3.20376e-06
6.7	2.34471e-05	-3.24102e-06
6.8	2.28585e-05	-3.29317e-06
6.9	2.25754e-05	-3.47199e-06
7	2.21507e-05	-3.43473e-06
7.1	2.27244e-05	-3.39003e-06
7.2	2.29256e-05	-3.25592e-06
7.3	2.27318e-05	-3.45708e-06
7.4	2.29852e-05	-3.74021e-06
7.5	2.26499e-05	-4.42567e-06
7.6	2.29181e-05	-3.6359e-06
7.7	2.27989e-05	-3.51669e-06
7.8	2.25605e-05	-3.30062e-06
7.9	2.22103e-05	-3.35278e-06
8	2.17335e-05	-3.24102e-06
8.1	2.18974e-05	-3.34533e-06
8.2	2.22401e-05	-3.30062e-06
8.3	2.26573e-05	-3.48689e-06
8.4	2.21283e-05	-3.61355e-06
8.5	2.18825e-05	-3.44963e-06
8.6	2.19123e-05	-3.30062e-06
8.7	2.19942e-05	-3.21867e-06
8.8	2.19942e-05	-3.15161e-06
8.9	2.20091e-05	-3.12181e-06
9	2.18899e-05	-3.08455e-06
9.1	2.15323e-05	-3.0175e-06
9.2	2.09139e-05	-3.14416e-06
9.3	2.05861e-05	-3.10691e-06
9.4	2.08319e-05	-2.86849e-06
9.5	2.10182e-05	-2.94299e-06
9.6	2.05339e-05	-3.30062e-06
9.7	2.01912e-05	-3.23357e-06
9.8	1.99304e-05	-2.80143e-06
9.9	1.95802e-05	-2.62262e-06
10	1.94014e-05	-2.53321e-06
