# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 261
13	1.16826e-05	-8.94073e-07	1.97591e-05	-1.1921e-06
12.9	1.22488e-05	-9.23876e-07	1.961e-05	-1.1921e-06
12.8	1.207e-05	-8.94073e-07	1.9312e-05	-1.04309e-06
12.7	1.21892e-05	-8.34469e-07	1.91034e-05	-1.1325e-06
12.6	1.23978e-05	-8.94073e-07	1.89246e-05	-1.1325e-06
12.5	1.21892e-05	-8.04666e-07	1.87756e-05	-1.1623e-06
12.4	1.23084e-05	-9.53682e-07	1.87458e-05	-1.1921e-06
12.3	1.207e-05	-8.64271e-07	1.88054e-05	-1.1921e-06
12.2	1.25468e-05	-8.94073e-07	1.90438e-05	-1.10269e-06
12.1	1.23382e-05	-8.94073e-07	1.9014e-05	-1.1623e-06
12	1.27555e-05	-8.94073e-07	1.89842e-05	-1.1623e-06
11.9	1.27853e-05	-1.1623e-06	1.90438e-05	-1.2219e-06
11.8	1.34707e-05	-1.07289e-06	1.92524e-05	-1.1921e-06
11.7	1.48714e-05	-9.23876e-07	1.95206e-05	-1.1921e-06
11.6	1.36793e-05	-1.04309e-06	1.95802e-05	-1.1623e-06
11.5	1.37389e-05	-1.46032e-06	1.96398e-05	-1.1921e-06
11.4	1.44244e-05	-9.83484e-07	1.95802e-05	-1.2219e-06
11.3	1.40966e-05	-9.23876e-07	1.95206e-05	-1.2219e-06
11.2	1.45138e-05	-1.10269e-06	1.96398e-05	-1.28151e-06
11.1	1.48118e-05	-1.07289e-06	1.99379e-05	-1.28151e-06
11	1.46032e-05	-9.53682e-07	2.00273e-05	-1.34111e-06
10.9	1.46032e-05	-9.83484e-07	2.01763e-05	-1.31131e-06
10.8	1.45436e-05	-1.07289e-06	2.04445e-05	-1.31131e-06
10.7	1.47522e-05	-1.07289e-06	2.06531e-05	-1.31131e-06
10.6	1.54079e-05	-1.1623e-06	2.09213e-05	-1.37091e-06
10.5	1.57357e-05	-1.1921e-06	2.11002e-05	-1.34111e-06
10.4	1.55569e-05	-1.1623e-06	2.11896e-05	-1.34111e-06
10.3	1.56761e-05	-1.2517e-06	2.1428e-05	-1.37091e-06
10.2	1.68384e-05	-1.31131e-06	2.1577e-05	-1.37091e-06
10.1	1.65404e-05	-1.1325e-06	2.14876e-05	-1.34111e-06
10	1.66298e-05	-1.1921e-06	2.14876e-05	-1.34111e-06
9.9	1.65404e-05	-1.2219e-06	2.16068e-05	-1.34111e-06
9.8	1.66298e-05	-1.2219e-06	2.16962e-05	-1.37091e-06
9.7	1.62424e-05	-1.2219e-06	2.16068e-05	-1.34111e-06
9.6	1.57655e-05	1.1921e-07	2.15472e-05	-1.37091e-06
9.5	1.69576e-05	-1.34111e-06	2.13982e-05	-1.34111e-06
9.4	1.69576e-05	-1.34111e-06	2.10406e-05	-1.37091e-06
9.3	1.73451e-05	-1.40072e-06	2.0981e-05	-1.37091e-06
9.2	1.66894e-05	-1.31131e-06	2.07425e-05	-1.34111e-06
9.1	1.67192e-05	-1.2517e-06	2.04743e-05	-1.28151e-06
