# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 101
-10	-4.55792e-06	7.19356e-06
-9.8	2.6934e-06	-1.37315e-05
-9.6	4.69203e-06	-8.40804e-06
-9.4	5.79658e-06	-1.1813e-05
-9.2	2.35551e-05	1.99714e-05
-9	6.88437e-06	-9.54611e-06
-8.8	1.12896e-05	-3.20377e-07
-8.6	7.61452e-06	-2.075e-06
-8.4	1.70824e-05	-2.8331e-06
-8.2	4.55606e-06	5.40543e-06
-8	9.80875e-06	1.20253e-05
-7.8	1.18111e-05	3.13112e-06
-7.6	1.34167e-05	-3.87433e-06
-7.4	8.61293e-06	-1.14367e-05
-7.2	8.81782e-06	-2.97093e-06
-7	8.58126e-06	1.47522e-06
-6.8	9.84228e-06	-2.1793e-07
-6.6	1.14795e-05	2.21656e-07
-6.4	1.13417e-05	1.54228e-06
-6.2	1.14516e-05	6.10951e-07
-6	1.21464e-05	2.84987e-07
-5.8	1.15745e-05	5.886e-07
-5.6	1.22078e-05	4.13509e-07
-5.4	1.27648e-05	5.84874e-07
-5.2	1.24965e-05	3.27827e-07
-5	1.30926e-05	1.8254e-07
-4.8	1.33962e-05	5.53209e-07
-4.6	1.41375e-05	4.74976e-07
-4.4	1.42828e-05	4.60075e-07
-4.2	1.47373e-05	4.26548e-07
-4	1.51974e-05	3.70668e-07
-3.8	1.55402e-05	5.2527e-07
-3.6	1.59444e-05	4.45174e-07
-3.4	1.63709e-05	4.43311e-07
-3.2	1.68943e-05	4.74976e-07
-3	1.72873e-05	4.13509e-07
-2.8	1.78219e-05	3.79981e-07
-2.6	1.83304e-05	5.02918e-07
-2.4	1.88296e-05	4.67526e-07
-2.2	1.92692e-05	4.17234e-07
-2	1.96808e-05	3.94883e-07
-1.8	2.01986e-05	3.48316e-07
-1.6	2.07369e-05	4.07921e-07
-1.4	2.11933e-05	3.79981e-07
-1.2	2.15695e-05	3.48316e-07
-1	2.21041e-05	4.07921e-07
-0.799999999999999	2.24673e-05	2.1048e-07
-0.6	2.27765e-05	2.08617e-07
-0.399999999999999	2.30559e-05	2.51459e-07
-0.199999999999999	2.34247e-05	2.84987e-07
0	2.36874e-05	2.70085e-07
0.200000000000001	2.38084e-05	2.55184e-07
0.4	2.3963e-05	2.60772e-07
0.600000000000001	2.40841e-05	2.53322e-07
0.800000000000001	2.40823e-05	2.60772e-07
1	2.40674e-05	2.27244e-07
1.2	2.39556e-05	2.40283e-07
1.4	2.39556e-05	3.33415e-07
1.6	2.37358e-05	2.90574e-07
1.8	2.35253e-05	2.75673e-07
2	2.33446e-05	3.07338e-07
2.2	2.29963e-05	1.91853e-07
2.4	2.27076e-05	3.78119e-07
2.6	2.23668e-05	3.31553e-07
2.8	2.20613e-05	3.39003e-07
3	2.15248e-05	4.71251e-07
3.2	2.10797e-05	2.99888e-07
3.4	2.06419e-05	4.69388e-07
3.6	2.02229e-05	4.82429e-07
3.8	1.98373e-05	4.13509e-07
4	1.92915e-05	3.89295e-07
4.2	1.89283e-05	6.53792e-07
4.4	1.84235e-05	5.38308e-07
4.6	1.79858e-05	6.12814e-07
4.8	1.75108e-05	6.01638e-07
5	1.69353e-05	6.01638e-07
5.2	1.66317e-05	6.16539e-07
5.4	1.61492e-05	5.51347e-07
5.6	1.56799e-05	5.90462e-07
5.8	1.53576e-05	6.01638e-07
6	1.50055e-05	6.33303e-07
6.2	1.45566e-05	6.92908e-07
6.4	1.41524e-05	5.94187e-07
6.6	1.39624e-05	6.48204e-07
6.8	1.34539e-05	7.41336e-07
7	1.29231e-05	8.54958e-07
7.2	1.33068e-05	8.97799e-07
7.4	1.21911e-05	7.11534e-07
7.6	1.23792e-05	9.87209e-07
7.8	1.35508e-05	7.69276e-07
8	1.31485e-05	1.66335e-06
8.2	9.7864e-06	-2.23519e-08
8.4	1.13212e-05	1.59071e-06
8.6	1.0809e-05	3.11064e-07
8.8	8.84203e-06	2.98956e-06
9	6.8229e-06	-1.0226e-06
9.2	6.61801e-06	3.16465e-06
9.4	1.50055e-05	2.83124e-07
9.6	7.75984e-06	2.09549e-06
9.8	3.72531e-07	-6.95701e-06
10	8.40057e-07	-6.74653e-06
