# ppms_temperature_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"volt"	"X"	"Y"	"X"	"Y"
# 19	601
20	-1.66	2.74835e-06	-1.85334e-07	1.61352e-06	-1.38768e-07
20	-1.64	2.75207e-06	-1.53669e-07	1.68291e-06	-1.62051e-07
20	-1.62	2.76697e-06	-1.89991e-07	1.68989e-06	-9.9652e-08
20	-1.6	2.76977e-06	-1.72296e-07	1.66847e-06	-1.25729e-07
20	-1.58	2.73438e-06	-1.78815e-07	1.66614e-06	-1.32714e-07
20	-1.56	2.76511e-06	-1.59257e-07	1.63867e-06	-1.68105e-07
20	-1.54	2.74369e-06	-1.71364e-07	1.68477e-06	-1.28523e-07
20	-1.52	2.75766e-06	-2.01167e-07	1.62749e-06	-1.42028e-07
20	-1.5	2.74183e-06	-1.83471e-07	1.60933e-06	-1.23401e-07
20	-1.48	2.77256e-06	-1.64845e-07	1.61771e-06	-1.21073e-07
20	-1.46	2.75766e-06	-1.39699e-07	1.61958e-06	-1.26195e-07
20	-1.44	2.73158e-06	-1.78815e-07	1.64565e-06	-1.3644e-07
20	-1.42	2.73903e-06	-1.92785e-07	1.64519e-06	-1.23867e-07
20	-1.4	2.74648e-06	-1.80677e-07	1.62004e-06	-1.16881e-07
20	-1.38	2.74928e-06	-2.13274e-07	1.62284e-06	-1.3644e-07
20	-1.36	2.74928e-06	-1.70433e-07	1.61073e-06	-1.10828e-07
20	-1.34	2.77163e-06	-1.97441e-07	1.62144e-06	-8.70791e-08
20	-1.32	2.71761e-06	-1.79746e-07	1.59257e-06	-1.28058e-07
20	-1.3	2.75766e-06	-1.73227e-07	1.62982e-06	-1.3644e-07
20	-1.28	2.74648e-06	-1.71364e-07	1.63634e-06	-1.37371e-07
20	-1.26	2.72879e-06	-1.89059e-07	1.6233e-06	-1.22935e-07
20	-1.24	2.77629e-06	-1.63914e-07	1.6396e-06	-1.15019e-07
20	-1.22	2.75114e-06	-1.7509e-07	1.6112e-06	-7.91629e-08
20	-1.2	2.74648e-06	-2.34694e-07	1.58977e-06	-1.46684e-07
20	-1.18	2.75673e-06	-1.74158e-07	1.62982e-06	-1.00583e-07
