# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 51
0	5.66843e-05	-7.06318e-06
0.2	5.66097e-05	-7.08553e-06
0.4	5.62819e-05	-7.07063e-06
0.6	5.58572e-05	-6.99612e-06
0.8	5.544e-05	-6.89182e-06
1	5.50526e-05	-6.78751e-06
1.2	5.46055e-05	-6.7279e-06
1.4	5.41734e-05	-6.70555e-06
1.6	5.3488e-05	-6.66085e-06
1.8	5.28696e-05	-6.6534e-06
2	5.23108e-05	-6.67575e-06
2.2	5.17445e-05	-6.54909e-06
2.4	5.10889e-05	-6.48203e-06
2.6	5.0165e-05	-6.44478e-06
2.8	4.89953e-05	-6.30322e-06
3	4.76392e-05	-6.0648e-06
3.2	4.59182e-05	-5.70717e-06
3.4	4.39214e-05	-5.46876e-06
3.6	4.16713e-05	-5.17073e-06
3.8	3.94287e-05	-4.87271e-06
4	3.71265e-05	-4.51508e-06
4.2	3.51372e-05	-4.1649e-06
4.4	3.33192e-05	-3.86688e-06
4.6	3.19036e-05	-3.68805e-06
4.8	3.07935e-05	-3.55394e-06
5	3.00409e-05	-3.48689e-06
5.2	2.95491e-05	-3.36023e-06
5.4	2.93107e-05	-3.39003e-06
5.6	2.92809e-05	-3.30807e-06
5.8	2.93703e-05	-3.21867e-06
6	2.95417e-05	-3.18141e-06
6.2	2.96683e-05	-3.0771e-06
6.4	2.96832e-05	-3.0473e-06
6.6	2.96013e-05	-3.08455e-06
6.8	2.93852e-05	-3.08455e-06
7	2.90797e-05	-3.05475e-06
7.2	2.86476e-05	-3.09946e-06
7.4	2.8059e-05	-3.02495e-06
7.6	2.75226e-05	-2.98025e-06
7.8	2.69861e-05	-2.92809e-06
8	2.64646e-05	-2.82378e-06
8.2	2.59728e-05	-2.79398e-06
8.4	2.5496e-05	-2.71948e-06
8.6	2.51309e-05	-2.63007e-06
8.8	2.47137e-05	-2.53321e-06
9	2.44231e-05	-2.52576e-06
9.2	2.40655e-05	-2.43635e-06
9.4	2.37302e-05	-2.39165e-06
9.6	2.338e-05	-2.30224e-06
9.8	2.29926e-05	-2.25009e-06
10	2.25679e-05	-2.15323e-06
