# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 201
-10	4.01142e-05	-2.98322e-05
-9.9	3.23954e-05	-1.69502e-05
-9.8	2.95417e-05	-1.11238e-05
-9.7	2.30522e-05	-7.2718e-06
-9.6	2.10108e-05	-5.85619e-06
-9.5	2.03253e-05	-5.16328e-06
-9.4	2.2784e-05	-5.75933e-06
-9.3	2.32236e-05	-5.74443e-06
-9.2	2.34173e-05	-5.55816e-06
-9.1	2.69936e-05	-6.48948e-06
-9	2.65838e-05	-6.14676e-06
-8.9	2.17186e-05	-4.51508e-06
-8.8	1.91854e-05	-3.70295e-06
-8.7	1.94834e-05	-3.67315e-06
-8.6	1.77399e-05	-3.24102e-06
-8.5	1.63318e-05	-2.86849e-06
-8.4	1.50651e-05	-2.54066e-06
-8.3	1.44989e-05	-2.40655e-06
-8.2	1.42381e-05	-2.30969e-06
-8.1	1.25319e-05	-1.89991e-06
-8	1.1839e-05	-1.77325e-06
-7.9	1.12802e-05	-1.62423e-06
-7.8	1.07065e-05	-1.51993e-06
-7.7	9.99129e-06	-1.38582e-06
-7.6	9.41014e-06	-1.24425e-06
-7.5	8.97056e-06	-1.1623e-06
-7.4	8.60548e-06	-1.08779e-06
-7.3	8.2702e-06	-9.90934e-07
-7.2	8.13609e-06	-1.01329e-06
-7.1	7.95728e-06	-9.76033e-07
-7	7.61452e-06	-9.16425e-07
-6.9	7.16749e-06	-8.79172e-07
-6.8	6.73535e-06	-7.74864e-07
-6.7	6.33302e-06	-7.15259e-07
-6.6	5.93069e-06	-6.55655e-07
-6.5	5.68482e-06	-6.03501e-07
-6.4	5.4315e-06	-5.66248e-07
-6.3	5.19308e-06	-5.51347e-07
-6.2	5.03662e-06	-5.73698e-07
-6.1	4.88016e-06	-5.14094e-07
-6	4.7684e-06	-4.69388e-07
-5.9	4.61939e-06	-4.69388e-07
-5.8	4.52253e-06	-4.84291e-07
-5.7	4.43312e-06	-4.39586e-07
-5.6	4.35117e-06	-4.61938e-07
-5.5	4.30646e-06	-4.47037e-07
-5.4	4.26176e-06	-4.24685e-07
-5.3	4.22451e-06	-4.61938e-07
-5.2	4.12765e-06	-3.87432e-07
-5.1	4.12765e-06	-4.17234e-07
-5	4.11275e-06	-4.09784e-07
-4.9	4.11275e-06	-3.6508e-07
-4.8	4.0606e-06	-4.02333e-07
-4.7	3.99354e-06	-4.09784e-07
-4.6	3.91903e-06	-3.87432e-07
-4.5	3.79981e-06	-3.5763e-07
-4.4	3.73276e-06	-3.72531e-07
-4.3	3.64335e-06	-3.50179e-07
-4.2	3.52414e-06	-3.50179e-07
-4.1	3.50179e-06	-3.50179e-07
-4	3.41238e-06	-3.79981e-07
-3.9	3.27827e-06	-3.20377e-07
-3.8	3.29317e-06	-2.60772e-07
-3.7	3.23357e-06	-2.98025e-07
-3.6	3.18886e-06	-3.20377e-07
-3.5	3.12926e-06	-2.45871e-07
-3.4	3.06965e-06	-3.05476e-07
-3.3	3.02495e-06	-3.05476e-07
-3.2	3.09946e-06	-2.75673e-07
-3.1	3.0771e-06	-3.42729e-07
-3	3.12926e-06	-2.75673e-07
-2.9	3.15906e-06	-2.75673e-07
-2.8	3.21867e-06	-3.20377e-07
-2.7	3.27082e-06	-3.20377e-07
-2.6	3.30062e-06	-2.90574e-07
-2.5	3.36023e-06	-3.42729e-07
-2.4	3.44218e-06	-2.90574e-07
-2.3	3.47944e-06	-3.35278e-07
-2.2	3.51669e-06	-3.42729e-07
-2.1	3.53159e-06	-3.6508e-07
-2	3.56884e-06	-3.87432e-07
-1.9	3.64335e-06	-3.35278e-07
-1.8	3.74021e-06	-4.02333e-07
-1.7	3.78491e-06	-3.50179e-07
-1.6	3.85943e-06	-3.42729e-07
-1.5	3.94139e-06	-3.94883e-07
-1.4	4.0904e-06	-4.47037e-07
-1.3	4.21706e-06	-4.39586e-07
-1.2	4.30646e-06	-4.69388e-07
-1.1	4.52998e-06	-4.76841e-07
-1	4.70135e-06	-4.91742e-07
-0.9	4.88761e-06	-5.14094e-07
-0.799999999999999	5.19308e-06	-5.81149e-07
-0.699999999999999	5.4464e-06	-6.40754e-07
-0.6	5.84128e-06	-6.63105e-07
-0.5	6.42988e-06	-7.45062e-07
-0.399999999999999	7.20474e-06	-9.16425e-07
-0.299999999999999	8.52352e-06	-1.1623e-06
-0.199999999999999	1.10046e-05	-1.66894e-06
-0.0999999999999996	1.56612e-05	-3.03985e-06
0	2.67775e-05	-7.42826e-06
0.100000000000001	3.42729e-05	-1.19955e-05
0.200000000000001	3.57407e-05	-9.95403e-06
0.300000000000001	2.77908e-05	-9.16427e-06
0.4	2.22997e-05	-7.47296e-06
0.5	1.69204e-05	-5.76678e-06
0.600000000000001	1.30758e-05	-3.44218e-06
0.700000000000001	1.07214e-05	-2.30224e-06
0.800000000000001	8.94821e-06	-1.69874e-06
0.9	7.64435e-06	-1.1772e-06
1	6.76516e-06	-9.38777e-07
1.1	6.21381e-06	-7.59963e-07
