# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 261
13	1.64589e-06	-1.1269e-07
12.9	1.62423e-06	-8.91746e-08
12.8	1.65054e-06	-1.36905e-07
12.7	1.63914e-06	-1.21539e-07
12.6	1.64775e-06	-1.18046e-07
12.5	1.59443e-06	-9.45297e-08
12.4	1.5006e-06	-1.12458e-07
12.3	1.43518e-06	-6.98496e-08
12.2	1.32854e-06	-1.12225e-07
12.1	1.25962e-06	-6.47274e-08
12	1.13296e-06	-1.11294e-07
11.9	1.07592e-06	-6.30976e-08
11.8	9.81621e-07	-5.1223e-08
11.7	9.05249e-07	-7.52048e-08
11.6	8.35167e-07	-4.30739e-08
11.5	8.03735e-07	-5.9372e-08
11.4	7.51115e-07	-2.42145e-08
11.3	7.25038e-07	-5.42498e-08
11.2	7.08507e-07	-3.88829e-08
11.1	6.90114e-07	-4.74977e-08
11	6.66132e-07	-6.96168e-08
10.9	6.3796e-07	-4.63335e-08
10.8	6.22593e-07	-2.58443e-08
10.7	5.90928e-07	-3.1898e-08
10.6	6.02569e-07	-4.63335e-08
10.5	6.0513e-07	-5.63452e-08
10.4	5.58099e-07	-1.18744e-08
10.3	5.66481e-07	-4.14441e-08
10.2	5.56469e-07	-4.05128e-08
10.1	5.45526e-07	-3.58561e-08
10	5.47621e-07	-3.98143e-08
9.9	5.52278e-07	-2.7707e-08
9.8	5.52278e-07	-3.88829e-08
9.7	5.01288e-07	-5.86735e-08
9.6	5.22708e-07	-3.37607e-08
9.5	4.85921e-07	-4.93603e-08
9.4	5.16189e-07	-4.23754e-08
9.3	4.92673e-07	-2.02564e-08
9.2	4.82894e-07	-3.88829e-08
9.1	4.74976e-07	-4.35396e-08
9	4.75675e-07	-2.3516e-08
8.9	4.84059e-07	-2.18862e-08
8.8	4.53556e-07	-3.25965e-08
8.7	4.59842e-07	-3.4692e-08
8.6	4.18631e-07	-3.07339e-08
8.5	4.13742e-07	-4.05128e-08
8.4	4.25616e-07	-4.91275e-08
8.3	4.18398e-07	-4.63335e-08
8.2	4.17234e-07	-1.16416e-08
8.1	3.91157e-07	-1.65311e-08
8	4.00238e-07	-1.65311e-08
7.9	4.39819e-07	-1.58326e-08
7.8	3.93951e-07	-1.62983e-08
7.7	4.17933e-07	-1.76952e-08
7.6	3.97444e-07	-4.65665e-10
7.5	3.91157e-07	-2.32832e-08
