# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 641
-8	1.29343e-05	-1.78815e-06	2.14578e-06	-3.5763e-07
-7.975	1.38879e-05	-1.90736e-06	2.26499e-06	-3.5763e-07
-7.95	1.4782e-05	-2.08618e-06	2.26499e-06	-3.5763e-07
-7.925	1.59742e-05	-2.20539e-06	2.26499e-06	-4.17234e-07
-7.9	1.72855e-05	-2.4438e-06	2.3842e-06	-3.5763e-07
-7.875	1.87756e-05	-2.74183e-06	2.3842e-06	-4.17234e-07
-7.85	2.08021e-05	-3.09946e-06	2.50341e-06	-4.17234e-07
-7.825	2.31863e-05	-3.45708e-06	2.56301e-06	-4.17234e-07
-7.8	2.62262e-05	-4.05314e-06	2.56301e-06	-4.17234e-07
-7.775	3.05178e-05	-4.82801e-06	2.62262e-06	-4.76841e-07
-7.75	3.64187e-05	-5.90089e-06	2.68222e-06	-4.76841e-07
-7.725	4.375e-05	-7.39101e-06	2.74183e-06	-4.76841e-07
-7.7	5.33464e-05	-9.11957e-06	2.80143e-06	-4.76841e-07
-7.675	6.74133e-05	-1.23382e-05	2.86104e-06	-4.76841e-07
-7.65	9.07783e-05	-1.81795e-05	2.92064e-06	-5.36445e-07
-7.625	0.000136853	-3.17695e-05	2.98025e-06	-6.55655e-07
-7.6	0.000224532	-6.5804e-05	3.03985e-06	-7.15259e-07
-7.575	0.000380935	-0.000160814	3.15906e-06	-1.01329e-06
-7.55	0.000608806	-0.000398578	3.27827e-06	-1.37091e-06
-7.525	0.000818674	-0.0010922	2.98025e-06	-1.90736e-06
-7.5	0.000752214	-0.0010922	2.68222e-06	-2.08618e-06
-7.475	0.000653569	-0.0010922	2.4438e-06	-2.08618e-06
-7.45	0.000607196	-0.0010922	2.3246e-06	-1.90736e-06
-7.425	0.000676934	-0.0010922	2.50341e-06	-1.84775e-06
-7.4	0.000777308	-0.0010922	3.09946e-06	-2.08618e-06
-7.375	0.000717703	-0.0010922	3.09946e-06	-2.20539e-06
-7.35	0.000769977	-0.00104559	3.51669e-06	-2.3842e-06
-7.325	0.000764135	-0.000962082	3.6955e-06	-2.3842e-06
-7.3	0.000714127	-0.000731651	4.11275e-06	-2.3246e-06
-7.275	0.000656668	-0.000597719	4.23196e-06	-2.20539e-06
-7.25	0.000604872	-0.000495974	4.58959e-06	-2.26499e-06
-7.225	0.000649933	-0.000577811	4.7684e-06	-2.62262e-06
-7.2	0.000615243	-0.000510577	5.42405e-06	-2.86104e-06
-7.175	0.000551347	-0.000406327	6.0201e-06	-3.03985e-06
-7.15	0.000513557	-0.000339868	6.85456e-06	-3.33787e-06
-7.125	0.000561181	-0.000400307	7.21219e-06	-3.6955e-06
-7.1	0.00062627	-0.000488941	7.74866e-06	-4.11275e-06
-7.075	0.000682537	-0.000578884	7.80827e-06	-4.29156e-06
-7.05	0.000721637	-0.000660364	7.98708e-06	-4.41077e-06
-7.025	0.000784878	-0.00091118	7.74866e-06	-4.52998e-06
-7	0.000730339	-0.000688616	1.03117e-05	-5.84128e-06
-6.975	0.000671092	-0.000577036	1.16826e-05	-5.90089e-06
-6.95	0.000591699	-0.000434102	1.10865e-05	-4.17235e-06
