# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 341
-17	7.80827e-06	-5.36445e-07	1.39773e-05	-7.45062e-07
-16.9	7.80827e-06	-5.36445e-07	1.4037e-05	-7.74864e-07
-16.8	7.80827e-06	-5.06643e-07	1.40071e-05	-7.15259e-07
-16.7	8.07649e-06	-5.06643e-07	1.37389e-05	-5.06643e-07
-16.6	8.52352e-06	-5.06643e-07	1.38283e-05	-8.94073e-07
-16.5	8.37451e-06	-5.06643e-07	1.37389e-05	-8.04666e-07
-16.4	8.49372e-06	-5.06643e-07	1.36793e-05	-7.74864e-07
-16.3	8.2553e-06	-5.06643e-07	1.35899e-05	-8.34469e-07
-16.2	7.89767e-06	-5.06643e-07	1.36197e-05	-7.74864e-07
-16.1	7.83807e-06	-5.36445e-07	1.35601e-05	-7.74864e-07
-16	7.92748e-06	-5.9605e-07	1.34409e-05	-8.04666e-07
-15.9	8.1957e-06	-5.36445e-07	1.35303e-05	-7.74864e-07
-15.8	8.07649e-06	-5.9605e-07	1.37091e-05	-7.15259e-07
-15.7	8.10629e-06	-6.85457e-07	1.37091e-05	-8.04666e-07
-15.6	8.10629e-06	-5.9605e-07	1.38283e-05	-8.04666e-07
-15.5	8.49372e-06	-6.25852e-07	1.38879e-05	-8.04666e-07
-15.4	8.64273e-06	-5.66248e-07	1.4335e-05	-8.04666e-07
-15.3	8.82155e-06	-6.55655e-07	1.40966e-05	-8.64271e-07
-15.2	9.03016e-06	-6.25852e-07	1.4037e-05	-8.04666e-07
-15.1	9.29838e-06	-6.25852e-07	1.40966e-05	-7.74864e-07
-15	9.5666e-06	-6.85457e-07	1.42158e-05	-7.74864e-07
-14.9	9.59641e-06	-7.74864e-07	1.43052e-05	-7.45062e-07
-14.8	9.44739e-06	-5.9605e-07	1.44244e-05	-8.94073e-07
-14.7	9.23878e-06	-6.25852e-07	1.45138e-05	-8.04666e-07
