# ppms_temperature_set_stable_set	k2200_voltage_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"voltage"	"X"	"Y"	"X"	"Y"
# 190	21
27	0.4	0.00016892	-1.10865e-05	3.43921e-05	-1.01329e-06
27	0.3	0.000184537	-1.31131e-05	3.7879e-05	-1.28151e-06
27	0.2	0.000201584	-1.54973e-05	4.20215e-05	-1.57953e-06
27	0.0999999999999999	0.000219346	-1.83583e-05	4.67303e-05	-1.93717e-06
27	0	0.000243903	-2.27691e-05	5.1439e-05	-2.47361e-06

28	2	0.000184418	-1.32323e-05	3.76704e-05	-1.2517e-06
28	1.9	0.000130535	-6.55654e-06	2.68222e-05	-5.06643e-07
28	1.8	0.000109673	-4.64919e-06	2.33055e-05	-3.5763e-07
28	1.7	0.000100136	-3.81473e-06	2.19048e-05	-2.68223e-07
28	1.6	9.57255e-05	-3.33787e-06	2.13088e-05	-2.3842e-07
28	1.5	9.46526e-05	-3.33787e-06	2.11598e-05	-2.3842e-07
28	1.4	9.57255e-05	-3.33787e-06	2.13386e-05	-2.3842e-07
28	1.3	9.82289e-05	-3.6955e-06	2.16962e-05	-2.3842e-07
28	1.2	0.000102163	-3.93394e-06	2.22326e-05	-2.68223e-07
28	1.1	0.000106812	-4.17235e-06	2.29181e-05	-3.27827e-07
28	1	0.000112176	-4.7684e-06	2.37228e-05	-3.5763e-07
28	0.9	0.000118852	-5.36445e-06	2.47956e-05	-4.17234e-07
28	0.8	0.000126601	-6.0797e-06	2.60473e-05	-4.76841e-07
28	0.7	0.000133515	-6.91417e-06	2.75673e-05	-5.36445e-07
28	0.6	0.000142694	-7.74866e-06	2.9415e-05	-6.55655e-07
28	0.5	0.000155092	-9.29838e-06	3.16503e-05	-8.04666e-07
28	0.4	0.00016904	-1.08481e-05	3.44517e-05	-9.83484e-07
28	0.3	0.000184537	-1.28747e-05	3.79386e-05	-1.2219e-06
28	0.2	0.000201584	-1.53781e-05	4.20513e-05	-1.54973e-06
28	0.0999999999999999	0.000218869	-1.82391e-05	4.66111e-05	-1.93717e-06
28	0	0.000242711	-2.26499e-05	5.1141e-05	-2.4438e-06

29	2	0.000184179	-1.31131e-05	3.76704e-05	-1.2219e-06
29	1.9	0.000130774	-6.43733e-06	2.6852e-05	-5.36445e-07
29	1.8	0.000109911	-4.41077e-06	2.33353e-05	-3.5763e-07
29	1.7	0.000100255	-3.6955e-06	2.19346e-05	-2.68223e-07
29	1.6	9.58447e-05	-3.33787e-06	2.13088e-05	-2.3842e-07
29	1.5	9.46526e-05	-3.33787e-06	2.11896e-05	-2.3842e-07
29	1.4	9.58447e-05	-3.33787e-06	2.13386e-05	-2.3842e-07
29	1.3	9.84673e-05	-3.6955e-06	2.16962e-05	-2.3842e-07
29	1.2	0.000102282	-4.05314e-06	2.22326e-05	-2.68223e-07
29	1.1	0.000106812	-4.29156e-06	2.29479e-05	-3.27827e-07
29	1	0.000112176	-4.7684e-06	2.37824e-05	-3.5763e-07
29	0.9	0.000118971	-5.36445e-06	2.48255e-05	-4.17234e-07
29	0.8	0.00012672	-6.31812e-06	2.60771e-05	-4.76841e-07
29	0.7	0.000133635	-6.91417e-06	2.76269e-05	-5.36445e-07
29	0.6	0.000142814	-7.86787e-06	2.94746e-05	-6.55655e-07
29	0.5	0.000155211	-9.29838e-06	3.17397e-05	-8.04666e-07
29	0.4	0.000169159	-1.08481e-05	3.45411e-05	-9.83484e-07
29	0.3	0.000184775	-1.28747e-05	3.79684e-05	-1.2219e-06
29	0.2	0.000201465	-1.52589e-05	4.19917e-05	-1.51993e-06
29	0.0999999999999999	0.000218392	-1.82391e-05	4.64621e-05	-1.90736e-06
29	0	0.000241519	-2.22923e-05	5.0843e-05	-2.414e-06

30	2	0.000184298	-1.31131e-05	3.77002e-05	-1.2517e-06
30	1.9	0.000130893	-6.55654e-06	2.69116e-05	-5.36445e-07
30	1.8	0.000109911	-4.41077e-06	2.33651e-05	-3.27827e-07
30	1.7	0.000100375	-3.81473e-06	2.19346e-05	-2.3842e-07
30	1.6	9.59639e-05	-3.57629e-06	2.13088e-05	-2.08617e-07
30	1.5	9.48911e-05	-3.33787e-06	2.11896e-05	-2.3842e-07
30	1.4	9.57255e-05	-3.33787e-06	2.13386e-05	-2.68223e-07
30	1.3	9.85865e-05	-3.6955e-06	2.16962e-05	-2.68223e-07
30	1.2	0.00010252	-3.81473e-06	2.22326e-05	-2.68223e-07
30	1.1	0.00010717	-4.41077e-06	2.29479e-05	-3.27827e-07
30	1	0.000112296	-4.7684e-06	2.3842e-05	-3.5763e-07
30	0.9	0.000119091	-5.36445e-06	2.48553e-05	-4.17234e-07
30	0.8	0.00012684	-6.0797e-06	2.61368e-05	-5.06643e-07
30	0.7	0.000134111	-7.03338e-06	2.76865e-05	-5.66248e-07
30	0.6	0.000143171	-7.98708e-06	2.9564e-05	-6.25852e-07
30	0.5	0.00015545	-9.29838e-06	3.18291e-05	-8.04666e-07
30	0.4	0.000169159	-1.08481e-05	3.46603e-05	-9.83484e-07
30	0.3	0.000184775	-1.28747e-05	3.8028e-05	-1.2219e-06
30	0.2	0.000201226	-1.52589e-05	4.19619e-05	-1.51993e-06
30	0.0999999999999999	0.000217916	-1.80007e-05	4.6313e-05	-1.87755e-06
30	0	0.000240088	-2.22923e-05	5.04854e-05	-2.3544e-06

31	2	0.000184179	-1.31131e-05	3.77002e-05	-1.2219e-06
31	1.9	0.000131012	-6.43733e-06	2.69712e-05	-5.36445e-07
31	1.8	0.00011015	-4.64919e-06	2.33949e-05	-3.27827e-07
31	1.7	0.000100494	-3.81473e-06	2.19048e-05	-2.68223e-07
31	1.6	9.60832e-05	-3.57629e-06	2.13088e-05	-2.3842e-07
31	1.5	9.50103e-05	-3.33787e-06	2.11598e-05	-2.68223e-07
31	1.4	9.59639e-05	-3.57629e-06	2.13088e-05	-2.68223e-07
31	1.3	9.87058e-05	-3.6955e-06	2.16962e-05	-2.68223e-07
31	1.2	0.00010264	-3.93394e-06	2.22326e-05	-2.98025e-07
31	1.1	0.00010717	-4.29156e-06	2.29479e-05	-3.27827e-07
31	1	0.000112415	-4.88761e-06	2.3842e-05	-3.5763e-07
31	0.9	0.00011921	-5.36445e-06	2.48851e-05	-3.87432e-07
31	0.8	0.00012684	-6.0797e-06	2.61964e-05	-4.76841e-07
31	0.7	0.000134231	-7.03338e-06	2.77461e-05	-5.66248e-07
31	0.6	0.00014341	-7.98708e-06	2.95938e-05	-6.55655e-07
31	0.5	0.000155569	-9.41759e-06	3.19185e-05	-8.04666e-07
31	0.4	0.000169397	-1.10865e-05	3.46901e-05	-9.83484e-07
31	0.3	0.000184775	-1.29939e-05	3.80578e-05	-1.2517e-06
31	0.2	0.000201107	-1.53781e-05	4.19619e-05	-1.54973e-06
31	0.0999999999999999	0.000217558	-1.80007e-05	4.61938e-05	-1.90736e-06
31	0	0.000239135	-2.18154e-05	5.02469e-05	-2.3544e-06

32	2	0.00018406	-1.31131e-05	3.773e-05	-1.2517e-06
32	1.9	0.000131131	-6.43733e-06	2.70308e-05	-5.06643e-07
32	1.8	0.000110031	-4.64919e-06	2.33949e-05	-3.27827e-07
32	1.7	0.000100613	-3.81473e-06	2.19346e-05	-2.68223e-07
32	1.6	9.63216e-05	-3.45708e-06	2.13088e-05	-2.3842e-07
32	1.5	9.50103e-05	-3.33787e-06	2.11598e-05	-2.3842e-07
32	1.4	9.62024e-05	-3.45708e-06	2.13088e-05	-2.3842e-07
32	1.3	9.87058e-05	-3.6955e-06	2.16962e-05	-2.68223e-07
32	1.2	0.00010252	-3.93394e-06	2.22625e-05	-2.98025e-07
32	1.1	0.000107289	-4.29156e-06	2.29777e-05	-3.27827e-07
32	1	0.000112653	-4.7684e-06	2.38718e-05	-3.5763e-07
32	0.9	0.000119329	-5.60287e-06	2.49447e-05	-4.17234e-07
32	0.8	0.000126959	-6.19891e-06	2.6256e-05	-4.76841e-07
32	0.7	0.00013435	-6.91417e-06	2.78057e-05	-5.36445e-07
32	0.6	0.000143648	-7.86787e-06	2.9713e-05	-6.55655e-07
32	0.5	0.000155807	-9.29838e-06	3.19781e-05	-8.04666e-07
32	0.4	0.000169278	-1.08481e-05	3.47497e-05	-9.83484e-07
32	0.3	0.000184775	-1.28747e-05	3.80578e-05	-1.2219e-06
32	0.2	0.00020063	-1.51396e-05	4.19321e-05	-1.51993e-06
32	0.0999999999999999	0.000216962	-1.78815e-05	4.60448e-05	-1.87755e-06
32	0	0.000238181	-2.18154e-05	4.99787e-05	-2.3246e-06

33	2	0.00018406	-1.28747e-05	3.773e-05	-1.2219e-06
33	1.9	0.00013137	-6.55654e-06	2.70904e-05	-5.36445e-07
33	1.8	0.00011015	-4.64919e-06	2.34247e-05	-3.27827e-07
33	1.7	0.000100613	-3.6955e-06	2.19644e-05	-2.68223e-07
33	1.6	9.63216e-05	-3.57629e-06	2.13088e-05	-2.08617e-07
33	1.5	9.53679e-05	-3.57629e-06	2.11598e-05	-2.3842e-07
33	1.4	9.64408e-05	-3.57629e-06	2.13088e-05	-2.3842e-07
33	1.3	9.89442e-05	-3.6955e-06	2.16962e-05	-2.68223e-07
33	1.2	0.000102759	-3.93394e-06	2.22625e-05	-2.98025e-07
33	1.1	0.000107527	-4.41077e-06	2.29777e-05	-3.27827e-07
33	1	0.000112892	-4.7684e-06	2.39314e-05	-3.5763e-07
33	0.9	0.000119687	-5.60287e-06	2.49745e-05	-4.17234e-07
33	0.8	0.000127316	-6.0797e-06	2.63156e-05	-4.76841e-07
33	0.7	0.000134707	-7.03338e-06	2.78951e-05	-5.66248e-07
33	0.6	0.000144006	-7.98708e-06	2.97726e-05	-6.55655e-07
33	0.5	0.000156046	-9.29838e-06	3.20675e-05	-8.04666e-07
33	0.4	0.000169636	-1.09673e-05	3.48093e-05	-9.83484e-07
33	0.3	0.000184895	-1.28747e-05	3.81472e-05	-1.2517e-06
33	0.2	0.00020063	-1.52589e-05	4.19023e-05	-1.51993e-06
33	0.0999999999999999	0.000216604	-1.78815e-05	4.59554e-05	-1.87755e-06
33	0	0.000237227	-2.1577e-05	4.97403e-05	-2.29479e-06

34	2	0.000183822	-1.29939e-05	3.773e-05	-1.2219e-06
34	1.9	0.000131489	-6.67575e-06	2.70904e-05	-5.36445e-07
34	1.8	0.000110388	-4.64919e-06	2.34545e-05	-3.5763e-07
34	1.7	0.000100971	-3.6955e-06	2.19346e-05	-3.27827e-07
34	1.6	9.656e-05	-3.45708e-06	2.13088e-05	-2.68223e-07
34	1.5	9.54871e-05	-3.33787e-06	2.11598e-05	-2.3842e-07
34	1.4	9.64408e-05	-3.57629e-06	2.1279e-05	-2.3842e-07
34	1.3	9.90634e-05	-3.6955e-06	2.16962e-05	-2.3842e-07
34	1.2	0.000102878	-3.93394e-06	2.22923e-05	-2.68223e-07
34	1.1	0.000107408	-4.29156e-06	2.30075e-05	-3.27827e-07
34	1	0.000112892	-4.7684e-06	2.39016e-05	-3.5763e-07
34	0.9	0.000119687	-5.48366e-06	2.50341e-05	-4.17234e-07
34	0.8	0.000127316	-6.31812e-06	2.63454e-05	-5.06643e-07
34	0.7	0.000134946	-7.03338e-06	2.79249e-05	-5.9605e-07
34	0.6	0.000144244	-7.86787e-06	2.9862e-05	-6.85457e-07
34	0.5	0.000156165	-9.29838e-06	3.21271e-05	-8.04666e-07
34	0.4	0.000169636	-1.09673e-05	3.49286e-05	-1.01329e-06
34	0.3	0.000184775	-1.28747e-05	3.81472e-05	-1.2219e-06
34	0.2	0.000200392	-1.51396e-05	4.19023e-05	-1.51993e-06
34	0.0999999999999999	0.000216008	-1.77623e-05	4.58064e-05	-1.81795e-06
34	0	0.000236155	-2.1577e-05	4.94721e-05	-2.26499e-06

35	2	0.000183702	-1.29939e-05	3.773e-05	-1.2219e-06
35	1.9	0.000131727	-6.55654e-06	2.71798e-05	-5.06643e-07
35	1.8	0.000110507	-4.52998e-06	2.35141e-05	-2.98025e-07
35	1.7	0.000100971	-3.81473e-06	2.19346e-05	-2.68223e-07
35	1.6	9.66792e-05	-3.57629e-06	2.13088e-05	-2.3842e-07
35	1.5	9.57255e-05	-3.33787e-06	2.11598e-05	-2.08617e-07
35	1.4	9.64408e-05	-3.45708e-06	2.13386e-05	-2.3842e-07
35	1.3	9.91826e-05	-3.57629e-06	2.16962e-05	-2.68223e-07
35	1.2	0.000102997	-3.93394e-06	2.22923e-05	-2.68223e-07
35	1.1	0.000107646	-4.29156e-06	2.30075e-05	-2.98025e-07
35	1	0.000113011	-4.88761e-06	2.39612e-05	-3.5763e-07
35	0.9	0.000119925	-5.48366e-06	2.50639e-05	-4.17234e-07
35	0.8	0.000127555	-6.19891e-06	2.6405e-05	-4.47037e-07
35	0.7	0.000134946	-6.91417e-06	2.79249e-05	-5.36445e-07
35	0.6	0.000144244	-8.10629e-06	2.98918e-05	-6.25852e-07
35	0.5	0.000156165	-9.17917e-06	3.21569e-05	-8.04666e-07
35	0.4	0.000169874	-1.09673e-05	3.49286e-05	-1.01329e-06
35	0.3	0.000184775	-1.28747e-05	3.81472e-05	-1.2219e-06
35	0.2	0.000200153	-1.51396e-05	4.18129e-05	-1.49012e-06
35	0.0999999999999999	0.00021577	-1.76431e-05	4.5717e-05	-1.84775e-06
35	0	0.000235201	-2.12194e-05	4.92337e-05	-2.23519e-06

36	2	0.000183702	-1.29939e-05	3.77598e-05	-1.1921e-06
36	1.9	0.000131966	-6.55654e-06	2.72394e-05	-5.06643e-07
36	1.8	0.000110627	-4.64919e-06	2.34843e-05	-3.5763e-07
36	1.7	0.000100971	-3.81473e-06	2.19942e-05	-2.68223e-07
36	1.6	9.66792e-05	-3.57629e-06	2.1279e-05	-2.3842e-07
36	1.5	9.56063e-05	-3.45708e-06	2.11598e-05	-2.08617e-07
36	1.4	9.66792e-05	-3.57629e-06	2.13088e-05	-2.3842e-07
36	1.3	9.93018e-05	-3.6955e-06	2.16962e-05	-2.3842e-07
36	1.2	0.000103236	-3.93394e-06	2.22923e-05	-2.68223e-07
36	1.1	0.000107885	-4.41077e-06	2.30373e-05	-3.27827e-07
36	1	0.000113249	-5.00682e-06	2.39612e-05	-3.87432e-07
36	0.9	0.000120163	-5.48366e-06	2.50639e-05	-4.17234e-07
36	0.8	0.000127793	-6.19891e-06	2.6405e-05	-4.76841e-07
36	0.7	0.000135303	-6.91417e-06	2.80441e-05	-5.36445e-07
36	0.6	0.000144721	-8.10629e-06	2.99813e-05	-6.25852e-07
36	0.5	0.000156642	-9.29838e-06	3.22761e-05	-8.04666e-07
36	0.4	0.000169874	-1.10865e-05	3.49882e-05	-1.01329e-06
36	0.3	0.000184895	-1.29939e-05	3.8177e-05	-1.2517e-06
36	0.2	0.000200153	-1.51396e-05	4.17831e-05	-1.51993e-06
36	0.0999999999999999	0.000215412	-1.76431e-05	4.5568e-05	-1.81795e-06
36	0	0.000234366	-2.11002e-05	4.89953e-05	-2.23519e-06

37	2	0.000183583	-1.28747e-05	3.77598e-05	-1.2219e-06
37	1.9	0.000132085	-6.55654e-06	2.72394e-05	-5.06643e-07
37	1.8	0.000110865	-4.7684e-06	2.35141e-05	-3.5763e-07
37	1.7	0.00010109	-3.81473e-06	2.19644e-05	-2.68223e-07
37	1.6	9.70368e-05	-3.57629e-06	2.13088e-05	-2.3842e-07
37	1.5	9.60832e-05	-3.57629e-06	2.11598e-05	-2.08617e-07
37	1.4	9.70368e-05	-3.57629e-06	2.13088e-05	-2.3842e-07
37	1.3	9.95402e-05	-3.6955e-06	2.16962e-05	-2.3842e-07
37	1.2	0.000103355	-3.93394e-06	2.22923e-05	-2.98025e-07
37	1.1	0.000108004	-4.41077e-06	2.30671e-05	-3.27827e-07
37	1	0.000113369	-4.88761e-06	2.3991e-05	-3.87432e-07
37	0.9	0.000120163	-5.60287e-06	2.51533e-05	-4.17234e-07
37	0.8	0.000127912	-6.19891e-06	2.64944e-05	-4.47037e-07
37	0.7	0.000135661	-7.03338e-06	2.80739e-05	-5.36445e-07
37	0.6	0.000145079	-8.10629e-06	3.00409e-05	-6.55655e-07
37	0.5	0.000156761	-9.41759e-06	3.23358e-05	-8.34469e-07
37	0.4	0.000170113	-1.09673e-05	3.50478e-05	-1.04309e-06
37	0.3	0.000184895	-1.28747e-05	3.82068e-05	-1.2517e-06
37	0.2	0.000199915	-1.51396e-05	4.17533e-05	-1.49012e-06
37	0.0999999999999999	0.000214935	-1.76431e-05	4.54488e-05	-1.78815e-06
37	0	0.000233413	-2.08617e-05	4.87866e-05	-2.20539e-06

38	2	0.000183583	-1.28747e-05	3.773e-05	-1.2219e-06
38	1.9	0.000132323	-6.55654e-06	2.73288e-05	-5.36445e-07
38	1.8	0.000111104	-4.64919e-06	2.3544e-05	-3.5763e-07
38	1.7	0.000101328	-3.81473e-06	2.19942e-05	-2.68223e-07
38	1.6	9.72752e-05	-3.57629e-06	2.13088e-05	-2.3842e-07
38	1.5	9.63216e-05	-3.45708e-06	2.11598e-05	-2.3842e-07
38	1.4	9.7156e-05	-3.6955e-06	2.13386e-05	-2.3842e-07
38	1.3	9.97786e-05	-3.81473e-06	2.17558e-05	-2.68223e-07
38	1.2	0.000103355	-3.93394e-06	2.22923e-05	-2.68223e-07
38	1.1	0.000108123	-4.41077e-06	2.30969e-05	-3.27827e-07
38	1	0.000113488	-4.7684e-06	2.40208e-05	-3.5763e-07
38	0.9	0.000120402	-5.60287e-06	2.51533e-05	-4.17234e-07
38	0.8	0.000128151	-6.31812e-06	2.6554e-05	-4.76841e-07
38	0.7	0.0001359	-7.03338e-06	2.81633e-05	-5.66248e-07
38	0.6	0.000145079	-8.10629e-06	3.00707e-05	-6.85457e-07
38	0.5	0.00015688	-9.41759e-06	3.23954e-05	-8.34469e-07
38	0.4	0.000170232	-1.10865e-05	3.50776e-05	-9.83484e-07
38	0.3	0.000184895	-1.28747e-05	3.82366e-05	-1.2219e-06
38	0.2	0.000199796	-1.50204e-05	4.17533e-05	-1.49012e-06
38	0.0999999999999999	0.000214697	-1.74047e-05	4.53296e-05	-1.81795e-06
38	0	0.000232697	-2.07425e-05	4.85482e-05	-2.20539e-06

39	2	0.000183583	-1.28747e-05	3.773e-05	-1.1921e-06
39	1.9	0.000132442	-6.67575e-06	2.73586e-05	-5.06643e-07
39	1.8	0.000111104	-4.7684e-06	2.35738e-05	-3.27827e-07
39	1.7	0.000101448	-3.81473e-06	2.19942e-05	-2.68223e-07
39	1.6	9.73945e-05	-3.6955e-06	2.13088e-05	-2.3842e-07
39	1.5	9.63216e-05	-3.57629e-06	2.11598e-05	-2.3842e-07
39	1.4	9.72752e-05	-3.6955e-06	2.13386e-05	-2.3842e-07
39	1.3	9.98979e-05	-3.6955e-06	2.1726e-05	-2.68223e-07
39	1.2	0.000103713	-4.05314e-06	2.23221e-05	-2.68223e-07
39	1.1	0.000108362	-4.41077e-06	2.30969e-05	-3.27827e-07
39	1	0.000113845	-4.88761e-06	2.40208e-05	-3.5763e-07
39	0.9	0.000120521	-5.48366e-06	2.52129e-05	-4.17234e-07
39	0.8	0.00012827	-6.31812e-06	2.65838e-05	-4.76841e-07
39	0.7	0.000136019	-7.03338e-06	2.82229e-05	-5.66248e-07
39	0.6	0.000145555	-8.10629e-06	3.01303e-05	-6.85457e-07
39	0.5	0.000157	-9.41759e-06	3.24252e-05	-8.04666e-07
39	0.4	0.000170232	-1.10865e-05	3.51372e-05	-1.01329e-06
39	0.3	0.000184895	-1.28747e-05	3.82366e-05	-1.2517e-06
39	0.2	0.000199676	-1.51396e-05	4.16937e-05	-1.51993e-06
39	0.0999999999999999	0.000214339	-1.74047e-05	4.52104e-05	-1.81795e-06
39	0	0.000231982	-2.06233e-05	4.83396e-05	-2.17558e-06

40	2	0.000183583	-1.28747e-05	3.77598e-05	-1.1921e-06
40	1.9	0.0001328	-6.67575e-06	2.73885e-05	-5.06643e-07
40	1.8	0.000111461	-4.64919e-06	2.36334e-05	-3.27827e-07
40	1.7	0.000101924	-3.93394e-06	2.2024e-05	-2.68223e-07
40	1.6	9.73945e-05	-3.57629e-06	2.13386e-05	-2.3842e-07
40	1.5	9.64408e-05	-3.33787e-06	2.11598e-05	-2.3842e-07
40	1.4	9.76329e-05	-3.57629e-06	2.13088e-05	-2.3842e-07
40	1.3	0.000100017	-3.93394e-06	2.17558e-05	-2.68223e-07
40	1.2	0.000103713	-3.93394e-06	2.23519e-05	-2.68223e-07
40	1.1	0.000108362	-4.41077e-06	2.31565e-05	-2.98025e-07
40	1	0.000113965	-4.88761e-06	2.41102e-05	-3.5763e-07
40	0.9	0.000120759	-5.48366e-06	2.52725e-05	-4.17234e-07
40	0.8	0.000128509	-6.43733e-06	2.66136e-05	-5.06643e-07
40	0.7	0.000136257	-7.15259e-06	2.82527e-05	-5.66248e-07
40	0.6	0.000145675	-7.98708e-06	3.01899e-05	-6.85457e-07
40	0.5	0.000157357	-9.29838e-06	3.24848e-05	-8.04666e-07
40	0.4	0.00017047	-1.09673e-05	3.51968e-05	-9.83484e-07
40	0.3	0.000184775	-1.29939e-05	3.82664e-05	-1.2517e-06
40	0.2	0.000199438	-1.51396e-05	4.16639e-05	-1.49012e-06
40	0.0999999999999999	0.000213982	-1.74047e-05	4.50911e-05	-1.81795e-06
40	0	0.000231148	-2.05041e-05	4.81012e-05	-2.11598e-06

41	2	0.000183583	-1.28747e-05	3.77598e-05	-1.2219e-06
41	1.9	0.000132919	-6.79496e-06	2.74481e-05	-5.36445e-07
41	1.8	0.00011158	-4.64919e-06	2.36334e-05	-3.27827e-07
41	1.7	0.000101924	-3.93394e-06	2.19942e-05	-2.3842e-07
41	1.6	9.76329e-05	-3.57629e-06	2.13386e-05	-2.3842e-07
41	1.5	9.66792e-05	-3.45708e-06	2.11598e-05	-2.3842e-07
41	1.4	9.77521e-05	-3.57629e-06	2.13684e-05	-2.3842e-07
41	1.3	0.000100136	-3.6955e-06	2.17558e-05	-2.68223e-07
41	1.2	0.000103951	-4.05314e-06	2.23817e-05	-2.98025e-07
41	1.1	0.0001086	-4.41077e-06	2.31565e-05	-2.98025e-07
41	1	0.000114084	-5.00682e-06	2.41102e-05	-3.5763e-07
41	0.9	0.000120998	-5.60287e-06	2.53023e-05	-3.87432e-07
41	0.8	0.000128747	-6.43733e-06	2.66732e-05	-4.76841e-07
41	0.7	0.000136615	-7.15259e-06	2.83123e-05	-5.9605e-07
41	0.6	0.000146032	-8.2255e-06	3.02495e-05	-6.85457e-07
41	0.5	0.000157476	-9.5368e-06	3.25444e-05	-8.34469e-07
41	0.4	0.000170589	-1.10865e-05	3.51968e-05	-9.83484e-07
41	0.3	0.000185014	-1.28747e-05	3.82962e-05	-1.2219e-06
41	0.2	0.000199319	-1.49012e-05	4.16341e-05	-1.49012e-06
41	0.0999999999999999	0.000213624	-1.74047e-05	4.50017e-05	-1.78815e-06
41	0	0.000230432	-2.05041e-05	4.79224e-05	-2.11598e-06

42	2	0.000183583	-1.28747e-05	3.77598e-05	-1.1921e-06
42	1.9	0.000133158	-6.67575e-06	2.75077e-05	-5.36445e-07
42	1.8	0.000111819	-4.64919e-06	2.3693e-05	-3.27827e-07
42	1.7	0.000102163	-3.93394e-06	2.2024e-05	-2.68223e-07
42	1.6	9.78713e-05	-3.57629e-06	2.13386e-05	-2.3842e-07
42	1.5	9.69176e-05	-3.57629e-06	2.11896e-05	-2.3842e-07
42	1.4	9.78713e-05	-3.57629e-06	2.13386e-05	-2.3842e-07
42	1.3	0.000100375	-3.93394e-06	2.17856e-05	-2.3842e-07
42	1.2	0.000104189	-4.29156e-06	2.24115e-05	-2.68223e-07
42	1.1	0.000108719	-4.52998e-06	2.31863e-05	-2.98025e-07
42	1	0.000114441	-4.88761e-06	2.41698e-05	-3.5763e-07
42	0.9	0.000121236	-5.48366e-06	2.53321e-05	-3.87432e-07
42	0.8	0.000128985	-6.31812e-06	2.6703e-05	-4.76841e-07
42	0.7	0.000136853	-7.03338e-06	2.83719e-05	-5.66248e-07
42	0.6	0.000146152	-8.10629e-06	3.03091e-05	-6.85457e-07
42	0.5	0.000157715	-9.41759e-06	3.2604e-05	-8.34469e-07
42	0.4	0.000170589	-1.10865e-05	3.52266e-05	-1.01329e-06
42	0.3	0.000184775	-1.29939e-05	3.82962e-05	-1.2517e-06
42	0.2	0.00019908	-1.51396e-05	4.15745e-05	-1.49012e-06
42	0.0999999999999999	0.000213386	-1.75239e-05	4.48825e-05	-1.78815e-06
42	0	0.000229836	-2.02657e-05	4.77436e-05	-2.08618e-06

43	2	0.000183345	-1.28747e-05	3.773e-05	-1.1921e-06
43	1.9	0.000133396	-6.67575e-06	2.75077e-05	-5.36445e-07
43	1.8	0.000111938	-4.52998e-06	2.36632e-05	-3.27827e-07
43	1.7	0.000102163	-3.93394e-06	2.2024e-05	-2.3842e-07
43	1.6	9.82289e-05	-3.6955e-06	2.13684e-05	-2.3842e-07
43	1.5	9.7156e-05	-3.57629e-06	2.11896e-05	-2.3842e-07
43	1.4	9.79905e-05	-3.57629e-06	2.13684e-05	-2.3842e-07
43	1.3	0.000100613	-3.6955e-06	2.17856e-05	-2.68223e-07
43	1.2	0.000104309	-4.05314e-06	2.24115e-05	-2.68223e-07
43	1.1	0.000108958	-4.41077e-06	2.31863e-05	-3.27827e-07
43	1	0.000114441	-5.00682e-06	2.414e-05	-3.5763e-07
43	0.9	0.000121356	-5.72208e-06	2.53619e-05	-4.17234e-07
43	0.8	0.000129105	-6.31812e-06	2.67626e-05	-4.76841e-07
43	0.7	0.000137092	-7.15259e-06	2.84315e-05	-5.66248e-07
43	0.6	0.000146628	-8.2255e-06	3.03687e-05	-6.55655e-07
43	0.5	0.000157834	-9.41759e-06	3.26636e-05	-8.04666e-07
43	0.4	0.000170828	-1.10865e-05	3.52862e-05	-1.01329e-06
43	0.3	0.000185014	-1.28747e-05	3.82962e-05	-1.2219e-06
43	0.2	0.00019908	-1.50204e-05	4.15447e-05	-1.49012e-06
43	0.0999999999999999	0.000213028	-1.71663e-05	4.47931e-05	-1.78815e-06
43	0	0.000228883	-2.01465e-05	4.75349e-05	-2.05637e-06

44	2	0.000183583	-1.28747e-05	3.77598e-05	-1.1921e-06
44	1.9	0.000133635	-6.67575e-06	2.75971e-05	-5.36445e-07
44	1.8	0.000112176	-4.64919e-06	2.3693e-05	-3.27827e-07
44	1.7	0.00010264	-3.81473e-06	2.20538e-05	-2.68223e-07
44	1.6	9.82289e-05	-3.57629e-06	2.13386e-05	-2.3842e-07
44	1.5	9.72752e-05	-3.6955e-06	2.11896e-05	-2.3842e-07
44	1.4	9.82289e-05	-3.6955e-06	2.13982e-05	-2.3842e-07
44	1.3	0.000100732	-3.81473e-06	2.17856e-05	-2.3842e-07
44	1.2	0.000104547	-4.17235e-06	2.24115e-05	-2.68223e-07
44	1.1	0.000109315	-4.64919e-06	2.32459e-05	-3.27827e-07
44	1	0.00011468	-5.00682e-06	2.41996e-05	-3.5763e-07
44	0.9	0.000121475	-5.48366e-06	2.54215e-05	-4.17234e-07
44	0.8	0.000129343	-6.31812e-06	2.68222e-05	-4.76841e-07
44	0.7	0.00013733	-7.03338e-06	2.84911e-05	-5.66248e-07
44	0.6	0.000146748	-8.2255e-06	3.04283e-05	-6.85457e-07
44	0.5	0.000158072	-9.41759e-06	3.27232e-05	-8.34469e-07
44	0.4	0.000170947	-1.10865e-05	3.53458e-05	-1.01329e-06
44	0.3	0.000184895	-1.29939e-05	3.82962e-05	-1.2219e-06
44	0.2	0.00019908	-1.51396e-05	4.14851e-05	-1.49012e-06
44	0.0999999999999999	0.000212551	-1.72855e-05	4.46441e-05	-1.78815e-06
44	0	0.000228287	-1.99081e-05	4.73561e-05	-2.02657e-06

