# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 121
-6	2.22029e-06	-5.21543e-08
-5.9	2.18303e-06	-5.21543e-08
-5.8	2.27989e-06	-6.70557e-08
-5.7	2.3246e-06	-5.96051e-08
-5.6	2.3395e-06	-2.98025e-08
-5.5	2.414e-06	-1.49013e-08
-5.4	2.48106e-06	-5.96051e-08
-5.3	2.48851e-06	-5.21543e-08
-5.2	2.54811e-06	-7.45063e-08
-5.1	2.54066e-06	-2.98025e-08
-5	2.56301e-06	-2.98025e-08
-4.9	2.64497e-06	-5.96051e-08
-4.8	2.68967e-06	-5.96051e-08
-4.7	2.71948e-06	7.45064e-09
-4.6	2.76418e-06	-3.72531e-08
-4.5	2.80143e-06	-5.21543e-08
-4.4	2.85359e-06	-5.96051e-08
-4.3	2.87594e-06	-6.70557e-08
-4.2	2.92809e-06	-5.21543e-08
-4.1	2.96535e-06	-5.96051e-08
-4	2.99515e-06	-5.21543e-08
-3.9	3.0622e-06	-7.45063e-08
-3.8	3.12926e-06	-4.47037e-08
-3.7	3.17396e-06	-6.70557e-08
-3.6	3.21867e-06	-6.70557e-08
-3.5	3.24847e-06	-8.19568e-08
-3.4	3.29317e-06	-6.70557e-08
-3.3	3.40493e-06	-1.04309e-07
-3.2	3.39748e-06	-7.45063e-08
-3.1	3.47944e-06	-6.70557e-08
-3	3.52414e-06	-6.70557e-08
-2.9	3.59119e-06	-6.70557e-08
-2.8	3.67315e-06	-8.94074e-08
-2.7	3.73276e-06	-9.6858e-08
-2.6	3.79236e-06	-8.94074e-08
-2.5	3.85943e-06	-8.94074e-08
-2.4	3.96374e-06	-9.6858e-08
-2.3	4.02334e-06	-8.19568e-08
-2.2	4.1351e-06	-7.45063e-08
-2.1	4.23196e-06	-9.6858e-08
-2	4.30646e-06	-1.04309e-07
-1.9	4.38097e-06	-8.19568e-08
-1.8	4.50018e-06	-1.04309e-07
-1.7	4.61939e-06	-1.11759e-07
-1.6	4.68644e-06	-1.26661e-07
-1.5	4.80565e-06	-1.1921e-07
-1.4	4.88761e-06	-1.1921e-07
-1.3	4.99937e-06	-1.41562e-07
-1.2	5.13348e-06	-1.1921e-07
-1.1	5.23779e-06	-1.34111e-07
-1	5.37935e-06	-1.78815e-07
-0.899999999999999	5.46876e-06	-1.56463e-07
-0.8	5.58051e-06	-1.49013e-07
-0.699999999999999	5.66992e-06	-1.78815e-07
-0.6	5.74443e-06	-1.26661e-07
-0.5	5.81148e-06	-1.71364e-07
-0.399999999999999	5.88599e-06	-1.63914e-07
-0.3	5.91579e-06	-1.93716e-07
-0.199999999999999	5.96794e-06	-2.01167e-07
-0.0999999999999996	5.96794e-06	-1.78815e-07
0	5.94559e-06	-1.49013e-07
0.100000000000001	5.94559e-06	-1.93716e-07
0.2	5.81893e-06	-2.01167e-07
0.300000000000001	5.81148e-06	-1.86265e-07
0.4	5.69972e-06	-1.86265e-07
0.5	5.60287e-06	-2.16068e-07
0.600000000000001	5.47621e-06	-1.34111e-07
0.7	5.32719e-06	-1.71364e-07
0.800000000000001	5.18563e-06	-1.78815e-07
0.9	4.99937e-06	-2.01167e-07
1	4.85781e-06	-1.93716e-07
1.1	4.70135e-06	-1.49013e-07
1.2	4.51508e-06	-1.63914e-07
1.3	4.35862e-06	-1.34111e-07
1.4	4.21706e-06	-1.1921e-07
1.5	4.00844e-06	-1.04309e-07
1.6	3.89668e-06	-1.1921e-07
1.7	3.73276e-06	-1.1921e-07
1.8	3.59119e-06	-1.41562e-07
1.9	3.44963e-06	-1.04309e-07
2	3.35278e-06	-8.94074e-08
2.1	3.22612e-06	-1.04309e-07
2.2	3.06965e-06	-1.04309e-07
2.3	3.0324e-06	-9.6858e-08
2.4	2.86849e-06	-6.70557e-08
2.5	2.75673e-06	-1.11759e-07
2.6	2.68967e-06	-7.45063e-08
2.7	2.54811e-06	-8.19568e-08
2.8	2.48106e-06	-6.70557e-08
2.9	2.36185e-06	-5.96051e-08
3	2.3395e-06	-7.45063e-08
3.1	2.24264e-06	-6.70557e-08
3.2	2.16068e-06	-6.70557e-08
3.3	2.10853e-06	-7.45063e-08
3.4	2.03402e-06	-4.47037e-08
3.5	1.96697e-06	-6.70557e-08
3.6	1.95952e-06	-2.98025e-08
3.7	1.91481e-06	-4.47037e-08
3.8	1.7807e-06	-5.21543e-08
3.9	1.77325e-06	-2.23519e-08
4	1.70619e-06	-4.47037e-08
4.1	1.70619e-06	-5.96051e-08
4.2	1.64659e-06	-7.45064e-09
4.3	1.60933e-06	-6.70557e-08
4.4	1.55718e-06	-5.96051e-08
4.5	1.52738e-06	-3.72531e-08
4.6	1.47522e-06	-2.23519e-08
4.7	1.46777e-06	-4.47037e-08
4.8	1.44542e-06	-5.21543e-08
4.9	1.40072e-06	-4.47037e-08
5	1.37836e-06	-5.21543e-08
5.1	1.34856e-06	-3.72531e-08
5.2	1.28896e-06	-5.96051e-08
5.3	1.28151e-06	-2.23519e-08
5.4	1.28896e-06	-4.47037e-08
5.5	1.2219e-06	-4.47037e-08
5.6	1.207e-06	0
5.7	1.2517e-06	-3.72531e-08
5.8	1.1623e-06	-5.96051e-08
5.9	1.18465e-06	0
6	1.13995e-06	-2.23519e-08
