# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 201
10	1.70153e-06	-1.17347e-07	1.52924e-06	-1.17347e-07
9.9	1.65124e-06	-1.14553e-07	1.50037e-06	-1.58326e-07
9.8	1.6885e-06	-1.22004e-07	1.53855e-06	-1.46219e-07
9.7	1.67639e-06	-1.22004e-07	1.49944e-06	-1.546e-07
9.6	1.65962e-06	-1.57394e-07	1.49571e-06	-1.41562e-07
9.5	1.71178e-06	-1.20142e-07	1.49385e-06	-1.42493e-07
9.4	1.7006e-06	-1.29455e-07	1.43704e-06	-9.03387e-08
9.3	1.69036e-06	-1.01515e-07	1.49292e-06	-1.03377e-07
9.2	1.67732e-06	-1.36905e-07	1.47057e-06	-1.21073e-07
9.1	1.66987e-06	-1.66708e-07	1.44169e-06	-1.37837e-07
9	1.72109e-06	-9.4064e-08	1.41469e-06	-1.21073e-07
8.9	1.69781e-06	-1.43425e-07	1.41375e-06	-1.27592e-07
8.8	1.69315e-06	-1.34111e-07	1.47522e-06	-1.46219e-07
8.7	1.66614e-06	-1.6112e-07	1.38954e-06	-1.10828e-07
8.6	1.64845e-06	-1.41562e-07	1.42679e-06	-8.19568e-08
8.5	1.71457e-06	-1.49944e-07	1.44915e-06	-8.94074e-08
8.4	1.67732e-06	-1.71364e-07	1.4566e-06	-1.25729e-07
8.3	1.70712e-06	-1.36905e-07	1.39699e-06	-1.39699e-07
8.2	1.7183e-06	-1.32249e-07	1.45008e-06	-1.66708e-07
8.1	1.72389e-06	-1.59257e-07	1.47522e-06	-9.49954e-08
8	1.70992e-06	-1.38768e-07	1.39606e-06	-1.10828e-07
7.9	1.6885e-06	-1.04309e-07	1.41375e-06	-1.1921e-07
7.8	1.72389e-06	-1.64845e-07	1.42493e-06	-1.11759e-07
7.7	1.72854e-06	-9.6858e-08	1.36719e-06	-9.59267e-08
7.6	1.72482e-06	-1.28523e-07	1.39047e-06	-1.09897e-07
7.5	1.69129e-06	-1.41562e-07	1.39047e-06	-1.66708e-07
7.4	1.71085e-06	-1.24798e-07	1.44821e-06	-1.79746e-07
7.3	1.71737e-06	-9.6858e-08	1.41841e-06	-4.5635e-08
7.2	1.7481e-06	-1.08034e-07	1.47336e-06	-1.16416e-07
7.1	1.71643e-06	-1.08965e-07	1.44076e-06	-1.02446e-07
7	1.70526e-06	-1.22935e-07	1.42493e-06	-1.24798e-07
6.9	1.69967e-06	-1.38768e-07	1.46312e-06	-1.22004e-07
6.8	1.69781e-06	-1.72296e-07	1.4538e-06	-1.66708e-07
6.7	1.68663e-06	-1.53669e-07	1.43797e-06	-1.42493e-07
6.6	1.72575e-06	-1.17347e-07	1.44915e-06	-1.34111e-07
6.5	1.71643e-06	-1.34111e-07	1.46777e-06	-1.40631e-07
6.4	1.75183e-06	-1.26661e-07	1.47708e-06	-1.10828e-07
6.3	1.7332e-06	-1.4715e-07	1.44356e-06	-1.63914e-07
6.2	1.69781e-06	-1.39699e-07	1.47336e-06	-1.22935e-07
6.1	1.72016e-06	-1.40631e-07	1.52272e-06	-7.91629e-08
6	1.73786e-06	-1.32249e-07	1.4864e-06	-1.55532e-07
5.9	1.70619e-06	-1.56463e-07	1.56649e-06	-9.6858e-08
5.8	1.74158e-06	-1.3318e-07	1.54787e-06	-1.97441e-07
5.7	1.77138e-06	-1.52738e-07	1.53296e-06	-1.55532e-07
5.6	1.75089e-06	-1.01515e-07	1.47615e-06	-1.42493e-07
5.5	1.75834e-06	-1.56463e-07	1.52644e-06	-1.67639e-07
5.4	1.74624e-06	-1.32249e-07	1.58512e-06	-1.51806e-07
5.3	1.763e-06	-1.34111e-07	1.58512e-06	-1.60188e-07
5.2	1.80398e-06	-1.38768e-07	1.63262e-06	-1.7509e-07
5.1	1.78442e-06	-1.1921e-07	1.6531e-06	-1.80677e-07
5	1.82447e-06	-1.4715e-07	1.6857e-06	-1.56463e-07
4.9	1.81329e-06	-1.64845e-07	1.70805e-06	-1.41562e-07
4.8	1.81515e-06	-1.78815e-07	1.70712e-06	-1.72296e-07
4.7	1.83378e-06	-1.50875e-07	1.71271e-06	-1.78815e-07
4.6	1.91109e-06	-1.52738e-07	1.81795e-06	-1.36905e-07
4.5	1.90923e-06	-1.4715e-07	1.79653e-06	-2.26312e-07
