# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 201
8.5	2.39016e-05	-2.51086e-06	2.49447e-05	-5.26014e-06
8.6	2.37004e-05	-2.3693e-06	2.43412e-05	-4.86526e-06
8.7	2.39984e-05	-2.39165e-06	2.39537e-05	-4.63429e-06
8.8	2.44753e-05	-2.414e-06	2.32087e-05	-4.37352e-06
8.9	2.4669e-05	-2.4438e-06	2.26052e-05	-4.20961e-06
9	2.42592e-05	-2.414e-06	2.2337e-05	-4.18726e-06
9.1	2.38643e-05	-2.31715e-06	2.23817e-05	-4.1649e-06
9.2	2.41698e-05	-2.4289e-06	2.22848e-05	-4.41822e-06
9.3	2.44529e-05	-2.414e-06	2.23519e-05	-4.29156e-06
9.4	2.43486e-05	-2.30224e-06	2.27989e-05	-4.01589e-06
9.5	2.42071e-05	-2.3693e-06	2.29405e-05	-4.18726e-06
9.6	2.37451e-05	-2.50341e-06	2.26424e-05	-4.82801e-06
9.7	2.32087e-05	-2.3395e-06	2.2404e-05	-4.56724e-06
9.8	2.33055e-05	-2.23519e-06	2.24338e-05	-4.0755e-06
9.9	2.34471e-05	-2.17558e-06	2.25083e-05	-3.85943e-06
10	2.30001e-05	-2.16068e-06	2.24934e-05	-3.79236e-06
