# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 141
-1.1	3.34086e-05	-3.45708e-06	4.95913e-05	-4.11275e-06
-1.2	3.31106e-05	-3.36768e-06	4.94721e-05	-4.08295e-06
-1.3	3.2753e-05	-3.33787e-06	4.93529e-05	-4.11275e-06
-1.4	3.23954e-05	-3.36768e-06	4.92337e-05	-4.11275e-06
-1.5	3.20377e-05	-3.27827e-06	4.91443e-05	-4.05314e-06
-1.6	3.16801e-05	-3.21867e-06	4.89654e-05	-4.05314e-06
-1.7	3.13225e-05	-3.18886e-06	4.88164e-05	-4.05314e-06
-1.8	3.0935e-05	-3.12926e-06	4.86972e-05	-4.02334e-06
-1.9	3.04879e-05	-3.12926e-06	4.86078e-05	-3.99354e-06
-2	3.00707e-05	-3.06965e-06	4.84588e-05	-3.99354e-06
-2.1	2.97428e-05	-3.03985e-06	4.83098e-05	-3.93394e-06
-2.2	2.93554e-05	-2.89084e-06	4.81608e-05	-3.96374e-06
-2.3	2.89978e-05	-2.86104e-06	4.80416e-05	-3.93394e-06
-2.4	2.86401e-05	-2.89084e-06	4.78926e-05	-3.93394e-06
-2.5	2.83123e-05	-2.80143e-06	4.77138e-05	-3.90413e-06
-2.6	2.79249e-05	-2.77163e-06	4.75945e-05	-3.87433e-06
-2.7	2.75673e-05	-2.71203e-06	4.73859e-05	-3.84453e-06
-2.8	2.71798e-05	-2.68222e-06	4.72071e-05	-3.87433e-06
-2.9	2.68222e-05	-2.53321e-06	4.71177e-05	-3.84453e-06
-3	2.6405e-05	-2.59282e-06	4.69687e-05	-3.81473e-06
-3.1	2.60771e-05	-2.59282e-06	4.68197e-05	-3.78491e-06
-3.2	2.57493e-05	-2.4438e-06	4.66707e-05	-3.81473e-06
-3.3	2.53619e-05	-2.4438e-06	4.64919e-05	-3.78491e-06
-3.4	2.50341e-05	-2.3842e-06	4.63428e-05	-3.78491e-06
-3.5	2.46764e-05	-2.3544e-06	4.62534e-05	-3.7253e-06
-3.6	2.43188e-05	-2.3842e-06	4.6015e-05	-3.6955e-06
-3.7	2.40506e-05	-2.29479e-06	4.58958e-05	-3.6955e-06
-3.8	2.37228e-05	-2.23519e-06	4.56872e-05	-3.6359e-06
-3.9	2.33651e-05	-2.20539e-06	4.55382e-05	-3.6359e-06
-4	2.30373e-05	-2.17558e-06	4.53892e-05	-3.6359e-06
-4.1	2.27393e-05	-2.14578e-06	4.52402e-05	-3.57629e-06
-4.2	2.24711e-05	-2.05637e-06	4.50613e-05	-3.54649e-06
-4.3	2.22028e-05	-2.05637e-06	4.49421e-05	-3.57629e-06
-4.4	2.19048e-05	-1.96697e-06	4.47633e-05	-3.57629e-06
-4.5	2.16366e-05	-1.99677e-06	4.46441e-05	-3.54649e-06
-4.6	2.1279e-05	-1.99677e-06	4.44951e-05	-3.48689e-06
-4.7	2.10406e-05	-1.93717e-06	4.43461e-05	-3.48689e-06
-4.8	2.07723e-05	-1.93717e-06	4.41971e-05	-3.45708e-06
-4.9	2.05339e-05	-1.93717e-06	4.40183e-05	-3.48689e-06
-5	2.02359e-05	-1.81795e-06	4.38394e-05	-3.42728e-06
-5.1	1.99975e-05	-1.81795e-06	4.36606e-05	-3.42728e-06
-5.2	1.97591e-05	-1.78815e-06	4.35414e-05	-3.36768e-06
-5.3	1.95504e-05	-1.72854e-06	4.33924e-05	-3.36768e-06
-5.4	1.9312e-05	-1.75834e-06	4.32732e-05	-3.42728e-06
-5.5	1.91034e-05	-1.66894e-06	4.31242e-05	-3.36768e-06
-5.6	1.8865e-05	-1.72854e-06	4.29752e-05	-3.33787e-06
-5.7	1.86266e-05	-1.63914e-06	4.27964e-05	-3.30807e-06
-5.8	1.83881e-05	-1.63914e-06	4.25878e-05	-3.27827e-06
-5.9	1.82391e-05	-1.60933e-06	4.25281e-05	-3.27827e-06
-6	1.80007e-05	-1.60933e-06	4.24387e-05	-3.21867e-06
-6.1	1.77921e-05	-1.57953e-06	4.22301e-05	-3.21867e-06
-6.2	1.75835e-05	-1.49012e-06	4.21407e-05	-3.18886e-06
-6.3	1.74345e-05	-1.49012e-06	4.20215e-05	-3.18886e-06
-6.4	1.72259e-05	-1.46032e-06	4.18129e-05	-3.18886e-06
-6.5	1.70768e-05	-1.46032e-06	4.16639e-05	-3.18886e-06
-6.6	1.68384e-05	-1.46032e-06	4.14851e-05	-3.12926e-06
-6.7	1.66596e-05	-1.46032e-06	4.13957e-05	-3.12926e-06
-6.8	1.65106e-05	-1.37091e-06	4.12764e-05	-3.12926e-06
-6.9	1.63318e-05	-1.46032e-06	4.10976e-05	-3.09946e-06
-7	1.61232e-05	-1.40072e-06	4.09486e-05	-3.06965e-06
