# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 101
5	0.000109509	-3.54054e-05	1.34856e-05	-2.69712e-06
4.9	8.487e-05	-2.56972e-05	1.36421e-05	-3.0771e-06
4.8	7.08406e-05	-1.97814e-05	1.40519e-05	-3.15161e-06
4.7	6.21383e-05	-1.69129e-05	1.42679e-05	-3.24847e-06
4.6	5.33836e-05	-1.45659e-05	1.42977e-05	-3.29317e-06
4.5	4.52476e-05	-1.14218e-05	1.44765e-05	-3.14416e-06
4.4	3.9086e-05	-9.63366e-06	1.47299e-05	-3.09201e-06
4.3	3.54203e-05	-8.03178e-06	1.51545e-05	-2.92064e-06
4.2	3.19185e-05	-7.44316e-06	1.55346e-05	-3.0324e-06
4.1	2.90574e-05	-7.10043e-06	1.58475e-05	-3.23357e-06
4	2.6852e-05	-6.86946e-06	1.61232e-05	-3.35278e-06
3.9	2.53172e-05	-6.97377e-06	1.63467e-05	-3.48689e-06
3.8	2.45721e-05	-7.61452e-06	1.66224e-05	-3.93394e-06
3.7	2.47882e-05	-7.92003e-06	1.65628e-05	-4.01589e-06
3.6	2.62709e-05	-8.72469e-06	1.66969e-05	-4.24686e-06
3.5	2.86923e-05	-9.49955e-06	1.70396e-05	-4.38842e-06
3.4	2.99589e-05	-9.11957e-06	1.7509e-05	-4.25431e-06
3.3	2.98322e-05	-8.70234e-06	1.78517e-05	-4.33627e-06
3.2	2.95193e-05	-7.99453e-06	1.82168e-05	-4.18726e-06
3.1	2.86103e-05	-8.55332e-06	1.83211e-05	-4.79075e-06
3	2.8208e-05	-7.61452e-06	1.91109e-05	-4.50018e-06
2.9	2.67999e-05	-6.76516e-06	2.00273e-05	-4.47038e-06
2.8	2.50341e-05	-5.75933e-06	2.11002e-05	-4.34372e-06
2.7	2.31267e-05	-5.31229e-06	2.16664e-05	-4.44058e-06
2.6	2.1659e-05	-4.89506e-06	2.20985e-05	-4.38097e-06
2.5	2.06457e-05	-4.41077e-06	2.30895e-05	-4.32137e-06
2.4	1.99081e-05	-4.47783e-06	2.42518e-05	-4.7237e-06
2.3	1.95057e-05	-4.73115e-06	2.4438e-05	-5.13348e-06
2.2	1.96398e-05	-4.74605e-06	2.55556e-05	-5.28994e-06
2.1	2.00943e-05	-4.74605e-06	2.64869e-05	-5.30484e-06
2	2.0452e-05	-5.45385e-06	2.64348e-05	-5.86364e-06
1.9	2.05339e-05	-5.93814e-06	2.6554e-05	-6.45223e-06
1.8	2.04147e-05	-6.07225e-06	2.6785e-05	-6.88437e-06
1.7	1.8932e-05	-5.69972e-06	2.77312e-05	-7.39101e-06
1.6	1.68235e-05	-5.08878e-06	2.82453e-05	-7.75611e-06
1.5	1.48416e-05	-4.35117e-06	2.90052e-05	-7.77101e-06
1.4	1.32472e-05	-3.59119e-06	2.96311e-05	-7.42081e-06
1.3	1.19955e-05	-3.17396e-06	2.97503e-05	-7.2867e-06
1.2	1.10046e-05	-2.96535e-06	2.96609e-05	-7.41336e-06
1.1	1.0632e-05	-2.78653e-06	3.04581e-05	-7.42081e-06
1	1.07363e-05	-2.80888e-06	3.16503e-05	-7.73376e-06
0.899999999999999	1.13547e-05	-2.99515e-06	3.28424e-05	-8.03923e-06
0.8	1.23978e-05	-3.32297e-06	3.44443e-05	-8.47137e-06
0.7	1.4104e-05	-3.95629e-06	3.63516e-05	-9.4772e-06
0.6	1.65926e-05	-4.57469e-06	3.72755e-05	-9.37289e-06
0.5	2.02359e-05	-5.4166e-06	4.01514e-05	-9.69326e-06
