# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 201
-10	1.39997e-05	0
-9.9	1.44244e-05	-4.47037e-08
-9.8	1.46703e-05	-3.72531e-08
-9.7	1.45212e-05	-4.47037e-08
-9.6	1.42605e-05	-3.72531e-08
-9.5	1.36719e-05	0
-9.4	1.3128e-05	-5.96051e-08
-9.3	1.25245e-05	-1.49013e-08
-9.2	1.21743e-05	-2.98025e-08
-9.1	1.20774e-05	-5.21543e-08
-9	1.19657e-05	-7.45064e-09
-8.9	1.19433e-05	-5.21543e-08
-8.8	1.18092e-05	-2.23519e-08
-8.7	1.17124e-05	-5.21543e-08
-8.6	1.17645e-05	-5.21543e-08
-8.5	1.17943e-05	-1.49013e-08
-8.4	1.19061e-05	-5.96051e-08
-8.3	1.19731e-05	-7.45064e-09
-8.2	1.21371e-05	-4.47037e-08
-8.1	1.22861e-05	-4.47037e-08
-8	1.2301e-05	-2.98025e-08
-7.9	1.23084e-05	-3.72531e-08
-7.8	1.21296e-05	-3.72531e-08
-7.7	1.19433e-05	-6.70557e-08
-7.6	1.18688e-05	-4.47037e-08
-7.5	1.1839e-05	-2.98025e-08
-7.4	1.19657e-05	-7.45063e-08
-7.3	1.21147e-05	-3.72531e-08
-7.2	1.2599e-05	-7.45063e-08
-7.1	1.29194e-05	-4.47037e-08
-7	1.33888e-05	-5.96051e-08
-6.9	1.39997e-05	-8.94074e-08
-6.8	1.42828e-05	-6.70557e-08
-6.7	1.45734e-05	-8.94074e-08
-6.6	1.5229e-05	-6.70557e-08
-6.5	1.59295e-05	-1.34111e-07
-6.4	1.64957e-05	-1.34111e-07
-6.3	1.68459e-05	-1.41562e-07
-6.2	1.77996e-05	-1.56463e-07
-6.1	1.77921e-05	-1.34111e-07
-6	1.81646e-05	-1.63914e-07
-5.9	1.82317e-05	-1.34111e-07
-5.8	1.75984e-05	-1.56463e-07
-5.7	1.67416e-05	-1.34111e-07
-5.6	1.5475e-05	-9.6858e-08
-5.5	1.47448e-05	-1.11759e-07
-5.4	1.42381e-05	-7.45063e-08
-5.3	1.40444e-05	-9.6858e-08
-5.2	1.36868e-05	-5.96051e-08
