# srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"	"X"	"Y"
# 641
-8	1.31131e-05	-1.72854e-06	2.16813e-06	-3.35278e-07
-7.975	1.37985e-05	-1.90736e-06	2.21284e-06	-2.98025e-07
-7.95	1.4782e-05	-2.05637e-06	2.31715e-06	-3.35278e-07
-7.925	1.59146e-05	-2.17558e-06	2.3395e-06	-3.50179e-07
-7.9	1.73451e-05	-2.47361e-06	2.3693e-06	-3.72531e-07
-7.875	1.88054e-05	-2.74183e-06	2.46616e-06	-3.72531e-07
-7.85	2.06829e-05	-3.03985e-06	2.48851e-06	-3.20377e-07
-7.825	2.32459e-05	-3.42728e-06	2.53321e-06	-3.72531e-07
-7.8	2.62262e-05	-4.02334e-06	2.60772e-06	-4.17234e-07
-7.775	3.05476e-05	-4.85781e-06	2.65987e-06	-4.47037e-07
-7.75	3.63889e-05	-5.96049e-06	2.71948e-06	-4.02333e-07
-7.725	4.38096e-05	-7.3612e-06	2.80143e-06	-4.69388e-07
-7.7	5.3406e-05	-9.29838e-06	2.79398e-06	-4.61938e-07
-7.675	6.75027e-05	-1.24276e-05	2.84614e-06	-5.51347e-07
-7.65	9.09274e-05	-1.81497e-05	2.92064e-06	-5.36445e-07
-7.625	0.000136972	-3.17397e-05	3.0175e-06	-5.58797e-07
-7.6	0.000223965	-6.57146e-05	3.12181e-06	-7.00358e-07
-7.575	0.000379862	-0.000160695	3.21121e-06	-9.08974e-07
-7.55	0.000546072	-0.000407072	3.27827e-06	-1.2517e-06
-7.525	0.000546072	-0.000546101	2.57046e-06	-1.91481e-06
-7.5	0.000499044	-0.000546101	2.27989e-06	-1.89991e-06
-7.475	0.000546072	-0.000546101	2.59282e-06	-1.98187e-06
-7.45	0.000546072	-0.000546101	2.47361e-06	-1.98187e-06
-7.425	0.000546072	-0.000546101	2.46616e-06	-1.76579e-06
-7.4	0.000546072	-0.000546101	2.62262e-06	-1.93717e-06
-7.375	0.000546072	-0.000546101	2.70458e-06	-2.14578e-06
-7.35	0.000546072	-0.000546101	3.46453e-06	-2.27989e-06
-7.325	0.000546072	-0.000546101	3.88923e-06	-2.48106e-06
-7.3	0.000546072	-0.000546101	4.12765e-06	-2.3544e-06
-7.275	0.000546072	-0.000546101	4.23941e-06	-2.21284e-06
-7.25	0.000546072	-0.000545356	4.39587e-06	-2.18303e-06
-7.225	0.000546072	-0.000546101	4.88761e-06	-2.60027e-06
