# ppms_field_set_stable_set	k2200_voltage_set	lockin1_X	lockin1_Y	lockin2_X
# "Magnetic Field"	"voltage"	"X"	"Y"	"X"
# 91	101
6700	2.3	9.97786e-05	-6.0797e-06	8.34471e-06
6700	2.2	9.4295e-05	-5.00682e-06	6.0797e-06
6700	2.1	8.97651e-05	-4.88761e-06	5.39425e-06
6700	2	9.44142e-05	-5.24524e-06	7.3612e-06
6700	1.9	0.000118256	-7.98708e-06	1.508e-05
6700	1.8	0.000152708	-1.26362e-05	1.94312e-05
6700	1.7	0.000182153	-1.72855e-05	2.31267e-05
6700	1.6	0.000202299	-2.1577e-05	2.6256e-05
6700	1.5	0.000222445	-2.58685e-05	2.9713e-05
6700	1.4	0.000246765	-3.14715e-05	3.42431e-05
6700	1.3	0.000272991	-3.81472e-05	3.83856e-05
6700	1.2	0.000306727	-4.73263e-05	4.38394e-05
6700	1.1	0.000342013	-5.78167e-05	5.03066e-05
6700	1	0.000376942	-6.91419e-05	5.47769e-05
6700	0.9	0.000418307	-8.41622e-05	5.69823e-05
6700	0.799999999999999	0.000461819	-0.000101567	6.40159e-05
6700	0.699999999999999	0.000516776	-0.000125886	7.49533e-05
6700	0.6	0.000580911	-0.000158549	8.4192e-05
6700	0.5	0.000640396	-0.000193001	9.49507e-05
6700	0.399999999999999	0.000700597	-0.000231029	0.000103355
6700	0.299999999999999	0.0007664	-0.000276567	0.000111461
6700	0.199999999999999	0.000843648	-0.000336053	0.000131548
6700	0.0999999999999996	0.000937585	-0.000414612	0.00016597
6700	0	0.0010258	-0.000497345	0.000209332

6600	10	3.65975e-05	-7.15259e-07	6.91417e-06
6600	9.9	3.50478e-05	-5.9605e-07	5.57306e-06
6600	9.8	4.12466e-05	-8.34469e-07	6.40753e-06
6600	9.7	3.79088e-05	-8.34469e-07	5.90089e-06
6600	9.6	3.36173e-05	-5.9605e-07	5.45385e-06
6600	9.5	2.94448e-05	-4.76841e-07	5.15583e-06
6600	9.4	2.64646e-05	-2.3842e-07	4.94721e-06
6600	9.3	2.53917e-05	-2.3842e-07	4.85781e-06
6600	9.2	2.53917e-05	-2.3842e-07	4.85781e-06
6600	9.1	2.6107e-05	-3.5763e-07	4.94721e-06
6600	9	2.75375e-05	-2.3842e-07	5.00682e-06
6600	8.9	2.94448e-05	-3.5763e-07	5.15583e-06
6600	8.8	3.14715e-05	-3.5763e-07	5.24524e-06
6600	8.7	3.3498e-05	-4.76841e-07	5.42405e-06
6600	8.6	3.5167e-05	-8.34469e-07	5.51346e-06
6600	8.5	3.64783e-05	-7.15259e-07	5.63267e-06
6600	8.4	3.77896e-05	-7.15259e-07	5.84128e-06
6600	8.3	3.92201e-05	-8.34469e-07	6.10951e-06
6600	8.2	4.04122e-05	-8.34469e-07	6.25852e-06
6600	8.1	4.12466e-05	-8.34469e-07	6.37773e-06
6600	8	4.17235e-05	-8.34469e-07	6.46713e-06
6600	7.9	4.17235e-05	-8.34469e-07	6.52674e-06
6600	7.8	4.10082e-05	-9.53682e-07	6.43733e-06
6600	7.7	3.99353e-05	-8.34469e-07	6.19891e-06
6600	7.6	3.83856e-05	-8.34469e-07	5.87109e-06
6600	7.5	3.71935e-05	-8.34469e-07	5.66247e-06
6600	7.4	3.56438e-05	-7.15259e-07	5.57306e-06
6600	7.3	3.38557e-05	-7.15259e-07	5.54326e-06
6600	7.2	3.2306e-05	-5.9605e-07	5.51346e-06
6600	7.1	3.17099e-05	-5.9605e-07	5.27504e-06
6600	7	3.11139e-05	-4.76841e-07	5.12603e-06
6600	6.9	3.00409e-05	-4.76841e-07	4.97702e-06
6600	6.8	2.86103e-05	-3.5763e-07	5.09623e-06
6600	6.7	2.76567e-05	-3.5763e-07	5.42405e-06
6600	6.6	2.88488e-05	-4.76841e-07	6.34792e-06
6600	6.5	3.3498e-05	-7.15259e-07	7.06318e-06
6600	6.4	3.83856e-05	-8.34469e-07	7.56982e-06
6600	6.3	4.3154e-05	-1.07289e-06	8.01688e-06
6600	6.2	4.75647e-05	-1.07289e-06	8.2255e-06
6600	6.1	5.09026e-05	-1.31131e-06	8.37451e-06
6600	6	5.36444e-05	-1.78815e-06	8.64273e-06
6600	5.9	5.61478e-05	-1.78815e-06	9.05996e-06
6600	5.8	5.79359e-05	-1.66894e-06	9.4772e-06
6600	5.7	5.9128e-05	-1.90736e-06	9.92423e-06
6600	5.6	5.94857e-05	-1.90736e-06	1.03415e-05
6600	5.5	5.93665e-05	-2.14578e-06	1.06097e-05
6600	5.4	5.82936e-05	-1.90736e-06	1.05203e-05
6600	5.3	5.68631e-05	-1.78815e-06	1.03713e-05
6600	5.2	5.47173e-05	-1.66894e-06	1.0103e-05
6600	5.1	5.30484e-05	-1.66894e-06	9.83482e-06
6600	5	5.1141e-05	-1.54973e-06	9.41759e-06
6600	4.9	4.98297e-05	-1.54973e-06	8.79174e-06
6600	4.8	4.87568e-05	-1.43052e-06	8.2255e-06
6600	4.7	4.85184e-05	-1.43052e-06	7.92748e-06
6600	4.6	4.81608e-05	-1.54973e-06	7.86787e-06
6600	4.5	4.58958e-05	-1.31131e-06	7.80827e-06
6600	4.4	4.30348e-05	-1.1921e-06	7.92748e-06
6600	4.3	4.23195e-05	-1.07289e-06	9.14937e-06
6600	4.2	4.93529e-05	-1.54973e-06	1.09375e-05
6600	4.1	5.87704e-05	-2.02657e-06	1.19806e-05
6600	4	6.66385e-05	-2.62262e-06	1.28747e-05
6600	3.9	7.67712e-05	-3.45708e-06	1.39475e-05
6600	3.8	8.70232e-05	-4.17235e-06	1.50502e-05
6600	3.7	9.75137e-05	-5.36445e-06	1.6153e-05
6600	3.6	0.000108362	-6.55654e-06	1.69874e-05
6600	3.5	0.000115633	-7.51021e-06	1.80305e-05
6600	3.4	0.000120879	-8.10629e-06	1.961e-05
6600	3.3	0.000126244	-8.82155e-06	2.09213e-05
6600	3.2	0.000128151	-9.17917e-06	2.13684e-05
6600	3.1	0.000126124	-8.94075e-06	2.14578e-05
6600	3	0.000123979	-8.94075e-06	2.18452e-05
6600	2.9	0.000122667	-8.70234e-06	2.19942e-05
6600	2.8	0.000121952	-8.70234e-06	2.20538e-05
6600	2.7	0.000118614	-8.2255e-06	2.113e-05
6600	2.6	0.000115991	-7.98708e-06	1.92226e-05
6600	2.5	0.000112772	-7.51021e-06	1.58251e-05
6600	2.4	0.000110984	-7.15259e-06	1.2368e-05
6600	2.3	0.000103951	-6.43733e-06	9.41759e-06
6600	2.2	9.7156e-05	-5.48366e-06	7.12278e-06
6600	2.1	9.21492e-05	-5.12603e-06	5.57306e-06
6600	2	9.23877e-05	-5.12603e-06	6.25852e-06
6600	1.9	0.000108839	-6.91417e-06	1.30237e-05
6600	1.8	0.000141741	-1.09673e-05	1.84478e-05
6600	1.7	0.000175358	-1.62126e-05	2.25605e-05
6600	1.6	0.000197292	-2.03849e-05	2.59877e-05
6600	1.5	0.000219346	-2.49149e-05	2.95044e-05
6600	1.4	0.000243903	-3.07562e-05	3.37365e-05
6600	1.3	0.000268342	-3.70743e-05	3.77896e-05
6600	1.2	0.000300767	-4.57766e-05	4.3005e-05
6600	1.1	0.000336768	-5.61478e-05	4.93529e-05
6600	1	0.00037122	-6.73537e-05	5.44193e-05
6600	0.9	0.000411751	-8.20165e-05	5.66246e-05
6600	0.799999999999999	0.000456693	-9.95402e-05	6.19893e-05
6600	0.699999999999999	0.000510577	-0.000123502	7.38506e-05
6600	0.6	0.000574354	-0.000154973	8.33874e-05
6600	0.5	0.000637177	-0.00019014	9.4444e-05
6600	0.399999999999999	0.000698332	-0.00022924	0.000103415
6600	0.299999999999999	0.000764374	-0.000274302	0.000111789
6600	0.199999999999999	0.000843052	-0.000334146	0.00013128
6600	0.0999999999999996	0.000935916	-0.000413897	0.000164212
6600	0	0.00102568	-0.000497226	0.00020823

6500	10	3.50478e-05	-7.15259e-07	6.46713e-06
6500	9.9	3.65975e-05	-8.34469e-07	5.81148e-06
6500	9.8	4.06506e-05	-8.34469e-07	6.37773e-06
6500	9.7	3.5763e-05	-5.9605e-07	5.63267e-06
6500	9.6	3.00409e-05	-3.5763e-07	5.21544e-06
6500	9.5	2.52725e-05	-3.5763e-07	4.85781e-06
6500	9.4	2.4438e-05	-2.3842e-07	4.55978e-06
6500	9.3	2.4438e-05	-2.3842e-07	4.44058e-06
6500	9.2	2.4438e-05	-3.5763e-07	4.47038e-06
6500	9.1	2.4438e-05	-2.3842e-07	4.52998e-06
6500	9	2.4438e-05	-2.3842e-07	4.64919e-06
6500	8.9	2.51533e-05	-2.3842e-07	4.82801e-06
6500	8.8	2.7299e-05	-3.5763e-07	5.00682e-06
6500	8.7	2.99216e-05	-3.5763e-07	5.12603e-06
6500	8.6	3.19483e-05	-4.76841e-07	5.30484e-06
6500	8.5	3.38557e-05	-4.76841e-07	5.45385e-06
6500	8.4	3.56438e-05	-5.9605e-07	5.60287e-06
6500	8.3	3.70743e-05	-7.15259e-07	5.81148e-06
6500	8.2	3.87433e-05	-8.34469e-07	6.0797e-06
6500	8.1	4.00546e-05	-8.34469e-07	6.25852e-06
6500	8	4.0889e-05	-8.34469e-07	6.40753e-06
6500	7.9	4.14851e-05	-8.34469e-07	6.49694e-06
6500	7.8	4.14851e-05	-9.53682e-07	6.55654e-06
6500	7.7	4.11274e-05	-8.34469e-07	6.55654e-06
6500	7.6	4.01738e-05	-9.53682e-07	6.34792e-06
6500	7.5	3.88625e-05	-7.15259e-07	6.0797e-06
6500	7.4	3.75512e-05	-8.34469e-07	5.69227e-06
6500	7.3	3.58822e-05	-7.15259e-07	5.54326e-06
6500	7.2	3.40941e-05	-7.15259e-07	5.54326e-06
6500	7.1	3.25444e-05	-5.9605e-07	5.57306e-06
6500	7	3.18291e-05	-4.76841e-07	5.48366e-06
6500	6.9	3.13523e-05	-3.5763e-07	5.21544e-06
6500	6.8	3.02793e-05	-3.5763e-07	5.06642e-06
6500	6.7	2.8968e-05	-4.76841e-07	5.09623e-06
6500	6.6	2.82527e-05	-3.5763e-07	5.42405e-06
6500	6.5	2.92064e-05	-3.5763e-07	6.34792e-06
6500	6.4	3.40941e-05	-5.9605e-07	7.21219e-06
6500	6.3	3.89817e-05	-7.15259e-07	7.74866e-06
6500	6.2	4.375e-05	-9.53682e-07	7.95728e-06
6500	6.1	4.79224e-05	-1.31131e-06	8.1957e-06
6500	6	5.12602e-05	-1.43052e-06	8.34471e-06
6500	5.9	5.44789e-05	-1.54973e-06	8.64273e-06
6500	5.8	5.68631e-05	-1.66894e-06	9.08977e-06
6500	5.7	5.8532e-05	-1.90736e-06	9.507e-06
6500	5.6	5.93665e-05	-1.90736e-06	1.00434e-05
6500	5.5	5.98433e-05	-2.02657e-06	1.04309e-05
6500	5.4	5.92472e-05	-2.02657e-06	1.06097e-05
6500	5.3	5.84128e-05	-1.90736e-06	1.05203e-05
6500	5.2	5.65054e-05	-1.90736e-06	1.03713e-05
6500	5.1	5.44789e-05	-1.66894e-06	9.95403e-06
6500	5	5.28099e-05	-1.66894e-06	9.65601e-06
6500	4.9	5.12602e-05	-1.54973e-06	9.29838e-06
6500	4.8	4.98297e-05	-1.54973e-06	8.61293e-06
6500	4.7	4.89953e-05	-1.54973e-06	8.31491e-06
6500	4.6	4.87568e-05	-1.66894e-06	8.07649e-06
6500	4.5	4.79224e-05	-1.43052e-06	7.98708e-06
6500	4.4	4.51806e-05	-1.31131e-06	7.89767e-06
6500	4.3	4.30348e-05	-1.1921e-06	8.34471e-06
6500	4.2	4.43461e-05	-1.1921e-06	1.00136e-05
6500	4.1	5.36444e-05	-1.66894e-06	1.14442e-05
6500	4	6.21085e-05	-2.26499e-06	1.24276e-05
6500	3.9	7.1526e-05	-2.98025e-06	1.34111e-05
6500	3.8	8.21357e-05	-3.81473e-06	1.43946e-05
6500	3.7	9.21492e-05	-4.7684e-06	1.54675e-05
6500	3.6	0.000103236	-6.19891e-06	1.64808e-05
6500	3.5	0.000112892	-6.91417e-06	1.74047e-05
6500	3.4	0.000118256	-7.74866e-06	1.88054e-05
6500	3.3	0.000124217	-8.58313e-06	2.03551e-05
6500	3.2	0.000128151	-8.94075e-06	2.12492e-05
6500	3.1	0.000127912	-9.17917e-06	2.15174e-05
6500	3	0.000125767	-8.94075e-06	2.19048e-05
6500	2.9	0.000123859	-8.82155e-06	2.2173e-05
6500	2.8	0.000123144	-8.82155e-06	2.25307e-05
6500	2.7	0.000120759	-8.46392e-06	2.19942e-05
6500	2.6	0.000118375	-8.34471e-06	2.02359e-05
6500	2.5	0.000115514	-7.86787e-06	1.72557e-05
6500	2.4	0.000112892	-7.62945e-06	1.38283e-05
6500	2.3	0.000108243	-6.91417e-06	1.05203e-05
6500	2.2	0.000100852	-6.31812e-06	8.1957e-06
6500	2.1	9.54871e-05	-5.60287e-06	6.19891e-06
6500	2	9.25069e-05	-5.24524e-06	6.13931e-06
6500	1.9	0.000100613	-6.19891e-06	1.03117e-05
6500	1.8	0.000130893	-9.5368e-06	1.72855e-05
6500	1.7	0.00016749	-1.4782e-05	2.18452e-05
6500	1.6	0.00019157	-1.91928e-05	2.57493e-05
6500	1.5	0.000215174	-2.40804e-05	2.92064e-05
6500	1.4	0.000240804	-3.00409e-05	3.32894e-05
6500	1.3	0.00026405	-3.58822e-05	3.72531e-05
6500	1.2	0.000295641	-4.41077e-05	4.23791e-05
6500	1.1	0.000330927	-5.44789e-05	4.84588e-05
6500	1	0.000366094	-6.56848e-05	5.3853e-05
6500	0.9	0.00040579	-7.96323e-05	5.63564e-05
6500	0.799999999999999	0.000451686	-9.72752e-05	6.04095e-05
6500	0.699999999999999	0.000505093	-0.00012064	7.22413e-05
6500	0.6	0.000570182	-0.00015247	8.28807e-05
6500	0.5	0.000634555	-0.000188948	9.41758e-05
6500	0.399999999999999	0.000696663	-0.000228048	0.000103534
6500	0.299999999999999	0.000762824	-0.000273706	0.000112325
6500	0.199999999999999	0.000839833	-0.000332119	0.000130207
6500	0.0999999999999996	0.000933889	-0.000411751	0.000162632
6500	0	0.00102485	-0.00049651	0.000207306

6400	10	3.40941e-05	-7.15259e-07	6.19891e-06
6400	9.9	3.81472e-05	-8.34469e-07	6.13931e-06
6400	9.8	3.96969e-05	-8.34469e-07	6.25852e-06
6400	9.7	3.30212e-05	-5.9605e-07	5.45385e-06
6400	9.6	2.6107e-05	-3.5763e-07	5.00682e-06
6400	9.5	2.45572e-05	-2.3842e-07	4.58959e-06
6400	9.4	2.47956e-05	0	4.41077e-06
6400	9.3	2.50341e-05	-2.3842e-07	4.44058e-06
6400	9.2	2.50341e-05	-2.3842e-07	4.41077e-06
6400	9.1	2.49149e-05	-2.3842e-07	4.44058e-06
6400	9	2.46764e-05	-2.3842e-07	4.44058e-06
6400	8.9	2.4438e-05	-2.3842e-07	4.52998e-06
6400	8.8	2.45572e-05	-2.3842e-07	4.7386e-06
6400	8.7	2.56301e-05	-2.3842e-07	5.00682e-06
6400	8.6	2.82527e-05	-3.5763e-07	5.18563e-06
6400	8.5	3.0637e-05	-3.5763e-07	5.27504e-06
6400	8.4	3.27828e-05	-4.76841e-07	5.42405e-06
6400	8.3	3.48093e-05	-5.9605e-07	5.57306e-06
6400	8.2	3.64783e-05	-5.9605e-07	5.78168e-06
6400	8.1	3.8028e-05	-8.34469e-07	6.0499e-06
6400	8	3.96969e-05	-8.34469e-07	6.28832e-06
6400	7.9	4.07698e-05	-8.34469e-07	6.46713e-06
6400	7.8	4.14851e-05	-7.15259e-07	6.55654e-06
6400	7.7	4.16043e-05	-8.34469e-07	6.61614e-06
6400	7.6	4.12466e-05	-8.34469e-07	6.61614e-06
6400	7.5	4.0293e-05	-8.34469e-07	6.43733e-06
6400	7.4	3.92201e-05	-9.53682e-07	6.22871e-06
6400	7.3	3.79088e-05	-8.34469e-07	5.93069e-06
6400	7.2	3.61206e-05	-7.15259e-07	5.72208e-06
6400	7.1	3.45709e-05	-7.15259e-07	5.63267e-06
6400	7	3.30212e-05	-5.9605e-07	5.57306e-06
6400	6.9	3.20675e-05	-4.76841e-07	5.54326e-06
6400	6.8	3.15907e-05	-4.76841e-07	5.36445e-06
6400	6.7	3.0637e-05	-4.76841e-07	5.21544e-06
6400	6.6	2.98024e-05	-3.5763e-07	5.21544e-06
6400	6.5	2.8968e-05	-3.5763e-07	5.60287e-06
6400	6.4	3.00409e-05	-3.5763e-07	6.52674e-06
6400	6.3	3.45709e-05	-7.15259e-07	7.3314e-06
6400	6.2	3.96969e-05	-8.34469e-07	7.83807e-06
6400	6.1	4.42269e-05	-1.07289e-06	8.07649e-06
6400	6	4.8876e-05	-1.1921e-06	8.31491e-06
6400	5.9	5.25715e-05	-1.43052e-06	8.46392e-06
6400	5.8	5.57902e-05	-1.66894e-06	8.79174e-06
6400	5.7	5.75783e-05	-1.78815e-06	9.14937e-06
6400	5.6	5.87704e-05	-1.90736e-06	9.59641e-06
6400	5.5	5.96049e-05	-2.02657e-06	1.0103e-05
6400	5.4	5.99625e-05	-2.02657e-06	1.04905e-05
6400	5.3	5.94857e-05	-1.90736e-06	1.05203e-05
6400	5.2	5.82936e-05	-1.90736e-06	1.05203e-05
6400	5.1	5.6267e-05	-1.90736e-06	1.02521e-05
6400	5	5.47173e-05	-1.66894e-06	9.86463e-06
6400	4.9	5.31676e-05	-1.66894e-06	9.507e-06
6400	4.8	5.13794e-05	-1.66894e-06	9.05996e-06
6400	4.7	5.01873e-05	-1.66894e-06	8.73214e-06
6400	4.6	4.95913e-05	-1.54973e-06	8.49372e-06
6400	4.5	4.92337e-05	-1.66894e-06	8.16589e-06
6400	4.4	4.74455e-05	-1.54973e-06	8.07649e-06
6400	4.3	4.47037e-05	-1.31131e-06	8.01688e-06
6400	4.2	4.35116e-05	-1.1921e-06	8.70234e-06
6400	4.1	4.73263e-05	-1.43052e-06	1.06693e-05
6400	4	5.69823e-05	-1.90736e-06	1.18912e-05
6400	3.9	6.64e-05	-2.62262e-06	1.29045e-05
6400	3.8	7.67712e-05	-3.33787e-06	1.39475e-05
6400	3.7	8.72617e-05	-4.29156e-06	1.48416e-05
6400	3.6	9.78713e-05	-5.48366e-06	1.59146e-05
6400	3.5	0.000108958	-6.55654e-06	1.69576e-05
6400	3.4	0.000116349	-7.51021e-06	1.81497e-05
6400	3.3	0.000121594	-8.10629e-06	1.97591e-05
6400	3.2	0.000126959	-8.82155e-06	2.0981e-05
6400	3.1	0.000128985	-9.17917e-06	2.14578e-05
6400	3	0.000127555	-9.17917e-06	2.19644e-05
6400	2.9	0.000125051	-9.05996e-06	2.24115e-05
6400	2.8	0.000124217	-8.94075e-06	2.28287e-05
6400	2.7	0.000123025	-8.70234e-06	2.26201e-05
6400	2.6	0.000121236	-8.58313e-06	2.11598e-05
6400	2.5	0.000118852	-8.34471e-06	1.89246e-05
6400	2.4	0.000115037	-7.62945e-06	1.51992e-05
6400	2.3	0.000111938	-7.15259e-06	1.1772e-05
6400	2.2	0.000104309	-6.43733e-06	9.32819e-06
6400	2.1	0.000100494	-5.96049e-06	7.06318e-06
6400	2	9.50103e-05	-5.24524e-06	6.25852e-06
6400	1.9	9.57255e-05	-5.48366e-06	8.07649e-06
6400	1.8	0.000121117	-8.2255e-06	1.59444e-05
6400	1.7	0.000156761	-1.32323e-05	2.08915e-05
6400	1.6	0.000185491	-1.80007e-05	2.52427e-05
6400	1.5	0.000209571	-2.28883e-05	2.88488e-05
6400	1.4	0.000236512	-2.86103e-05	3.30212e-05
6400	1.3	0.00025952	-3.45709e-05	3.68061e-05
6400	1.2	0.000290515	-4.27964e-05	4.14851e-05
6400	1.1	0.000324966	-5.25715e-05	4.73859e-05
6400	1	0.000361206	-6.38966e-05	5.32272e-05
6400	0.9	0.000399949	-7.72481e-05	5.59988e-05
6400	0.799999999999999	0.000445725	-9.51295e-05	5.92174e-05
6400	0.699999999999999	0.000500206	-0.000118614	7.06022e-05
6400	0.6	0.000564817	-0.000149847	8.1927e-05
6400	0.5	0.000631455	-0.000186563	9.3848e-05
6400	0.399999999999999	0.000694994	-0.000226856	0.00010404
6400	0.299999999999999	0.000760797	-0.000272634	0.000113041
6400	0.199999999999999	0.00083733	-0.00032902	0.000129969
6400	0.0999999999999996	0.000932697	-0.000409843	0.000161828
6400	0	0.00102413	-0.000495318	0.000205279

6300	10	3.38557e-05	-5.9605e-07	6.22871e-06
6300	9.9	3.94585e-05	-7.15259e-07	6.43733e-06
6300	9.8	3.77896e-05	-7.15259e-07	6.0797e-06
6300	9.7	2.96832e-05	-3.5763e-07	5.42405e-06
6300	9.6	2.46764e-05	-3.5763e-07	4.61939e-06
6300	9.5	2.50341e-05	-3.5763e-07	4.32137e-06
6300	9.4	2.58685e-05	-2.3842e-07	4.41077e-06
6300	9.3	2.62262e-05	-3.5763e-07	4.47038e-06
6300	9.2	2.62262e-05	-2.3842e-07	4.44058e-06
6300	9.1	2.59877e-05	-2.3842e-07	4.44058e-06
6300	9	2.56301e-05	-2.3842e-07	4.41077e-06
6300	8.9	2.50341e-05	-2.3842e-07	4.35117e-06
6300	8.8	2.47956e-05	-2.3842e-07	4.41077e-06
6300	8.7	2.45572e-05	-2.3842e-07	4.58959e-06
6300	8.6	2.47956e-05	-3.5763e-07	4.88761e-06
6300	8.5	2.6703e-05	-3.5763e-07	5.24524e-06
6300	8.4	2.93256e-05	-4.76841e-07	5.36445e-06
6300	8.3	3.17099e-05	-4.76841e-07	5.51346e-06
6300	8.2	3.38557e-05	-5.9605e-07	5.63267e-06
6300	8.1	3.56438e-05	-7.15259e-07	5.78168e-06
6300	8	3.71935e-05	-7.15259e-07	5.9903e-06
6300	7.9	3.88625e-05	-7.15259e-07	6.19891e-06
6300	7.8	4.04122e-05	-8.34469e-07	6.40753e-06
6300	7.7	4.13659e-05	-8.34469e-07	6.64595e-06
6300	7.6	4.14851e-05	-9.53682e-07	6.79496e-06
6300	7.5	4.11274e-05	-8.34469e-07	6.76516e-06
6300	7.4	4.04122e-05	-8.34469e-07	6.61614e-06
6300	7.3	3.94585e-05	-8.34469e-07	6.37773e-06
6300	7.2	3.81472e-05	-8.34469e-07	6.13931e-06
6300	7.1	3.64783e-05	-7.15259e-07	5.84128e-06
6300	7	3.48093e-05	-7.15259e-07	5.75188e-06
6300	6.9	3.32596e-05	-7.15259e-07	5.66247e-06
6300	6.8	3.24252e-05	-7.15259e-07	5.45385e-06
6300	6.7	3.18291e-05	-7.15259e-07	5.42405e-06
6300	6.6	3.09946e-05	-5.9605e-07	5.42405e-06
6300	6.5	3.05178e-05	-4.76841e-07	5.39425e-06
6300	6.4	2.9564e-05	-4.76841e-07	5.69227e-06
6300	6.3	3.0637e-05	-4.76841e-07	6.64595e-06
6300	6.2	3.52862e-05	-7.15259e-07	7.59962e-06
6300	6.1	4.04122e-05	-8.34469e-07	8.10629e-06
6300	6	4.51806e-05	-1.07289e-06	8.34471e-06
6300	5.9	4.98297e-05	-1.31131e-06	8.40431e-06
6300	5.8	5.36444e-05	-1.43052e-06	8.52352e-06
6300	5.7	5.61478e-05	-1.78815e-06	8.94075e-06
6300	5.6	5.79359e-05	-1.90736e-06	9.32819e-06
6300	5.5	5.9128e-05	-1.90736e-06	9.80502e-06
6300	5.4	6.04393e-05	-2.14578e-06	1.03415e-05
6300	5.3	6.06778e-05	-2.14578e-06	1.06097e-05
6300	5.2	5.96049e-05	-1.90736e-06	1.06395e-05
6300	5.1	5.82936e-05	-2.02657e-06	1.04607e-05
6300	5	5.61478e-05	-1.78815e-06	1.01627e-05
6300	4.9	5.50749e-05	-1.78815e-06	9.77522e-06
6300	4.8	5.3406e-05	-1.66894e-06	9.44739e-06
6300	4.7	5.17371e-05	-1.66894e-06	8.97056e-06
6300	4.6	5.07834e-05	-1.43052e-06	8.76194e-06
6300	4.5	5.01873e-05	-1.43052e-06	8.55332e-06
6300	4.4	4.92337e-05	-1.54973e-06	8.37451e-06
6300	4.3	4.72071e-05	-1.43052e-06	8.07649e-06
6300	4.2	4.47037e-05	-1.31131e-06	8.2553e-06
6300	4.1	4.43461e-05	-1.31131e-06	9.35799e-06
6300	4	5.09026e-05	-1.66894e-06	1.12057e-05
6300	3.9	6.15125e-05	-2.26499e-06	1.2368e-05
6300	3.8	7.10492e-05	-2.86104e-06	1.35303e-05
6300	3.7	8.28509e-05	-4.05314e-06	1.43648e-05
6300	3.6	9.25069e-05	-4.64919e-06	1.52589e-05
6300	3.5	0.000103713	-5.60287e-06	1.66298e-05
6300	3.4	0.000113249	-7.03338e-06	1.79113e-05
6300	3.3	0.000119448	-7.86787e-06	1.92524e-05
6300	3.2	0.000125171	-8.70234e-06	2.04743e-05
6300	3.1	0.000128985	-9.29838e-06	2.13386e-05
6300	3	0.000128747	-9.29838e-06	2.17856e-05
6300	2.9	0.00012684	-9.17917e-06	2.24711e-05
6300	2.8	0.000125051	-9.17917e-06	2.28287e-05
6300	2.7	0.000124694	-9.05996e-06	2.29479e-05
6300	2.6	0.000123025	-8.70234e-06	2.19942e-05
6300	2.5	0.000121356	-8.70234e-06	1.99975e-05
6300	2.4	0.000117541	-8.10629e-06	1.67788e-05
6300	2.3	0.000114918	-7.62945e-06	1.34409e-05
6300	2.2	0.0001086	-6.79496e-06	1.04905e-05
6300	2.1	0.000105858	-6.91417e-06	8.31491e-06
6300	2	9.77521e-05	-5.60287e-06	6.61614e-06
6300	1.9	9.46526e-05	-5.48366e-06	7.24199e-06
6300	1.8	0.000112057	-7.15259e-06	1.39475e-05
6300	1.7	0.000145317	-1.14442e-05	1.98485e-05
6300	1.6	0.00017953	-1.69278e-05	2.46466e-05
6300	1.5	0.000204087	-2.16962e-05	2.87296e-05
6300	1.4	0.000231744	-2.76567e-05	3.28126e-05
6300	1.3	0.000255825	-3.3498e-05	3.65975e-05
6300	1.2	0.000285747	-4.13659e-05	4.09188e-05
6300	1.1	0.000319602	-5.09026e-05	4.65515e-05
6300	1	0.000356557	-6.24661e-05	5.23927e-05
6300	0.9	0.000393393	-7.52215e-05	5.5522e-05
6300	0.799999999999999	0.000439407	-9.26261e-05	5.85618e-05
6300	0.699999999999999	0.000494961	-0.000116468	6.88438e-05
6300	0.6	0.000561122	-0.000148059	8.09436e-05
6300	0.5	0.00062776	-0.000184775	9.36096e-05
6300	0.399999999999999	0.000691656	-0.000225187	0.000104249
6300	0.299999999999999	0.000758413	-0.000270607	0.000113488
6300	0.199999999999999	0.00083435	-0.00032747	0.000129999
6300	0.0999999999999996	0.00093079	-0.000408055	0.000160606
6300	0	0.00102306	-0.000493888	0.000203759

6200	10	3.38557e-05	-4.76841e-07	6.0201e-06
6200	9.9	3.99353e-05	-7.15259e-07	6.49694e-06
6200	9.8	3.55246e-05	-4.76841e-07	5.81148e-06
6200	9.7	2.62262e-05	-3.5763e-07	5.00682e-06
6200	9.6	2.50341e-05	-2.3842e-07	4.35117e-06
6200	9.5	2.65838e-05	-3.5763e-07	4.52998e-06
6200	9.4	2.7299e-05	-3.5763e-07	4.64919e-06
6200	9.3	2.74183e-05	-3.5763e-07	4.67899e-06
6200	9.2	2.76567e-05	-2.3842e-07	4.7088e-06
6200	9.1	2.7299e-05	-3.5763e-07	4.67899e-06
6200	9	2.70606e-05	-3.5763e-07	4.61939e-06
6200	8.9	2.65838e-05	-2.3842e-07	4.52998e-06
6200	8.8	2.57493e-05	-3.5763e-07	4.38097e-06
6200	8.7	2.52725e-05	-2.3842e-07	4.35117e-06
6200	8.6	2.47956e-05	-2.3842e-07	4.44058e-06
6200	8.5	2.47956e-05	-2.3842e-07	4.64919e-06
6200	8.4	2.53917e-05	-2.3842e-07	5.03662e-06
6200	8.3	2.80143e-05	-2.3842e-07	5.30484e-06
6200	8.2	3.07562e-05	-3.5763e-07	5.45385e-06
6200	8.1	3.32596e-05	-4.76841e-07	5.63267e-06
