# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	1.41934e-06	-1.63914e-07
-12.9	1.57953e-06	-1.63914e-07
-12.8	1.86265e-06	-1.8254e-07
-12.7	2.23146e-06	-2.04892e-07
-12.6	2.90574e-06	-2.90574e-07
-12.5	4.10157e-06	-4.02333e-07
-12.4	6.61614e-06	-6.70556e-07
-12.3	1.05538e-05	-1.1623e-06
-12.2	1.62275e-05	-2.09363e-06
-12.1	1.74307e-05	-3.11063e-06
-12	2.29665e-05	-3.46453e-06
-11.9	2.64199e-05	-3.68433e-06
-11.8	4.06245e-05	-7.22337e-06
-11.7	3.73984e-05	-7.89767e-06
-11.6	2.88078e-05	-5.49111e-06
-11.5	3.97416e-05	-9.01154e-06
-11.4	6.52862e-05	-1.72482e-05
-11.3	5.01017e-05	-1.63988e-05
-11.2	4.39549e-05	-2.11337e-05
-11.1	4.22338e-05	-1.33478e-05
-11	5.29143e-05	-2.73363e-05
-10.9	3.33304e-05	-1.264e-05
-10.8	3.82552e-05	-2.1998e-05
-10.7	9.42242e-05	-4.12951e-05
-10.6	4.4931e-05	-1.27256e-05
-10.5	3.7946e-05	-8.70979e-06
-10.4	3.04581e-05	-4.95839e-06
-10.3	2.60958e-05	-3.58002e-06
-10.2	2.2676e-05	-2.61889e-06
-10.1	1.96883e-05	-2.08245e-06
-10	1.77623e-05	-1.7807e-06
-9.9	1.68533e-05	-1.57208e-06
-9.8	1.56016e-05	-1.40444e-06
-9.7	1.42456e-05	-1.2219e-06
-9.6	1.30535e-05	-1.14367e-06
-9.5	1.19545e-05	-9.76033e-07
-9.4	1.10493e-05	-8.97799e-07
-9.3	1.01217e-05	-7.59963e-07
-9.2	9.43622e-06	-7.30161e-07
-9.1	8.80292e-06	-6.48204e-07
-9	8.25158e-06	-6.03501e-07
-8.9	7.72631e-06	-6.22127e-07
-8.8	7.20102e-06	-4.76841e-07
-8.7	6.72418e-06	-5.14094e-07
-8.6	6.28459e-06	-4.2841e-07
-8.5	5.98657e-06	-3.98608e-07
-8.4	5.75933e-06	-4.32135e-07
-8.3	5.57306e-06	-3.98608e-07
-8.2	5.39797e-06	-3.72531e-07
-8.1	5.34955e-06	-3.68806e-07
-8	5.24151e-06	-3.6508e-07
-7.9	5.1372e-06	-3.27827e-07
-7.8	5.00309e-06	-3.68806e-07
-7.7	4.86526e-06	-2.57047e-07
-7.6	4.70507e-06	-3.42729e-07
-7.5	4.54116e-06	-2.943e-07
-7.4	4.43312e-06	-2.71948e-07
-7.3	4.29156e-06	-2.943e-07
-7.2	4.1649e-06	-2.83124e-07
-7.1	4.1649e-06	-1.93716e-07
-7	4.04569e-06	-2.30969e-07
-6.9	3.96746e-06	-2.34694e-07
-6.8	3.90041e-06	-3.0175e-07
-6.7	3.80354e-06	-2.34694e-07
-6.6	3.75883e-06	-2.34694e-07
-6.5	3.59864e-06	-2.30969e-07
-6.4	3.55022e-06	-1.97441e-07
-6.3	3.46081e-06	-2.08617e-07
-6.2	3.39375e-06	-2.19793e-07
-6.1	3.34533e-06	-2.30969e-07
-6	3.21867e-06	-2.16068e-07
-5.9	3.18886e-06	-2.08617e-07
-5.8	3.06965e-06	-1.97441e-07
-5.7	3.02122e-06	-2.08617e-07
-5.6	2.92437e-06	-1.93716e-07
-5.5	2.83496e-06	-2.08617e-07
-5.4	2.75673e-06	-1.67639e-07
-5.3	2.68967e-06	-1.63914e-07
-5.2	2.61889e-06	-1.78815e-07
-5.1	2.54066e-06	-1.60188e-07
-5	2.49223e-06	-1.41562e-07
-4.9	2.414e-06	-1.71364e-07
-4.8	2.37302e-06	-1.63914e-07
-4.7	2.30969e-06	-1.34111e-07
-4.6	2.21656e-06	-9.6858e-08
-4.5	2.18303e-06	-1.22935e-07
-4.4	2.15323e-06	-1.30386e-07
-4.3	2.12343e-06	-1.37837e-07
-4.2	2.13833e-06	-1.41562e-07
-4.1	2.08618e-06	-8.94074e-08
-4	2.05637e-06	-1.1921e-07
-3.9	2.05265e-06	-1.08034e-07
-3.8	2.08245e-06	-9.31327e-08
-3.7	2.1048e-06	-7.45063e-08
-3.6	2.07873e-06	-1.30386e-07
-3.5	2.11225e-06	-1.00583e-07
-3.4	2.1197e-06	-1.60188e-07
-3.3	2.14206e-06	-6.33304e-08
-3.2	2.1197e-06	-8.56821e-08
-3.1	2.18676e-06	-1.34111e-07
-3	2.20911e-06	-9.6858e-08
-2.9	2.29852e-06	-1.37837e-07
-2.8	2.30224e-06	-1.34111e-07
-2.7	2.44008e-06	-1.7509e-07
-2.6	2.53321e-06	-1.60188e-07
-2.5	2.76418e-06	-1.52738e-07
-2.4	3.06593e-06	-1.93716e-07
-2.3	3.54277e-06	-2.27244e-07
-2.2	4.22078e-06	-3.0175e-07
-2.1	5.11858e-06	-3.50179e-07
-2	6.14676e-06	-4.17234e-07
-1.9	7.18239e-06	-5.14094e-07
-1.8	8.16217e-06	-5.99775e-07
-1.7	9.33564e-06	-7.11534e-07
-1.6	1.04234e-05	-7.74864e-07
-1.5	1.06879e-05	-7.97216e-07
-1.4	1.0293e-05	-7.71139e-07
-1.3	1.00434e-05	-7.37611e-07
-1.2	9.57033e-06	-7.30161e-07
-1.1	9.02271e-06	-6.92908e-07
-1	8.81782e-06	-6.89182e-07
-0.899999999999999	8.98173e-06	-7.04084e-07
-0.799999999999999	9.30956e-06	-7.26435e-07
-0.699999999999999	9.90933e-06	-8.12117e-07
-0.6	1.10902e-05	-8.71722e-07
-0.5	1.29082e-05	-1.05426e-06
-0.399999999999999	1.5773e-05	-1.37091e-06
-0.299999999999999	1.90252e-05	-1.77697e-06
-0.199999999999999	2.57829e-05	-2.76045e-06
-0.0999999999999996	4.58586e-05	-6.78006e-06
0	9.69251e-05	-2.41176e-05
0.100000000000001	0.000109219	-6.27344e-05
0.200000000000001	8.92398e-05	-2.10331e-05
0.300000000000001	4.61305e-05	-8.59803e-06
0.4	3.04767e-05	-5.23034e-06
0.5	2.15584e-05	-4.22823e-06
0.600000000000001	1.64063e-05	-3.04358e-06
0.700000000000001	1.27741e-05	-2.6636e-06
0.800000000000001	1.28113e-05	-1.57953e-06
0.9	1.19657e-05	-1.23308e-06
1	1.11648e-05	-9.53682e-07
1.1	1.02968e-05	-8.4937e-07
1.2	9.42504e-06	-7.45062e-07
1.3	8.62038e-06	-6.40754e-07
