# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	2.19346e-05	-2.14578e-06
-12.9	2.47956e-05	-2.3842e-06
-12.8	2.86103e-05	-2.86104e-06
-12.7	3.33788e-05	-3.33787e-06
-12.6	3.95777e-05	-4.7684e-06
-12.5	4.79224e-05	-8.58313e-06
-12.4	6.15125e-05	-1.33515e-05
-12.3	8.55927e-05	-2.05041e-05
-12.2	0.000129701	-3.43325e-05
-12.1	0.000183345	-6.72345e-05
-12	0.000299932	-8.29701e-05
-11.9	0.000506405	-0.000141383
-11.8	0.000703339	-0.000211717
-11.7	0.00093222	-0.000295164
-11.6	0.000933889	-0.000324966
-11.5	0.00107337	-0.00035453
-11.4	0.000967268	-0.000304701
-11.3	0.000961307	-0.000312092
-11.2	0.000935081	-0.000305416
-11.1	0.000964884	-0.000356199
-11	0.00133491	-0.000558857
-10.9	0.00125528	-0.000618223
-10.8	0.00109387	-0.000639919
-10.7	0.00112844	-0.000617746
-10.6	0.00132108	-0.000669722
-10.5	0.00119139	-0.000597481
-10.4	0.00106669	-0.000555996
-10.3	0.00125743	-0.000653747
-10.2	0.00133515	-0.000640158
-10.1	0.00114275	-0.000463488
-10	0.000895265	-0.000300648
-9.9	0.000709061	-0.000191689
-9.8	0.000659708	-0.000163794
-9.7	0.000618223	-0.000142337
-9.6	0.000545505	-0.000118018
-9.5	0.000521425	-0.000106335
-9.4	0.000517849	-0.000101567
-9.3	0.000494245	-9.51295e-05
-9.2	0.000410797	-7.36718e-05
-9.1	0.00042391	-7.6056e-05
-9	0.000408651	-7.17645e-05
-8.9	0.000341179	-5.72207e-05
-8.8	0.00031543	-5.14986e-05
-8.7	0.000314238	-5.0545e-05
-8.6	0.0003109	-4.91145e-05
-8.5	0.00030327	-4.67303e-05
-8.4	0.00028825	-4.29156e-05
-8.3	0.000281813	-4.12466e-05
-8.2	0.000269415	-3.8624e-05
-8.1	0.000247719	-3.45709e-05
-8	0.000232936	-3.21867e-05
-7.9	0.000221969	-3.00409e-05
-7.8	0.00021267	-2.83719e-05
-7.7	0.000202657	-2.64646e-05
-7.6	0.000196458	-2.50341e-05
-7.5	0.000189305	-2.3842e-05
-7.4	0.000183822	-2.28883e-05
-7.3	0.000180722	-2.2173e-05
-7.2	0.000172139	-2.07425e-05
-7.1	0.00016594	-2.00273e-05
-7	0.000160457	-1.88352e-05
-6.9	0.000154019	-1.78815e-05
-6.8	0.000147582	-1.69278e-05
-6.7	0.000140906	-1.59742e-05
-6.6	0.000134469	-1.50204e-05
-6.5	0.000128985	-1.45436e-05
-6.4	0.00012374	-1.35899e-05
-6.3	0.000119925	-1.31131e-05
-6.2	0.000115872	-1.26362e-05
-6.1	0.000112534	-1.21594e-05
-6	0.000109911	-1.16826e-05
-5.9	0.000107289	-1.14442e-05
-5.8	0.000105143	-1.12057e-05
-5.7	0.000102997	-1.09673e-05
-5.6	0.00010109	-1.07289e-05
-5.5	9.9421e-05	-1.04905e-05
-5.4	9.79905e-05	-1.02521e-05
-5.3	9.656e-05	-1.00136e-05
-5.2	9.51295e-05	-1.00136e-05
-5.1	9.3699e-05	-9.77522e-06
-5	9.22685e-05	-9.5368e-06
-4.9	9.08379e-05	-9.5368e-06
-4.8	8.9169e-05	-9.29838e-06
-4.7	8.75001e-05	-9.05996e-06
-4.6	8.55927e-05	-9.05996e-06
-4.5	8.36854e-05	-8.58313e-06
-4.4	8.20165e-05	-8.34471e-06
-4.3	8.01091e-05	-8.34471e-06
-4.2	7.84402e-05	-8.34471e-06
-4.1	7.72481e-05	-8.10629e-06
-4	7.58176e-05	-7.86787e-06
-3.9	7.48639e-05	-7.86787e-06
-3.8	7.39102e-05	-7.86787e-06
-3.7	7.29566e-05	-7.86787e-06
-3.6	7.24797e-05	-7.86787e-06
-3.5	7.17645e-05	-7.86787e-06
-3.4	7.1526e-05	-7.86787e-06
-3.3	7.12876e-05	-7.62945e-06
-3.2	7.12876e-05	-7.62945e-06
-3.1	7.12876e-05	-7.62945e-06
-3	7.17645e-05	-7.86787e-06
-2.9	7.22413e-05	-7.62945e-06
-2.8	7.29566e-05	-7.86787e-06
-2.7	7.36718e-05	-7.86787e-06
-2.6	7.46255e-05	-7.86787e-06
-2.5	7.53407e-05	-7.86787e-06
-2.4	7.62944e-05	-7.86787e-06
-2.3	7.72481e-05	-8.10629e-06
