# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 271
-13	1.77623e-05	-8.34469e-07
-12.9	1.8865e-05	-8.94073e-07
-12.8	2.02657e-05	-5.36445e-07
-12.7	2.40506e-05	-1.57953e-06
-12.6	3.7879e-05	-3.30807e-06
-12.5	0.000101775	-1.2666e-05
-12.4	0.000120014	-1.78517e-05
-12.3	0.000165821	-3.06072e-05
-12.2	0.000374021	-0.000144453
-12.1	0.000241877	-6.09162e-05
-12	0.000237257	-6.02307e-05
-11.9	0.000292899	-9.01823e-05
-11.8	0.000304105	-0.000112921
-11.7	0.000316085	-0.000164957
-11.6	0.000339331	-0.000278207
-11.5	0.000331881	-0.000243158
-11.4	0.000291826	-0.000153125
-11.3	0.000264945	-0.000100554
-11.2	0.000214697	-5.72207e-05
-11.1	0.000208826	-5.24225e-05
-11	0.000185997	-4.0889e-05
-10.9	0.000166238	-2.99515e-05
-10.8	0.000174464	-3.05774e-05
-10.7	0.000177474	-2.96236e-05
-10.6	0.000208915	-3.68061e-05
-10.5	0.000193001	-3.12927e-05
-10.4	0.000235499	-4.38394e-05
-10.3	0.000270905	-5.3555e-05
-10.2	0.000308337	-6.63702e-05
-10.1	0.000317039	-6.98869e-05
-10	0.000236095	-4.19023e-05
-9.9	0.000197739	-3.18589e-05
-9.8	0.000177384	-2.6405e-05
-9.7	0.000144393	-1.98187e-05
-9.6	0.000107676	-1.33515e-05
-9.5	9.32817e-05	-1.02521e-05
-9.4	8.74703e-05	-8.85135e-06
-9.3	8.76491e-05	-8.58313e-06
-9.2	8.29701e-05	-8.97056e-06
-9.1	7.99005e-05	-7.98708e-06
-9	7.97515e-05	-8.34471e-06
-8.9	8.148e-05	-9.00036e-06
-8.8	8.32085e-05	-8.40431e-06
-8.7	8.02879e-05	-7.83807e-06
-8.6	7.47745e-05	-6.91417e-06
-8.5	6.6251e-05	-6.10951e-06
-8.4	6.05884e-05	-5.78168e-06
-8.3	5.70717e-05	-4.82801e-06
-8.2	5.32868e-05	-4.41077e-06
-8.1	4.90847e-05	-3.51669e-06
-8	4.75945e-05	-3.12926e-06
-7.9	4.5419e-05	-3.12926e-06
-7.8	4.51209e-05	-3.7253e-06
-7.7	4.42269e-05	-2.80143e-06
-7.6	4.31242e-05	-2.92064e-06
-7.5	4.25281e-05	-3.36768e-06
-7.4	4.14553e-05	-2.80143e-06
-7.3	4.08592e-05	-2.92064e-06
-7.2	3.99055e-05	-2.74183e-06
-7.1	3.96075e-05	-2.53321e-06
-7	3.79386e-05	-3.03985e-06
-6.9	3.76108e-05	-2.47361e-06
-6.8	3.69551e-05	-2.92064e-06
-6.7	3.5614e-05	-2.53321e-06
-6.6	3.53756e-05	-2.95044e-06
-6.5	3.47199e-05	-2.71203e-06
-6.4	3.36769e-05	-2.08618e-06
-6.3	3.42431e-05	-2.74183e-06
-6.2	3.40941e-05	-1.78815e-06
-6.1	3.45411e-05	-2.47361e-06
-6	3.51968e-05	-2.414e-06
-5.9	3.39749e-05	-2.414e-06
-5.8	3.25444e-05	-2.05637e-06
-5.7	3.29616e-05	-2.3246e-06
-5.6	3.39153e-05	-2.80143e-06
-5.5	3.45709e-05	-2.92064e-06
-5.4	3.52564e-05	-1.63914e-06
-5.3	3.55544e-05	-3.24847e-06
-5.2	3.62399e-05	-2.4438e-06
