# srdc_volt_set	lockin2_X	lockin2_Y
# "volt"	"X"	"Y"
# 341
-17	4.8429e-05	-3.15906e-06
-16.9	4.90549e-05	-3.18886e-06
-16.8	4.87866e-05	-3.27827e-06
-16.7	4.92039e-05	-3.33787e-06
-16.6	4.92337e-05	-3.42728e-06
-16.5	4.91145e-05	-3.78491e-06
-16.4	4.89654e-05	-3.6061e-06
-16.3	4.92933e-05	-3.42728e-06
-16.2	4.92933e-05	-3.01005e-06
-16.1	4.94721e-05	-2.98025e-06
-16	4.99787e-05	-3.39748e-06
-15.9	5.04556e-05	-3.51669e-06
-15.8	5.01575e-05	-3.87433e-06
-15.7	5.03066e-05	-3.93394e-06
-15.6	5.00979e-05	-3.45708e-06
-15.5	5.00681e-05	-3.36768e-06
-15.4	5.0843e-05	-3.42728e-06
-15.3	5.1141e-05	-3.30807e-06
-15.2	5.20351e-05	-3.6955e-06
-15.1	5.22735e-05	-4.08295e-06
-15	5.25119e-05	-3.78491e-06
-14.9	5.29292e-05	-3.54649e-06
-14.8	5.33464e-05	-3.48689e-06
-14.7	5.39424e-05	-3.7253e-06
-14.6	5.46875e-05	-3.84453e-06
-14.5	5.45981e-05	-4.20216e-06
-14.4	5.45385e-05	-4.50018e-06
-14.3	5.54624e-05	-4.41077e-06
-14.2	5.582e-05	-4.17235e-06
-14.1	5.59392e-05	-4.23196e-06
-14	5.62968e-05	-3.6955e-06
-13.9	5.71313e-05	-4.02334e-06
-13.8	5.74293e-05	-4.26176e-06
-13.7	5.77273e-05	-4.50018e-06
-13.6	5.78465e-05	-4.7088e-06
-13.5	5.68929e-05	-1.08779e-05
-13.4	5.84426e-05	-4.7684e-06
-13.3	5.87704e-05	-4.61939e-06
-13.2	5.98135e-05	-3.93394e-06
-13.1	6.02605e-05	-4.58959e-06
-13	6.07076e-05	-5.15583e-06
-12.9	6.05287e-05	-4.85781e-06
-12.8	6.07374e-05	-4.97702e-06
-12.7	6.06778e-05	-5.03662e-06
-12.6	6.05586e-05	-4.94721e-06
-12.5	6.10356e-05	-4.52998e-06
-12.4	6.18105e-05	-4.55978e-06
-12.3	6.16317e-05	-5.00682e-06
-12.2	6.19297e-05	-5.18563e-06
-12.1	6.14529e-05	-5.18563e-06
-12	6.10056e-05	-5.15583e-06
-11.9	6.10952e-05	-4.85781e-06
-11.8	6.10056e-05	-4.61939e-06
-11.7	6.13932e-05	-4.52998e-06
-11.6	6.19595e-05	-4.7684e-06
-11.5	6.20787e-05	-5.12603e-06
-11.4	6.22575e-05	-5.15583e-06
-11.3	6.16913e-05	-5.18563e-06
-11.2	6.14529e-05	-5.18563e-06
-11.1	6.18403e-05	-4.97702e-06
-11	6.23767e-05	-4.7386e-06
-10.9	6.32112e-05	-4.7386e-06
-10.8	6.35092e-05	-4.97702e-06
-10.7	6.35092e-05	-5.18563e-06
-10.6	6.34198e-05	-5.69227e-06
-10.5	6.34794e-05	-5.36445e-06
-10.4	6.33006e-05	-5.03662e-06
-10.3	6.38966e-05	-4.97702e-06
-10.2	6.44033e-05	-4.91741e-06
-10.1	6.48503e-05	-5.24524e-06
-10	6.50887e-05	-5.15583e-06
-9.9	6.52676e-05	-5.60287e-06
-9.8	6.59232e-05	-6.0499e-06
-9.7	6.58338e-05	-5.60287e-06
-9.6	6.55656e-05	-5.18563e-06
-9.5	6.6102e-05	-4.94721e-06
-9.4	6.65789e-05	-5.03662e-06
-9.3	6.73239e-05	-5.48366e-06
-9.2	6.78604e-05	-5.81148e-06
-9.1	6.72941e-05	-5.96049e-06
-9	6.76219e-05	-5.87109e-06
-8.9	6.89332e-05	-5.96049e-06
-8.8	6.95889e-05	-5.69227e-06
-8.7	7.08406e-05	-5.45385e-06
-8.6	7.19135e-05	-5.84128e-06
-8.5	7.24201e-05	-5.84128e-06
-8.4	7.24797e-05	-6.25852e-06
-8.3	7.28373e-05	-6.46713e-06
-8.2	7.29267e-05	-6.49694e-06
-8.1	7.33142e-05	-6.25852e-06
-8	7.38506e-05	-5.90089e-06
-7.9	7.49235e-05	-6.25852e-06
-7.8	7.54599e-05	-6.58634e-06
-7.7	7.6205e-05	-6.79496e-06
-7.6	7.67712e-05	-6.94397e-06
-7.5	7.68011e-05	-6.79496e-06
-7.4	7.65626e-05	-6.85456e-06
-7.3	7.75163e-05	-6.91417e-06
-7.2	7.84998e-05	-6.58634e-06
-7.1	7.96919e-05	-6.70555e-06
-7	8.04369e-05	-7.06318e-06
-6.9	8.13608e-05	-7.2718e-06
-6.8	8.29105e-05	-7.68906e-06
-6.7	8.34172e-05	-7.95728e-06
-6.6	8.36854e-05	-7.80827e-06
-6.5	8.4192e-05	-7.71886e-06
-6.4	8.49073e-05	-7.45061e-06
-6.3	8.57417e-05	-7.65926e-06
-6.2	8.6755e-05	-7.51021e-06
-6.1	8.81557e-05	-7.95728e-06
-6	8.96459e-05	-8.64273e-06
-5.9	9.0987e-05	-8.64273e-06
-5.8	9.15234e-05	-8.61293e-06
-5.7	9.24175e-05	-8.16589e-06
-5.6	9.33413e-05	-8.10629e-06
-5.5	9.39076e-05	-8.43412e-06
-5.4	9.3848e-05	-8.2553e-06
-5.3	9.46228e-05	-8.67253e-06
-5.2	9.656e-05	-9.32819e-06
